epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801490587,2019-11-15T15.04.50.587,0.000,-0.175,0.956,0.029
1573801490598,2019-11-15T15.04.50.598,0.011,-0.170,0.963,0.045
1573801490608,2019-11-15T15.04.50.608,0.021,-0.155,0.970,0.043
1573801490618,2019-11-15T15.04.50.618,0.031,-0.150,0.968,0.040
1573801490628,2019-11-15T15.04.50.628,0.041,-0.159,0.958,0.035
1573801490639,2019-11-15T15.04.50.639,0.052,-0.169,0.956,0.037
1573801490649,2019-11-15T15.04.50.649,0.062,-0.174,0.958,0.041
1573801490658,2019-11-15T15.04.50.658,0.071,-0.182,0.965,0.040
1573801490668,2019-11-15T15.04.50.668,0.081,-0.188,0.968,0.040
1573801490678,2019-11-15T15.04.50.678,0.091,-0.187,0.972,0.035
1573801490688,2019-11-15T15.04.50.688,0.101,-0.175,0.979,0.027
1573801490699,2019-11-15T15.04.50.699,0.112,-0.161,0.975,0.025
1573801490709,2019-11-15T15.04.50.709,0.122,-0.151,0.958,0.030
1573801490719,2019-11-15T15.04.50.719,0.132,-0.146,0.957,0.032
1573801490729,2019-11-15T15.04.50.729,0.142,-0.151,0.966,0.033
1573801490740,2019-11-15T15.04.50.740,0.153,-0.160,0.961,0.037
1573801490750,2019-11-15T15.04.50.750,0.163,-0.163,0.964,0.036
1573801490760,2019-11-15T15.04.50.760,0.173,-0.171,0.975,0.027
1573801490769,2019-11-15T15.04.50.769,0.182,-0.165,0.983,0.026
1573801490779,2019-11-15T15.04.50.779,0.192,-0.164,0.975,0.027
1573801490789,2019-11-15T15.04.50.789,0.202,-0.156,0.964,0.028
1573801490800,2019-11-15T15.04.50.800,0.213,-0.153,0.962,0.040
1573801490810,2019-11-15T15.04.50.810,0.223,-0.158,0.961,0.043
1573801490820,2019-11-15T15.04.50.820,0.233,-0.160,0.965,0.041
1573801490830,2019-11-15T15.04.50.830,0.243,-0.155,0.962,0.043
1573801490841,2019-11-15T15.04.50.841,0.254,-0.154,0.961,0.040
1573801490851,2019-11-15T15.04.50.851,0.264,-0.164,0.959,0.032
1573801490861,2019-11-15T15.04.50.861,0.274,-0.167,0.966,0.028
1573801490870,2019-11-15T15.04.50.870,0.283,-0.171,0.968,0.024
1573801490880,2019-11-15T15.04.50.880,0.293,-0.167,0.963,0.030
1573801490891,2019-11-15T15.04.50.891,0.304,-0.168,0.954,0.028
1573801490901,2019-11-15T15.04.50.901,0.314,-0.161,0.953,0.027
1573801490911,2019-11-15T15.04.50.911,0.324,-0.152,0.956,0.033
