epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573800736532,2019-11-15T14.52.16.532,0.000,1.585,-1.463,0.976
1573800736543,2019-11-15T14.52.16.543,0.011,1.463,-2.195,2.256
1573800736551,2019-11-15T14.52.16.551,0.019,1.707,-3.110,2.256
1573800736562,2019-11-15T14.52.16.562,0.030,1.890,-3.720,2.866
1573800736572,2019-11-15T14.52.16.572,0.040,1.037,-4.024,2.927
1573800736582,2019-11-15T14.52.16.582,0.050,0.244,-3.110,2.500
1573800736592,2019-11-15T14.52.16.592,0.060,0.488,-0.854,1.829
1573800736603,2019-11-15T14.52.16.603,0.071,1.159,0.610,0.854
1573800736613,2019-11-15T14.52.16.613,0.081,1.524,0.610,0.549
1573800736622,2019-11-15T14.52.16.622,0.090,1.646,-0.183,1.280
1573800736632,2019-11-15T14.52.16.632,0.100,1.707,-0.488,1.768
1573800736642,2019-11-15T14.52.16.642,0.110,1.890,-0.305,1.280
1573800736652,2019-11-15T14.52.16.652,0.120,1.768,0.366,0.976
1573800736663,2019-11-15T14.52.16.663,0.131,1.524,0.671,0.915
1573800736673,2019-11-15T14.52.16.673,0.141,1.037,0.183,1.037
1573800736682,2019-11-15T14.52.16.682,0.150,1.159,-0.793,1.585
1573800736692,2019-11-15T14.52.16.692,0.160,1.220,-1.280,1.890
1573800736702,2019-11-15T14.52.16.702,0.170,1.037,-1.037,1.463
1573800736712,2019-11-15T14.52.16.712,0.180,0.854,-0.305,1.098
1573800736723,2019-11-15T14.52.16.723,0.191,0.793,0.549,0.854
1573800736733,2019-11-15T14.52.16.733,0.201,0.976,1.341,0.671
1573800736743,2019-11-15T14.52.16.743,0.211,0.854,2.073,0.366
1573800736752,2019-11-15T14.52.16.752,0.220,0.671,1.402,0.427
1573800736762,2019-11-15T14.52.16.762,0.230,0.915,1.585,0.976
1573800736773,2019-11-15T14.52.16.773,0.241,1.037,1.951,1.037
1573800736783,2019-11-15T14.52.16.783,0.251,0.854,1.463,1.159
1573800736793,2019-11-15T14.52.16.793,0.261,0.061,1.585,1.524
1573800736803,2019-11-15T14.52.16.803,0.271,-0.488,1.524,1.463
1573800736812,2019-11-15T14.52.16.812,0.280,-0.305,1.524,0.732
1573800736822,2019-11-15T14.52.16.822,0.290,-0.122,1.585,0.183
1573800736833,2019-11-15T14.52.16.833,0.301,0.000,1.098,0.305
1573800736843,2019-11-15T14.52.16.843,0.311,0.061,0.366,0.671
1573800736853,2019-11-15T14.52.16.853,0.321,0.244,-0.122,1.280
1573800736863,2019-11-15T14.52.16.863,0.331,0.366,-0.366,1.585
1573800736874,2019-11-15T14.52.16.874,0.342,0.366,-0.488,1.463
1573800736882,2019-11-15T14.52.16.882,0.350,0.427,-0.549,1.159
1573800736893,2019-11-15T14.52.16.893,0.361,0.305,-0.366,0.671
1573800736903,2019-11-15T14.52.16.903,0.371,0.183,-0.549,0.488
1573800736913,2019-11-15T14.52.16.913,0.381,0.488,-1.402,0.915
1573800736923,2019-11-15T14.52.16.923,0.391,0.671,-1.951,1.463
1573800736934,2019-11-15T14.52.16.934,0.402,0.549,-1.768,1.951
1573800736942,2019-11-15T14.52.16.942,0.410,0.549,-1.280,1.707
1573800736953,2019-11-15T14.52.16.953,0.421,0.671,-1.341,1.220
1573800736963,2019-11-15T14.52.16.963,0.431,0.488,-1.585,0.915
1573800736973,2019-11-15T14.52.16.973,0.441,0.366,-1.646,0.732
1573800736983,2019-11-15T14.52.16.983,0.451,0.671,-1.768,0.488
1573800736994,2019-11-15T14.52.16.994,0.462,1.220,-1.951,0.488
1573800737004,2019-11-15T14.52.17.004,0.472,1.280,-2.012,0.793
1573800737013,2019-11-15T14.52.17.013,0.481,1.341,-1.768,0.915
1573800737023,2019-11-15T14.52.17.023,0.491,1.341,-1.463,0.854
1573800737033,2019-11-15T14.52.17.033,0.501,1.098,-1.220,0.793
1573800737044,2019-11-15T14.52.17.044,0.512,0.915,-1.280,0.854
1573800737054,2019-11-15T14.52.17.054,0.522,0.427,-1.585,0.915
1573800737064,2019-11-15T14.52.17.064,0.532,-0.061,-1.402,0.854
1573800737074,2019-11-15T14.52.17.074,0.542,1.098,-0.305,0.549
1573800737083,2019-11-15T14.52.17.083,0.551,1.890,0.000,0.732
1573800737093,2019-11-15T14.52.17.093,0.561,1.098,-0.366,0.854
1573800737104,2019-11-15T14.52.17.104,0.572,0.915,-1.341,1.159
1573800737114,2019-11-15T14.52.17.114,0.582,1.768,-2.378,1.951
1573800737124,2019-11-15T14.52.17.124,0.592,1.890,-3.963,2.561
1573800737134,2019-11-15T14.52.17.134,0.602,0.732,-4.207,2.988
1573800737143,2019-11-15T14.52.17.143,0.611,0.671,-2.744,2.439
1573800737153,2019-11-15T14.52.17.153,0.621,1.280,-0.854,1.402
1573800737164,2019-11-15T14.52.17.164,0.632,1.280,0.183,0.549
1573800737174,2019-11-15T14.52.17.174,0.642,0.366,0.366,0.122
1573800737184,2019-11-15T14.52.17.184,0.652,-0.610,0.305,0.366
1573800737194,2019-11-15T14.52.17.194,0.662,-0.976,0.366,0.610
1573800737205,2019-11-15T14.52.17.205,0.673,-1.037,1.037,0.549
1573800737213,2019-11-15T14.52.17.213,0.681,-0.793,0.854,0.854
1573800737224,2019-11-15T14.52.17.224,0.692,-0.671,0.000,1.463
1573800737234,2019-11-15T14.52.17.234,0.702,-0.427,-0.488,1.829
1573800737244,2019-11-15T14.52.17.244,0.712,-0.366,-1.159,1.646
1573800737254,2019-11-15T14.52.17.254,0.722,-0.305,-1.341,1.098
1573800737265,2019-11-15T14.52.17.265,0.733,-0.732,-1.098,0.366
1573800737273,2019-11-15T14.52.17.273,0.741,-0.793,-0.671,0.061
1573800737284,2019-11-15T14.52.17.284,0.752,-0.732,-0.366,0.305
1573800737294,2019-11-15T14.52.17.294,0.762,-0.549,-0.366,0.732
1573800737304,2019-11-15T14.52.17.304,0.772,-0.732,-0.427,1.280
1573800737315,2019-11-15T14.52.17.315,0.783,-0.915,-1.037,1.524
1573800737325,2019-11-15T14.52.17.325,0.793,-0.671,-1.098,1.585
1573800737335,2019-11-15T14.52.17.335,0.803,-0.610,-0.610,1.037
1573800737344,2019-11-15T14.52.17.344,0.812,-0.915,-0.366,0.427
1573800737354,2019-11-15T14.52.17.354,0.822,-1.463,0.305,0.366
1573800737364,2019-11-15T14.52.17.364,0.832,-1.159,0.244,0.488
1573800737375,2019-11-15T14.52.17.375,0.843,-0.244,-0.610,0.732
1573800737385,2019-11-15T14.52.17.385,0.853,0.305,-1.463,0.854
1573800737395,2019-11-15T14.52.17.395,0.863,0.427,-1.829,0.915
1573800737404,2019-11-15T14.52.17.404,0.872,0.488,-1.585,0.488
1573800737414,2019-11-15T14.52.17.414,0.882,0.427,-1.280,0.061
1573800737424,2019-11-15T14.52.17.424,0.892,0.488,-0.854,0.122
1573800737435,2019-11-15T14.52.17.435,0.903,0.854,-0.610,0.183
1573800737445,2019-11-15T14.52.17.445,0.913,1.463,-0.549,0.549
1573800737455,2019-11-15T14.52.17.455,0.923,2.317,-0.854,0.793
1573800737465,2019-11-15T14.52.17.465,0.933,2.988,-1.159,0.732
1573800737474,2019-11-15T14.52.17.474,0.942,3.110,-0.976,0.244
1573800737484,2019-11-15T14.52.17.484,0.952,2.500,-0.610,-0.183
1573800737495,2019-11-15T14.52.17.495,0.963,1.951,-0.305,-0.244
1573800737505,2019-11-15T14.52.17.505,0.973,1.463,-0.305,-0.122
1573800737515,2019-11-15T14.52.17.515,0.983,1.159,-0.122,0.122
1573800737525,2019-11-15T14.52.17.525,0.993,1.037,-0.061,0.427
1573800737534,2019-11-15T14.52.17.534,1.002,1.220,-0.244,0.549
1573800737544,2019-11-15T14.52.17.544,1.012,1.585,-0.427,0.305
1573800737555,2019-11-15T14.52.17.555,1.023,1.829,-0.488,0.061
1573800737565,2019-11-15T14.52.17.565,1.033,1.524,0.061,-0.061
1573800737575,2019-11-15T14.52.17.575,1.043,1.098,0.366,-0.305
1573800737585,2019-11-15T14.52.17.585,1.053,0.976,0.244,-0.610
1573800737596,2019-11-15T14.52.17.596,1.064,1.098,-0.305,-0.366
1573800737605,2019-11-15T14.52.17.605,1.073,0.976,-1.037,0.122
1573800737615,2019-11-15T14.52.17.615,1.083,1.037,-1.159,0.244
1573800737625,2019-11-15T14.52.17.625,1.093,2.195,-0.183,-0.244
1573800737635,2019-11-15T14.52.17.635,1.103,2.561,0.549,-0.488
1573800737646,2019-11-15T14.52.17.646,1.114,1.646,0.366,-0.732
1573800737656,2019-11-15T14.52.17.656,1.124,1.402,-0.976,-0.549
1573800737666,2019-11-15T14.52.17.666,1.134,1.707,-2.256,0.366
1573800737675,2019-11-15T14.52.17.675,1.143,1.463,-3.293,1.280
1573800737685,2019-11-15T14.52.17.685,1.153,0.732,-3.415,1.524
