epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573800735174,2019-11-15T14.52.15.174,0.000,0.549,-0.122,0.610
1573800735184,2019-11-15T14.52.15.184,0.010,0.549,0.122,-2.927
1573800735193,2019-11-15T14.52.15.193,0.019,0.488,-0.061,-0.610
1573800735203,2019-11-15T14.52.15.203,0.029,0.549,-0.061,-0.366
1573800735213,2019-11-15T14.52.15.213,0.039,0.610,0.000,-0.610
1573800735224,2019-11-15T14.52.15.224,0.050,0.854,-0.061,-0.671
1573800735234,2019-11-15T14.52.15.234,0.060,0.976,-0.061,-0.732
1573800735243,2019-11-15T14.52.15.243,0.069,0.793,-0.122,-0.793
1573800735253,2019-11-15T14.52.15.253,0.079,0.549,-0.122,-0.671
1573800735263,2019-11-15T14.52.15.263,0.089,0.366,-0.061,-0.610
1573800735273,2019-11-15T14.52.15.273,0.099,0.305,-0.122,-0.488
1573800735282,2019-11-15T14.52.15.282,0.108,0.061,-0.244,-0.366
1573800735293,2019-11-15T14.52.15.293,0.119,-0.244,-0.427,-0.244
1573800735303,2019-11-15T14.52.15.303,0.129,-0.488,-0.366,-0.305
1573800735313,2019-11-15T14.52.15.313,0.139,-0.671,-0.488,-0.305
1573800735322,2019-11-15T14.52.15.322,0.148,-1.098,-0.549,-0.183
1573800735332,2019-11-15T14.52.15.332,0.158,-0.427,-0.427,-0.366
1573800735342,2019-11-15T14.52.15.342,0.168,-0.183,-0.366,-0.366
1573800735353,2019-11-15T14.52.15.353,0.179,-0.061,-0.427,-0.366
1573800735363,2019-11-15T14.52.15.363,0.189,0.000,-0.427,-0.366
1573800735372,2019-11-15T14.52.15.372,0.198,-0.122,-0.488,-0.305
1573800735382,2019-11-15T14.52.15.382,0.208,-0.244,-0.488,-0.183
1573800735392,2019-11-15T14.52.15.392,0.218,-0.244,-0.488,-0.244
1573800735402,2019-11-15T14.52.15.402,0.228,-0.244,-0.366,-0.366
1573800735411,2019-11-15T14.52.15.411,0.237,-0.305,-0.305,-0.305
1573800735421,2019-11-15T14.52.15.421,0.247,-0.183,-0.183,-0.366
1573800735432,2019-11-15T14.52.15.432,0.258,0.061,-0.183,-0.366
1573800735442,2019-11-15T14.52.15.442,0.268,0.122,-0.122,-0.488
1573800735452,2019-11-15T14.52.15.452,0.278,0.183,-0.061,-0.610
1573800735461,2019-11-15T14.52.15.461,0.287,0.122,0.000,-0.671
1573800735471,2019-11-15T14.52.15.471,0.297,0.122,-0.183,-0.549
1573800735481,2019-11-15T14.52.15.481,0.307,0.183,-0.244,-0.488
1573800735492,2019-11-15T14.52.15.492,0.318,0.244,-0.305,-0.427
1573800735501,2019-11-15T14.52.15.501,0.327,0.305,-0.305,-0.427
1573800735511,2019-11-15T14.52.15.511,0.337,0.244,-0.366,-0.366
1573800735521,2019-11-15T14.52.15.521,0.347,0.244,-0.366,-0.488
1573800735531,2019-11-15T14.52.15.531,0.357,0.183,-0.244,-0.488
1573800735540,2019-11-15T14.52.15.540,0.366,0.305,-0.183,-0.488
