epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573800602062,2019-11-15T14.50.02.062,0.000,-0.610,-1.037,2.195
1573800602072,2019-11-15T14.50.02.072,0.010,-0.610,-0.854,3.537
1573800602082,2019-11-15T14.50.02.082,0.020,-0.305,-0.793,1.829
1573800602093,2019-11-15T14.50.02.093,0.031,-0.366,-0.854,0.976
1573800602103,2019-11-15T14.50.02.103,0.041,-0.427,-0.427,0.549
1573800602113,2019-11-15T14.50.02.113,0.051,-0.732,0.122,0.549
1573800602122,2019-11-15T14.50.02.122,0.060,-0.793,0.488,1.037
1573800602132,2019-11-15T14.50.02.132,0.070,-0.671,0.244,1.768
1573800602142,2019-11-15T14.50.02.142,0.080,-0.427,-0.061,2.012
1573800602153,2019-11-15T14.50.02.153,0.091,-0.305,-0.061,1.524
1573800602163,2019-11-15T14.50.02.163,0.101,-0.122,-0.061,0.854
1573800602173,2019-11-15T14.50.02.173,0.111,0.244,-0.183,0.427
1573800602182,2019-11-15T14.50.02.182,0.120,0.122,0.244,0.061
1573800602192,2019-11-15T14.50.02.192,0.130,0.061,0.732,0.305
1573800602202,2019-11-15T14.50.02.202,0.140,0.366,0.427,1.037
1573800602213,2019-11-15T14.50.02.213,0.151,0.610,0.244,1.646
1573800602223,2019-11-15T14.50.02.223,0.161,0.549,0.366,1.707
1573800602233,2019-11-15T14.50.02.233,0.171,0.427,0.610,1.159
1573800602243,2019-11-15T14.50.02.243,0.181,0.366,0.549,0.854
1573800602252,2019-11-15T14.50.02.252,0.190,0.305,0.000,0.549
1573800602262,2019-11-15T14.50.02.262,0.200,0.183,-0.366,0.427
1573800602273,2019-11-15T14.50.02.273,0.211,-0.061,-0.305,0.366
1573800602283,2019-11-15T14.50.02.283,0.221,0.000,0.000,0.671
1573800602293,2019-11-15T14.50.02.293,0.231,0.183,0.244,0.915
1573800602303,2019-11-15T14.50.02.303,0.241,0.366,0.732,1.220
1573800602312,2019-11-15T14.50.02.312,0.250,0.549,0.976,1.037
1573800602323,2019-11-15T14.50.02.323,0.261,0.183,0.732,0.610
1573800602333,2019-11-15T14.50.02.333,0.271,-0.732,-0.305,0.610
1573800602343,2019-11-15T14.50.02.343,0.281,-0.183,-0.244,0.366
1573800602353,2019-11-15T14.50.02.353,0.291,1.463,1.402,-0.427
1573800602364,2019-11-15T14.50.02.364,0.302,0.854,1.890,-0.671
1573800602374,2019-11-15T14.50.02.374,0.312,0.244,0.793,-0.610
1573800602383,2019-11-15T14.50.02.383,0.321,0.915,-0.854,0.854
1573800602393,2019-11-15T14.50.02.393,0.331,1.585,-2.622,2.134
1573800602403,2019-11-15T14.50.02.403,0.341,0.915,-2.988,2.256
1573800602413,2019-11-15T14.50.02.413,0.351,1.220,-0.183,0.854
1573800602424,2019-11-15T14.50.02.424,0.362,1.768,2.195,-0.915
1573800602434,2019-11-15T14.50.02.434,0.372,1.463,3.293,-1.524
1573800602444,2019-11-15T14.50.02.444,0.382,0.793,3.110,-0.854
1573800602453,2019-11-15T14.50.02.453,0.391,0.793,2.317,0.122
1573800602463,2019-11-15T14.50.02.463,0.401,1.037,1.402,0.732
1573800602473,2019-11-15T14.50.02.473,0.411,0.976,1.037,0.854
1573800602484,2019-11-15T14.50.02.484,0.422,1.159,0.976,0.671
1573800602494,2019-11-15T14.50.02.494,0.432,1.159,0.915,0.244
1573800602504,2019-11-15T14.50.02.504,0.442,0.915,0.793,-0.061
1573800602513,2019-11-15T14.50.02.513,0.451,0.488,0.793,0.000
1573800602523,2019-11-15T14.50.02.523,0.461,0.122,0.366,0.122
1573800602533,2019-11-15T14.50.02.533,0.471,0.122,-0.305,0.427
1573800602544,2019-11-15T14.50.02.544,0.482,0.061,-0.671,0.549
1573800602554,2019-11-15T14.50.02.554,0.492,-0.061,-0.122,0.305
1573800602564,2019-11-15T14.50.02.564,0.502,-0.427,0.366,0.000
1573800602574,2019-11-15T14.50.02.574,0.512,-0.732,0.000,0.244
1573800602583,2019-11-15T14.50.02.583,0.521,-0.915,-0.610,0.488
1573800602594,2019-11-15T14.50.02.594,0.532,-0.610,-0.061,0.549
1573800602604,2019-11-15T14.50.02.604,0.542,-0.610,-0.305,0.366
1573800602614,2019-11-15T14.50.02.614,0.552,-0.976,-0.488,0.427
1573800602624,2019-11-15T14.50.02.624,0.562,-1.159,-0.366,0.732
1573800602635,2019-11-15T14.50.02.635,0.573,-0.854,-0.671,0.366
1573800602643,2019-11-15T14.50.02.643,0.581,-0.854,-1.037,0.244
1573800602654,2019-11-15T14.50.02.654,0.592,-1.159,-1.098,0.366
1573800602664,2019-11-15T14.50.02.664,0.602,-1.037,-0.915,0.488
1573800602674,2019-11-15T14.50.02.674,0.612,-0.610,-0.610,0.610
1573800602684,2019-11-15T14.50.02.684,0.622,-0.366,-0.671,0.610
1573800602695,2019-11-15T14.50.02.695,0.633,-0.244,-0.366,0.366
1573800602705,2019-11-15T14.50.02.705,0.643,-0.122,-0.183,0.305
1573800602714,2019-11-15T14.50.02.714,0.652,0.000,-0.183,0.305
1573800602724,2019-11-15T14.50.02.724,0.662,0.366,-0.305,0.549
1573800602734,2019-11-15T14.50.02.734,0.672,0.366,-0.671,0.671
1573800602744,2019-11-15T14.50.02.744,0.682,0.244,-0.549,0.854
1573800602755,2019-11-15T14.50.02.755,0.693,0.183,-0.244,0.854
1573800602765,2019-11-15T14.50.02.765,0.703,0.000,-0.061,0.610
1573800602775,2019-11-15T14.50.02.775,0.713,-0.183,0.244,0.610
1573800602784,2019-11-15T14.50.02.784,0.722,0.061,0.183,0.427
1573800602794,2019-11-15T14.50.02.794,0.732,0.122,0.061,0.488
1573800602804,2019-11-15T14.50.02.804,0.742,0.061,0.610,0.549
1573800602815,2019-11-15T14.50.02.815,0.753,0.183,0.610,0.610
1573800602825,2019-11-15T14.50.02.825,0.763,0.427,0.244,0.854
1573800602835,2019-11-15T14.50.02.835,0.773,0.549,0.061,0.793
1573800602844,2019-11-15T14.50.02.844,0.782,0.549,0.244,0.427
1573800602854,2019-11-15T14.50.02.854,0.792,0.549,0.305,0.305
1573800602865,2019-11-15T14.50.02.865,0.803,0.305,0.000,0.549
1573800602875,2019-11-15T14.50.02.875,0.813,0.366,-0.488,1.037
1573800602885,2019-11-15T14.50.02.885,0.823,0.610,-0.610,1.402
1573800602895,2019-11-15T14.50.02.895,0.833,0.488,-0.366,1.159
1573800602904,2019-11-15T14.50.02.904,0.842,0.305,-0.244,0.793
1573800602914,2019-11-15T14.50.02.914,0.852,0.122,-0.488,0.549
1573800602925,2019-11-15T14.50.02.925,0.863,-0.366,-1.098,0.671
1573800602935,2019-11-15T14.50.02.935,0.873,0.244,-0.244,0.671
1573800602945,2019-11-15T14.50.02.945,0.883,2.439,1.280,0.427
1573800602955,2019-11-15T14.50.02.955,0.893,2.439,1.951,0.610
1573800602966,2019-11-15T14.50.02.966,0.904,1.890,0.427,0.366
1573800602974,2019-11-15T14.50.02.974,0.912,2.195,-1.585,1.524
1573800602985,2019-11-15T14.50.02.985,0.923,2.195,-2.439,2.378
1573800602995,2019-11-15T14.50.02.995,0.933,1.707,-2.744,2.195
1573800603005,2019-11-15T14.50.03.005,0.943,2.073,-0.305,1.402
1573800603015,2019-11-15T14.50.03.015,0.953,2.988,1.829,0.122
1573800603026,2019-11-15T14.50.03.026,0.964,2.927,2.073,-0.488
