epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573800601218,2019-11-15T14.50.01.218,0.000,1.220,0.244,0.427
1573800601228,2019-11-15T14.50.01.228,0.010,0.671,0.549,0.854
1573800601238,2019-11-15T14.50.01.238,0.020,0.000,0.305,1.037
1573800601249,2019-11-15T14.50.01.249,0.031,0.183,-2.378,0.305
1573800601259,2019-11-15T14.50.01.259,0.041,0.366,-4.878,-0.305
1573800601268,2019-11-15T14.50.01.268,0.050,0.732,-3.780,-0.244
1573800601278,2019-11-15T14.50.01.278,0.060,-0.183,-2.622,0.000
1573800601288,2019-11-15T14.50.01.288,0.070,-0.305,-1.890,-0.244
1573800601298,2019-11-15T14.50.01.298,0.080,1.524,0.244,-0.549
1573800601309,2019-11-15T14.50.01.309,0.091,3.659,3.232,-0.244
1573800601319,2019-11-15T14.50.01.319,0.101,4.451,4.329,0.244
1573800601329,2019-11-15T14.50.01.329,0.111,2.256,1.951,0.854
1573800601339,2019-11-15T14.50.01.339,0.121,0.915,0.244,0.305
1573800601348,2019-11-15T14.50.01.348,0.130,-0.183,-0.488,-0.854
1573800601359,2019-11-15T14.50.01.359,0.141,-0.976,-3.110,-1.098
1573800601369,2019-11-15T14.50.01.369,0.151,-0.610,-5.305,-0.305
1573800601379,2019-11-15T14.50.01.379,0.161,0.305,-4.390,0.488
1573800601389,2019-11-15T14.50.01.389,0.171,0.671,-1.280,0.488
1573800601400,2019-11-15T14.50.01.400,0.182,1.463,1.890,0.244
1573800601410,2019-11-15T14.50.01.410,0.192,2.439,4.756,0.183
1573800601420,2019-11-15T14.50.01.420,0.202,3.171,7.317,0.061
1573800601429,2019-11-15T14.50.01.429,0.211,3.110,3.415,-0.122
1573800601439,2019-11-15T14.50.01.439,0.221,1.951,-2.683,-0.183
1573800601449,2019-11-15T14.50.01.449,0.231,0.366,-4.756,0.000
1573800601460,2019-11-15T14.50.01.460,0.242,0.671,-2.866,-0.183
1573800601470,2019-11-15T14.50.01.470,0.252,1.585,-0.488,-0.915
1573800601480,2019-11-15T14.50.01.480,0.262,0.183,3.537,-1.037
1573800601490,2019-11-15T14.50.01.490,0.272,0.793,6.524,-0.793
1573800601501,2019-11-15T14.50.01.501,0.283,1.829,3.171,-0.305
1573800601509,2019-11-15T14.50.01.509,0.291,1.402,-1.220,0.976
1573800601520,2019-11-15T14.50.01.520,0.302,0.915,-2.561,1.098
1573800601530,2019-11-15T14.50.01.530,0.312,-0.305,-1.829,0.122
1573800601540,2019-11-15T14.50.01.540,0.322,-1.098,-0.671,-0.732
1573800601550,2019-11-15T14.50.01.550,0.332,-1.159,-1.951,-1.646
1573800601561,2019-11-15T14.50.01.561,0.343,-0.305,-1.829,-2.012
1573800601571,2019-11-15T14.50.01.571,0.353,0.549,-0.915,-1.829
1573800601581,2019-11-15T14.50.01.581,0.363,1.524,-0.427,-1.829
1573800601590,2019-11-15T14.50.01.590,0.372,2.012,-0.915,-1.463
1573800601600,2019-11-15T14.50.01.600,0.382,1.951,-0.488,-0.549
1573800601610,2019-11-15T14.50.01.610,0.392,1.037,0.305,-0.122
1573800601621,2019-11-15T14.50.01.621,0.403,0.122,1.646,0.122
1573800601631,2019-11-15T14.50.01.631,0.413,0.061,2.012,-0.061
1573800601641,2019-11-15T14.50.01.641,0.423,0.488,0.061,-0.976
1573800601651,2019-11-15T14.50.01.651,0.433,0.427,-0.793,-1.280
1573800601662,2019-11-15T14.50.01.662,0.444,0.793,-0.183,-1.402
1573800601671,2019-11-15T14.50.01.671,0.453,1.402,-1.890,-1.159
1573800601681,2019-11-15T14.50.01.681,0.463,1.463,-4.146,-0.366
1573800601691,2019-11-15T14.50.01.691,0.473,1.402,-3.963,0.366
1573800601701,2019-11-15T14.50.01.701,0.483,3.354,-3.110,1.037
1573800601712,2019-11-15T14.50.01.712,0.494,5.122,-2.805,1.341
1573800601722,2019-11-15T14.50.01.722,0.504,6.159,0.061,0.366
1573800601732,2019-11-15T14.50.01.732,0.514,6.341,5.183,-0.366
1573800601742,2019-11-15T14.50.01.742,0.524,6.402,8.171,-0.610
1573800601751,2019-11-15T14.50.01.751,0.533,4.695,6.829,-0.793
1573800601761,2019-11-15T14.50.01.761,0.543,3.110,3.963,-0.366
1573800601772,2019-11-15T14.50.01.772,0.554,2.195,2.012,0.183
1573800601782,2019-11-15T14.50.01.782,0.564,2.988,0.854,0.427
1573800601792,2019-11-15T14.50.01.792,0.574,3.841,-0.610,-0.122
1573800601802,2019-11-15T14.50.01.802,0.584,2.439,-3.598,-0.915
1573800601813,2019-11-15T14.50.01.813,0.595,0.549,-5.854,-1.829
1573800601823,2019-11-15T14.50.01.823,0.605,-0.671,-5.549,-3.232
1573800601832,2019-11-15T14.50.01.832,0.614,-1.890,-3.415,-3.963
1573800601842,2019-11-15T14.50.01.842,0.624,-2.500,0.854,-2.683
1573800601852,2019-11-15T14.50.01.852,0.634,0.305,4.390,-1.159
1573800601862,2019-11-15T14.50.01.862,0.644,2.622,3.171,-0.305
1573800601873,2019-11-15T14.50.01.873,0.655,1.951,0.122,-0.122
1573800601883,2019-11-15T14.50.01.883,0.665,1.341,-0.244,-0.732
1573800601893,2019-11-15T14.50.01.893,0.675,1.098,0.122,-1.402
1573800601903,2019-11-15T14.50.01.903,0.685,0.732,-1.037,-1.585
