epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573800600645,2019-11-15T14.50.00.645,0.000,-0.163,-1.045,0.054
1573800600655,2019-11-15T14.50.00.655,0.010,-0.147,-1.047,0.054
1573800600666,2019-11-15T14.50.00.666,0.021,-0.139,-1.041,0.052
1573800600676,2019-11-15T14.50.00.676,0.031,-0.141,-1.050,0.047
1573800600686,2019-11-15T14.50.00.686,0.041,-0.142,-1.049,0.047
1573800600696,2019-11-15T14.50.00.696,0.051,-0.137,-1.032,0.050
1573800600707,2019-11-15T14.50.00.707,0.062,-0.148,-1.028,0.052
1573800600717,2019-11-15T14.50.00.717,0.072,-0.165,-1.038,0.051
1573800600727,2019-11-15T14.50.00.727,0.082,-0.161,-1.047,0.052
1573800600737,2019-11-15T14.50.00.737,0.092,-0.138,-1.044,0.057
1573800600748,2019-11-15T14.50.00.748,0.103,-0.133,-1.047,0.056
1573800600758,2019-11-15T14.50.00.758,0.113,-0.147,-1.052,0.051
1573800600768,2019-11-15T14.50.00.768,0.123,-0.152,-1.049,0.052
1573800600778,2019-11-15T14.50.00.778,0.133,-0.150,-1.039,0.061
1573800600787,2019-11-15T14.50.00.787,0.142,-0.163,-1.029,0.061
1573800600797,2019-11-15T14.50.00.797,0.152,-0.179,-1.026,0.052
1573800600808,2019-11-15T14.50.00.808,0.163,-0.163,-1.028,0.059
1573800600818,2019-11-15T14.50.00.818,0.173,-0.145,-1.030,0.064
1573800600828,2019-11-15T14.50.00.828,0.183,-0.135,-1.034,0.065
1573800600838,2019-11-15T14.50.00.838,0.193,-0.137,-1.040,0.065
1573800600849,2019-11-15T14.50.00.849,0.204,-0.150,-1.048,0.051
1573800600859,2019-11-15T14.50.00.859,0.214,-0.149,-1.057,0.045
1573800600869,2019-11-15T14.50.00.869,0.224,-0.152,-1.058,0.044
1573800600880,2019-11-15T14.50.00.880,0.235,-0.170,-1.049,0.046
1573800600890,2019-11-15T14.50.00.890,0.245,-0.174,-1.034,0.049
1573800600900,2019-11-15T14.50.00.900,0.255,-0.159,-1.041,0.054
1573800600910,2019-11-15T14.50.00.910,0.265,-0.144,-1.042,0.057
1573800600921,2019-11-15T14.50.00.921,0.276,-0.148,-1.037,0.056
1573800600931,2019-11-15T14.50.00.931,0.286,-0.151,-1.044,0.054
1573800600941,2019-11-15T14.50.00.941,0.296,-0.161,-1.053,0.053
1573800600951,2019-11-15T14.50.00.951,0.306,-0.161,-1.049,0.053
1573800600960,2019-11-15T14.50.00.960,0.315,-0.155,-1.039,0.050
1573800600970,2019-11-15T14.50.00.970,0.325,-0.159,-1.035,0.047
1573800600981,2019-11-15T14.50.00.981,0.336,-0.158,-1.038,0.046
1573800600991,2019-11-15T14.50.00.991,0.346,-0.147,-1.036,0.052
1573800601001,2019-11-15T14.50.01.001,0.356,-0.145,-1.033,0.060
1573800601011,2019-11-15T14.50.01.011,0.366,-0.152,-1.030,0.063
1573800601022,2019-11-15T14.50.01.022,0.377,-0.168,-1.030,0.055
1573800601032,2019-11-15T14.50.01.032,0.387,-0.164,-1.036,0.053
1573800601042,2019-11-15T14.50.01.042,0.397,-0.153,-1.042,0.052
1573800601052,2019-11-15T14.50.01.052,0.407,-0.166,-1.043,0.046
1573800601063,2019-11-15T14.50.01.063,0.418,-0.162,-1.044,0.051
1573800601073,2019-11-15T14.50.01.073,0.428,-0.153,-1.040,0.055
1573800601083,2019-11-15T14.50.01.083,0.438,-0.162,-1.035,0.062
1573800601093,2019-11-15T14.50.01.093,0.448,-0.170,-1.040,0.060
1573800601104,2019-11-15T14.50.01.104,0.459,-0.160,-1.042,0.049
1573800601114,2019-11-15T14.50.01.114,0.469,-0.154,-1.051,0.049
1573800601124,2019-11-15T14.50.01.124,0.479,-0.162,-1.059,0.048
1573800601134,2019-11-15T14.50.01.134,0.489,-0.172,-1.055,0.049
1573800601143,2019-11-15T14.50.01.143,0.498,-0.166,-1.046,0.060
1573800601153,2019-11-15T14.50.01.153,0.508,-0.167,-1.040,0.063
1573800601164,2019-11-15T14.50.01.164,0.519,-0.161,-1.040,0.058
1573800601174,2019-11-15T14.50.01.174,0.529,-0.151,-1.037,0.056
1573800601184,2019-11-15T14.50.01.184,0.539,-0.137,-1.041,0.061
1573800601194,2019-11-15T14.50.01.194,0.549,-0.137,-1.043,0.062
1573800601205,2019-11-15T14.50.01.205,0.560,-0.156,-1.032,0.062
1573800601215,2019-11-15T14.50.01.215,0.570,-0.164,-1.025,0.061
1573800601225,2019-11-15T14.50.01.225,0.580,-0.165,-1.031,0.059
1573800601235,2019-11-15T14.50.01.235,0.590,-0.164,-1.037,0.060
1573800601246,2019-11-15T14.50.01.246,0.601,-0.161,-1.037,0.059
1573800601256,2019-11-15T14.50.01.256,0.611,-0.148,-1.046,0.059
1573800601266,2019-11-15T14.50.01.266,0.621,-0.132,-1.056,0.061
1573800601276,2019-11-15T14.50.01.276,0.631,-0.130,-1.061,0.060
1573800601287,2019-11-15T14.50.01.287,0.642,-0.143,-1.056,0.059
1573800601297,2019-11-15T14.50.01.297,0.652,-0.156,-1.042,0.060
1573800601307,2019-11-15T14.50.01.307,0.662,-0.167,-1.032,0.060
1573800601316,2019-11-15T14.50.01.316,0.671,-0.177,-1.038,0.059
1573800601326,2019-11-15T14.50.01.326,0.681,-0.158,-1.042,0.060
1573800601337,2019-11-15T14.50.01.337,0.692,-0.141,-1.035,0.062
1573800601347,2019-11-15T14.50.01.347,0.702,-0.146,-1.027,0.064
1573800601357,2019-11-15T14.50.01.357,0.712,-0.146,-1.033,0.062
1573800601367,2019-11-15T14.50.01.367,0.722,-0.142,-1.038,0.058
1573800601378,2019-11-15T14.50.01.378,0.733,-0.152,-1.040,0.055
1573800601388,2019-11-15T14.50.01.388,0.743,-0.160,-1.046,0.057
1573800601398,2019-11-15T14.50.01.398,0.753,-0.161,-1.048,0.055
1573800601408,2019-11-15T14.50.01.408,0.763,-0.163,-1.044,0.057
1573800601419,2019-11-15T14.50.01.419,0.774,-0.170,-1.033,0.052
1573800601429,2019-11-15T14.50.01.429,0.784,-0.166,-1.033,0.049
1573800601439,2019-11-15T14.50.01.439,0.794,-0.153,-1.044,0.046
1573800601449,2019-11-15T14.50.01.449,0.804,-0.144,-1.056,0.046
1573800601460,2019-11-15T14.50.01.460,0.815,-0.151,-1.051,0.050
1573800601470,2019-11-15T14.50.01.470,0.825,-0.159,-1.043,0.049
1573800601480,2019-11-15T14.50.01.480,0.835,-0.158,-1.032,0.049
1573800601490,2019-11-15T14.50.01.490,0.845,-0.163,-1.028,0.050
1573800601499,2019-11-15T14.50.01.499,0.854,-0.172,-1.031,0.049
1573800601509,2019-11-15T14.50.01.509,0.864,-0.175,-1.035,0.047
1573800601520,2019-11-15T14.50.01.520,0.875,-0.156,-1.045,0.049
1573800601530,2019-11-15T14.50.01.530,0.885,-0.150,-1.053,0.051
1573800601540,2019-11-15T14.50.01.540,0.895,-0.159,-1.055,0.053
1573800601550,2019-11-15T14.50.01.550,0.905,-0.160,-1.047,0.053
1573800601561,2019-11-15T14.50.01.561,0.916,-0.160,-1.041,0.055
1573800601571,2019-11-15T14.50.01.571,0.926,-0.164,-1.042,0.057
1573800601581,2019-11-15T14.50.01.581,0.936,-0.170,-1.034,0.061
1573800601591,2019-11-15T14.50.01.591,0.946,-0.167,-1.031,0.060
1573800601602,2019-11-15T14.50.01.602,0.957,-0.154,-1.039,0.061
1573800601612,2019-11-15T14.50.01.612,0.967,-0.146,-1.039,0.067
1573800601622,2019-11-15T14.50.01.622,0.977,-0.148,-1.033,0.066
1573800601632,2019-11-15T14.50.01.632,0.987,-0.155,-1.033,0.062
1573800601643,2019-11-15T14.50.01.643,0.998,-0.148,-1.038,0.064
1573800601653,2019-11-15T14.50.01.653,1.008,-0.158,-1.043,0.064
1573800601663,2019-11-15T14.50.01.663,1.018,-0.176,-1.051,0.065
1573800601672,2019-11-15T14.50.01.672,1.027,-0.181,-1.060,0.063
1573800601682,2019-11-15T14.50.01.682,1.037,-0.162,-1.065,0.064
1573800601692,2019-11-15T14.50.01.692,1.047,-0.142,-1.060,0.062
1573800601703,2019-11-15T14.50.01.703,1.058,-0.137,-1.053,0.057
1573800601713,2019-11-15T14.50.01.713,1.068,-0.132,-1.045,0.064
1573800601723,2019-11-15T14.50.01.723,1.078,-0.131,-1.034,0.070
1573800601734,2019-11-15T14.50.01.734,1.089,-0.142,-1.028,0.067
1573800601744,2019-11-15T14.50.01.744,1.099,-0.151,-1.026,0.061
1573800601754,2019-11-15T14.50.01.754,1.109,-0.156,-1.032,0.057
1573800601764,2019-11-15T14.50.01.764,1.119,-0.156,-1.038,0.055
1573800601775,2019-11-15T14.50.01.775,1.130,-0.156,-1.038,0.056
1573800601785,2019-11-15T14.50.01.785,1.140,-0.154,-1.039,0.059
1573800601795,2019-11-15T14.50.01.795,1.150,-0.159,-1.040,0.057
1573800601805,2019-11-15T14.50.01.805,1.160,-0.136,-1.039,0.061
1573800601816,2019-11-15T14.50.01.816,1.171,-0.123,-1.039,0.055
1573800601826,2019-11-15T14.50.01.826,1.181,-0.135,-1.032,0.046
1573800601836,2019-11-15T14.50.01.836,1.191,-0.151,-1.036,0.042
1573800601845,2019-11-15T14.50.01.845,1.200,-0.167,-1.048,0.049
1573800601855,2019-11-15T14.50.01.855,1.210,-0.177,-1.054,0.050
1573800601865,2019-11-15T14.50.01.865,1.220,-0.178,-1.050,0.048
1573800601876,2019-11-15T14.50.01.876,1.231,-0.161,-1.041,0.051
1573800601886,2019-11-15T14.50.01.886,1.241,-0.154,-1.036,0.055
1573800601896,2019-11-15T14.50.01.896,1.251,-0.158,-1.044,0.051
1573800601906,2019-11-15T14.50.01.906,1.261,-0.149,-1.058,0.052
1573800601917,2019-11-15T14.50.01.917,1.272,-0.145,-1.052,0.050
1573800601927,2019-11-15T14.50.01.927,1.282,-0.158,-1.035,0.051
1573800601937,2019-11-15T14.50.01.937,1.292,-0.165,-1.025,0.053
1573800601947,2019-11-15T14.50.01.947,1.302,-0.159,-1.022,0.055
