epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573800603837,2019-11-15T14.50.03.837,0.000,0.000,-0.610,0.000
1573800603847,2019-11-15T14.50.03.847,0.010,0.000,-0.732,0.000
1573800603857,2019-11-15T14.50.03.857,0.020,0.244,-0.488,-0.061
1573800603868,2019-11-15T14.50.03.868,0.031,0.610,0.000,0.061
1573800603878,2019-11-15T14.50.03.878,0.041,0.305,0.427,0.000
1573800603888,2019-11-15T14.50.03.888,0.051,-0.183,-0.305,-0.122
1573800603898,2019-11-15T14.50.03.898,0.061,-0.122,-1.341,-0.122
1573800603907,2019-11-15T14.50.03.907,0.070,0.000,-1.951,-0.122
1573800603918,2019-11-15T14.50.03.918,0.081,0.000,-1.707,0.000
1573800603928,2019-11-15T14.50.03.928,0.091,0.183,-0.122,-0.183
1573800603938,2019-11-15T14.50.03.938,0.101,0.427,1.463,-0.427
1573800603948,2019-11-15T14.50.03.948,0.111,0.427,1.463,-0.305
1573800603959,2019-11-15T14.50.03.959,0.122,0.061,0.244,-0.183
1573800603969,2019-11-15T14.50.03.969,0.132,-0.488,-1.524,-0.244
1573800603979,2019-11-15T14.50.03.979,0.142,-0.671,-2.744,-0.488
1573800603989,2019-11-15T14.50.03.989,0.152,-0.183,-2.927,-0.610
1573800603998,2019-11-15T14.50.03.998,0.161,0.061,-2.073,-0.915
1573800604008,2019-11-15T14.50.04.008,0.171,0.061,-1.280,-0.976
1573800604019,2019-11-15T14.50.04.019,0.182,0.183,-1.341,-0.793
1573800604029,2019-11-15T14.50.04.029,0.192,0.244,-1.585,-0.549
1573800604039,2019-11-15T14.50.04.039,0.202,-0.061,-1.402,-0.488
1573800604049,2019-11-15T14.50.04.049,0.212,-0.305,-1.037,-0.488
1573800604060,2019-11-15T14.50.04.060,0.223,-0.366,-0.671,-0.427
1573800604070,2019-11-15T14.50.04.070,0.233,-0.122,-0.671,-0.427
1573800604080,2019-11-15T14.50.04.080,0.243,0.305,-0.671,-0.427
1573800604089,2019-11-15T14.50.04.089,0.252,0.366,-0.366,-0.427
1573800604099,2019-11-15T14.50.04.099,0.262,0.122,0.366,-0.427
1573800604109,2019-11-15T14.50.04.109,0.272,0.000,0.366,-0.305
1573800604120,2019-11-15T14.50.04.120,0.283,-0.122,0.122,-0.183
1573800604130,2019-11-15T14.50.04.130,0.293,-0.183,-0.488,-0.183
1573800604140,2019-11-15T14.50.04.140,0.303,-0.122,-1.402,-0.061
1573800604150,2019-11-15T14.50.04.150,0.313,0.000,-2.256,-0.183
1573800604161,2019-11-15T14.50.04.161,0.324,-0.122,-2.805,-0.305
1573800604171,2019-11-15T14.50.04.171,0.334,-0.183,-3.476,-0.366
1573800604180,2019-11-15T14.50.04.180,0.343,-0.488,-3.720,-0.305
1573800604190,2019-11-15T14.50.04.190,0.353,-0.427,-3.049,-0.244
1573800604200,2019-11-15T14.50.04.200,0.363,0.000,-2.134,-0.305
1573800604210,2019-11-15T14.50.04.210,0.373,0.244,-1.829,-0.244
1573800604221,2019-11-15T14.50.04.221,0.384,0.305,-1.585,-0.366
1573800604231,2019-11-15T14.50.04.231,0.394,0.061,-1.646,-0.610
1573800604241,2019-11-15T14.50.04.241,0.404,-0.183,-2.012,-0.732
1573800604252,2019-11-15T14.50.04.252,0.415,-0.061,-2.073,-0.671
1573800604262,2019-11-15T14.50.04.262,0.425,-0.061,-2.439,-0.366
1573800604272,2019-11-15T14.50.04.272,0.435,0.061,-2.134,-0.305
