epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573800601596,2019-11-15T14.50.01.596,0.000,-0.183,0.549,0.366
1573800601607,2019-11-15T14.50.01.607,0.011,-0.244,0.366,0.183
1573800601616,2019-11-15T14.50.01.616,0.020,-0.122,0.427,0.305
1573800601626,2019-11-15T14.50.01.626,0.030,-0.244,0.000,0.305
1573800601636,2019-11-15T14.50.01.636,0.040,-0.244,-0.366,0.366
1573800601646,2019-11-15T14.50.01.646,0.050,-0.305,-0.427,0.488
1573800601655,2019-11-15T14.50.01.655,0.059,0.244,-0.854,0.488
1573800601665,2019-11-15T14.50.01.665,0.069,0.244,-1.768,0.671
1573800601676,2019-11-15T14.50.01.676,0.080,-0.244,-2.317,0.610
1573800601684,2019-11-15T14.50.01.684,0.088,-0.061,-3.232,0.549
1573800601695,2019-11-15T14.50.01.695,0.099,0.061,-3.598,0.488
1573800601705,2019-11-15T14.50.01.705,0.109,0.000,-2.866,0.488
1573800601715,2019-11-15T14.50.01.715,0.119,-0.183,-1.037,0.610
1573800601724,2019-11-15T14.50.01.724,0.128,-0.305,0.854,0.610
1573800601734,2019-11-15T14.50.01.734,0.138,-0.427,1.951,0.610
1573800601744,2019-11-15T14.50.01.744,0.148,-0.305,2.500,0.610
1573800601753,2019-11-15T14.50.01.753,0.157,-0.244,2.805,0.366
1573800601763,2019-11-15T14.50.01.763,0.167,-0.244,2.866,0.183
1573800601774,2019-11-15T14.50.01.774,0.178,-0.122,2.622,0.000
1573800601784,2019-11-15T14.50.01.784,0.188,0.305,2.256,-0.244
1573800601793,2019-11-15T14.50.01.793,0.197,0.183,2.317,-0.183
1573800601803,2019-11-15T14.50.01.803,0.207,0.000,2.073,-0.122
1573800601813,2019-11-15T14.50.01.813,0.217,-0.183,1.159,0.122
1573800601822,2019-11-15T14.50.01.822,0.226,-0.488,1.463,0.427
1573800601832,2019-11-15T14.50.01.832,0.236,-0.427,1.707,0.427
1573800601843,2019-11-15T14.50.01.843,0.247,-0.244,1.951,0.366
1573800601853,2019-11-15T14.50.01.853,0.257,0.000,2.317,0.305
1573800601862,2019-11-15T14.50.01.862,0.266,0.122,1.890,0.305
1573800601872,2019-11-15T14.50.01.872,0.276,0.183,1.220,0.183
1573800601882,2019-11-15T14.50.01.882,0.286,-0.122,0.854,0.000
1573800601891,2019-11-15T14.50.01.891,0.295,-0.305,0.732,-0.183
1573800601901,2019-11-15T14.50.01.901,0.305,-0.366,0.183,-0.305
1573800601911,2019-11-15T14.50.01.911,0.315,-0.549,-0.305,-0.183
1573800601922,2019-11-15T14.50.01.922,0.326,-0.671,-0.488,0.000
1573800601930,2019-11-15T14.50.01.930,0.334,-0.610,-0.366,0.183
1573800601941,2019-11-15T14.50.01.941,0.345,-0.183,-0.305,0.305
1573800601951,2019-11-15T14.50.01.951,0.355,-0.122,-0.427,0.305
1573800601960,2019-11-15T14.50.01.960,0.364,-0.183,-0.915,0.427
1573800601970,2019-11-15T14.50.01.970,0.374,-0.366,-1.220,0.549
1573800601980,2019-11-15T14.50.01.980,0.384,-0.305,-1.037,0.305
1573800601991,2019-11-15T14.50.01.991,0.395,0.061,-0.732,0.122
1573800601999,2019-11-15T14.50.01.999,0.403,0.000,-1.159,0.000
1573800602010,2019-11-15T14.50.02.010,0.414,0.000,-1.585,-0.122
1573800602020,2019-11-15T14.50.02.020,0.424,0.183,-1.585,-0.122
1573800602029,2019-11-15T14.50.02.029,0.433,-0.061,-1.524,-0.061
1573800602039,2019-11-15T14.50.02.039,0.443,-0.244,-1.341,0.122
1573800602049,2019-11-15T14.50.02.049,0.453,-0.488,-1.402,0.366
1573800602059,2019-11-15T14.50.02.059,0.463,-0.427,-1.159,0.488
1573800602068,2019-11-15T14.50.02.068,0.472,-0.122,-0.305,0.427
1573800602078,2019-11-15T14.50.02.078,0.482,0.061,0.610,0.366
1573800602089,2019-11-15T14.50.02.089,0.493,0.183,1.220,0.244
1573800602097,2019-11-15T14.50.02.097,0.501,0.061,1.341,0.061
1573800602108,2019-11-15T14.50.02.108,0.512,-0.183,0.549,0.122
1573800602118,2019-11-15T14.50.02.118,0.522,-0.366,-0.610,0.183
1573800602128,2019-11-15T14.50.02.128,0.532,-0.549,-1.220,0.244
1573800602137,2019-11-15T14.50.02.137,0.541,-0.488,-1.220,0.122
1573800602147,2019-11-15T14.50.02.147,0.551,-0.183,-0.915,0.183
1573800602158,2019-11-15T14.50.02.158,0.562,-0.061,-0.793,0.305
1573800602168,2019-11-15T14.50.02.168,0.572,-0.122,-0.549,0.366
1573800602177,2019-11-15T14.50.02.177,0.581,0.000,-0.549,0.488
1573800602187,2019-11-15T14.50.02.187,0.591,-0.061,-0.915,0.549
1573800602197,2019-11-15T14.50.02.197,0.601,-0.305,-1.402,0.488
1573800602206,2019-11-15T14.50.02.206,0.610,-0.549,-1.768,0.427
1573800602216,2019-11-15T14.50.02.216,0.620,-0.366,-1.585,0.366
1573800602226,2019-11-15T14.50.02.226,0.630,-0.122,-1.220,0.244
1573800602235,2019-11-15T14.50.02.235,0.639,0.122,-0.488,0.244
1573800602245,2019-11-15T14.50.02.245,0.649,0.244,0.183,0.366
1573800602256,2019-11-15T14.50.02.256,0.660,-0.061,0.000,0.427
1573800602266,2019-11-15T14.50.02.266,0.670,-0.305,-0.427,0.427
1573800602275,2019-11-15T14.50.02.275,0.679,-0.549,-0.671,0.305
1573800602285,2019-11-15T14.50.02.285,0.689,-0.976,-0.610,0.122
1573800602295,2019-11-15T14.50.02.295,0.699,-0.732,0.061,0.122
1573800602304,2019-11-15T14.50.02.304,0.708,-0.305,0.793,0.122
1573800602314,2019-11-15T14.50.02.314,0.718,0.000,1.220,0.183
1573800602325,2019-11-15T14.50.02.325,0.729,0.488,1.037,0.305
1573800602335,2019-11-15T14.50.02.335,0.739,0.366,0.976,0.305
1573800602344,2019-11-15T14.50.02.344,0.748,-0.183,1.037,0.244
1573800602354,2019-11-15T14.50.02.354,0.758,-0.427,-0.366,0.305
1573800602364,2019-11-15T14.50.02.364,0.768,-0.305,-1.768,0.244
1573800602373,2019-11-15T14.50.02.373,0.777,-0.305,-1.707,0.000
1573800602383,2019-11-15T14.50.02.383,0.787,-0.244,-1.220,-0.244
1573800602393,2019-11-15T14.50.02.393,0.797,-0.366,-0.610,-0.305
1573800602404,2019-11-15T14.50.02.404,0.808,-0.549,0.183,-0.488
1573800602412,2019-11-15T14.50.02.412,0.816,-0.305,0.610,-0.427
1573800602423,2019-11-15T14.50.02.423,0.827,-0.183,0.549,-0.244
1573800602433,2019-11-15T14.50.02.433,0.837,-0.671,0.122,-0.305
1573800602442,2019-11-15T14.50.02.442,0.846,-0.915,0.183,-0.427
1573800602452,2019-11-15T14.50.02.452,0.856,-0.610,0.183,-0.366
1573800602462,2019-11-15T14.50.02.462,0.866,0.000,-0.183,-0.366
1573800602472,2019-11-15T14.50.02.472,0.876,0.488,-0.610,-0.366
1573800602481,2019-11-15T14.50.02.481,0.885,0.244,-0.610,-0.366
1573800602492,2019-11-15T14.50.02.492,0.896,0.000,-0.549,-0.366
1573800602502,2019-11-15T14.50.02.502,0.906,-0.305,-0.610,-0.244
1573800602511,2019-11-15T14.50.02.511,0.915,-0.305,-0.671,-0.061
1573800602521,2019-11-15T14.50.02.521,0.925,0.000,-0.976,0.000
1573800602531,2019-11-15T14.50.02.531,0.935,-0.183,-1.402,-0.122
1573800602541,2019-11-15T14.50.02.541,0.945,-0.244,-1.585,-0.183
1573800602550,2019-11-15T14.50.02.550,0.954,0.061,-1.890,-0.183
1573800602560,2019-11-15T14.50.02.560,0.964,0.000,-1.646,-0.305
1573800602571,2019-11-15T14.50.02.571,0.975,-0.488,-1.280,-0.305
1573800602579,2019-11-15T14.50.02.579,0.983,-0.732,-0.732,-0.183
1573800602590,2019-11-15T14.50.02.590,0.994,-0.732,-0.244,-0.122
1573800602600,2019-11-15T14.50.02.600,1.004,-0.427,0.793,-0.183
1573800602610,2019-11-15T14.50.02.610,1.014,0.183,1.768,-0.244
1573800602619,2019-11-15T14.50.02.619,1.023,0.183,1.768,-0.244
1573800602629,2019-11-15T14.50.02.629,1.033,0.122,0.976,-0.244
1573800602639,2019-11-15T14.50.02.639,1.043,0.122,0.061,-0.183
1573800602650,2019-11-15T14.50.02.650,1.054,-0.122,-0.915,0.000
1573800602659,2019-11-15T14.50.02.659,1.063,-0.305,-1.768,0.000
1573800602669,2019-11-15T14.50.02.669,1.073,-0.366,-1.463,-0.061
1573800602679,2019-11-15T14.50.02.679,1.083,-0.305,-0.549,-0.244
1573800602688,2019-11-15T14.50.02.688,1.092,-0.183,0.305,-0.183
1573800602698,2019-11-15T14.50.02.698,1.102,-0.122,1.220,-0.122
1573800602708,2019-11-15T14.50.02.708,1.112,-0.183,2.073,-0.122
1573800602719,2019-11-15T14.50.02.719,1.123,-0.183,2.134,-0.061
1573800602727,2019-11-15T14.50.02.727,1.131,-0.427,1.707,0.000
1573800602738,2019-11-15T14.50.02.738,1.142,-0.610,1.037,-0.122
1573800602748,2019-11-15T14.50.02.748,1.152,-0.549,0.610,-0.122
1573800602757,2019-11-15T14.50.02.757,1.161,-0.366,0.183,-0.122
1573800602767,2019-11-15T14.50.02.767,1.171,-0.061,-0.061,0.000
1573800602777,2019-11-15T14.50.02.777,1.181,0.366,-0.427,0.061
1573800602787,2019-11-15T14.50.02.787,1.191,0.488,-0.915,0.122
1573800602796,2019-11-15T14.50.02.796,1.200,0.061,-1.220,0.183
1573800602806,2019-11-15T14.50.02.806,1.210,-0.366,-1.646,0.061
1573800602817,2019-11-15T14.50.02.817,1.221,-0.183,-1.341,0.061
1573800602825,2019-11-15T14.50.02.825,1.229,-0.244,-1.098,0.061
1573800602836,2019-11-15T14.50.02.836,1.240,-0.305,-0.976,-0.183
1573800602846,2019-11-15T14.50.02.846,1.250,-0.244,-0.793,-0.244
1573800602856,2019-11-15T14.50.02.856,1.260,-0.122,-0.976,-0.061
1573800602865,2019-11-15T14.50.02.865,1.269,0.122,-1.463,0.000
1573800602875,2019-11-15T14.50.02.875,1.279,0.183,-2.012,0.061
1573800602886,2019-11-15T14.50.02.886,1.290,0.122,-2.012,0.183
1573800602894,2019-11-15T14.50.02.894,1.298,0.000,-1.585,0.183
1573800602905,2019-11-15T14.50.02.905,1.309,-0.061,-0.854,0.061
1573800602915,2019-11-15T14.50.02.915,1.319,0.000,0.122,-0.061
1573800602925,2019-11-15T14.50.02.925,1.329,0.000,0.976,-0.122
1573800602934,2019-11-15T14.50.02.934,1.338,-0.122,1.341,-0.183
1573800602944,2019-11-15T14.50.02.944,1.348,-0.122,1.646,-0.183
1573800602954,2019-11-15T14.50.02.954,1.358,-0.305,1.341,0.000
1573800602963,2019-11-15T14.50.02.963,1.367,-0.183,0.854,0.000
1573800602973,2019-11-15T14.50.02.973,1.377,-0.244,0.671,0.122
1573800602984,2019-11-15T14.50.02.984,1.388,-0.122,0.000,0.122
1573800602994,2019-11-15T14.50.02.994,1.398,0.183,-0.732,0.244
1573800603003,2019-11-15T14.50.03.003,1.407,0.427,-0.549,0.305
1573800603013,2019-11-15T14.50.03.013,1.417,0.244,-0.427,0.366
1573800603023,2019-11-15T14.50.03.023,1.427,-0.061,-0.671,0.488
1573800603032,2019-11-15T14.50.03.032,1.436,-0.366,-0.671,0.549
1573800603042,2019-11-15T14.50.03.042,1.446,-0.610,-0.488,0.488
1573800603053,2019-11-15T14.50.03.053,1.457,-0.549,-0.793,0.305
1573800603063,2019-11-15T14.50.03.063,1.467,-0.305,-0.976,0.305
1573800603072,2019-11-15T14.50.03.072,1.476,0.061,-0.732,0.183
1573800603082,2019-11-15T14.50.03.082,1.486,0.305,-0.305,0.000
1573800603092,2019-11-15T14.50.03.092,1.496,0.183,0.244,-0.061
1573800603101,2019-11-15T14.50.03.101,1.505,-0.061,0.732,0.000
1573800603111,2019-11-15T14.50.03.111,1.515,-0.183,1.220,0.244
1573800603121,2019-11-15T14.50.03.121,1.525,-0.183,1.524,0.427
