epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573800602183,2019-11-15T14.50.02.183,0.000,-1.402,-2.195,0.061
1573800602193,2019-11-15T14.50.02.193,0.010,-1.463,-2.500,-0.122
1573800602203,2019-11-15T14.50.02.203,0.020,-1.646,-2.439,-0.244
1573800602214,2019-11-15T14.50.02.214,0.031,-1.646,-2.256,-0.244
1573800602224,2019-11-15T14.50.02.224,0.041,-1.646,-2.317,-0.244
1573800602234,2019-11-15T14.50.02.234,0.051,-1.463,-2.378,-0.061
1573800602244,2019-11-15T14.50.02.244,0.061,-1.341,-2.073,0.000
1573800602255,2019-11-15T14.50.02.255,0.072,-1.402,-1.585,-0.061
1573800602263,2019-11-15T14.50.02.263,0.080,-1.585,-1.037,-0.122
1573800602274,2019-11-15T14.50.02.274,0.091,-1.707,-0.793,-0.366
1573800602284,2019-11-15T14.50.02.284,0.101,-2.012,-1.159,-0.427
1573800602294,2019-11-15T14.50.02.294,0.111,-2.134,-1.890,-0.305
1573800602305,2019-11-15T14.50.02.305,0.122,-2.134,-2.195,-0.305
1573800602315,2019-11-15T14.50.02.315,0.132,-2.195,-1.890,-0.427
1573800602325,2019-11-15T14.50.02.325,0.142,-1.951,-1.585,-0.488
1573800602335,2019-11-15T14.50.02.335,0.152,-1.951,-1.341,-0.183
1573800602344,2019-11-15T14.50.02.344,0.161,-1.829,-1.220,0.061
1573800602354,2019-11-15T14.50.02.354,0.171,-1.646,-1.768,0.000
1573800602365,2019-11-15T14.50.02.365,0.182,-1.890,-2.134,-0.244
1573800602375,2019-11-15T14.50.02.375,0.192,-2.378,-1.707,-0.488
1573800602385,2019-11-15T14.50.02.385,0.202,-2.439,-2.256,-0.610
1573800602395,2019-11-15T14.50.02.395,0.212,-2.317,-2.805,-0.549
1573800602406,2019-11-15T14.50.02.406,0.223,-2.378,-2.073,-0.366
1573800602416,2019-11-15T14.50.02.416,0.233,-2.378,-0.610,-0.427
1573800602426,2019-11-15T14.50.02.426,0.243,-1.890,0.488,-0.610
1573800602435,2019-11-15T14.50.02.435,0.252,-1.159,-0.183,-0.549
1573800602445,2019-11-15T14.50.02.445,0.262,-1.220,-2.012,-0.427
1573800602455,2019-11-15T14.50.02.455,0.272,-1.463,-1.707,0.061
1573800602466,2019-11-15T14.50.02.466,0.283,-0.915,-0.488,0.183
1573800602476,2019-11-15T14.50.02.476,0.293,-0.610,-0.122,-0.427
1573800602486,2019-11-15T14.50.02.486,0.303,0.183,0.305,-0.793
1573800602496,2019-11-15T14.50.02.496,0.313,0.549,0.000,-0.793
1573800602507,2019-11-15T14.50.02.507,0.324,-0.061,-0.366,-0.671
1573800602515,2019-11-15T14.50.02.515,0.332,-0.122,-0.366,-0.366
1573800602526,2019-11-15T14.50.02.526,0.343,0.488,-1.037,-0.427
1573800602536,2019-11-15T14.50.02.536,0.353,1.280,-1.646,-0.427
1573800602546,2019-11-15T14.50.02.546,0.363,1.463,-1.829,-0.305
1573800602556,2019-11-15T14.50.02.556,0.373,1.098,-1.220,-0.183
1573800602567,2019-11-15T14.50.02.567,0.384,0.793,-0.610,-0.122
1573800602577,2019-11-15T14.50.02.577,0.394,0.854,-0.366,-0.305
1573800602587,2019-11-15T14.50.02.587,0.404,0.549,0.366,-0.488
1573800602597,2019-11-15T14.50.02.597,0.414,0.671,0.793,-0.488
