epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573805124612,2019-11-15T16.05.24.612,0.000,0.076,-0.968,-0.182
1573805124622,2019-11-15T16.05.24.622,0.010,0.080,-0.974,-0.178
1573805124632,2019-11-15T16.05.24.632,0.020,0.076,-0.974,-0.179
1573805124643,2019-11-15T16.05.24.643,0.031,0.074,-0.974,-0.180
1573805124653,2019-11-15T16.05.24.653,0.041,0.071,-0.972,-0.185
1573805124663,2019-11-15T16.05.24.663,0.051,0.067,-0.974,-0.182
1573805124673,2019-11-15T16.05.24.673,0.061,0.067,-0.973,-0.182
1573805124684,2019-11-15T16.05.24.684,0.072,0.074,-0.974,-0.181
1573805124694,2019-11-15T16.05.24.694,0.082,0.077,-0.973,-0.182
1573805124704,2019-11-15T16.05.24.704,0.092,0.075,-0.973,-0.181
1573805124714,2019-11-15T16.05.24.714,0.102,0.073,-0.973,-0.180
1573805124725,2019-11-15T16.05.24.725,0.113,0.070,-0.974,-0.182
1573805124735,2019-11-15T16.05.24.735,0.123,0.064,-0.974,-0.180
1573805124744,2019-11-15T16.05.24.744,0.132,0.066,-0.975,-0.183
1573805124754,2019-11-15T16.05.24.754,0.142,0.071,-0.974,-0.185
1573805124764,2019-11-15T16.05.24.764,0.152,0.070,-0.970,-0.185
1573805124774,2019-11-15T16.05.24.774,0.162,0.072,-0.972,-0.183
1573805124785,2019-11-15T16.05.24.785,0.173,0.073,-0.972,-0.184
1573805124795,2019-11-15T16.05.24.795,0.183,0.069,-0.971,-0.182
1573805124805,2019-11-15T16.05.24.805,0.193,0.068,-0.973,-0.178
1573805124815,2019-11-15T16.05.24.815,0.203,0.067,-0.974,-0.180
1573805124826,2019-11-15T16.05.24.826,0.214,0.067,-0.974,-0.184
1573805124836,2019-11-15T16.05.24.836,0.224,0.068,-0.972,-0.181
1573805124846,2019-11-15T16.05.24.846,0.234,0.070,-0.973,-0.183
1573805124857,2019-11-15T16.05.24.857,0.245,0.069,-0.976,-0.184
1573805124867,2019-11-15T16.05.24.867,0.255,0.072,-0.977,-0.183
1573805124877,2019-11-15T16.05.24.877,0.265,0.074,-0.975,-0.179
1573805124887,2019-11-15T16.05.24.887,0.275,0.072,-0.971,-0.186
1573805124898,2019-11-15T16.05.24.898,0.286,0.071,-0.968,-0.185
1573805124908,2019-11-15T16.05.24.908,0.296,0.072,-0.970,-0.186
1573805124917,2019-11-15T16.05.24.917,0.305,0.068,-0.976,-0.185
1573805124927,2019-11-15T16.05.24.927,0.315,0.066,-0.976,-0.181
1573805124937,2019-11-15T16.05.24.937,0.325,0.068,-0.976,-0.181
1573805124947,2019-11-15T16.05.24.947,0.335,0.072,-0.975,-0.182
1573805124958,2019-11-15T16.05.24.958,0.346,0.085,-0.978,-0.183
