epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573805122977,2019-11-15T16.05.22.977,0.000,0.051,0.909,-0.242
1573805122987,2019-11-15T16.05.22.987,0.010,0.057,0.914,-0.239
1573805122997,2019-11-15T16.05.22.997,0.020,0.058,0.917,-0.238
1573805123008,2019-11-15T16.05.23.008,0.031,0.053,0.916,-0.243
1573805123016,2019-11-15T16.05.23.016,0.039,0.050,0.917,-0.241
1573805123027,2019-11-15T16.05.23.027,0.050,0.051,0.916,-0.241
1573805123037,2019-11-15T16.05.23.037,0.060,0.055,0.916,-0.242
1573805123047,2019-11-15T16.05.23.047,0.070,0.054,0.914,-0.240
1573805123056,2019-11-15T16.05.23.056,0.079,0.059,0.913,-0.240
1573805123066,2019-11-15T16.05.23.066,0.089,0.059,0.912,-0.239
1573805123077,2019-11-15T16.05.23.077,0.100,0.058,0.913,-0.241
1573805123087,2019-11-15T16.05.23.087,0.110,0.054,0.914,-0.240
1573805123097,2019-11-15T16.05.23.097,0.120,0.053,0.915,-0.241
1573805123106,2019-11-15T16.05.23.106,0.129,0.056,0.916,-0.242
1573805123116,2019-11-15T16.05.23.116,0.139,0.054,0.916,-0.242
1573805123126,2019-11-15T16.05.23.126,0.149,0.054,0.916,-0.243
1573805123137,2019-11-15T16.05.23.137,0.160,0.057,0.917,-0.242
1573805123145,2019-11-15T16.05.23.145,0.168,0.053,0.915,-0.242
1573805123156,2019-11-15T16.05.23.156,0.179,0.060,0.915,-0.242
1573805123166,2019-11-15T16.05.23.166,0.189,0.056,0.914,-0.239
1573805123176,2019-11-15T16.05.23.176,0.199,0.055,0.916,-0.240
1573805123186,2019-11-15T16.05.23.186,0.209,0.055,0.913,-0.241
1573805123195,2019-11-15T16.05.23.195,0.218,0.058,0.914,-0.242
1573805123205,2019-11-15T16.05.23.205,0.228,0.052,0.915,-0.244
1573805123216,2019-11-15T16.05.23.216,0.239,0.054,0.916,-0.243
1573805123226,2019-11-15T16.05.23.226,0.249,0.059,0.919,-0.241
1573805123235,2019-11-15T16.05.23.235,0.258,0.053,0.917,-0.242
1573805123245,2019-11-15T16.05.23.245,0.268,0.055,0.917,-0.243
1573805123255,2019-11-15T16.05.23.255,0.278,0.060,0.916,-0.241
1573805123265,2019-11-15T16.05.23.265,0.288,0.053,0.916,-0.240
1573805123276,2019-11-15T16.05.23.276,0.299,0.048,0.914,-0.244
1573805123285,2019-11-15T16.05.23.285,0.308,0.051,0.913,-0.245
1573805123295,2019-11-15T16.05.23.295,0.318,0.051,0.914,-0.241
1573805123305,2019-11-15T16.05.23.305,0.328,0.057,0.917,-0.244
1573805123315,2019-11-15T16.05.23.315,0.338,0.056,0.918,-0.243
1573805123324,2019-11-15T16.05.23.324,0.347,0.053,0.917,-0.241
1573805123334,2019-11-15T16.05.23.334,0.357,0.057,0.917,-0.241
1573805123345,2019-11-15T16.05.23.345,0.368,0.056,0.916,-0.243
1573805123355,2019-11-15T16.05.23.355,0.378,0.055,0.914,-0.243
1573805123364,2019-11-15T16.05.23.364,0.387,0.052,0.916,-0.243
1573805123374,2019-11-15T16.05.23.374,0.397,0.058,0.916,-0.243
1573805123384,2019-11-15T16.05.23.384,0.407,0.055,0.916,-0.242
1573805123394,2019-11-15T16.05.23.394,0.417,0.052,0.914,-0.241
1573805123405,2019-11-15T16.05.23.405,0.428,0.053,0.916,-0.243
1573805123413,2019-11-15T16.05.23.413,0.436,0.052,0.914,-0.240
1573805123424,2019-11-15T16.05.23.424,0.447,0.054,0.917,-0.241
1573805123434,2019-11-15T16.05.23.434,0.457,0.054,0.917,-0.242
1573805123444,2019-11-15T16.05.23.444,0.467,0.054,0.916,-0.241
1573805123453,2019-11-15T16.05.23.453,0.476,0.052,0.917,-0.242
1573805123463,2019-11-15T16.05.23.463,0.486,0.056,0.916,-0.243
1573805123473,2019-11-15T16.05.23.473,0.496,0.056,0.915,-0.241
1573805123484,2019-11-15T16.05.23.484,0.507,0.059,0.915,-0.241
1573805123494,2019-11-15T16.05.23.494,0.517,0.055,0.912,-0.243
1573805123503,2019-11-15T16.05.23.503,0.526,0.052,0.910,-0.242
1573805123513,2019-11-15T16.05.23.513,0.536,0.052,0.916,-0.245
1573805123523,2019-11-15T16.05.23.523,0.546,0.050,0.917,-0.241
1573805123534,2019-11-15T16.05.23.534,0.557,0.057,0.919,-0.239
1573805123542,2019-11-15T16.05.23.542,0.565,0.050,0.916,-0.240
1573805123553,2019-11-15T16.05.23.553,0.576,0.051,0.915,-0.241
1573805123563,2019-11-15T16.05.23.563,0.586,0.059,0.915,-0.238
1573805123573,2019-11-15T16.05.23.573,0.596,0.057,0.915,-0.243
1573805123582,2019-11-15T16.05.23.582,0.605,0.051,0.914,-0.243
1573805123592,2019-11-15T16.05.23.592,0.615,0.056,0.916,-0.242
1573805123602,2019-11-15T16.05.23.602,0.625,0.054,0.915,-0.244
1573805123613,2019-11-15T16.05.23.613,0.636,0.048,0.914,-0.243
1573805123623,2019-11-15T16.05.23.623,0.646,0.053,0.917,-0.240
1573805123632,2019-11-15T16.05.23.632,0.655,0.057,0.915,-0.240
1573805123642,2019-11-15T16.05.23.642,0.665,0.049,0.914,-0.241
1573805123652,2019-11-15T16.05.23.652,0.675,0.049,0.913,-0.241
1573805123662,2019-11-15T16.05.23.662,0.685,0.054,0.914,-0.242
