epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573805126705,2019-11-15T16.05.26.705,0.000,0.005,0.849,0.502
1573805126715,2019-11-15T16.05.26.715,0.010,0.003,0.855,0.502
1573805126725,2019-11-15T16.05.26.725,0.020,0.001,0.856,0.503
1573805126735,2019-11-15T16.05.26.735,0.030,-0.000,0.858,0.505
1573805126746,2019-11-15T16.05.26.746,0.041,-0.001,0.859,0.503
1573805126756,2019-11-15T16.05.26.756,0.051,-0.001,0.860,0.502
1573805126765,2019-11-15T16.05.26.765,0.060,0.004,0.859,0.504
1573805126775,2019-11-15T16.05.26.775,0.070,0.010,0.852,0.502
1573805126785,2019-11-15T16.05.26.785,0.080,0.010,0.851,0.501
1573805126795,2019-11-15T16.05.26.795,0.090,0.004,0.851,0.506
1573805126806,2019-11-15T16.05.26.806,0.101,-0.001,0.853,0.505
1573805126816,2019-11-15T16.05.26.816,0.111,-0.003,0.853,0.504
1573805126826,2019-11-15T16.05.26.826,0.121,-0.005,0.856,0.502
1573805126836,2019-11-15T16.05.26.836,0.131,-0.006,0.856,0.501
1573805126847,2019-11-15T16.05.26.847,0.142,-0.002,0.856,0.499
1573805126857,2019-11-15T16.05.26.857,0.152,0.000,0.857,0.502
1573805126867,2019-11-15T16.05.26.867,0.162,0.000,0.859,0.500
1573805126877,2019-11-15T16.05.26.877,0.172,-0.000,0.857,0.500
1573805126888,2019-11-15T16.05.26.888,0.183,-0.000,0.854,0.499
1573805126896,2019-11-15T16.05.26.896,0.191,-0.000,0.856,0.500
1573805126907,2019-11-15T16.05.26.907,0.202,-0.002,0.861,0.500
1573805126917,2019-11-15T16.05.26.917,0.212,-0.004,0.862,0.497
1573805126927,2019-11-15T16.05.26.927,0.222,-0.003,0.866,0.498
1573805126937,2019-11-15T16.05.26.937,0.232,-0.003,0.867,0.498
1573805126948,2019-11-15T16.05.26.948,0.243,-0.002,0.864,0.498
1573805126958,2019-11-15T16.05.26.958,0.253,-0.002,0.865,0.497
1573805126968,2019-11-15T16.05.26.968,0.263,-0.004,0.866,0.497
1573805126978,2019-11-15T16.05.26.978,0.273,-0.003,0.858,0.499
1573805126989,2019-11-15T16.05.26.989,0.284,-0.005,0.856,0.499
1573805126999,2019-11-15T16.05.26.999,0.294,-0.008,0.855,0.497
1573805127009,2019-11-15T16.05.27.009,0.304,-0.006,0.853,0.500
1573805127019,2019-11-15T16.05.27.019,0.314,-0.009,0.856,0.499
1573805127030,2019-11-15T16.05.27.030,0.325,-0.011,0.859,0.503
1573805127038,2019-11-15T16.05.27.038,0.333,-0.012,0.860,0.503
1573805127049,2019-11-15T16.05.27.049,0.344,-0.011,0.861,0.502
1573805127059,2019-11-15T16.05.27.059,0.354,-0.013,0.855,0.502
1573805127069,2019-11-15T16.05.27.069,0.364,-0.012,0.852,0.505
1573805127080,2019-11-15T16.05.27.080,0.375,-0.009,0.848,0.506
1573805127090,2019-11-15T16.05.27.090,0.385,-0.006,0.845,0.501
1573805127100,2019-11-15T16.05.27.100,0.395,-0.004,0.846,0.504
1573805127110,2019-11-15T16.05.27.110,0.405,-0.003,0.847,0.504
1573805127121,2019-11-15T16.05.27.121,0.416,-0.003,0.843,0.499
1573805127131,2019-11-15T16.05.27.131,0.426,-0.006,0.846,0.500
1573805127141,2019-11-15T16.05.27.141,0.436,-0.009,0.852,0.501
1573805127151,2019-11-15T16.05.27.151,0.446,-0.011,0.849,0.502
1573805127162,2019-11-15T16.05.27.162,0.457,-0.015,0.847,0.498
1573805127170,2019-11-15T16.05.27.170,0.465,-0.011,0.852,0.495
1573805127181,2019-11-15T16.05.27.181,0.476,-0.009,0.858,0.497
1573805127191,2019-11-15T16.05.27.191,0.486,-0.012,0.861,0.495
1573805127201,2019-11-15T16.05.27.201,0.496,-0.014,0.859,0.492
1573805127211,2019-11-15T16.05.27.211,0.506,-0.013,0.860,0.488
1573805127222,2019-11-15T16.05.27.222,0.517,-0.017,0.867,0.489
1573805127232,2019-11-15T16.05.27.232,0.527,-0.019,0.870,0.487
1573805127242,2019-11-15T16.05.27.242,0.537,-0.016,0.876,0.488
1573805127252,2019-11-15T16.05.27.252,0.547,-0.011,0.878,0.490
