epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573805123120,2019-11-15T16.05.23.120,0.000,-1.951,0.671,0.122
1573805123131,2019-11-15T16.05.23.131,0.011,-2.439,0.671,0.122
1573805123141,2019-11-15T16.05.23.141,0.021,-1.890,0.732,-0.061
1573805123151,2019-11-15T16.05.23.151,0.031,1.341,-0.061,-0.305
1573805123160,2019-11-15T16.05.23.160,0.040,2.256,-1.037,-0.427
1573805123170,2019-11-15T16.05.23.170,0.050,-1.159,-1.646,-0.427
1573805123180,2019-11-15T16.05.23.180,0.060,-3.110,-2.012,-0.427
1573805123189,2019-11-15T16.05.23.189,0.069,-0.610,-2.439,-0.488
1573805123199,2019-11-15T16.05.23.199,0.079,3.963,-2.988,-0.549
1573805123210,2019-11-15T16.05.23.210,0.090,4.085,-3.110,-0.427
1573805123218,2019-11-15T16.05.23.218,0.098,-2.256,-2.561,-0.122
1573805123229,2019-11-15T16.05.23.229,0.109,-6.829,-1.402,0.122
1573805123239,2019-11-15T16.05.23.239,0.119,-2.256,-0.671,0.000
1573805123249,2019-11-15T16.05.23.249,0.129,6.098,-0.549,-0.244
1573805123258,2019-11-15T16.05.23.258,0.138,5.488,-0.366,-0.244
1573805123268,2019-11-15T16.05.23.268,0.148,-1.951,0.183,-0.122
1573805123278,2019-11-15T16.05.23.278,0.158,-4.085,0.488,-0.244
1573805123287,2019-11-15T16.05.23.287,0.167,0.732,0.244,-0.488
1573805123298,2019-11-15T16.05.23.298,0.178,4.024,0.305,-0.610
1573805123308,2019-11-15T16.05.23.308,0.188,0.976,0.488,-0.244
1573805123318,2019-11-15T16.05.23.318,0.198,-2.195,0.793,0.000
1573805123327,2019-11-15T16.05.23.327,0.207,-0.854,1.463,0.000
1573805123337,2019-11-15T16.05.23.337,0.217,1.220,1.951,-0.122
1573805123347,2019-11-15T16.05.23.347,0.227,0.122,1.829,-0.061
1573805123356,2019-11-15T16.05.23.356,0.236,-2.561,1.646,0.061
1573805123366,2019-11-15T16.05.23.366,0.246,-2.805,2.073,0.122
1573805123377,2019-11-15T16.05.23.377,0.257,1.524,2.622,0.000
1573805123387,2019-11-15T16.05.23.387,0.267,4.207,2.500,0.000
1573805123396,2019-11-15T16.05.23.396,0.276,0.488,1.890,0.061
1573805123406,2019-11-15T16.05.23.406,0.286,-3.415,1.280,0.000
1573805123416,2019-11-15T16.05.23.416,0.296,-1.524,0.793,-0.061
1573805123426,2019-11-15T16.05.23.426,0.306,3.354,0.488,-0.061
1573805123435,2019-11-15T16.05.23.435,0.315,3.171,0.854,-0.061
1573805123445,2019-11-15T16.05.23.445,0.325,-2.378,1.646,0.183
1573805123456,2019-11-15T16.05.23.456,0.336,-3.598,2.195,0.305
1573805123464,2019-11-15T16.05.23.464,0.344,0.671,2.073,0.244
1573805123475,2019-11-15T16.05.23.475,0.355,2.500,1.707,0.183
1573805123485,2019-11-15T16.05.23.485,0.365,-0.671,1.768,0.305
1573805123495,2019-11-15T16.05.23.495,0.375,-2.622,1.463,0.305
1573805123504,2019-11-15T16.05.23.504,0.384,1.524,0.549,0.183
1573805123514,2019-11-15T16.05.23.514,0.394,3.841,-0.488,0.061
1573805123525,2019-11-15T16.05.23.525,0.405,-0.427,-0.915,0.061
1573805123533,2019-11-15T16.05.23.533,0.413,-4.207,-0.915,0.122
1573805123544,2019-11-15T16.05.23.544,0.424,-0.915,-0.915,0.061
1573805123554,2019-11-15T16.05.23.554,0.434,3.841,-0.549,0.122
1573805123564,2019-11-15T16.05.23.564,0.444,2.317,-0.305,0.366
1573805123573,2019-11-15T16.05.23.573,0.453,-3.110,-0.244,0.488
1573805123583,2019-11-15T16.05.23.583,0.463,-4.634,-0.244,0.549
1573805123593,2019-11-15T16.05.23.593,0.473,0.000,-0.549,0.244
1573805123602,2019-11-15T16.05.23.602,0.482,4.573,-1.159,0.000
1573805123612,2019-11-15T16.05.23.612,0.492,2.927,-1.707,-0.183
1573805123623,2019-11-15T16.05.23.623,0.503,-2.500,-2.012,-0.061
1573805123633,2019-11-15T16.05.23.633,0.513,-4.268,-1.768,0.000
1573805123642,2019-11-15T16.05.23.642,0.522,-0.244,-1.280,0.061
1573805123652,2019-11-15T16.05.23.652,0.532,3.110,-0.976,0.183
1573805123662,2019-11-15T16.05.23.662,0.542,0.549,-0.366,0.305
1573805123671,2019-11-15T16.05.23.671,0.551,-3.354,0.366,0.488
1573805123681,2019-11-15T16.05.23.681,0.561,-1.707,0.427,0.610
1573805123692,2019-11-15T16.05.23.692,0.572,1.768,0.244,0.610
1573805123702,2019-11-15T16.05.23.702,0.582,1.341,-0.244,0.549
1573805123711,2019-11-15T16.05.23.711,0.591,-1.402,-0.610,0.427
1573805123721,2019-11-15T16.05.23.721,0.601,-0.427,-1.037,0.244
1573805123731,2019-11-15T16.05.23.731,0.611,3.780,-1.646,-0.061
1573805123740,2019-11-15T16.05.23.740,0.620,2.866,-1.890,0.061
1573805123750,2019-11-15T16.05.23.750,0.630,-3.110,-1.280,0.366
1573805123760,2019-11-15T16.05.23.760,0.640,-4.756,-0.732,0.427
1573805123771,2019-11-15T16.05.23.771,0.651,0.244,-0.732,0.366
1573805123779,2019-11-15T16.05.23.779,0.659,3.780,-0.915,0.183
1573805123790,2019-11-15T16.05.23.790,0.670,1.159,-0.732,0.122
1573805123800,2019-11-15T16.05.23.800,0.680,-2.622,-0.732,0.000
