epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573805122749,2019-11-15T16.05.22.749,0.000,-0.000053250,-0.000007375,-0.000000375
1573805122789,2019-11-15T16.05.22.789,0.040,-0.000052125,-0.000007750,-0.000000750
1573805122830,2019-11-15T16.05.22.830,0.081,-0.000051000,-0.000007375,-0.000000750
1573805122869,2019-11-15T16.05.22.869,0.120,-0.000052875,-0.000006250,0.000000375
1573805122909,2019-11-15T16.05.22.909,0.160,-0.000052125,-0.000007375,-0.000001187
1573805122948,2019-11-15T16.05.22.948,0.199,-0.000052875,-0.000008125,-0.000000375
1573805122988,2019-11-15T16.05.22.988,0.239,-0.000051750,-0.000007375,-0.000000750
1573805123027,2019-11-15T16.05.23.027,0.278,-0.000051750,-0.000008812,0.000001187
1573805123067,2019-11-15T16.05.23.067,0.318,-0.000050688,-0.000007375,-0.000001187
1573805123106,2019-11-15T16.05.23.106,0.357,-0.000051375,-0.000007375,0.000000375
1573805123147,2019-11-15T16.05.23.147,0.398,-0.000051750,-0.000006625,0.000000375
1573805123187,2019-11-15T16.05.23.187,0.438,-0.000052125,-0.000006625,-0.000000375
1573805123227,2019-11-15T16.05.23.227,0.478,-0.000053625,-0.000006625,-0.000000375
1573805123266,2019-11-15T16.05.23.266,0.517,-0.000052875,-0.000007750,-0.000000750
1573805123306,2019-11-15T16.05.23.306,0.557,-0.000053250,-0.000007375,0.000000000
1573805123345,2019-11-15T16.05.23.345,0.596,-0.000052875,-0.000007750,-0.000000750
1573805123385,2019-11-15T16.05.23.385,0.636,-0.000052125,-0.000008125,-0.000000750
1573805123424,2019-11-15T16.05.23.424,0.675,-0.000051750,-0.000007000,-0.000000375
1573805123464,2019-11-15T16.05.23.464,0.715,-0.000052500,-0.000007000,-0.000000375
1573805123505,2019-11-15T16.05.23.505,0.756,-0.000052500,-0.000007750,-0.000001187
1573805123544,2019-11-15T16.05.23.544,0.795,-0.000051062,-0.000008812,-0.000000750
1573805123584,2019-11-15T16.05.23.584,0.835,-0.000051062,-0.000007375,-0.000000375
1573805123624,2019-11-15T16.05.23.624,0.875,-0.000051750,-0.000007000,-0.000001562
1573805123663,2019-11-15T16.05.23.663,0.914,-0.000051375,-0.000007000,-0.000000375
1573805123703,2019-11-15T16.05.23.703,0.954,-0.000052125,-0.000007750,-0.000001187
1573805123742,2019-11-15T16.05.23.742,0.993,-0.000051750,-0.000007375,-0.000001187
1573805123782,2019-11-15T16.05.23.782,1.033,-0.000051750,-0.000008500,0.000000000
1573805123823,2019-11-15T16.05.23.823,1.074,-0.000052125,-0.000006625,-0.000001187
1573805123862,2019-11-15T16.05.23.862,1.113,-0.000053250,-0.000006625,0.000000375
1573805123902,2019-11-15T16.05.23.902,1.153,-0.000052875,-0.000007000,-0.000001187
1573805123941,2019-11-15T16.05.23.941,1.192,-0.000052875,-0.000007375,-0.000001187
1573805123981,2019-11-15T16.05.23.981,1.232,-0.000052125,-0.000007375,-0.000001187
1573805124020,2019-11-15T16.05.24.020,1.271,-0.000050688,-0.000006250,-0.000000750
1573805124060,2019-11-15T16.05.24.060,1.311,-0.000050688,-0.000007000,0.000000000
1573805124100,2019-11-15T16.05.24.100,1.351,-0.000051375,-0.000007750,0.000000000
1573805124141,2019-11-15T16.05.24.141,1.392,-0.000051375,-0.000007750,-0.000000375
1573805124180,2019-11-15T16.05.24.180,1.431,-0.000049562,-0.000007750,0.000000375
1573805124220,2019-11-15T16.05.24.220,1.471,-0.000052500,-0.000007375,-0.000000750
1573805124259,2019-11-15T16.05.24.259,1.510,-0.000052500,-0.000007375,-0.000001187
1573805124299,2019-11-15T16.05.24.299,1.550,-0.000051375,-0.000008125,0.000000375
1573805124338,2019-11-15T16.05.24.338,1.589,-0.000052125,-0.000008500,0.000000000
1573805124378,2019-11-15T16.05.24.378,1.629,-0.000052125,-0.000008812,-0.000001562
1573805124417,2019-11-15T16.05.24.417,1.668,-0.000054375,-0.000006250,0.000000000
1573805124458,2019-11-15T16.05.24.458,1.709,-0.000053625,-0.000006625,0.000000000
1573805124498,2019-11-15T16.05.24.498,1.749,-0.000051375,-0.000008125,-0.000000750
1573805124538,2019-11-15T16.05.24.538,1.789,-0.000052875,-0.000007750,0.000000000
1573805124577,2019-11-15T16.05.24.577,1.828,-0.000051750,-0.000008500,0.000000375
