epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573805121886,2019-11-15T16.05.21.886,0.000,0.000,-6.463,-0.671
1573805121897,2019-11-15T16.05.21.897,0.011,-0.061,-6.829,-1.037
1573805121907,2019-11-15T16.05.21.907,0.021,-0.427,-7.500,-0.976
1573805121917,2019-11-15T16.05.21.917,0.031,-0.427,-7.866,-0.854
1573805121926,2019-11-15T16.05.21.926,0.040,-0.122,-7.317,-0.305
1573805121936,2019-11-15T16.05.21.936,0.050,-0.061,-4.756,-0.061
1573805121946,2019-11-15T16.05.21.946,0.060,0.244,-1.585,-0.366
1573805121957,2019-11-15T16.05.21.957,0.071,0.244,0.488,-0.305
1573805121967,2019-11-15T16.05.21.967,0.081,-0.183,1.402,-0.549
1573805121977,2019-11-15T16.05.21.977,0.091,-0.122,1.463,-0.488
1573805121987,2019-11-15T16.05.21.987,0.101,-0.610,0.793,-0.244
1573805121998,2019-11-15T16.05.21.998,0.112,-0.976,-0.366,-0.366
1573805122008,2019-11-15T16.05.22.008,0.122,-0.793,-1.402,-0.427
1573805122018,2019-11-15T16.05.22.018,0.132,-0.549,-2.073,-0.366
1573805122027,2019-11-15T16.05.22.027,0.141,-0.183,-2.012,0.000
1573805122037,2019-11-15T16.05.22.037,0.151,0.122,-0.305,-0.244
1573805122048,2019-11-15T16.05.22.048,0.162,0.305,2.134,-0.732
1573805122058,2019-11-15T16.05.22.058,0.172,-0.061,2.805,-0.793
1573805122068,2019-11-15T16.05.22.068,0.182,-0.366,2.317,-0.915
1573805122078,2019-11-15T16.05.22.078,0.192,-0.488,1.341,-1.159
1573805122089,2019-11-15T16.05.22.089,0.203,-0.366,0.671,-1.159
1573805122099,2019-11-15T16.05.22.099,0.213,-0.183,0.122,-1.098
1573805122109,2019-11-15T16.05.22.109,0.223,0.000,-0.305,-1.037
1573805122118,2019-11-15T16.05.22.118,0.232,0.244,-0.366,-1.159
1573805122128,2019-11-15T16.05.22.128,0.242,0.122,-0.854,-1.280
1573805122138,2019-11-15T16.05.22.138,0.252,0.305,-1.463,-1.098
1573805122149,2019-11-15T16.05.22.149,0.263,0.305,-1.646,-0.915
1573805122159,2019-11-15T16.05.22.159,0.273,0.183,-1.341,-0.793
1573805122169,2019-11-15T16.05.22.169,0.283,0.000,-1.159,-0.366
1573805122179,2019-11-15T16.05.22.179,0.293,-0.488,-0.549,-0.244
1573805122190,2019-11-15T16.05.22.190,0.304,-0.671,0.549,-0.610
1573805122200,2019-11-15T16.05.22.200,0.314,-0.854,0.793,-0.793
1573805122209,2019-11-15T16.05.22.209,0.323,-0.976,0.183,-0.915
1573805122219,2019-11-15T16.05.22.219,0.333,-0.732,-0.854,-0.671
1573805122229,2019-11-15T16.05.22.229,0.343,-0.366,-1.098,-0.793
1573805122239,2019-11-15T16.05.22.239,0.353,-0.183,-0.671,-0.915
1573805122250,2019-11-15T16.05.22.250,0.364,0.122,-0.305,-0.793
1573805122260,2019-11-15T16.05.22.260,0.374,0.305,-0.427,-0.671
1573805122270,2019-11-15T16.05.22.270,0.384,0.122,-1.037,-0.610
1573805122280,2019-11-15T16.05.22.280,0.394,-0.061,-1.280,-0.427
1573805122291,2019-11-15T16.05.22.291,0.405,-0.366,-0.549,-0.732
1573805122299,2019-11-15T16.05.22.299,0.413,-0.427,-0.183,-0.976
1573805122310,2019-11-15T16.05.22.310,0.424,-0.549,-0.610,-0.732
1573805122320,2019-11-15T16.05.22.320,0.434,-0.854,-0.610,-0.549
1573805122330,2019-11-15T16.05.22.330,0.444,-0.549,0.061,-0.854
1573805122340,2019-11-15T16.05.22.340,0.454,-0.061,0.183,-0.976
1573805122351,2019-11-15T16.05.22.351,0.465,0.305,-0.427,-0.732
1573805122361,2019-11-15T16.05.22.361,0.475,0.610,-0.976,-0.305
1573805122371,2019-11-15T16.05.22.371,0.485,0.549,-1.037,0.122
1573805122382,2019-11-15T16.05.22.382,0.496,0.183,-0.610,0.183
1573805122392,2019-11-15T16.05.22.392,0.506,-0.183,-0.549,0.122
1573805122401,2019-11-15T16.05.22.401,0.515,-0.305,-0.488,0.000
1573805122411,2019-11-15T16.05.22.411,0.525,-0.366,0.000,-0.244
1573805122421,2019-11-15T16.05.22.421,0.535,-0.427,0.549,-0.549
1573805122431,2019-11-15T16.05.22.431,0.545,-0.488,0.488,-0.671
1573805122442,2019-11-15T16.05.22.442,0.556,-0.610,0.000,-0.732
1573805122452,2019-11-15T16.05.22.452,0.566,-0.427,-0.305,-0.366
1573805122462,2019-11-15T16.05.22.462,0.576,-0.183,0.244,-0.183
1573805122472,2019-11-15T16.05.22.472,0.586,-0.061,0.854,-0.122
1573805122483,2019-11-15T16.05.22.483,0.597,-0.061,0.244,0.061
1573805122491,2019-11-15T16.05.22.491,0.605,0.000,-0.915,0.061
1573805122502,2019-11-15T16.05.22.502,0.616,0.183,-1.402,-0.061
1573805122512,2019-11-15T16.05.22.512,0.626,0.244,-0.732,-0.244
1573805122522,2019-11-15T16.05.22.522,0.636,0.000,0.061,-0.549
1573805122532,2019-11-15T16.05.22.532,0.646,-0.366,-0.305,-0.732
1573805122543,2019-11-15T16.05.22.543,0.657,-0.610,-1.402,-0.732
1573805122553,2019-11-15T16.05.22.553,0.667,-0.244,-1.829,-0.549
1573805122563,2019-11-15T16.05.22.563,0.677,0.000,-1.707,-0.305
1573805122573,2019-11-15T16.05.22.573,0.687,0.061,-0.976,-0.122
1573805122582,2019-11-15T16.05.22.582,0.696,0.183,-0.244,0.061
1573805122592,2019-11-15T16.05.22.592,0.706,0.061,-0.061,0.366
1573805122603,2019-11-15T16.05.22.603,0.717,-0.122,0.000,0.305
1573805122613,2019-11-15T16.05.22.613,0.727,-0.244,0.061,0.061
1573805122623,2019-11-15T16.05.22.623,0.737,-0.244,-0.549,-0.244
1573805122633,2019-11-15T16.05.22.633,0.747,-0.488,-1.768,-0.427
1573805122644,2019-11-15T16.05.22.644,0.758,-0.610,-2.988,-0.610
1573805122654,2019-11-15T16.05.22.654,0.768,-0.732,-3.659,-0.671
1573805122664,2019-11-15T16.05.22.664,0.778,-0.915,-3.049,-0.793
1573805122674,2019-11-15T16.05.22.674,0.788,-0.610,-1.524,-1.098
1573805122683,2019-11-15T16.05.22.683,0.797,-0.305,-0.244,-0.915
1573805122694,2019-11-15T16.05.22.694,0.808,0.000,0.427,-0.366
1573805122704,2019-11-15T16.05.22.704,0.818,0.305,0.549,0.000
1573805122714,2019-11-15T16.05.22.714,0.828,0.427,0.610,0.000
1573805122724,2019-11-15T16.05.22.724,0.838,0.488,0.366,-0.122
1573805122735,2019-11-15T16.05.22.735,0.849,0.183,-0.305,-0.122
1573805122745,2019-11-15T16.05.22.745,0.859,-0.183,-1.402,-0.244
1573805122755,2019-11-15T16.05.22.755,0.869,-0.549,-1.890,-0.183
1573805122765,2019-11-15T16.05.22.765,0.879,-0.549,-1.463,-0.122
