epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573805124765,2019-11-15T16.05.24.765,0.000,-0.183,2.927,-2.012
1573805124776,2019-11-15T16.05.24.776,0.011,-0.488,2.744,-1.890
1573805124786,2019-11-15T16.05.24.786,0.021,-0.732,2.012,-1.341
1573805124796,2019-11-15T16.05.24.796,0.031,-0.854,1.585,-1.098
1573805124806,2019-11-15T16.05.24.806,0.041,-0.854,1.707,-1.037
1573805124817,2019-11-15T16.05.24.817,0.052,-0.915,1.951,-0.610
1573805124827,2019-11-15T16.05.24.827,0.062,-0.793,2.256,-0.610
1573805124836,2019-11-15T16.05.24.836,0.071,-0.549,2.500,-0.671
1573805124846,2019-11-15T16.05.24.846,0.081,-0.244,1.951,-0.549
1573805124856,2019-11-15T16.05.24.856,0.091,0.000,0.549,-0.671
1573805124866,2019-11-15T16.05.24.866,0.101,0.061,-0.427,-0.610
1573805124877,2019-11-15T16.05.24.877,0.112,-0.244,-0.305,-0.427
1573805124887,2019-11-15T16.05.24.887,0.122,-0.427,0.366,-0.366
1573805124897,2019-11-15T16.05.24.897,0.132,-0.732,1.159,-0.366
1573805124907,2019-11-15T16.05.24.907,0.142,-0.976,1.524,-0.488
1573805124918,2019-11-15T16.05.24.918,0.153,-0.610,1.890,-0.732
1573805124928,2019-11-15T16.05.24.928,0.163,-0.122,1.951,-0.427
1573805124938,2019-11-15T16.05.24.938,0.173,0.427,0.915,0.183
1573805124947,2019-11-15T16.05.24.947,0.182,0.793,0.244,-0.122
1573805124957,2019-11-15T16.05.24.957,0.192,0.976,0.671,-0.427
1573805124967,2019-11-15T16.05.24.967,0.202,0.854,0.976,-0.427
1573805124978,2019-11-15T16.05.24.978,0.213,0.671,-0.061,-0.305
1573805124988,2019-11-15T16.05.24.988,0.223,0.549,-1.220,-0.610
1573805124998,2019-11-15T16.05.24.998,0.233,0.427,-0.671,-0.732
1573805125008,2019-11-15T16.05.25.008,0.243,0.305,0.061,-0.488
1573805125019,2019-11-15T16.05.25.019,0.254,0.488,0.000,-0.183
1573805125029,2019-11-15T16.05.25.029,0.264,0.610,-0.549,-0.061
1573805125039,2019-11-15T16.05.25.039,0.274,0.610,-0.854,0.000
1573805125048,2019-11-15T16.05.25.048,0.283,0.488,-0.061,-0.061
1573805125058,2019-11-15T16.05.25.058,0.293,0.488,0.732,-0.061
1573805125068,2019-11-15T16.05.25.068,0.303,0.610,0.976,0.061
1573805125079,2019-11-15T16.05.25.079,0.314,0.549,1.098,0.061
1573805125089,2019-11-15T16.05.25.089,0.324,0.610,0.610,-0.061
1573805125099,2019-11-15T16.05.25.099,0.334,0.732,-0.427,0.122
1573805125109,2019-11-15T16.05.25.109,0.344,1.098,-1.524,0.061
1573805125120,2019-11-15T16.05.25.120,0.355,1.098,-1.524,-0.305
1573805125130,2019-11-15T16.05.25.130,0.365,1.159,-0.549,-0.366
1573805125140,2019-11-15T16.05.25.140,0.375,0.854,0.366,-0.488
1573805125151,2019-11-15T16.05.25.151,0.386,0.671,0.854,-0.793
1573805125159,2019-11-15T16.05.25.159,0.394,0.549,1.463,-1.037
1573805125170,2019-11-15T16.05.25.170,0.405,0.488,2.073,-1.098
1573805125180,2019-11-15T16.05.25.180,0.415,0.366,1.402,-0.732
1573805125190,2019-11-15T16.05.25.190,0.425,0.000,0.610,-0.305
1573805125200,2019-11-15T16.05.25.200,0.435,-0.610,1.585,-0.061
1573805125211,2019-11-15T16.05.25.211,0.446,-0.854,3.232,0.549
1573805125221,2019-11-15T16.05.25.221,0.456,-1.037,4.146,0.427
1573805125231,2019-11-15T16.05.25.231,0.466,-0.671,4.024,-0.061
1573805125241,2019-11-15T16.05.25.241,0.476,-0.305,3.171,-0.305
1573805125252,2019-11-15T16.05.25.252,0.487,0.061,1.951,-0.671
1573805125260,2019-11-15T16.05.25.260,0.495,0.305,0.671,-0.793
1573805125271,2019-11-15T16.05.25.271,0.506,0.183,0.061,-0.427
1573805125281,2019-11-15T16.05.25.281,0.516,-0.061,0.488,0.366
1573805125291,2019-11-15T16.05.25.291,0.526,-0.183,1.037,1.159
1573805125301,2019-11-15T16.05.25.301,0.536,-0.183,1.646,1.768
1573805125312,2019-11-15T16.05.25.312,0.547,-0.488,2.134,1.951
1573805125322,2019-11-15T16.05.25.322,0.557,-0.610,2.439,1.707
1573805125332,2019-11-15T16.05.25.332,0.567,-0.549,1.890,0.976
1573805125342,2019-11-15T16.05.25.342,0.577,0.000,0.732,-0.122
1573805125353,2019-11-15T16.05.25.353,0.588,0.610,-0.122,-0.671
1573805125363,2019-11-15T16.05.25.363,0.598,0.488,-0.549,-1.280
1573805125372,2019-11-15T16.05.25.372,0.607,0.366,-0.976,-1.159
1573805125382,2019-11-15T16.05.25.382,0.617,0.366,-1.463,-0.915
1573805125392,2019-11-15T16.05.25.392,0.627,-0.122,-0.488,-0.488
1573805125402,2019-11-15T16.05.25.402,0.637,-0.488,0.854,-0.122
