epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573805124745,2019-11-15T16.05.24.745,0.000,-0.000054812,-0.000061000,0.000016625
1573805124784,2019-11-15T16.05.24.784,0.039,-0.000055187,-0.000061375,0.000016250
1573805124824,2019-11-15T16.05.24.824,0.079,-0.000054125,-0.000060625,0.000017000
1573805124863,2019-11-15T16.05.24.863,0.118,-0.000054812,-0.000062438,0.000016625
1573805124903,2019-11-15T16.05.24.903,0.158,-0.000055187,-0.000061375,0.000017437
1573805124943,2019-11-15T16.05.24.943,0.198,-0.000054500,-0.000061375,0.000018188
1573805124982,2019-11-15T16.05.24.982,0.237,-0.000054812,-0.000061750,0.000017000
1573805125022,2019-11-15T16.05.25.022,0.277,-0.000054500,-0.000061750,0.000016625
1573805125061,2019-11-15T16.05.25.061,0.316,-0.000054125,-0.000061750,0.000016625
1573805125101,2019-11-15T16.05.25.101,0.356,-0.000055563,-0.000061000,0.000015813
1573805125140,2019-11-15T16.05.25.140,0.395,-0.000054500,-0.000061375,0.000016250
1573805125180,2019-11-15T16.05.25.180,0.435,-0.000055938,-0.000061750,0.000017437
1573805125219,2019-11-15T16.05.25.219,0.474,-0.000054812,-0.000061000,0.000017000
1573805125259,2019-11-15T16.05.25.259,0.514,-0.000053750,-0.000061000,0.000016250
1573805125298,2019-11-15T16.05.25.298,0.553,-0.000055187,-0.000060250,0.000016250
1573805125338,2019-11-15T16.05.25.338,0.593,-0.000055187,-0.000061000,0.000016625
1573805125378,2019-11-15T16.05.25.378,0.633,-0.000054875,-0.000061375,0.000016625
1573805125417,2019-11-15T16.05.25.417,0.672,-0.000054875,-0.000060250,0.000016250
1573805125457,2019-11-15T16.05.25.457,0.712,-0.000054125,-0.000061750,0.000017437
1573805125496,2019-11-15T16.05.25.496,0.751,-0.000055938,-0.000061750,0.000017812
1573805125536,2019-11-15T16.05.25.536,0.791,-0.000054500,-0.000061750,0.000016250
1573805125575,2019-11-15T16.05.25.575,0.830,-0.000055187,-0.000061750,0.000017437
