epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573803762430,2019-11-15T15.42.42.430,0.000,-0.142,-0.996,0.015
1573803762441,2019-11-15T15.42.42.441,0.011,-0.142,-1.007,0.005
1573803762451,2019-11-15T15.42.42.451,0.021,-0.138,-1.002,0.002
1573803762460,2019-11-15T15.42.42.460,0.030,-0.138,-1.002,0.007
1573803762471,2019-11-15T15.42.42.471,0.041,-0.140,-1.004,0.023
1573803762480,2019-11-15T15.42.42.480,0.050,-0.136,-1.020,0.019
1573803762491,2019-11-15T15.42.42.491,0.061,-0.142,-1.017,0.019
1573803762501,2019-11-15T15.42.42.501,0.071,-0.152,-0.997,0.037
1573803762511,2019-11-15T15.42.42.511,0.081,-0.148,-0.988,0.009
1573803762521,2019-11-15T15.42.42.521,0.091,-0.139,-0.990,-0.022
1573803762532,2019-11-15T15.42.42.532,0.102,-0.138,-0.995,-0.003
1573803762542,2019-11-15T15.42.42.542,0.112,-0.141,-1.000,0.020
1573803762551,2019-11-15T15.42.42.551,0.121,-0.143,-1.000,0.022
1573803762561,2019-11-15T15.42.42.561,0.131,-0.141,-1.000,0.017
1573803762571,2019-11-15T15.42.42.571,0.141,-0.141,-1.000,0.017
1573803762581,2019-11-15T15.42.42.581,0.151,-0.141,-1.000,0.014
1573803762592,2019-11-15T15.42.42.592,0.162,-0.140,-0.996,0.020
1573803762602,2019-11-15T15.42.42.602,0.172,-0.137,-0.993,0.024
1573803762612,2019-11-15T15.42.42.612,0.182,-0.140,-0.993,0.022
1573803762622,2019-11-15T15.42.42.622,0.192,-0.144,-0.996,0.018
1573803762631,2019-11-15T15.42.42.631,0.201,-0.146,-1.001,0.016
1573803762641,2019-11-15T15.42.42.641,0.211,-0.145,-1.005,0.011
1573803762652,2019-11-15T15.42.42.652,0.222,-0.146,-1.004,0.021
1573803762662,2019-11-15T15.42.42.662,0.232,-0.144,-1.004,0.021
1573803762672,2019-11-15T15.42.42.672,0.242,-0.144,-1.004,0.022
1573803762682,2019-11-15T15.42.42.682,0.252,-0.141,-1.006,0.021
1573803762693,2019-11-15T15.42.42.693,0.263,-0.132,-1.009,0.007
1573803762703,2019-11-15T15.42.42.703,0.273,-0.136,-1.007,0.016
