epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573802436809,2019-11-15T15.20.36.809,0.000,0.035,-1.039,-0.173
1573802436819,2019-11-15T15.20.36.819,0.010,0.037,-1.042,-0.176
1573802436830,2019-11-15T15.20.36.830,0.021,0.038,-1.042,-0.176
1573802436839,2019-11-15T15.20.36.839,0.030,0.036,-1.042,-0.174
1573802436849,2019-11-15T15.20.36.849,0.040,0.036,-1.046,-0.176
1573802436859,2019-11-15T15.20.36.859,0.050,0.036,-1.044,-0.177
1573802436869,2019-11-15T15.20.36.869,0.060,0.036,-1.042,-0.177
1573802436880,2019-11-15T15.20.36.880,0.071,0.037,-1.039,-0.178
1573802436888,2019-11-15T15.20.36.888,0.079,0.038,-1.042,-0.178
1573802436899,2019-11-15T15.20.36.899,0.090,0.037,-1.045,-0.175
1573802436909,2019-11-15T15.20.36.909,0.100,0.036,-1.045,-0.175
1573802436919,2019-11-15T15.20.36.919,0.110,0.037,-1.044,-0.171
1573802436929,2019-11-15T15.20.36.929,0.120,0.037,-1.046,-0.176
1573802436938,2019-11-15T15.20.36.938,0.129,0.038,-1.044,-0.177
1573802436948,2019-11-15T15.20.36.948,0.139,0.038,-1.041,-0.179
1573802436959,2019-11-15T15.20.36.959,0.150,0.034,-1.040,-0.179
1573802436969,2019-11-15T15.20.36.969,0.160,0.034,-1.040,-0.178
1573802436978,2019-11-15T15.20.36.978,0.169,0.034,-1.041,-0.177
1573802436988,2019-11-15T15.20.36.988,0.179,0.038,-1.044,-0.173
1573802436998,2019-11-15T15.20.36.998,0.189,0.035,-1.045,-0.175
1573802437008,2019-11-15T15.20.37.008,0.199,0.034,-1.043,-0.173
1573802437019,2019-11-15T15.20.37.019,0.210,0.033,-1.047,-0.173
1573802437027,2019-11-15T15.20.37.027,0.218,0.032,-1.042,-0.180
1573802437038,2019-11-15T15.20.37.038,0.229,0.037,-1.039,-0.176
1573802437048,2019-11-15T15.20.37.048,0.239,0.037,-1.042,-0.177
1573802437058,2019-11-15T15.20.37.058,0.249,0.036,-1.044,-0.175
1573802437069,2019-11-15T15.20.37.069,0.260,0.036,-1.045,-0.173
1573802437077,2019-11-15T15.20.37.077,0.268,0.038,-1.044,-0.175
1573802437088,2019-11-15T15.20.37.088,0.279,0.040,-1.043,-0.178
1573802437098,2019-11-15T15.20.37.098,0.289,0.033,-1.044,-0.177
1573802437108,2019-11-15T15.20.37.108,0.299,0.034,-1.041,-0.180
1573802437117,2019-11-15T15.20.37.117,0.308,0.034,-1.041,-0.182
1573802437127,2019-11-15T15.20.37.127,0.318,0.038,-1.046,-0.175
1573802437137,2019-11-15T15.20.37.137,0.328,0.038,-1.043,-0.173
1573802437148,2019-11-15T15.20.37.148,0.339,0.033,-1.042,-0.174
1573802437158,2019-11-15T15.20.37.158,0.349,0.032,-1.042,-0.180
1573802437167,2019-11-15T15.20.37.167,0.358,0.032,-1.041,-0.182
1573802437177,2019-11-15T15.20.37.177,0.368,0.035,-1.040,-0.180
1573802437187,2019-11-15T15.20.37.187,0.378,0.033,-1.042,-0.178
1573802437197,2019-11-15T15.20.37.197,0.388,0.032,-1.044,-0.179
1573802437206,2019-11-15T15.20.37.206,0.397,0.035,-1.043,-0.176
1573802437216,2019-11-15T15.20.37.216,0.407,0.033,-1.043,-0.179
1573802437227,2019-11-15T15.20.37.227,0.418,0.034,-1.042,-0.178
1573802437237,2019-11-15T15.20.37.237,0.428,0.033,-1.042,-0.177
1573802437247,2019-11-15T15.20.37.247,0.438,0.029,-1.042,-0.178
1573802437256,2019-11-15T15.20.37.256,0.447,0.033,-1.043,-0.179
1573802437266,2019-11-15T15.20.37.266,0.457,0.035,-1.044,-0.181
1573802437277,2019-11-15T15.20.37.277,0.468,0.033,-1.044,-0.177
1573802437287,2019-11-15T15.20.37.287,0.478,0.035,-1.041,-0.180
1573802437297,2019-11-15T15.20.37.297,0.488,0.034,-1.039,-0.179
1573802437306,2019-11-15T15.20.37.306,0.497,0.036,-1.042,-0.175
1573802437316,2019-11-15T15.20.37.316,0.507,0.037,-1.044,-0.177
1573802437326,2019-11-15T15.20.37.326,0.517,0.035,-1.046,-0.177
1573802437337,2019-11-15T15.20.37.337,0.528,0.033,-1.043,-0.177
1573802437345,2019-11-15T15.20.37.345,0.536,0.032,-1.043,-0.180
1573802437356,2019-11-15T15.20.37.356,0.547,0.034,-1.041,-0.176
1573802437366,2019-11-15T15.20.37.366,0.557,0.034,-1.042,-0.180
1573802437376,2019-11-15T15.20.37.376,0.567,0.033,-1.042,-0.179
1573802437386,2019-11-15T15.20.37.386,0.577,0.033,-1.040,-0.178
1573802437395,2019-11-15T15.20.37.395,0.586,0.032,-1.042,-0.179
1573802437405,2019-11-15T15.20.37.405,0.596,0.034,-1.042,-0.177
1573802437416,2019-11-15T15.20.37.416,0.607,0.037,-1.041,-0.178
1573802437426,2019-11-15T15.20.37.426,0.617,0.035,-1.044,-0.179
1573802437435,2019-11-15T15.20.37.435,0.626,0.033,-1.042,-0.179
1573802437445,2019-11-15T15.20.37.445,0.636,0.035,-1.042,-0.180
1573802437455,2019-11-15T15.20.37.455,0.646,0.035,-1.044,-0.179
1573802437465,2019-11-15T15.20.37.465,0.656,0.033,-1.042,-0.178
