epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573802434976,2019-11-15T15.20.34.976,0.000,-0.000001500,-0.000009125,-0.000003125
1573802435015,2019-11-15T15.20.35.015,0.039,-0.000002625,-0.000010250,-0.000003500
1573802435055,2019-11-15T15.20.35.055,0.079,-0.000002625,-0.000009875,-0.000003125
1573802435094,2019-11-15T15.20.35.094,0.118,-0.000002250,-0.000009875,-0.000003937
1573802435134,2019-11-15T15.20.35.134,0.158,-0.000002250,-0.000010250,-0.000003125
1573802435173,2019-11-15T15.20.35.173,0.197,-0.000002625,-0.000011375,-0.000002313
1573802435213,2019-11-15T15.20.35.213,0.237,-0.000002625,-0.000009875,-0.000003500
1573802435254,2019-11-15T15.20.35.254,0.278,-0.000002250,-0.000009125,-0.000002313
1573802435294,2019-11-15T15.20.35.294,0.318,-0.000001875,-0.000008750,-0.000003125
1573802435333,2019-11-15T15.20.35.333,0.357,-0.000001500,-0.000008750,-0.000001937
1573802435373,2019-11-15T15.20.35.373,0.397,-0.000002250,-0.000010250,-0.000003125
1573802435412,2019-11-15T15.20.35.412,0.436,-0.000002250,-0.000009875,-0.000003937
1573802435452,2019-11-15T15.20.35.452,0.476,-0.000001125,-0.000009500,-0.000003500
1573802435491,2019-11-15T15.20.35.491,0.515,-0.000001875,-0.000010625,-0.000002750
1573802435532,2019-11-15T15.20.35.532,0.556,-0.000001875,-0.000009500,-0.000003125
1573802435572,2019-11-15T15.20.35.572,0.596,-0.000001875,-0.000010250,-0.000002750
1573802435611,2019-11-15T15.20.35.611,0.635,-0.000001875,-0.000010250,-0.000002750
1573802435651,2019-11-15T15.20.35.651,0.675,-0.000002250,-0.000010250,-0.000002313
1573802435691,2019-11-15T15.20.35.691,0.715,-0.000001500,-0.000010250,-0.000002750
1573802435730,2019-11-15T15.20.35.730,0.754,-0.000001875,-0.000009875,-0.000003125
1573802435770,2019-11-15T15.20.35.770,0.794,-0.000001875,-0.000010250,-0.000003500
1573802435811,2019-11-15T15.20.35.811,0.835,-0.000001875,-0.000009500,-0.000002750
1573802435850,2019-11-15T15.20.35.850,0.874,-0.000001875,-0.000009500,-0.000001937
1573802435890,2019-11-15T15.20.35.890,0.914,-0.000002250,-0.000008750,-0.000003500
1573802435929,2019-11-15T15.20.35.929,0.953,-0.000002625,-0.000010250,-0.000002750
1573802435969,2019-11-15T15.20.35.969,0.993,-0.000002625,-0.000009875,-0.000003500
1573802436008,2019-11-15T15.20.36.008,1.032,-0.000001875,-0.000008750,-0.000002375
1573802436048,2019-11-15T15.20.36.048,1.072,-0.000002250,-0.000009125,-0.000003125
1573802436089,2019-11-15T15.20.36.089,1.113,-0.000001875,-0.000009875,-0.000003500
1573802436129,2019-11-15T15.20.36.129,1.153,-0.000001875,-0.000009500,-0.000003125
1573802436168,2019-11-15T15.20.36.168,1.192,-0.000001500,-0.000010250,-0.000003937
1573802436208,2019-11-15T15.20.36.208,1.232,-0.000002250,-0.000009875,-0.000003125
1573802436247,2019-11-15T15.20.36.247,1.271,-0.000001125,-0.000008750,-0.000003937
1573802436287,2019-11-15T15.20.36.287,1.311,-0.000002250,-0.000009875,-0.000002750
1573802436326,2019-11-15T15.20.36.326,1.350,-0.000001875,-0.000011000,-0.000003937
1573802436367,2019-11-15T15.20.36.367,1.391,-0.000001500,-0.000010250,-0.000003563
1573802436407,2019-11-15T15.20.36.407,1.431,-0.000001500,-0.000009500,-0.000001937
1573802436446,2019-11-15T15.20.36.446,1.470,-0.000001125,-0.000010250,-0.000003500
1573802436486,2019-11-15T15.20.36.486,1.510,-0.000002625,-0.000010250,-0.000002750
1573802436526,2019-11-15T15.20.36.526,1.550,-0.000001875,-0.000009875,-0.000003125
1573802436565,2019-11-15T15.20.36.565,1.589,-0.000001875,-0.000010625,-0.000003937
1573802436605,2019-11-15T15.20.36.605,1.629,-0.000001500,-0.000010625,-0.000001937
1573802436646,2019-11-15T15.20.36.646,1.670,-0.000002625,-0.000011000,-0.000004313
1573802436685,2019-11-15T15.20.36.685,1.709,-0.000001500,-0.000009500,-0.000003563
1573802436725,2019-11-15T15.20.36.725,1.749,-0.000001875,-0.000009875,-0.000003125
1573802436764,2019-11-15T15.20.36.764,1.788,-0.000001500,-0.000009500,-0.000003563
1573802436804,2019-11-15T15.20.36.804,1.828,-0.000001875,-0.000008750,-0.000003125
1573802436843,2019-11-15T15.20.36.843,1.867,-0.000002250,-0.000010250,-0.000003563
1573802436883,2019-11-15T15.20.36.883,1.907,-0.000002250,-0.000009875,-0.000003125
1573802436924,2019-11-15T15.20.36.924,1.948,-0.000001125,-0.000010250,-0.000002375
1573802436964,2019-11-15T15.20.36.964,1.988,-0.000002250,-0.000010625,-0.000002750
1573802437003,2019-11-15T15.20.37.003,2.027,-0.000001125,-0.000010625,-0.000003563
1573802437043,2019-11-15T15.20.37.043,2.067,-0.000001125,-0.000008750,-0.000003937
1573802437082,2019-11-15T15.20.37.082,2.106,-0.000001125,-0.000010625,-0.000002750
1573802437122,2019-11-15T15.20.37.122,2.146,-0.000001500,-0.000009875,-0.000002750
1573802437161,2019-11-15T15.20.37.161,2.185,-0.000000375,-0.000010625,-0.000002375
1573802437202,2019-11-15T15.20.37.202,2.226,-0.000002625,-0.000009875,-0.000001937
1573802437242,2019-11-15T15.20.37.242,2.266,-0.000001875,-0.000009875,-0.000002375
1573802437281,2019-11-15T15.20.37.281,2.305,-0.000000750,-0.000010625,-0.000003125
1573802437321,2019-11-15T15.20.37.321,2.345,-0.000001125,-0.000010250,-0.000002375
1573802437360,2019-11-15T15.20.37.360,2.384,-0.000001875,-0.000010250,-0.000004313
1573802437402,2019-11-15T15.20.37.402,2.426,-0.000000750,-0.000010250,-0.000003563
1573802437441,2019-11-15T15.20.37.441,2.465,-0.000001875,-0.000009875,-0.000003125
1573802437481,2019-11-15T15.20.37.481,2.505,-0.000002250,-0.000010250,-0.000003125
1573802437520,2019-11-15T15.20.37.520,2.544,-0.000002625,-0.000009875,-0.000003563
1573802437560,2019-11-15T15.20.37.560,2.584,-0.000001500,-0.000009125,-0.000002375
1573802437599,2019-11-15T15.20.37.599,2.623,-0.000001125,-0.000009125,-0.000003125
1573802437639,2019-11-15T15.20.37.639,2.663,-0.000002250,-0.000011000,-0.000003563
1573802437678,2019-11-15T15.20.37.678,2.702,-0.000001125,-0.000009875,-0.000002750
1573802437719,2019-11-15T15.20.37.719,2.743,-0.000000750,-0.000010625,-0.000002750
1573802437759,2019-11-15T15.20.37.759,2.783,-0.000001875,-0.000009875,-0.000002750
1573802437798,2019-11-15T15.20.37.798,2.822,-0.000002625,-0.000011000,-0.000002375
1573802437838,2019-11-15T15.20.37.838,2.862,-0.000001875,-0.000010625,-0.000002750
1573802437878,2019-11-15T15.20.37.878,2.902,-0.000001875,-0.000010250,-0.000003125
1573802437917,2019-11-15T15.20.37.917,2.941,-0.000001500,-0.000010625,-0.000003125
1573802437957,2019-11-15T15.20.37.957,2.981,-0.000000750,-0.000010625,-0.000003937
1573802437998,2019-11-15T15.20.37.998,3.022,-0.000001500,-0.000009875,-0.000002375
1573802438037,2019-11-15T15.20.38.037,3.061,-0.000001875,-0.000010250,-0.000003563
1573802438077,2019-11-15T15.20.38.077,3.101,-0.000001125,-0.000009875,-0.000003563
1573802438116,2019-11-15T15.20.38.116,3.140,-0.000003312,-0.000010250,-0.000002750
1573802438156,2019-11-15T15.20.38.156,3.180,-0.000002625,-0.000011375,-0.000002750
1573802438195,2019-11-15T15.20.38.195,3.219,-0.000001500,-0.000009875,-0.000003563
1573802438235,2019-11-15T15.20.38.235,3.259,-0.000001875,-0.000010625,-0.000002375
1573802438276,2019-11-15T15.20.38.276,3.300,-0.000002250,-0.000009500,-0.000002375
1573802438316,2019-11-15T15.20.38.316,3.340,-0.000001875,-0.000009875,-0.000002750
1573802438355,2019-11-15T15.20.38.355,3.379,-0.000001125,-0.000009500,-0.000003563
1573802438395,2019-11-15T15.20.38.395,3.419,-0.000002250,-0.000009125,-0.000002750
1573802438434,2019-11-15T15.20.38.434,3.458,-0.000000750,-0.000010250,-0.000003125
1573802438474,2019-11-15T15.20.38.474,3.498,-0.000001875,-0.000009875,-0.000002750
1573802438513,2019-11-15T15.20.38.513,3.537,-0.000002250,-0.000010250,-0.000003125
1573802438554,2019-11-15T15.20.38.554,3.578,-0.000002250,-0.000011000,-0.000003125
1573802438594,2019-11-15T15.20.38.594,3.618,-0.000001500,-0.000010250,-0.000003125
1573802438633,2019-11-15T15.20.38.633,3.657,-0.000001875,-0.000009500,-0.000003937
1573802438673,2019-11-15T15.20.38.673,3.697,-0.000002250,-0.000009500,-0.000003125
1573802438713,2019-11-15T15.20.38.713,3.737,-0.000002250,-0.000011000,-0.000003937
1573802438752,2019-11-15T15.20.38.752,3.776,-0.000001875,-0.000009875,-0.000003563
1573802438792,2019-11-15T15.20.38.792,3.816,-0.000001875,-0.000010250,-0.000001937
1573802438833,2019-11-15T15.20.38.833,3.857,-0.000001875,-0.000011000,-0.000002750
1573802438872,2019-11-15T15.20.38.872,3.896,-0.000002250,-0.000009875,-0.000002750
1573802438912,2019-11-15T15.20.38.912,3.936,-0.000001125,-0.000010250,-0.000003125
1573802438951,2019-11-15T15.20.38.951,3.975,-0.000001125,-0.000009500,-0.000002750
1573802438991,2019-11-15T15.20.38.991,4.015,-0.000001875,-0.000009875,-0.000003125
1573802439030,2019-11-15T15.20.39.030,4.054,-0.000002938,-0.000010250,-0.000002750
1573802439070,2019-11-15T15.20.39.070,4.094,-0.000002250,-0.000009875,-0.000003125
1573802439111,2019-11-15T15.20.39.111,4.135,-0.000001500,-0.000011000,-0.000003563
1573802439151,2019-11-15T15.20.39.151,4.175,-0.000002250,-0.000009125,-0.000002375
1573802439190,2019-11-15T15.20.39.190,4.214,-0.000001875,-0.000010250,-0.000002375
1573802439230,2019-11-15T15.20.39.230,4.254,-0.000001125,-0.000009875,-0.000002750
1573802439269,2019-11-15T15.20.39.269,4.293,-0.000001875,-0.000009500,-0.000002750
1573802439309,2019-11-15T15.20.39.309,4.333,-0.000001875,-0.000010250,-0.000002750
1573802439348,2019-11-15T15.20.39.348,4.372,-0.000001500,-0.000010250,-0.000003125
1573802439389,2019-11-15T15.20.39.389,4.413,-0.000002250,-0.000010625,-0.000003937
1573802439429,2019-11-15T15.20.39.429,4.453,-0.000002250,-0.000009875,-0.000003563
1573802439468,2019-11-15T15.20.39.468,4.492,-0.000001500,-0.000009125,-0.000001937
1573802439508,2019-11-15T15.20.39.508,4.532,-0.000001125,-0.000009500,-0.000002375
1573802439548,2019-11-15T15.20.39.548,4.572,-0.000001125,-0.000009875,-0.000003125
1573802439587,2019-11-15T15.20.39.587,4.611,-0.000001875,-0.000010250,-0.000001562
1573802439627,2019-11-15T15.20.39.627,4.651,-0.000002250,-0.000009875,-0.000003563
1573802439668,2019-11-15T15.20.39.668,4.692,-0.000001875,-0.000009875,-0.000003937
1573802439707,2019-11-15T15.20.39.707,4.731,-0.000001500,-0.000009875,-0.000004313
1573802439747,2019-11-15T15.20.39.747,4.771,-0.000001125,-0.000009500,-0.000003125
1573802439786,2019-11-15T15.20.39.786,4.810,-0.000002250,-0.000010625,-0.000002750
1573802439826,2019-11-15T15.20.39.826,4.850,-0.000002250,-0.000009500,-0.000003563
