epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573803759491,2019-11-15T15.42.39.491,0.000,-0.244,-2.378,0.427
1573803759501,2019-11-15T15.42.39.501,0.010,0.000,-2.378,1.220
1573803759512,2019-11-15T15.42.39.512,0.021,-0.183,-2.561,0.854
1573803759522,2019-11-15T15.42.39.522,0.031,0.000,-1.402,0.549
1573803759531,2019-11-15T15.42.39.531,0.040,0.305,0.488,0.244
1573803759542,2019-11-15T15.42.39.542,0.051,0.488,2.317,0.366
1573803759551,2019-11-15T15.42.39.551,0.060,0.549,3.232,0.244
1573803759561,2019-11-15T15.42.39.561,0.070,0.488,2.439,0.061
1573803759572,2019-11-15T15.42.39.572,0.081,0.427,0.610,0.061
1573803759582,2019-11-15T15.42.39.582,0.091,0.244,-1.220,-0.122
1573803759592,2019-11-15T15.42.39.592,0.101,0.000,-1.890,-0.244
1573803759602,2019-11-15T15.42.39.602,0.111,0.061,-1.524,-0.305
1573803759613,2019-11-15T15.42.39.613,0.122,0.000,-0.488,-0.122
1573803759623,2019-11-15T15.42.39.623,0.132,0.000,0.976,0.244
1573803759633,2019-11-15T15.42.39.633,0.142,-0.122,2.439,0.488
1573803759643,2019-11-15T15.42.39.643,0.152,-0.244,3.110,0.732
1573803759654,2019-11-15T15.42.39.654,0.163,-0.427,1.646,0.915
1573803759664,2019-11-15T15.42.39.664,0.173,-0.610,-0.732,0.732
1573803759674,2019-11-15T15.42.39.674,0.183,-0.671,-2.927,0.305
1573803759684,2019-11-15T15.42.39.684,0.193,-0.305,-3.902,-0.305
1573803759695,2019-11-15T15.42.39.695,0.204,0.061,-2.866,-0.671
1573803759705,2019-11-15T15.42.39.705,0.214,0.549,-0.488,-1.159
1573803759715,2019-11-15T15.42.39.715,0.224,1.098,2.317,-1.524
1573803759724,2019-11-15T15.42.39.724,0.233,1.220,4.268,-1.707
1573803759734,2019-11-15T15.42.39.734,0.243,1.159,4.512,-1.829
1573803759745,2019-11-15T15.42.39.745,0.254,0.915,3.232,-1.646
1573803759755,2019-11-15T15.42.39.755,0.264,0.366,0.427,-1.524
1573803759765,2019-11-15T15.42.39.765,0.274,-0.061,-2.439,-1.463
1573803759775,2019-11-15T15.42.39.775,0.284,-0.305,-3.354,-1.159
1573803759786,2019-11-15T15.42.39.786,0.295,-0.366,-2.500,-0.915
1573803759796,2019-11-15T15.42.39.796,0.305,0.000,-0.244,-0.732
1573803759806,2019-11-15T15.42.39.806,0.315,0.488,2.561,-0.732
1573803759816,2019-11-15T15.42.39.816,0.325,0.671,4.207,-0.976
1573803759827,2019-11-15T15.42.39.827,0.336,0.427,4.390,-1.220
1573803759837,2019-11-15T15.42.39.837,0.346,0.122,3.232,-1.341
1573803759847,2019-11-15T15.42.39.847,0.356,-0.244,1.341,-1.220
1573803759857,2019-11-15T15.42.39.857,0.366,-0.549,-0.366,-0.671
1573803759868,2019-11-15T15.42.39.868,0.377,-0.549,-0.915,-0.305
1573803759878,2019-11-15T15.42.39.878,0.387,-0.671,0.366,0.000
1573803759887,2019-11-15T15.42.39.887,0.396,-0.549,2.378,0.122
1573803759897,2019-11-15T15.42.39.897,0.406,-0.366,3.780,0.061
1573803759907,2019-11-15T15.42.39.907,0.416,-0.488,3.963,0.061
1573803759917,2019-11-15T15.42.39.917,0.426,-0.549,2.744,-0.122
1573803759928,2019-11-15T15.42.39.928,0.437,-0.671,1.037,-0.183
1573803759938,2019-11-15T15.42.39.938,0.447,-0.610,-0.183,0.122
1573803759948,2019-11-15T15.42.39.948,0.457,-0.488,-1.037,0.427
1573803759958,2019-11-15T15.42.39.958,0.467,-0.549,-0.976,0.732
1573803759969,2019-11-15T15.42.39.969,0.478,-0.183,0.061,1.220
1573803759979,2019-11-15T15.42.39.979,0.488,0.122,0.732,1.463
1573803759989,2019-11-15T15.42.39.989,0.498,0.122,0.061,1.463
1573803759999,2019-11-15T15.42.39.999,0.508,0.000,-0.549,1.463
1573803760010,2019-11-15T15.42.40.010,0.519,-0.061,-0.244,1.341
1573803760020,2019-11-15T15.42.40.020,0.529,0.061,0.854,1.159
1573803760030,2019-11-15T15.42.40.030,0.539,0.183,2.195,1.037
1573803760040,2019-11-15T15.42.40.040,0.549,0.427,2.744,0.854
1573803760051,2019-11-15T15.42.40.051,0.560,0.488,2.256,0.793
1573803760061,2019-11-15T15.42.40.061,0.570,0.549,0.976,0.732
1573803760070,2019-11-15T15.42.40.070,0.579,0.549,-0.061,0.976
1573803760080,2019-11-15T15.42.40.080,0.589,0.488,-0.183,1.280
1573803760090,2019-11-15T15.42.40.090,0.599,0.427,0.366,1.402
1573803760100,2019-11-15T15.42.40.100,0.609,0.305,1.524,1.341
1573803760111,2019-11-15T15.42.40.111,0.620,0.183,2.805,1.159
1573803760121,2019-11-15T15.42.40.121,0.630,0.122,2.805,0.915
1573803760131,2019-11-15T15.42.40.131,0.640,0.061,1.951,0.976
1573803760141,2019-11-15T15.42.40.141,0.650,-0.061,0.122,0.854
1573803760152,2019-11-15T15.42.40.152,0.661,0.000,-1.524,0.366
1573803760162,2019-11-15T15.42.40.162,0.671,0.122,-1.098,0.427
1573803760172,2019-11-15T15.42.40.172,0.681,0.305,0.366,0.610
1573803760183,2019-11-15T15.42.40.183,0.692,0.366,1.280,0.854
1573803760193,2019-11-15T15.42.40.193,0.702,0.305,1.951,1.220
1573803760203,2019-11-15T15.42.40.203,0.712,0.305,2.073,1.037
1573803760213,2019-11-15T15.42.40.213,0.722,0.305,1.890,0.854
1573803760224,2019-11-15T15.42.40.224,0.733,0.488,2.317,0.976
1573803760234,2019-11-15T15.42.40.234,0.743,0.671,3.293,1.341
1573803760243,2019-11-15T15.42.40.243,0.752,0.793,4.085,1.463
1573803760253,2019-11-15T15.42.40.253,0.762,0.854,4.207,1.707
1573803760263,2019-11-15T15.42.40.263,0.772,0.549,3.537,2.134
1573803760273,2019-11-15T15.42.40.273,0.782,0.061,2.195,2.622
1573803760284,2019-11-15T15.42.40.284,0.793,-0.061,0.793,2.683
1573803760294,2019-11-15T15.42.40.294,0.803,-0.122,0.061,2.256
1573803760304,2019-11-15T15.42.40.304,0.813,-0.305,-0.610,1.829
1573803760314,2019-11-15T15.42.40.314,0.823,-0.366,-1.037,1.159
1573803760325,2019-11-15T15.42.40.325,0.834,-0.122,-0.244,0.854
1573803760335,2019-11-15T15.42.40.335,0.844,0.244,0.976,0.671
1573803760345,2019-11-15T15.42.40.345,0.854,0.488,1.707,0.183
1573803760355,2019-11-15T15.42.40.355,0.864,0.427,1.768,0.183
1573803760366,2019-11-15T15.42.40.366,0.875,0.305,1.585,0.000
1573803760376,2019-11-15T15.42.40.376,0.885,0.366,1.707,-0.183
1573803760386,2019-11-15T15.42.40.386,0.895,0.183,1.585,0.000
1573803760396,2019-11-15T15.42.40.396,0.905,-0.061,1.524,0.000
1573803760407,2019-11-15T15.42.40.407,0.916,0.000,1.829,0.000
1573803760415,2019-11-15T15.42.40.415,0.924,0.122,2.317,0.183
1573803760426,2019-11-15T15.42.40.426,0.935,0.244,2.256,0.488
1573803760436,2019-11-15T15.42.40.436,0.945,0.366,1.829,1.159
1573803760446,2019-11-15T15.42.40.446,0.955,0.549,2.256,1.829
1573803760456,2019-11-15T15.42.40.456,0.965,0.488,2.683,2.317
1573803760467,2019-11-15T15.42.40.467,0.976,0.366,2.683,2.622
1573803760477,2019-11-15T15.42.40.477,0.986,0.488,3.537,2.927
1573803760487,2019-11-15T15.42.40.487,0.996,0.793,4.329,2.805
1573803760497,2019-11-15T15.42.40.497,1.006,0.732,4.268,2.500
1573803760508,2019-11-15T15.42.40.508,1.017,0.793,4.390,2.622
1573803760518,2019-11-15T15.42.40.518,1.027,0.915,5.000,2.744
1573803760528,2019-11-15T15.42.40.528,1.037,1.098,5.671,2.866
1573803760538,2019-11-15T15.42.40.538,1.047,1.220,6.280,2.561
1573803760549,2019-11-15T15.42.40.549,1.058,1.220,6.524,2.134
1573803760559,2019-11-15T15.42.40.559,1.068,1.098,5.976,1.646
1573803760569,2019-11-15T15.42.40.569,1.078,0.915,4.207,1.341
1573803760579,2019-11-15T15.42.40.579,1.088,0.793,2.866,0.854
1573803760590,2019-11-15T15.42.40.590,1.099,0.732,2.195,0.427
1573803760599,2019-11-15T15.42.40.599,1.108,0.427,1.280,0.122
1573803760609,2019-11-15T15.42.40.609,1.118,0.244,1.220,-0.183
1573803760619,2019-11-15T15.42.40.619,1.128,0.122,2.500,0.000
1573803760629,2019-11-15T15.42.40.629,1.138,-0.427,2.378,0.183
