epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573803763987,2019-11-15T15.42.43.987,0.000,-0.055,0.958,-0.021
1573803763997,2019-11-15T15.42.43.997,0.010,-0.054,0.965,-0.021
1573803764007,2019-11-15T15.42.44.007,0.020,-0.056,0.966,-0.019
1573803764016,2019-11-15T15.42.44.016,0.029,-0.054,0.975,-0.021
1573803764026,2019-11-15T15.42.44.026,0.039,-0.050,0.978,-0.025
1573803764037,2019-11-15T15.42.44.037,0.050,-0.049,0.973,-0.023
1573803764047,2019-11-15T15.42.44.047,0.060,-0.052,0.977,-0.007
1573803764057,2019-11-15T15.42.44.057,0.070,-0.058,0.981,-0.022
1573803764067,2019-11-15T15.42.44.067,0.080,-0.056,0.981,-0.021
1573803764078,2019-11-15T15.42.44.078,0.091,-0.051,0.979,-0.022
1573803764086,2019-11-15T15.42.44.086,0.099,-0.052,0.971,-0.016
1573803764097,2019-11-15T15.42.44.097,0.110,-0.051,0.970,-0.020
1573803764107,2019-11-15T15.42.44.107,0.120,-0.051,0.974,-0.021
1573803764117,2019-11-15T15.42.44.117,0.130,-0.054,0.979,-0.017
1573803764127,2019-11-15T15.42.44.127,0.140,-0.061,0.976,-0.020
1573803764138,2019-11-15T15.42.44.138,0.151,-0.062,0.975,-0.023
1573803764148,2019-11-15T15.42.44.148,0.161,-0.057,0.976,-0.027
1573803764157,2019-11-15T15.42.44.157,0.170,-0.056,0.970,-0.026
1573803764167,2019-11-15T15.42.44.167,0.180,-0.048,0.968,-0.030
1573803764177,2019-11-15T15.42.44.177,0.190,-0.045,0.968,-0.025
1573803764188,2019-11-15T15.42.44.188,0.201,-0.050,0.973,-0.021
1573803764198,2019-11-15T15.42.44.198,0.211,-0.057,0.978,-0.023
1573803764208,2019-11-15T15.42.44.208,0.221,-0.060,0.978,-0.017
1573803764217,2019-11-15T15.42.44.217,0.230,-0.062,0.982,-0.016
1573803764227,2019-11-15T15.42.44.227,0.240,-0.056,0.980,-0.020
1573803764237,2019-11-15T15.42.44.237,0.250,-0.052,0.975,-0.025
1573803764248,2019-11-15T15.42.44.248,0.261,-0.052,0.976,-0.021
1573803764258,2019-11-15T15.42.44.258,0.271,-0.049,0.973,-0.027
1573803764268,2019-11-15T15.42.44.268,0.281,-0.048,0.977,-0.021
1573803764278,2019-11-15T15.42.44.278,0.291,-0.050,0.979,-0.018
1573803764287,2019-11-15T15.42.44.287,0.300,-0.056,0.978,-0.018
1573803764297,2019-11-15T15.42.44.297,0.310,-0.055,0.978,-0.021
1573803764308,2019-11-15T15.42.44.308,0.321,-0.054,0.974,-0.018
1573803764318,2019-11-15T15.42.44.318,0.331,-0.053,0.972,-0.007
1573803764328,2019-11-15T15.42.44.328,0.341,-0.058,0.971,-0.019
1573803764338,2019-11-15T15.42.44.338,0.351,-0.055,0.954,-0.042
1573803764347,2019-11-15T15.42.44.347,0.360,-0.059,0.960,-0.024
