epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573801166072,2019-11-15T14.59.26.072,0.000,-0.000002625,-0.000012438,-0.000005125
1573801166112,2019-11-15T14.59.26.112,0.040,-0.000001125,-0.000012062,-0.000005125
1573801166152,2019-11-15T14.59.26.152,0.080,-0.000002938,-0.000012062,-0.000005125
1573801166191,2019-11-15T14.59.26.191,0.119,-0.000002625,-0.000011375,-0.000004688
1573801166231,2019-11-15T14.59.26.231,0.159,-0.000002250,-0.000012438,-0.000005125
1573801166270,2019-11-15T14.59.26.270,0.198,-0.000001875,-0.000012813,-0.000005125
1573801166310,2019-11-15T14.59.26.310,0.238,-0.000001875,-0.000012062,-0.000004313
1573801166351,2019-11-15T14.59.26.351,0.279,-0.000002625,-0.000012813,-0.000005875
1573801166390,2019-11-15T14.59.26.390,0.318,-0.000002250,-0.000012062,-0.000006312
1573801166430,2019-11-15T14.59.26.430,0.358,-0.000002250,-0.000010625,-0.000005500
1573801166469,2019-11-15T14.59.26.469,0.397,-0.000002250,-0.000012438,-0.000005125
1573801166509,2019-11-15T14.59.26.509,0.437,-0.000002625,-0.000011687,-0.000005875
1573801166548,2019-11-15T14.59.26.548,0.476,-0.000002625,-0.000012438,-0.000005500
1573801166589,2019-11-15T14.59.26.589,0.517,-0.000001875,-0.000012438,-0.000005125
1573801166629,2019-11-15T14.59.26.629,0.557,-0.000003688,-0.000011375,-0.000006312
1573801166669,2019-11-15T14.59.26.669,0.597,-0.000002625,-0.000012062,-0.000005500
1573801166708,2019-11-15T14.59.26.708,0.636,-0.000002250,-0.000011000,-0.000005875
1573801166748,2019-11-15T14.59.26.748,0.676,-0.000004063,-0.000011000,-0.000005875
1573801166787,2019-11-15T14.59.26.787,0.715,-0.000003312,-0.000012062,-0.000005500
1573801166827,2019-11-15T14.59.26.827,0.755,-0.000002625,-0.000012062,-0.000004688
1573801166866,2019-11-15T14.59.26.866,0.794,-0.000003688,-0.000011687,-0.000005500
1573801166907,2019-11-15T14.59.26.907,0.835,-0.000002625,-0.000012062,-0.000006687
1573801166947,2019-11-15T14.59.26.947,0.875,-0.000002250,-0.000011687,-0.000005125
1573801166986,2019-11-15T14.59.26.986,0.914,-0.000002250,-0.000012062,-0.000005125
1573801167026,2019-11-15T14.59.27.026,0.954,-0.000002625,-0.000011000,-0.000004313
1573801167066,2019-11-15T14.59.27.066,0.994,-0.000002625,-0.000011375,-0.000004688
1573801167105,2019-11-15T14.59.27.105,1.033,-0.000002938,-0.000011687,-0.000003937
1573801167145,2019-11-15T14.59.27.145,1.073,-0.000002938,-0.000011375,-0.000005125
1573801167184,2019-11-15T14.59.27.184,1.112,-0.000002625,-0.000012062,-0.000004750
1573801167225,2019-11-15T14.59.27.225,1.153,-0.000001875,-0.000011375,-0.000005125
1573801167265,2019-11-15T14.59.27.265,1.193,-0.000002938,-0.000012813,-0.000005875
1573801167304,2019-11-15T14.59.27.304,1.232,-0.000002938,-0.000011375,-0.000005938
1573801167344,2019-11-15T14.59.27.344,1.272,-0.000002625,-0.000010625,-0.000005875
1573801167383,2019-11-15T14.59.27.383,1.311,-0.000003688,-0.000011375,-0.000005938
1573801167423,2019-11-15T14.59.27.423,1.351,-0.000004063,-0.000012438,-0.000005938
1573801167463,2019-11-15T14.59.27.463,1.391,-0.000002938,-0.000011000,-0.000006312
1573801167504,2019-11-15T14.59.27.504,1.432,-0.000002625,-0.000010625,-0.000005500
1573801167543,2019-11-15T14.59.27.543,1.471,-0.000002250,-0.000012062,-0.000004750
1573801167583,2019-11-15T14.59.27.583,1.511,-0.000002625,-0.000011687,-0.000005500
1573801167622,2019-11-15T14.59.27.622,1.550,-0.000001875,-0.000012062,-0.000004750
1573801167662,2019-11-15T14.59.27.662,1.590,-0.000002938,-0.000011375,-0.000006312
1573801167701,2019-11-15T14.59.27.701,1.629,-0.000002625,-0.000012062,-0.000004750
1573801167741,2019-11-15T14.59.27.741,1.669,-0.000002250,-0.000011375,-0.000005500
1573801167782,2019-11-15T14.59.27.782,1.710,-0.000002938,-0.000011687,-0.000005500
1573801167821,2019-11-15T14.59.27.821,1.749,-0.000002625,-0.000011687,-0.000004750
1573801167861,2019-11-15T14.59.27.861,1.789,-0.000002625,-0.000011375,-0.000006687
1573801167901,2019-11-15T14.59.27.901,1.829,-0.000003312,-0.000011375,-0.000006312
1573801167940,2019-11-15T14.59.27.940,1.868,-0.000002250,-0.000012062,-0.000006312
1573801167980,2019-11-15T14.59.27.980,1.908,-0.000003312,-0.000012062,-0.000006312
1573801168019,2019-11-15T14.59.28.019,1.947,-0.000001875,-0.000012438,-0.000005500
1573801168060,2019-11-15T14.59.28.060,1.988,-0.000001500,-0.000012438,-0.000005125
1573801168100,2019-11-15T14.59.28.100,2.028,-0.000002938,-0.000011375,-0.000005125
1573801168139,2019-11-15T14.59.28.139,2.067,-0.000001875,-0.000011375,-0.000005938
1573801168179,2019-11-15T14.59.28.179,2.107,-0.000002625,-0.000011375,-0.000004750
1573801168218,2019-11-15T14.59.28.218,2.146,-0.000003312,-0.000011000,-0.000004313
1573801168258,2019-11-15T14.59.28.258,2.186,-0.000002625,-0.000011687,-0.000006312
1573801168298,2019-11-15T14.59.28.298,2.226,-0.000002938,-0.000011375,-0.000005938
1573801168337,2019-11-15T14.59.28.337,2.265,-0.000002250,-0.000012062,-0.000004750
1573801168378,2019-11-15T14.59.28.378,2.306,-0.000002250,-0.000011375,-0.000005500
1573801168418,2019-11-15T14.59.28.418,2.346,-0.000002938,-0.000012813,-0.000005500
1573801168457,2019-11-15T14.59.28.457,2.385,-0.000002250,-0.000012438,-0.000005125
1573801168497,2019-11-15T14.59.28.497,2.425,-0.000002250,-0.000012062,-0.000005125
1573801168536,2019-11-15T14.59.28.536,2.464,-0.000002250,-0.000012438,-0.000004313
1573801168576,2019-11-15T14.59.28.576,2.504,-0.000002625,-0.000011000,-0.000003937
1573801168615,2019-11-15T14.59.28.615,2.543,-0.000003312,-0.000011687,-0.000005125
1573801168656,2019-11-15T14.59.28.656,2.584,-0.000002250,-0.000011687,-0.000006312
1573801168696,2019-11-15T14.59.28.696,2.624,-0.000002625,-0.000011687,-0.000005125
1573801168735,2019-11-15T14.59.28.735,2.663,-0.000002250,-0.000012062,-0.000005938
1573801168775,2019-11-15T14.59.28.775,2.703,-0.000002625,-0.000011000,-0.000004750
1573801168815,2019-11-15T14.59.28.815,2.743,-0.000001500,-0.000012438,-0.000004750
1573801168854,2019-11-15T14.59.28.854,2.782,-0.000002250,-0.000011375,-0.000005125
1573801168894,2019-11-15T14.59.28.894,2.822,-0.000003312,-0.000012813,-0.000006687
1573801168935,2019-11-15T14.59.28.935,2.863,-0.000002938,-0.000011000,-0.000005938
1573801168974,2019-11-15T14.59.28.974,2.902,-0.000002938,-0.000011000,-0.000004313
1573801169014,2019-11-15T14.59.29.014,2.942,-0.000002938,-0.000011687,-0.000005500
1573801169053,2019-11-15T14.59.29.053,2.981,-0.000003312,-0.000011375,-0.000005125
1573801169093,2019-11-15T14.59.29.093,3.021,-0.000002938,-0.000012062,-0.000005125
1573801169132,2019-11-15T14.59.29.132,3.060,-0.000002625,-0.000011687,-0.000005938
1573801169172,2019-11-15T14.59.29.172,3.100,-0.000002938,-0.000011687,-0.000005938
1573801169213,2019-11-15T14.59.29.213,3.141,-0.000002250,-0.000012062,-0.000006312
1573801169253,2019-11-15T14.59.29.253,3.181,-0.000002250,-0.000011687,-0.000005938
1573801169292,2019-11-15T14.59.29.292,3.220,-0.000003312,-0.000011375,-0.000004750
1573801169332,2019-11-15T14.59.29.332,3.260,-0.000002625,-0.000012062,-0.000005125
1573801169371,2019-11-15T14.59.29.371,3.299,-0.000002250,-0.000012062,-0.000005500
1573801169411,2019-11-15T14.59.29.411,3.339,-0.000002938,-0.000011375,-0.000005125
1573801169450,2019-11-15T14.59.29.450,3.378,-0.000002625,-0.000011375,-0.000005125
1573801169490,2019-11-15T14.59.29.490,3.418,-0.000002625,-0.000011375,-0.000005500
1573801169531,2019-11-15T14.59.29.531,3.459,-0.000003312,-0.000011000,-0.000005938
1573801169570,2019-11-15T14.59.29.570,3.498,-0.000003312,-0.000012062,-0.000005938
1573801169610,2019-11-15T14.59.29.610,3.538,-0.000001875,-0.000012062,-0.000006312
1573801169650,2019-11-15T14.59.29.650,3.578,-0.000002938,-0.000011375,-0.000005125
1573801169689,2019-11-15T14.59.29.689,3.617,-0.000003312,-0.000011687,-0.000005125
1573801169729,2019-11-15T14.59.29.729,3.657,-0.000003312,-0.000011687,-0.000004313
1573801169768,2019-11-15T14.59.29.768,3.696,-0.000003312,-0.000012062,-0.000005125
