epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573801167022,2019-11-15T14.59.27.022,0.000,-0.000025062,0.000024000,-0.000019750
1573801167062,2019-11-15T14.59.27.062,0.040,-0.000025438,0.000025062,-0.000020125
1573801167101,2019-11-15T14.59.27.101,0.079,-0.000025062,0.000024375,-0.000019375
1573801167142,2019-11-15T14.59.27.142,0.120,-0.000024000,0.000024000,-0.000019375
1573801167182,2019-11-15T14.59.27.182,0.160,-0.000025062,0.000023625,-0.000018562
1573801167221,2019-11-15T14.59.27.221,0.199,-0.000025125,0.000023250,-0.000020125
1573801167261,2019-11-15T14.59.27.261,0.239,-0.000026187,0.000024375,-0.000020187
1573801167300,2019-11-15T14.59.27.300,0.278,-0.000024750,0.000025438,-0.000018562
1573801167341,2019-11-15T14.59.27.341,0.319,-0.000025813,0.000025125,-0.000020187
1573801167381,2019-11-15T14.59.27.381,0.359,-0.000025813,0.000025438,-0.000019750
1573801167421,2019-11-15T14.59.27.421,0.399,-0.000024750,0.000025125,-0.000019750
1573801167460,2019-11-15T14.59.27.460,0.438,-0.000026187,0.000024000,-0.000020187
1573801167500,2019-11-15T14.59.27.500,0.478,-0.000024000,0.000024000,-0.000019375
1573801167541,2019-11-15T14.59.27.541,0.519,-0.000025438,0.000024375,-0.000019750
1573801167580,2019-11-15T14.59.27.580,0.558,-0.000024750,0.000025125,-0.000019750
1573801167620,2019-11-15T14.59.27.620,0.598,-0.000024750,0.000025125,-0.000020187
1573801167659,2019-11-15T14.59.27.659,0.637,-0.000024750,0.000024000,-0.000019000
1573801167700,2019-11-15T14.59.27.700,0.678,-0.000024375,0.000024000,-0.000020563
1573801167740,2019-11-15T14.59.27.740,0.718,-0.000024750,0.000024750,-0.000020187
1573801167779,2019-11-15T14.59.27.779,0.757,-0.000025125,0.000024375,-0.000020187
1573801167819,2019-11-15T14.59.27.819,0.797,-0.000024375,0.000024000,-0.000019000
1573801167859,2019-11-15T14.59.27.859,0.837,-0.000025438,0.000024000,-0.000019750
1573801167900,2019-11-15T14.59.27.900,0.878,-0.000025125,0.000025125,-0.000019750
