epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573801174678,2019-11-15T14.59.34.678,0.000,-0.000074813,-0.000004313,0.000009062
1573801174718,2019-11-15T14.59.34.718,0.040,-0.000075938,-0.000004688,0.000009438
1573801174757,2019-11-15T14.59.34.757,0.079,-0.000075938,-0.000005062,0.000009438
1573801174797,2019-11-15T14.59.34.797,0.119,-0.000075563,-0.000005750,0.000008687
1573801174836,2019-11-15T14.59.34.836,0.158,-0.000075938,-0.000004688,0.000009062
1573801174874,2019-11-15T14.59.34.874,0.196,-0.000073750,-0.000005062,0.000009875
1573801174914,2019-11-15T14.59.34.914,0.236,-0.000075563,-0.000005062,0.000008687
1573801174953,2019-11-15T14.59.34.953,0.275,-0.000076312,-0.000003625,0.000009438
1573801174993,2019-11-15T14.59.34.993,0.315,-0.000075187,-0.000005438,0.000009875
1573801175033,2019-11-15T14.59.35.033,0.355,-0.000074500,-0.000004313,0.000009438
1573801175072,2019-11-15T14.59.35.072,0.394,-0.000075187,-0.000002875,0.000010625
1573801175112,2019-11-15T14.59.35.112,0.434,-0.000074875,-0.000004313,0.000010625
1573801175150,2019-11-15T14.59.35.150,0.472,-0.000076312,-0.000004313,0.000009438
1573801175189,2019-11-15T14.59.35.189,0.511,-0.000075938,-0.000005438,0.000009438
1573801175229,2019-11-15T14.59.35.229,0.551,-0.000075938,-0.000004688,0.000008687
1573801175268,2019-11-15T14.59.35.268,0.590,-0.000075187,-0.000005062,0.000010625
1573801175308,2019-11-15T14.59.35.308,0.630,-0.000075563,-0.000003937,0.000009875
1573801175347,2019-11-15T14.59.35.347,0.669,-0.000075563,-0.000004688,0.000011062
1573801175387,2019-11-15T14.59.35.387,0.709,-0.000075938,-0.000005062,0.000008687
1573801175425,2019-11-15T14.59.35.425,0.747,-0.000074875,-0.000005438,0.000009438
1573801175465,2019-11-15T14.59.35.465,0.787,-0.000076312,-0.000003625,0.000009438
1573801175504,2019-11-15T14.59.35.504,0.826,-0.000073750,-0.000003625,0.000011062
1573801175544,2019-11-15T14.59.35.544,0.866,-0.000075187,-0.000005438,0.000010250
1573801175583,2019-11-15T14.59.35.583,0.905,-0.000075563,-0.000003625,0.000009438
1573801175623,2019-11-15T14.59.35.623,0.945,-0.000074875,-0.000004688,0.000010250
1573801175662,2019-11-15T14.59.35.662,0.984,-0.000075187,-0.000005438,0.000010250
1573801175702,2019-11-15T14.59.35.702,1.024,-0.000076312,-0.000003625,0.000009438
