epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801166083,2019-11-15T14.59.26.083,0.000,0.013,0.912,-0.254
1573801166093,2019-11-15T14.59.26.093,0.010,0.010,0.921,-0.253
1573801166103,2019-11-15T14.59.26.103,0.020,0.011,0.918,-0.257
1573801166112,2019-11-15T14.59.26.112,0.029,0.013,0.917,-0.255
1573801166122,2019-11-15T14.59.26.122,0.039,0.010,0.917,-0.256
1573801166132,2019-11-15T14.59.26.132,0.049,0.014,0.920,-0.256
1573801166143,2019-11-15T14.59.26.143,0.060,0.016,0.918,-0.257
1573801166153,2019-11-15T14.59.26.153,0.070,0.012,0.915,-0.260
1573801166162,2019-11-15T14.59.26.162,0.079,0.011,0.915,-0.261
1573801166172,2019-11-15T14.59.26.172,0.089,0.016,0.915,-0.256
1573801166182,2019-11-15T14.59.26.182,0.099,0.015,0.917,-0.255
1573801166193,2019-11-15T14.59.26.193,0.110,0.008,0.919,-0.254
1573801166201,2019-11-15T14.59.26.201,0.118,0.011,0.918,-0.257
1573801166212,2019-11-15T14.59.26.212,0.129,0.011,0.917,-0.257
1573801166222,2019-11-15T14.59.26.222,0.139,0.013,0.916,-0.257
1573801166232,2019-11-15T14.59.26.232,0.149,0.018,0.919,-0.254
1573801166241,2019-11-15T14.59.26.241,0.158,0.017,0.919,-0.253
1573801166251,2019-11-15T14.59.26.251,0.168,0.013,0.918,-0.259
1573801166261,2019-11-15T14.59.26.261,0.178,0.013,0.918,-0.261
1573801166272,2019-11-15T14.59.26.272,0.189,0.014,0.916,-0.258
1573801166282,2019-11-15T14.59.26.282,0.199,0.015,0.914,-0.255
1573801166291,2019-11-15T14.59.26.291,0.208,0.012,0.917,-0.258
1573801166301,2019-11-15T14.59.26.301,0.218,0.013,0.918,-0.259
1573801166311,2019-11-15T14.59.26.311,0.228,0.014,0.915,-0.257
1573801166321,2019-11-15T14.59.26.321,0.238,0.010,0.921,-0.255
1573801166330,2019-11-15T14.59.26.330,0.247,0.012,0.918,-0.260
1573801166340,2019-11-15T14.59.26.340,0.257,0.013,0.918,-0.258
1573801166351,2019-11-15T14.59.26.351,0.268,0.015,0.915,-0.258
1573801166361,2019-11-15T14.59.26.361,0.278,0.014,0.915,-0.258
