epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801167096,2019-11-15T14.59.27.096,0.000,0.061,-0.427,-0.061
1573801167107,2019-11-15T14.59.27.107,0.011,0.183,-0.244,-0.183
1573801167115,2019-11-15T14.59.27.115,0.019,0.061,-0.427,0.061
1573801167126,2019-11-15T14.59.27.126,0.030,-0.061,-0.488,0.061
1573801167136,2019-11-15T14.59.27.136,0.040,0.061,-0.610,0.000
1573801167146,2019-11-15T14.59.27.146,0.050,-0.061,-0.610,0.000
1573801167155,2019-11-15T14.59.27.155,0.059,-0.061,-0.610,-0.061
1573801167165,2019-11-15T14.59.27.165,0.069,0.061,-0.427,-0.122
1573801167176,2019-11-15T14.59.27.176,0.080,0.122,-0.305,0.000
1573801167186,2019-11-15T14.59.27.186,0.090,0.061,-0.366,0.000
1573801167196,2019-11-15T14.59.27.196,0.100,0.000,-0.305,-0.061
1573801167205,2019-11-15T14.59.27.205,0.109,0.000,-0.366,0.000
1573801167215,2019-11-15T14.59.27.215,0.119,-0.061,-0.427,0.061
1573801167225,2019-11-15T14.59.27.225,0.129,-0.061,-0.488,0.061
1573801167236,2019-11-15T14.59.27.236,0.140,-0.122,-0.427,0.061
1573801167244,2019-11-15T14.59.27.244,0.148,-0.183,-0.305,0.000
1573801167255,2019-11-15T14.59.27.255,0.159,-0.122,-0.366,0.122
1573801167265,2019-11-15T14.59.27.265,0.169,-0.183,-0.488,0.000
1573801167275,2019-11-15T14.59.27.275,0.179,0.000,-0.549,0.061
1573801167285,2019-11-15T14.59.27.285,0.189,0.183,-0.488,-0.061
1573801167294,2019-11-15T14.59.27.294,0.198,0.244,-0.366,-0.122
1573801167304,2019-11-15T14.59.27.304,0.208,0.244,-0.366,0.000
1573801167315,2019-11-15T14.59.27.315,0.219,0.244,-0.183,-0.061
1573801167325,2019-11-15T14.59.27.325,0.229,0.305,-0.061,0.000
1573801167335,2019-11-15T14.59.27.335,0.239,0.122,-0.244,0.061
1573801167344,2019-11-15T14.59.27.344,0.248,-0.061,-0.488,0.122
1573801167354,2019-11-15T14.59.27.354,0.258,-0.061,-0.549,0.061
1573801167364,2019-11-15T14.59.27.364,0.268,-0.366,-0.549,0.122
1573801167375,2019-11-15T14.59.27.375,0.279,-0.488,-0.427,0.183
1573801167384,2019-11-15T14.59.27.384,0.288,-0.305,-0.366,0.122
1573801167394,2019-11-15T14.59.27.394,0.298,-0.122,-0.305,0.183
1573801167404,2019-11-15T14.59.27.404,0.308,0.000,-0.061,0.183
1573801167414,2019-11-15T14.59.27.414,0.318,0.061,0.061,0.183
1573801167425,2019-11-15T14.59.27.425,0.329,-0.061,0.061,0.305
1573801167433,2019-11-15T14.59.27.433,0.337,-0.122,0.000,0.366
1573801167444,2019-11-15T14.59.27.444,0.348,-0.183,-0.244,0.244
1573801167454,2019-11-15T14.59.27.454,0.358,-0.244,-0.305,0.244
1573801167464,2019-11-15T14.59.27.464,0.368,-0.183,-0.183,0.244
1573801167473,2019-11-15T14.59.27.473,0.377,0.061,-0.183,0.183
1573801167483,2019-11-15T14.59.27.483,0.387,0.305,-0.122,-0.061
1573801167493,2019-11-15T14.59.27.493,0.397,0.305,0.000,-0.061
1573801167504,2019-11-15T14.59.27.504,0.408,0.488,0.183,-0.061
1573801167514,2019-11-15T14.59.27.514,0.418,0.549,0.244,0.000
1573801167523,2019-11-15T14.59.27.523,0.427,0.732,0.122,-0.061
1573801167533,2019-11-15T14.59.27.533,0.437,0.854,0.183,-0.183
1573801167543,2019-11-15T14.59.27.543,0.447,0.854,0.244,-0.305
1573801167553,2019-11-15T14.59.27.553,0.457,0.793,0.427,-0.244
1573801167564,2019-11-15T14.59.27.564,0.468,0.732,0.549,-0.244
1573801167572,2019-11-15T14.59.27.572,0.476,0.732,0.610,-0.122
1573801167583,2019-11-15T14.59.27.583,0.487,0.793,0.671,-0.061
1573801167593,2019-11-15T14.59.27.593,0.497,0.854,0.488,-0.122
1573801167603,2019-11-15T14.59.27.603,0.507,0.488,0.549,0.000
1573801167612,2019-11-15T14.59.27.612,0.516,0.427,0.488,-0.061
1573801167622,2019-11-15T14.59.27.622,0.526,0.427,0.305,-0.366
1573801167633,2019-11-15T14.59.27.633,0.537,0.366,0.183,-0.305
1573801167643,2019-11-15T14.59.27.643,0.547,0.305,0.122,-0.183
1573801167653,2019-11-15T14.59.27.653,0.557,0.122,0.061,-0.183
1573801167662,2019-11-15T14.59.27.662,0.566,0.183,0.061,-0.122
1573801167672,2019-11-15T14.59.27.672,0.576,0.122,0.122,-0.061
1573801167682,2019-11-15T14.59.27.682,0.586,-0.183,0.183,0.000
1573801167693,2019-11-15T14.59.27.693,0.597,-0.183,0.244,0.122
1573801167701,2019-11-15T14.59.27.701,0.605,-0.061,0.183,0.122
1573801167712,2019-11-15T14.59.27.712,0.616,0.122,0.122,-0.122
1573801167722,2019-11-15T14.59.27.722,0.626,0.183,-0.122,-0.122
1573801167732,2019-11-15T14.59.27.732,0.636,0.244,-0.183,-0.122
1573801167742,2019-11-15T14.59.27.742,0.646,0.061,-0.183,-0.122
1573801167751,2019-11-15T14.59.27.751,0.655,-0.122,-0.244,0.000
1573801167761,2019-11-15T14.59.27.761,0.665,-0.366,-0.122,0.061
1573801167772,2019-11-15T14.59.27.772,0.676,-0.366,-0.122,0.183
1573801167782,2019-11-15T14.59.27.782,0.686,-0.122,-0.122,0.061
