epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573802435998,2019-11-15T15.20.35.998,0.000,-1.037,-2.683,0.915
1573802436009,2019-11-15T15.20.36.009,0.011,-0.976,-1.768,0.976
1573802436019,2019-11-15T15.20.36.019,0.021,-0.427,0.000,0.793
1573802436029,2019-11-15T15.20.36.029,0.031,0.366,-0.976,0.427
1573802436039,2019-11-15T15.20.36.039,0.041,0.000,-1.829,-0.183
1573802436050,2019-11-15T15.20.36.050,0.052,0.305,-2.073,-0.305
1573802436060,2019-11-15T15.20.36.060,0.062,-0.122,-2.500,-0.366
1573802436070,2019-11-15T15.20.36.070,0.072,-0.427,-2.561,-0.488
1573802436080,2019-11-15T15.20.36.080,0.082,0.000,-1.951,-0.488
1573802436089,2019-11-15T15.20.36.089,0.091,-0.366,-1.768,-0.366
1573802436099,2019-11-15T15.20.36.099,0.101,-1.280,-1.220,-0.549
1573802436110,2019-11-15T15.20.36.110,0.112,-0.732,-0.610,-0.549
1573802436120,2019-11-15T15.20.36.120,0.122,0.488,-0.366,-0.183
1573802436130,2019-11-15T15.20.36.130,0.132,0.549,0.122,0.061
1573802436140,2019-11-15T15.20.36.140,0.142,0.427,0.610,0.183
1573802436151,2019-11-15T15.20.36.151,0.153,1.159,-0.244,0.488
1573802436161,2019-11-15T15.20.36.161,0.163,0.427,-0.549,0.244
1573802436171,2019-11-15T15.20.36.171,0.173,-0.549,0.732,-0.244
1573802436180,2019-11-15T15.20.36.180,0.182,-0.305,0.183,-0.488
1573802436190,2019-11-15T15.20.36.190,0.192,-0.183,-1.646,-0.183
1573802436200,2019-11-15T15.20.36.200,0.202,0.366,-1.402,0.244
1573802436211,2019-11-15T15.20.36.211,0.213,-0.122,-0.854,0.183
1573802436221,2019-11-15T15.20.36.221,0.223,0.061,0.122,0.122
1573802436231,2019-11-15T15.20.36.231,0.233,0.488,0.610,0.183
1573802436241,2019-11-15T15.20.36.241,0.243,0.183,-1.159,0.122
1573802436252,2019-11-15T15.20.36.252,0.254,-0.244,-2.683,0.183
1573802436262,2019-11-15T15.20.36.262,0.264,-0.244,-2.073,0.122
1573802436271,2019-11-15T15.20.36.271,0.273,0.549,0.366,0.000
1573802436281,2019-11-15T15.20.36.281,0.283,0.671,2.439,-0.427
1573802436291,2019-11-15T15.20.36.291,0.293,0.305,1.829,-0.610
1573802436301,2019-11-15T15.20.36.301,0.303,0.000,0.915,-0.366
1573802436312,2019-11-15T15.20.36.312,0.314,0.122,0.549,0.305
1573802436322,2019-11-15T15.20.36.322,0.324,0.000,0.122,0.671
1573802436332,2019-11-15T15.20.36.332,0.334,-0.915,0.061,0.549
1573802436343,2019-11-15T15.20.36.343,0.345,-0.122,0.122,0.549
1573802436353,2019-11-15T15.20.36.353,0.355,-0.183,-1.098,0.549
1573802436362,2019-11-15T15.20.36.362,0.364,0.000,-2.500,0.915
1573802436372,2019-11-15T15.20.36.372,0.374,1.037,-3.232,1.159
1573802436382,2019-11-15T15.20.36.382,0.384,0.671,-2.378,0.854
1573802436392,2019-11-15T15.20.36.392,0.394,0.122,-0.366,0.610
1573802436403,2019-11-15T15.20.36.403,0.405,0.183,1.524,0.122
1573802436413,2019-11-15T15.20.36.413,0.415,0.183,2.439,-0.305
1573802436423,2019-11-15T15.20.36.423,0.425,0.244,1.463,-0.366
1573802436433,2019-11-15T15.20.36.433,0.435,-0.549,-0.122,-0.305
1573802436444,2019-11-15T15.20.36.444,0.446,-1.037,-1.768,-0.122
1573802436454,2019-11-15T15.20.36.454,0.456,-0.122,-3.171,0.366
1573802436463,2019-11-15T15.20.36.463,0.465,0.427,-1.585,0.427
1573802436473,2019-11-15T15.20.36.473,0.475,0.488,1.646,0.305
1573802436483,2019-11-15T15.20.36.483,0.485,0.915,2.317,0.000
1573802436493,2019-11-15T15.20.36.493,0.495,-0.122,0.549,-0.244
1573802436504,2019-11-15T15.20.36.504,0.506,-1.037,-2.073,-0.183
1573802436514,2019-11-15T15.20.36.514,0.516,-0.305,-4.024,-0.061
1573802436524,2019-11-15T15.20.36.524,0.526,0.061,-3.110,-0.183
1573802436534,2019-11-15T15.20.36.534,0.536,0.366,-1.463,-0.183
1573802436545,2019-11-15T15.20.36.545,0.547,0.427,0.366,0.061
1573802436553,2019-11-15T15.20.36.553,0.555,0.427,2.561,-0.061
1573802436564,2019-11-15T15.20.36.564,0.566,0.000,2.195,-0.244
1573802436574,2019-11-15T15.20.36.574,0.576,-1.220,-0.793,-0.061
1573802436584,2019-11-15T15.20.36.584,0.586,-1.280,-3.049,0.122
1573802436594,2019-11-15T15.20.36.594,0.596,-0.122,-3.598,0.305
1573802436605,2019-11-15T15.20.36.605,0.607,0.305,-3.720,0.183
1573802436615,2019-11-15T15.20.36.615,0.617,-0.305,-2.927,-0.061
1573802436625,2019-11-15T15.20.36.625,0.627,0.671,-2.622,-0.427
1573802436635,2019-11-15T15.20.36.635,0.637,0.488,-2.622,-0.366
1573802436646,2019-11-15T15.20.36.646,0.648,-0.427,-2.622,-0.061
1573802436655,2019-11-15T15.20.36.655,0.657,-0.244,-2.073,0.122
1573802436665,2019-11-15T15.20.36.665,0.667,-0.427,-1.829,0.366
1573802436675,2019-11-15T15.20.36.675,0.677,-1.159,-1.159,0.244
1573802436685,2019-11-15T15.20.36.685,0.687,-1.341,-1.768,-0.244
1573802436696,2019-11-15T15.20.36.696,0.698,0.122,-3.232,-0.244
1573802436706,2019-11-15T15.20.36.706,0.708,-0.061,-0.549,-0.122
1573802436716,2019-11-15T15.20.36.716,0.718,0.061,0.854,-0.061
1573802436726,2019-11-15T15.20.36.726,0.728,0.976,-0.732,-0.061
1573802436737,2019-11-15T15.20.36.737,0.739,1.159,-0.854,0.122
1573802436745,2019-11-15T15.20.36.745,0.747,0.061,0.183,0.427
1573802436756,2019-11-15T15.20.36.756,0.758,-0.427,0.122,0.488
1573802436766,2019-11-15T15.20.36.766,0.768,0.183,0.244,0.305
1573802436776,2019-11-15T15.20.36.776,0.778,0.305,2.500,0.061
1573802436786,2019-11-15T15.20.36.786,0.788,-0.854,2.744,-0.488
1573802436797,2019-11-15T15.20.36.797,0.799,-0.915,-0.427,-0.793
1573802436807,2019-11-15T15.20.36.807,0.809,-0.549,-2.622,-0.610
1573802436817,2019-11-15T15.20.36.817,0.819,0.000,-2.378,-0.305
1573802436827,2019-11-15T15.20.36.827,0.829,1.341,-1.768,-0.244
1573802436836,2019-11-15T15.20.36.836,0.838,1.280,-0.732,-0.366
1573802436846,2019-11-15T15.20.36.846,0.848,0.976,0.183,-0.549
1573802436857,2019-11-15T15.20.36.857,0.859,-0.244,0.427,-0.732
1573802436867,2019-11-15T15.20.36.867,0.869,-1.951,-0.427,-1.098
1573802436877,2019-11-15T15.20.36.877,0.879,-2.378,-2.195,-1.220
1573802436887,2019-11-15T15.20.36.887,0.889,-0.793,-2.073,-0.610
1573802436898,2019-11-15T15.20.36.898,0.900,1.402,-0.732,-0.366
1573802436908,2019-11-15T15.20.36.908,0.910,1.463,0.610,-0.732
1573802436918,2019-11-15T15.20.36.918,0.920,0.854,0.854,-1.037
1573802436927,2019-11-15T15.20.36.927,0.929,0.305,0.671,-1.280
1573802436937,2019-11-15T15.20.36.937,0.939,-0.793,-0.488,-1.646
1573802436947,2019-11-15T15.20.36.947,0.949,-1.402,-1.463,-1.524
1573802436958,2019-11-15T15.20.36.958,0.960,-0.183,-1.098,-1.220
1573802436968,2019-11-15T15.20.36.968,0.970,0.854,-2.439,-1.280
1573802436978,2019-11-15T15.20.36.978,0.980,-0.549,-3.537,-1.220
1573802436989,2019-11-15T15.20.36.989,0.991,-0.610,-1.341,-1.341
1573802436999,2019-11-15T15.20.36.999,1.001,0.000,1.341,-1.585
1573802437009,2019-11-15T15.20.37.009,1.011,0.183,3.171,-1.768
1573802437019,2019-11-15T15.20.37.019,1.021,-0.122,2.927,-1.707
1573802437028,2019-11-15T15.20.37.028,1.030,-0.427,1.463,-1.524
1573802437038,2019-11-15T15.20.37.038,1.040,-0.793,0.061,-1.220
1573802437049,2019-11-15T15.20.37.049,1.051,-0.976,0.305,-0.915
1573802437059,2019-11-15T15.20.37.059,1.061,0.854,1.951,-0.793
1573802437069,2019-11-15T15.20.37.069,1.071,1.037,2.012,-0.915
1573802437079,2019-11-15T15.20.37.079,1.081,0.000,-0.671,-0.610
1573802437090,2019-11-15T15.20.37.090,1.092,-0.366,-1.829,0.183
1573802437100,2019-11-15T15.20.37.100,1.102,-1.037,-2.195,0.427
1573802437110,2019-11-15T15.20.37.110,1.112,-1.037,-3.171,0.122
1573802437119,2019-11-15T15.20.37.119,1.121,-1.159,-2.439,-0.610
1573802437129,2019-11-15T15.20.37.129,1.131,0.000,-0.061,-1.037
1573802437139,2019-11-15T15.20.37.139,1.141,1.037,0.976,-1.037
1573802437150,2019-11-15T15.20.37.150,1.152,0.183,-0.915,-0.732
1573802437160,2019-11-15T15.20.37.160,1.162,-0.488,-1.829,-0.366
1573802437170,2019-11-15T15.20.37.170,1.172,-0.183,-1.159,-0.122
1573802437180,2019-11-15T15.20.37.180,1.182,-0.610,-0.305,-0.122
1573802437191,2019-11-15T15.20.37.191,1.193,-0.793,0.061,-0.305
1573802437201,2019-11-15T15.20.37.201,1.203,-0.305,0.183,-0.549
1573802437210,2019-11-15T15.20.37.210,1.212,-0.061,-0.915,-0.732
1573802437220,2019-11-15T15.20.37.220,1.222,0.183,-1.707,-1.159
1573802437230,2019-11-15T15.20.37.230,1.232,-0.549,-3.049,-1.037
1573802437240,2019-11-15T15.20.37.240,1.242,-0.854,-2.500,-0.732
1573802437251,2019-11-15T15.20.37.251,1.253,-0.244,-0.549,-0.610
1573802437261,2019-11-15T15.20.37.261,1.263,0.122,-0.122,-0.610
1573802437271,2019-11-15T15.20.37.271,1.273,-0.366,-1.098,-0.671
1573802437281,2019-11-15T15.20.37.281,1.283,-1.037,-0.854,-0.305
1573802437292,2019-11-15T15.20.37.292,1.294,-0.122,-0.549,-0.061
1573802437302,2019-11-15T15.20.37.302,1.304,0.366,-2.012,-0.427
1573802437311,2019-11-15T15.20.37.311,1.313,-0.793,-3.171,-0.549
1573802437321,2019-11-15T15.20.37.321,1.323,-0.488,-4.024,-0.305
1573802437331,2019-11-15T15.20.37.331,1.333,-0.488,-4.451,-0.061
1573802437342,2019-11-15T15.20.37.342,1.344,-0.976,-3.841,0.122
1573802437352,2019-11-15T15.20.37.352,1.354,-1.463,-3.598,-0.183
1573802437362,2019-11-15T15.20.37.362,1.364,-0.732,-2.561,-0.610
1573802437372,2019-11-15T15.20.37.372,1.374,-0.122,-0.488,-1.159
1573802437383,2019-11-15T15.20.37.383,1.385,0.488,-0.061,-1.341
1573802437393,2019-11-15T15.20.37.393,1.395,0.793,-1.890,-0.793
1573802437402,2019-11-15T15.20.37.402,1.404,-0.122,-1.707,-0.183
1573802437412,2019-11-15T15.20.37.412,1.414,0.305,-0.549,0.000
1573802437422,2019-11-15T15.20.37.422,1.424,-0.183,0.793,-0.122
1573802437432,2019-11-15T15.20.37.432,1.434,-0.549,2.256,-0.061
1573802437443,2019-11-15T15.20.37.443,1.445,0.000,1.098,-0.061
1573802437453,2019-11-15T15.20.37.453,1.455,0.000,0.610,-0.244
1573802437463,2019-11-15T15.20.37.463,1.465,-0.488,0.488,-0.427
1573802437473,2019-11-15T15.20.37.473,1.475,-0.488,-1.463,-0.244
1573802437484,2019-11-15T15.20.37.484,1.486,0.244,-2.500,0.183
1573802437492,2019-11-15T15.20.37.492,1.494,0.854,-1.524,0.244
1573802437503,2019-11-15T15.20.37.503,1.505,0.244,0.122,0.061
1573802437513,2019-11-15T15.20.37.513,1.515,0.183,1.707,-0.061
1573802437523,2019-11-15T15.20.37.523,1.525,0.427,1.646,0.061
1573802437533,2019-11-15T15.20.37.533,1.535,-0.549,0.183,0.000
1573802437544,2019-11-15T15.20.37.544,1.546,-0.976,-0.244,-0.427
1573802437554,2019-11-15T15.20.37.554,1.556,-1.098,-0.854,-0.488
1573802437564,2019-11-15T15.20.37.564,1.566,-0.793,-2.012,-0.366
1573802437574,2019-11-15T15.20.37.574,1.576,0.061,-2.012,-0.122
1573802437583,2019-11-15T15.20.37.583,1.585,1.037,-0.488,-0.061
1573802437593,2019-11-15T15.20.37.593,1.595,0.488,0.976,-0.488
1573802437604,2019-11-15T15.20.37.604,1.606,-0.061,1.220,-0.732
1573802437614,2019-11-15T15.20.37.614,1.616,-1.220,-0.122,-0.427
1573802437624,2019-11-15T15.20.37.624,1.626,-0.915,-0.793,-0.061
1573802437635,2019-11-15T15.20.37.635,1.637,0.000,-1.098,0.305
1573802437645,2019-11-15T15.20.37.645,1.647,0.244,-1.646,0.305
1573802437655,2019-11-15T15.20.37.655,1.657,0.183,-2.988,-0.244
1573802437665,2019-11-15T15.20.37.665,1.667,-0.427,-4.024,-0.305
1573802437676,2019-11-15T15.20.37.676,1.678,-1.646,-3.780,-0.549
1573802437684,2019-11-15T15.20.37.684,1.686,-1.402,-2.195,-0.549
1573802437695,2019-11-15T15.20.37.695,1.697,0.061,-0.427,-0.122
1573802437705,2019-11-15T15.20.37.705,1.707,0.610,1.402,0.000
1573802437715,2019-11-15T15.20.37.715,1.717,0.427,1.646,-0.549
1573802437725,2019-11-15T15.20.37.725,1.727,0.000,-0.671,-0.854
1573802437736,2019-11-15T15.20.37.736,1.738,-0.427,-2.805,-0.671
1573802437746,2019-11-15T15.20.37.746,1.748,-0.305,-3.841,-0.244
1573802437756,2019-11-15T15.20.37.756,1.758,-0.793,-5.244,-0.183
1573802437766,2019-11-15T15.20.37.766,1.768,-0.732,-4.207,0.183
1573802437775,2019-11-15T15.20.37.775,1.777,-0.427,-0.366,0.549
1573802437785,2019-11-15T15.20.37.785,1.787,-0.061,-0.244,0.366
1573802437796,2019-11-15T15.20.37.796,1.798,-0.183,-1.829,-0.061
1573802437806,2019-11-15T15.20.37.806,1.808,-0.305,-0.915,-0.244
1573802437816,2019-11-15T15.20.37.816,1.818,0.793,2.073,0.000
1573802437826,2019-11-15T15.20.37.826,1.828,0.915,2.927,0.549
1573802437837,2019-11-15T15.20.37.837,1.839,0.305,1.524,0.610
1573802437847,2019-11-15T15.20.37.847,1.849,0.427,0.427,0.244
1573802437857,2019-11-15T15.20.37.857,1.859,0.671,0.244,0.183
1573802437867,2019-11-15T15.20.37.867,1.869,-0.305,0.061,0.488
1573802437876,2019-11-15T15.20.37.876,1.878,-0.671,-0.244,0.366
1573802437886,2019-11-15T15.20.37.886,1.888,-0.305,-0.976,0.122
1573802437897,2019-11-15T15.20.37.897,1.899,0.305,0.305,0.366
1573802437907,2019-11-15T15.20.37.907,1.909,0.000,1.951,0.610
1573802437917,2019-11-15T15.20.37.917,1.919,-0.061,2.927,0.488
1573802437927,2019-11-15T15.20.37.927,1.929,-0.122,1.341,0.610
1573802437938,2019-11-15T15.20.37.938,1.940,0.549,-2.927,0.732
1573802437948,2019-11-15T15.20.37.948,1.950,0.549,-2.439,0.549
1573802437958,2019-11-15T15.20.37.958,1.960,0.610,-0.549,0.305
1573802437967,2019-11-15T15.20.37.967,1.969,0.549,0.000,0.427
1573802437977,2019-11-15T15.20.37.977,1.979,0.122,-0.061,0.793
1573802437988,2019-11-15T15.20.37.988,1.990,-0.366,-0.732,0.915
1573802437998,2019-11-15T15.20.37.998,2.000,-0.549,-1.646,0.671
1573802438008,2019-11-15T15.20.38.008,2.010,-0.549,-1.220,0.610
1573802438018,2019-11-15T15.20.38.018,2.020,-1.829,-0.244,0.854
1573802438029,2019-11-15T15.20.38.029,2.031,-1.098,0.427,0.915
1573802438039,2019-11-15T15.20.38.039,2.041,0.427,0.122,0.732
1573802438049,2019-11-15T15.20.38.049,2.051,0.976,-0.366,0.732
1573802438058,2019-11-15T15.20.38.058,2.060,1.585,0.000,0.854
1573802438068,2019-11-15T15.20.38.068,2.070,1.098,-0.427,0.793
1573802438078,2019-11-15T15.20.38.078,2.080,-0.610,-1.890,0.549
1573802438089,2019-11-15T15.20.38.089,2.091,-0.488,-1.585,0.366
1573802438099,2019-11-15T15.20.38.099,2.101,0.549,-0.549,0.549
1573802438109,2019-11-15T15.20.38.109,2.111,-0.061,0.427,0.610
1573802438119,2019-11-15T15.20.38.119,2.121,-0.122,1.037,0.854
1573802438130,2019-11-15T15.20.38.130,2.132,0.244,1.707,0.732
1573802438140,2019-11-15T15.20.38.140,2.142,0.305,0.305,0.305
1573802438150,2019-11-15T15.20.38.150,2.152,0.427,-0.793,0.305
1573802438159,2019-11-15T15.20.38.159,2.161,0.366,-0.488,0.610
1573802438169,2019-11-15T15.20.38.169,2.171,0.732,0.427,1.098
1573802438179,2019-11-15T15.20.38.179,2.181,-0.183,-1.341,1.037
1573802438190,2019-11-15T15.20.38.190,2.192,-1.463,-2.500,0.915
1573802438200,2019-11-15T15.20.38.200,2.202,-0.488,-2.073,0.854
1573802438210,2019-11-15T15.20.38.210,2.212,0.122,-1.646,0.915
1573802438220,2019-11-15T15.20.38.220,2.222,0.549,-1.890,0.976
1573802438231,2019-11-15T15.20.38.231,2.233,0.366,-1.829,0.793
1573802438241,2019-11-15T15.20.38.241,2.243,0.244,-1.341,0.427
1573802438250,2019-11-15T15.20.38.250,2.252,0.488,-0.366,0.244
1573802438260,2019-11-15T15.20.38.260,2.262,0.061,0.732,-0.122
1573802438270,2019-11-15T15.20.38.270,2.272,-1.037,0.610,-0.061
1573802438280,2019-11-15T15.20.38.280,2.282,-0.427,-0.671,0.427
1573802438291,2019-11-15T15.20.38.291,2.293,0.427,0.549,0.732
1573802438301,2019-11-15T15.20.38.301,2.303,0.671,0.915,0.732
1573802438311,2019-11-15T15.20.38.311,2.313,0.122,-1.402,0.793
1573802438322,2019-11-15T15.20.38.322,2.324,0.000,-1.585,0.976
1573802438332,2019-11-15T15.20.38.332,2.334,0.976,0.671,0.427
1573802438341,2019-11-15T15.20.38.341,2.343,0.915,0.549,0.183
1573802438351,2019-11-15T15.20.38.351,2.353,-0.854,-2.439,0.122
1573802438361,2019-11-15T15.20.38.361,2.363,-1.951,-2.805,0.305
1573802438371,2019-11-15T15.20.38.371,2.373,-0.427,-0.610,0.915
1573802438382,2019-11-15T15.20.38.382,2.384,0.854,-0.976,1.220
1573802438392,2019-11-15T15.20.38.392,2.394,0.732,-0.183,0.671
1573802438402,2019-11-15T15.20.38.402,2.404,0.488,0.732,0.732
1573802438412,2019-11-15T15.20.38.412,2.414,0.854,1.463,0.915
1573802438423,2019-11-15T15.20.38.423,2.425,0.732,1.890,0.732
1573802438431,2019-11-15T15.20.38.431,2.433,-0.671,1.463,0.488
1573802438442,2019-11-15T15.20.38.442,2.444,-1.280,-0.305,0.305
1573802438452,2019-11-15T15.20.38.452,2.454,-0.610,-1.402,0.427
1573802438462,2019-11-15T15.20.38.462,2.464,0.183,-1.463,0.732
1573802438472,2019-11-15T15.20.38.472,2.474,0.366,-0.854,0.732
1573802438483,2019-11-15T15.20.38.483,2.485,-0.244,-1.646,0.366
1573802438493,2019-11-15T15.20.38.493,2.495,0.000,-2.500,0.305
1573802438503,2019-11-15T15.20.38.503,2.505,0.183,-1.524,0.305
1573802438513,2019-11-15T15.20.38.513,2.515,-0.366,-0.976,0.305
1573802438524,2019-11-15T15.20.38.524,2.526,-0.671,-0.488,0.244
1573802438532,2019-11-15T15.20.38.532,2.534,-0.366,0.305,0.488
1573802438543,2019-11-15T15.20.38.543,2.545,-0.305,-1.159,0.244
1573802438553,2019-11-15T15.20.38.553,2.555,-0.183,-3.963,-0.183
1573802438563,2019-11-15T15.20.38.563,2.565,-0.183,-3.963,-0.061
1573802438573,2019-11-15T15.20.38.573,2.575,0.122,-1.280,0.183
1573802438584,2019-11-15T15.20.38.584,2.586,0.549,0.061,0.366
1573802438594,2019-11-15T15.20.38.594,2.596,0.427,2.561,0.366
1573802438604,2019-11-15T15.20.38.604,2.606,0.549,3.354,0.244
1573802438614,2019-11-15T15.20.38.614,2.616,-0.244,1.220,0.061
1573802438623,2019-11-15T15.20.38.623,2.625,0.061,-1.707,-0.122
1573802438634,2019-11-15T15.20.38.634,2.636,-0.244,-4.329,0.061
1573802438644,2019-11-15T15.20.38.644,2.646,0.000,-2.988,0.305
1573802438654,2019-11-15T15.20.38.654,2.656,0.854,-0.061,0.244
1573802438664,2019-11-15T15.20.38.664,2.666,-0.366,1.768,0.000
1573802438675,2019-11-15T15.20.38.675,2.677,-0.244,0.732,-0.366
1573802438685,2019-11-15T15.20.38.685,2.687,0.488,-1.524,-0.305
1573802438695,2019-11-15T15.20.38.695,2.697,-0.122,-1.890,-0.244
1573802438705,2019-11-15T15.20.38.705,2.707,-0.122,-2.683,-0.366
1573802438716,2019-11-15T15.20.38.716,2.718,0.549,-1.585,-0.061
1573802438724,2019-11-15T15.20.38.724,2.726,0.244,1.037,0.061
1573802438736,2019-11-15T15.20.38.736,2.738,-0.061,1.524,0.000
1573802438745,2019-11-15T15.20.38.745,2.747,-0.366,-0.671,-0.183
1573802438755,2019-11-15T15.20.38.755,2.757,-0.793,-1.951,-0.244
1573802438765,2019-11-15T15.20.38.765,2.767,-0.427,-2.439,-0.305
1573802438776,2019-11-15T15.20.38.776,2.778,0.122,-2.805,-0.183
1573802438786,2019-11-15T15.20.38.786,2.788,0.549,-0.915,-0.244
1573802438796,2019-11-15T15.20.38.796,2.798,1.402,1.220,-0.061
1573802438806,2019-11-15T15.20.38.806,2.808,0.915,1.402,-0.305
1573802438815,2019-11-15T15.20.38.815,2.817,-0.305,-0.122,-0.488
1573802438825,2019-11-15T15.20.38.825,2.827,-1.341,-2.073,-0.610
1573802438836,2019-11-15T15.20.38.836,2.838,-0.915,-3.171,-0.732
1573802438846,2019-11-15T15.20.38.846,2.848,0.366,-2.622,-0.549
1573802438856,2019-11-15T15.20.38.856,2.858,0.854,-2.134,0.000
1573802438866,2019-11-15T15.20.38.866,2.868,0.000,-1.524,0.244
1573802438877,2019-11-15T15.20.38.877,2.879,-0.427,1.585,0.000
1573802438887,2019-11-15T15.20.38.887,2.889,0.366,1.037,-0.671
1573802438897,2019-11-15T15.20.38.897,2.899,0.122,-1.463,-0.854
1573802438906,2019-11-15T15.20.38.906,2.908,-0.183,-1.646,-0.732
1573802438916,2019-11-15T15.20.38.916,2.918,0.183,-1.280,-0.061
1573802438926,2019-11-15T15.20.38.926,2.928,-0.122,0.366,0.549
1573802438937,2019-11-15T15.20.38.937,2.939,-0.488,2.500,0.549
1573802438947,2019-11-15T15.20.38.947,2.949,-0.305,3.354,0.061
1573802438957,2019-11-15T15.20.38.957,2.959,-0.549,1.829,-0.549
1573802438968,2019-11-15T15.20.38.968,2.970,0.549,-1.829,-0.976
1573802438978,2019-11-15T15.20.38.978,2.980,1.646,-3.963,-0.732
1573802438988,2019-11-15T15.20.38.988,2.990,0.732,-3.963,-0.610
1573802438998,2019-11-15T15.20.38.998,3.000,-0.915,-2.378,-0.427
1573802439007,2019-11-15T15.20.39.007,3.009,-0.976,-0.854,-0.488
1573802439017,2019-11-15T15.20.39.017,3.019,-0.610,1.159,-0.976
1573802439028,2019-11-15T15.20.39.028,3.030,-0.183,2.622,-0.671
1573802439038,2019-11-15T15.20.39.038,3.040,0.183,2.988,-0.244
1573802439048,2019-11-15T15.20.39.048,3.050,0.671,3.232,-0.122
1573802439058,2019-11-15T15.20.39.058,3.060,0.854,3.963,-0.183
1573802439069,2019-11-15T15.20.39.069,3.071,0.122,2.256,-0.427
1573802439079,2019-11-15T15.20.39.079,3.081,-1.280,-0.427,-1.159
1573802439089,2019-11-15T15.20.39.089,3.091,0.610,-1.463,-1.707
