epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573802438089,2019-11-15T15.20.38.089,0.000,0.488,0.915,-0.976
1573802438099,2019-11-15T15.20.38.099,0.010,0.488,0.610,-0.915
1573802438110,2019-11-15T15.20.38.110,0.021,0.122,0.366,-1.098
1573802438118,2019-11-15T15.20.38.118,0.029,-0.366,0.976,-1.098
1573802438129,2019-11-15T15.20.38.129,0.040,-1.037,2.439,-1.037
1573802438139,2019-11-15T15.20.38.139,0.050,-1.159,4.085,-1.098
1573802438148,2019-11-15T15.20.38.148,0.059,-0.488,6.159,-1.402
1573802438158,2019-11-15T15.20.38.158,0.069,-0.427,11.159,-1.280
1573802438168,2019-11-15T15.20.38.168,0.079,-1.463,13.232,-1.159
1573802438179,2019-11-15T15.20.38.179,0.090,-1.159,7.439,-1.098
1573802438187,2019-11-15T15.20.38.187,0.098,0.000,2.378,-1.159
1573802438198,2019-11-15T15.20.38.198,0.109,0.854,1.037,-1.463
1573802438208,2019-11-15T15.20.38.208,0.119,0.671,0.854,-1.280
1573802438217,2019-11-15T15.20.38.217,0.128,0.366,0.183,-0.671
1573802438227,2019-11-15T15.20.38.227,0.138,0.183,-1.220,-0.244
1573802438237,2019-11-15T15.20.38.237,0.148,0.183,-2.134,-0.061
1573802438247,2019-11-15T15.20.38.247,0.158,0.366,-2.073,0.122
1573802438256,2019-11-15T15.20.38.256,0.167,-0.305,-1.402,0.000
1573802438266,2019-11-15T15.20.38.266,0.177,-0.793,-0.183,-0.244
1573802438277,2019-11-15T15.20.38.277,0.188,-0.183,-0.610,0.061
1573802438285,2019-11-15T15.20.38.285,0.196,0.244,-1.890,0.000
1573802438296,2019-11-15T15.20.38.296,0.207,0.183,-2.073,-0.183
1573802438306,2019-11-15T15.20.38.306,0.217,0.244,-1.402,-0.366
1573802438316,2019-11-15T15.20.38.316,0.227,0.366,-1.280,-0.488
1573802438325,2019-11-15T15.20.38.325,0.236,0.061,-1.220,-0.549
1573802438335,2019-11-15T15.20.38.335,0.246,0.061,0.610,-0.488
1573802438346,2019-11-15T15.20.38.346,0.257,0.427,1.768,-0.671
1573802438354,2019-11-15T15.20.38.354,0.265,0.671,0.732,-0.488
1573802438365,2019-11-15T15.20.38.365,0.276,0.366,-1.707,-0.183
1573802438375,2019-11-15T15.20.38.375,0.286,-0.183,-3.415,0.183
1573802438385,2019-11-15T15.20.38.385,0.296,-0.122,-4.573,0.427
1573802438394,2019-11-15T15.20.38.394,0.305,0.244,-4.085,0.183
1573802438404,2019-11-15T15.20.38.404,0.315,0.366,-3.415,0.061
1573802438414,2019-11-15T15.20.38.414,0.325,0.244,-3.049,0.000
1573802438425,2019-11-15T15.20.38.425,0.336,0.305,-2.317,0.000
1573802438433,2019-11-15T15.20.38.433,0.344,0.183,-1.098,-0.305
1573802438444,2019-11-15T15.20.38.444,0.355,0.122,0.427,-0.305
1573802438454,2019-11-15T15.20.38.454,0.365,0.244,-0.122,0.000
1573802438463,2019-11-15T15.20.38.463,0.374,0.244,-1.280,0.366
1573802438473,2019-11-15T15.20.38.473,0.384,0.122,-0.305,0.244
1573802438483,2019-11-15T15.20.38.483,0.394,0.305,0.061,0.183
