epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573802434489,2019-11-15T15.20.34.489,0.000,0.183,-0.305,-0.915
1573802434498,2019-11-15T15.20.34.498,0.009,-0.244,-0.183,-0.732
1573802434508,2019-11-15T15.20.34.508,0.019,0.122,-0.366,-0.793
1573802434519,2019-11-15T15.20.34.519,0.030,0.244,-0.366,-1.037
1573802434529,2019-11-15T15.20.34.529,0.040,0.061,-0.427,-0.976
1573802434539,2019-11-15T15.20.34.539,0.050,0.183,0.122,-1.037
1573802434549,2019-11-15T15.20.34.549,0.060,0.366,0.610,-1.280
1573802434560,2019-11-15T15.20.34.560,0.071,0.427,1.159,-1.341
1573802434570,2019-11-15T15.20.34.570,0.081,0.549,1.159,-1.280
1573802434580,2019-11-15T15.20.34.580,0.091,0.244,0.122,-1.098
1573802434591,2019-11-15T15.20.34.591,0.102,0.183,-0.427,-0.915
1573802434601,2019-11-15T15.20.34.601,0.112,0.061,-0.671,-0.732
1573802434610,2019-11-15T15.20.34.610,0.121,0.061,-0.244,-0.610
1573802434620,2019-11-15T15.20.34.620,0.131,0.183,0.305,-0.671
1573802434630,2019-11-15T15.20.34.630,0.141,0.061,0.427,-0.671
1573802434640,2019-11-15T15.20.34.640,0.151,-0.061,0.183,-0.549
1573802434651,2019-11-15T15.20.34.651,0.162,0.000,0.305,-0.427
1573802434661,2019-11-15T15.20.34.661,0.172,0.061,0.488,-0.366
1573802434671,2019-11-15T15.20.34.671,0.182,-0.183,-0.305,-0.244
1573802434681,2019-11-15T15.20.34.681,0.192,-0.305,-0.793,-0.061
1573802434692,2019-11-15T15.20.34.692,0.203,-0.366,-0.671,0.061
1573802434702,2019-11-15T15.20.34.702,0.213,-0.366,-0.488,0.061
1573802434712,2019-11-15T15.20.34.712,0.223,-0.305,0.000,-0.061
1573802434721,2019-11-15T15.20.34.721,0.232,-0.183,0.488,-0.122
1573802434731,2019-11-15T15.20.34.731,0.242,-0.183,0.183,-0.244
1573802434741,2019-11-15T15.20.34.741,0.252,-0.244,0.366,-0.305
1573802434752,2019-11-15T15.20.34.752,0.263,-0.061,0.427,-0.305
1573802434762,2019-11-15T15.20.34.762,0.273,-0.183,0.305,-0.366
1573802434772,2019-11-15T15.20.34.772,0.283,-0.122,0.854,-0.488
1573802434782,2019-11-15T15.20.34.782,0.293,-0.061,1.220,-0.549
1573802434793,2019-11-15T15.20.34.793,0.304,0.000,0.549,-0.549
1573802434803,2019-11-15T15.20.34.803,0.314,-0.122,0.061,-0.427
1573802434813,2019-11-15T15.20.34.813,0.324,-0.183,0.122,-0.427
1573802434823,2019-11-15T15.20.34.823,0.334,-0.122,0.183,-0.366
1573802434832,2019-11-15T15.20.34.832,0.343,-0.244,-0.061,-0.305
1573802434842,2019-11-15T15.20.34.842,0.353,-0.244,0.427,-0.366
1573802434853,2019-11-15T15.20.34.853,0.364,-0.122,0.793,-0.366
1573802434863,2019-11-15T15.20.34.863,0.374,-0.183,0.549,-0.305
1573802434873,2019-11-15T15.20.34.873,0.384,-0.183,0.488,-0.244
1573802434883,2019-11-15T15.20.34.883,0.394,-0.122,0.305,-0.244
1573802434894,2019-11-15T15.20.34.894,0.405,-0.244,-0.244,-0.122
1573802434904,2019-11-15T15.20.34.904,0.415,-0.305,-0.427,0.061
1573802434914,2019-11-15T15.20.34.914,0.425,-0.366,-0.183,-0.061
1573802434924,2019-11-15T15.20.34.924,0.435,-0.122,0.305,-0.305
1573802434935,2019-11-15T15.20.34.935,0.446,0.122,0.732,-0.305
1573802434944,2019-11-15T15.20.34.944,0.455,0.183,0.915,-0.427
1573802434954,2019-11-15T15.20.34.954,0.465,0.183,0.732,-0.366
1573802434964,2019-11-15T15.20.34.964,0.475,0.061,0.427,-0.244
1573802434974,2019-11-15T15.20.34.974,0.485,-0.122,0.244,-0.061
1573802434985,2019-11-15T15.20.34.985,0.496,-0.183,-0.183,-0.061
1573802434995,2019-11-15T15.20.34.995,0.506,-0.183,-0.488,0.000
1573802435005,2019-11-15T15.20.35.005,0.516,-0.366,-1.037,0.122
1573802435015,2019-11-15T15.20.35.015,0.526,-0.488,-1.037,0.122
1573802435026,2019-11-15T15.20.35.026,0.537,-0.366,-0.305,0.183
1573802435036,2019-11-15T15.20.35.036,0.547,-0.244,-0.122,0.000
1573802435046,2019-11-15T15.20.35.046,0.557,-0.305,-0.427,-0.183
1573802435055,2019-11-15T15.20.35.055,0.566,-0.366,-0.488,0.000
1573802435065,2019-11-15T15.20.35.065,0.576,-0.305,-0.305,0.122
1573802435075,2019-11-15T15.20.35.075,0.586,-0.244,0.061,0.122
1573802435086,2019-11-15T15.20.35.086,0.597,-0.061,0.732,0.061
1573802435096,2019-11-15T15.20.35.096,0.607,0.061,0.610,0.000
1573802435106,2019-11-15T15.20.35.106,0.617,-0.183,-0.122,0.122
1573802435116,2019-11-15T15.20.35.116,0.627,-0.305,-0.610,0.244
1573802435127,2019-11-15T15.20.35.127,0.638,-0.427,-0.976,0.122
1573802435137,2019-11-15T15.20.35.137,0.648,-0.366,-1.037,0.061
1573802435147,2019-11-15T15.20.35.147,0.658,-0.122,-0.549,-0.122
1573802435157,2019-11-15T15.20.35.157,0.668,0.000,0.183,-0.305
1573802435166,2019-11-15T15.20.35.166,0.677,0.183,0.854,-0.549
1573802435176,2019-11-15T15.20.35.176,0.687,0.122,1.037,-0.549
1573802435187,2019-11-15T15.20.35.187,0.698,-0.061,0.671,-0.366
1573802435197,2019-11-15T15.20.35.197,0.708,-0.061,0.000,-0.305
1573802435207,2019-11-15T15.20.35.207,0.718,-0.183,-0.427,-0.122
1573802435217,2019-11-15T15.20.35.217,0.728,-0.305,-0.732,0.000
1573802435228,2019-11-15T15.20.35.228,0.739,-0.488,-0.976,-0.122
1573802435238,2019-11-15T15.20.35.238,0.749,-0.244,-0.305,-0.183
1573802435248,2019-11-15T15.20.35.248,0.759,-0.061,0.488,-0.305
1573802435258,2019-11-15T15.20.35.258,0.769,-0.061,0.427,-0.427
1573802435269,2019-11-15T15.20.35.269,0.780,-0.183,0.061,-0.244
1573802435278,2019-11-15T15.20.35.278,0.789,-0.061,0.000,-0.305
1573802435288,2019-11-15T15.20.35.288,0.799,-0.061,-0.061,-0.244
1573802435298,2019-11-15T15.20.35.298,0.809,-0.244,-0.244,-0.183
1573802435308,2019-11-15T15.20.35.308,0.819,-0.305,-0.244,-0.122
1573802435319,2019-11-15T15.20.35.319,0.830,-0.122,0.183,-0.061
1573802435329,2019-11-15T15.20.35.329,0.840,-0.122,-0.061,-0.183
1573802435339,2019-11-15T15.20.35.339,0.850,-0.122,-0.061,-0.366
1573802435349,2019-11-15T15.20.35.349,0.860,0.000,0.305,-0.488
1573802435360,2019-11-15T15.20.35.360,0.871,-0.122,0.061,-0.610
1573802435370,2019-11-15T15.20.35.370,0.881,-0.122,-0.244,-0.671
1573802435380,2019-11-15T15.20.35.380,0.891,0.122,0.305,-0.732
1573802435389,2019-11-15T15.20.35.389,0.900,0.122,0.610,-0.610
1573802435399,2019-11-15T15.20.35.399,0.910,0.122,0.549,-0.610
1573802435409,2019-11-15T15.20.35.409,0.920,0.061,0.549,-0.366
1573802435420,2019-11-15T15.20.35.420,0.931,-0.122,0.183,-0.122
1573802435430,2019-11-15T15.20.35.430,0.941,-0.244,-0.366,-0.061
1573802435440,2019-11-15T15.20.35.440,0.951,-0.183,-0.549,0.000
1573802435450,2019-11-15T15.20.35.450,0.961,-0.122,-0.305,-0.061
1573802435461,2019-11-15T15.20.35.461,0.972,-0.183,-0.183,-0.122
1573802435471,2019-11-15T15.20.35.471,0.982,-0.122,0.000,-0.183
1573802435481,2019-11-15T15.20.35.481,0.992,-0.061,0.122,-0.061
1573802435491,2019-11-15T15.20.35.491,1.002,0.000,0.122,-0.122
1573802435500,2019-11-15T15.20.35.500,1.011,-0.061,0.366,-0.122
1573802435510,2019-11-15T15.20.35.510,1.021,-0.183,-0.061,0.183
1573802435521,2019-11-15T15.20.35.521,1.032,-0.244,-0.183,0.183
