epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573800882725,2019-11-15T14.54.42.725,0.000,0.064,-0.969,-0.179
1573800882735,2019-11-15T14.54.42.735,0.010,0.065,-0.975,-0.182
1573800882746,2019-11-15T14.54.42.746,0.021,0.065,-0.978,-0.186
1573800882756,2019-11-15T14.54.42.756,0.031,0.071,-0.976,-0.188
1573800882766,2019-11-15T14.54.42.766,0.041,0.066,-0.971,-0.189
1573800882775,2019-11-15T14.54.42.775,0.050,0.064,-0.974,-0.188
1573800882785,2019-11-15T14.54.42.785,0.060,0.069,-0.973,-0.187
1573800882795,2019-11-15T14.54.42.795,0.070,0.070,-0.974,-0.187
1573800882806,2019-11-15T14.54.42.806,0.081,0.066,-0.974,-0.185
1573800882816,2019-11-15T14.54.42.816,0.091,0.062,-0.971,-0.185
1573800882826,2019-11-15T14.54.42.826,0.101,0.058,-0.974,-0.185
1573800882836,2019-11-15T14.54.42.836,0.111,0.061,-0.975,-0.184
1573800882847,2019-11-15T14.54.42.847,0.122,0.063,-0.975,-0.189
1573800882857,2019-11-15T14.54.42.857,0.132,0.072,-0.975,-0.188
1573800882867,2019-11-15T14.54.42.867,0.142,0.072,-0.976,-0.186
1573800882877,2019-11-15T14.54.42.877,0.152,0.065,-0.976,-0.188
1573800882888,2019-11-15T14.54.42.888,0.163,0.062,-0.975,-0.189
1573800882898,2019-11-15T14.54.42.898,0.173,0.063,-0.975,-0.189
1573800882908,2019-11-15T14.54.42.908,0.183,0.065,-0.974,-0.186
1573800882918,2019-11-15T14.54.42.918,0.193,0.062,-0.973,-0.185
1573800882929,2019-11-15T14.54.42.929,0.204,0.062,-0.973,-0.185
1573800882939,2019-11-15T14.54.42.939,0.214,0.066,-0.976,-0.183
1573800882948,2019-11-15T14.54.42.948,0.223,0.065,-0.976,-0.188
1573800882958,2019-11-15T14.54.42.958,0.233,0.062,-0.975,-0.188
1573800882968,2019-11-15T14.54.42.968,0.243,0.069,-0.976,-0.181
1573800882979,2019-11-15T14.54.42.979,0.254,0.072,-0.975,-0.180
1573800882989,2019-11-15T14.54.42.989,0.264,0.064,-0.976,-0.187
1573800882999,2019-11-15T14.54.42.999,0.274,0.063,-0.976,-0.189
1573800883009,2019-11-15T14.54.43.009,0.284,0.065,-0.976,-0.187
1573800883020,2019-11-15T14.54.43.020,0.295,0.067,-0.973,-0.192
1573800883030,2019-11-15T14.54.43.030,0.305,0.069,-0.971,-0.188
1573800883040,2019-11-15T14.54.43.040,0.315,0.070,-0.978,-0.187
1573800883050,2019-11-15T14.54.43.050,0.325,0.073,-0.978,-0.183
1573800883061,2019-11-15T14.54.43.061,0.336,0.069,-0.970,-0.182
1573800883071,2019-11-15T14.54.43.071,0.346,0.066,-0.970,-0.185
1573800883081,2019-11-15T14.54.43.081,0.356,0.065,-0.979,-0.185
