epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573800884608,2019-11-15T14.54.44.608,0.000,-0.058,0.974,-0.033
1573800884618,2019-11-15T14.54.44.618,0.010,-0.058,0.984,-0.033
1573800884627,2019-11-15T14.54.44.627,0.019,-0.064,0.980,-0.037
1573800884637,2019-11-15T14.54.44.637,0.029,-0.068,0.973,-0.038
1573800884647,2019-11-15T14.54.44.647,0.039,-0.071,0.966,-0.044
1573800884657,2019-11-15T14.54.44.657,0.049,-0.064,0.965,-0.042
1573800884668,2019-11-15T14.54.44.668,0.060,-0.061,0.972,-0.037
1573800884678,2019-11-15T14.54.44.678,0.070,-0.060,0.977,-0.034
1573800884688,2019-11-15T14.54.44.688,0.080,-0.059,0.975,-0.038
1573800884697,2019-11-15T14.54.44.697,0.089,-0.066,0.965,-0.058
1573800884707,2019-11-15T14.54.44.707,0.099,-0.065,0.967,-0.042
1573800884718,2019-11-15T14.54.44.718,0.110,-0.068,0.966,-0.039
1573800884728,2019-11-15T14.54.44.728,0.120,-0.056,0.969,-0.038
1573800884738,2019-11-15T14.54.44.738,0.130,-0.048,0.969,-0.054
1573800884748,2019-11-15T14.54.44.748,0.140,-0.057,0.962,-0.048
1573800884759,2019-11-15T14.54.44.759,0.151,-0.055,0.966,-0.036
1573800884767,2019-11-15T14.54.44.767,0.159,-0.062,0.972,-0.042
1573800884778,2019-11-15T14.54.44.778,0.170,-0.060,0.975,-0.041
1573800884788,2019-11-15T14.54.44.788,0.180,-0.051,0.977,-0.033
1573800884798,2019-11-15T14.54.44.798,0.190,-0.050,0.983,-0.027
1573800884808,2019-11-15T14.54.44.808,0.200,-0.052,0.980,-0.044
1573800884819,2019-11-15T14.54.44.819,0.211,-0.060,0.971,-0.049
1573800884827,2019-11-15T14.54.44.827,0.219,-0.065,0.967,-0.043
1573800884838,2019-11-15T14.54.44.838,0.230,-0.068,0.971,-0.038
1573800884848,2019-11-15T14.54.44.848,0.240,-0.070,0.974,-0.041
1573800884858,2019-11-15T14.54.44.858,0.250,-0.065,0.971,-0.049
1573800884868,2019-11-15T14.54.44.868,0.260,-0.058,0.970,-0.052
1573800884879,2019-11-15T14.54.44.879,0.271,-0.052,0.972,-0.046
1573800884889,2019-11-15T14.54.44.889,0.281,-0.052,0.972,-0.040
1573800884898,2019-11-15T14.54.44.898,0.290,-0.051,0.972,-0.041
1573800884908,2019-11-15T14.54.44.908,0.300,-0.056,0.968,-0.046
1573800884918,2019-11-15T14.54.44.918,0.310,-0.060,0.972,-0.045
1573800884928,2019-11-15T14.54.44.928,0.320,-0.061,0.979,-0.052
1573800884939,2019-11-15T14.54.44.939,0.331,-0.062,0.973,-0.037
1573800884949,2019-11-15T14.54.44.949,0.341,-0.061,0.974,-0.047
1573800884959,2019-11-15T14.54.44.959,0.351,-0.060,0.973,-0.058
1573800884968,2019-11-15T14.54.44.968,0.360,-0.056,0.976,-0.047
1573800884978,2019-11-15T14.54.44.978,0.370,-0.058,0.973,-0.048
1573800884989,2019-11-15T14.54.44.989,0.381,-0.062,0.966,-0.051
1573800884999,2019-11-15T14.54.44.999,0.391,-0.062,0.964,-0.046
1573800885009,2019-11-15T14.54.45.009,0.401,-0.057,0.970,-0.039
1573800885019,2019-11-15T14.54.45.019,0.411,-0.052,0.976,-0.035
1573800885028,2019-11-15T14.54.45.028,0.420,-0.053,0.975,-0.042
1573800885038,2019-11-15T14.54.45.038,0.430,-0.055,0.975,-0.047
1573800885049,2019-11-15T14.54.45.049,0.441,-0.057,0.972,-0.045
1573800885059,2019-11-15T14.54.45.059,0.451,-0.065,0.971,-0.054
1573800885069,2019-11-15T14.54.45.069,0.461,-0.067,0.971,-0.046
1573800885079,2019-11-15T14.54.45.079,0.471,-0.063,0.970,-0.043
1573800885088,2019-11-15T14.54.45.088,0.480,-0.062,0.973,-0.044
1573800885098,2019-11-15T14.54.45.098,0.490,-0.060,0.973,-0.043
1573800885109,2019-11-15T14.54.45.109,0.501,-0.057,0.978,-0.042
1573800885119,2019-11-15T14.54.45.119,0.511,-0.052,0.980,-0.047
1573800885129,2019-11-15T14.54.45.129,0.521,-0.052,0.975,-0.046
1573800885139,2019-11-15T14.54.45.139,0.531,-0.056,0.976,-0.045
1573800885150,2019-11-15T14.54.45.150,0.542,-0.060,0.977,-0.047
1573800885158,2019-11-15T14.54.45.158,0.550,-0.062,0.974,-0.045
1573800885169,2019-11-15T14.54.45.169,0.561,-0.063,0.977,-0.040
1573800885179,2019-11-15T14.54.45.179,0.571,-0.066,0.976,-0.039
1573800885189,2019-11-15T14.54.45.189,0.581,-0.062,0.974,-0.042
1573800885199,2019-11-15T14.54.45.199,0.591,-0.059,0.973,-0.042
1573800885210,2019-11-15T14.54.45.210,0.602,-0.057,0.972,-0.045
1573800885220,2019-11-15T14.54.45.220,0.612,-0.056,0.968,-0.047
1573800885229,2019-11-15T14.54.45.229,0.621,-0.060,0.968,-0.044
1573800885239,2019-11-15T14.54.45.239,0.631,-0.067,0.974,-0.036
1573800885249,2019-11-15T14.54.45.249,0.641,-0.071,0.977,-0.030
1573800885259,2019-11-15T14.54.45.259,0.651,-0.076,0.976,-0.042
1573800885270,2019-11-15T14.54.45.270,0.662,-0.069,0.966,-0.058
1573800885280,2019-11-15T14.54.45.280,0.672,-0.059,0.973,-0.040
1573800885289,2019-11-15T14.54.45.289,0.681,-0.056,0.974,-0.041
1573800885299,2019-11-15T14.54.45.299,0.691,-0.042,0.974,-0.046
1573800885309,2019-11-15T14.54.45.309,0.701,-0.050,0.972,-0.051
1573800885320,2019-11-15T14.54.45.320,0.712,-0.069,0.963,-0.057
1573800885330,2019-11-15T14.54.45.330,0.722,-0.072,0.967,-0.041
1573800885340,2019-11-15T14.54.45.340,0.732,-0.064,0.975,-0.053
1573800885350,2019-11-15T14.54.45.350,0.742,-0.050,0.973,-0.050
1573800885359,2019-11-15T14.54.45.359,0.751,-0.042,0.972,-0.040
1573800885369,2019-11-15T14.54.45.369,0.761,-0.040,0.975,-0.038
1573800885380,2019-11-15T14.54.45.380,0.772,-0.047,0.973,-0.046
1573800885390,2019-11-15T14.54.45.390,0.782,-0.060,0.967,-0.051
1573800885400,2019-11-15T14.54.45.400,0.792,-0.071,0.969,-0.047
1573800885410,2019-11-15T14.54.45.410,0.802,-0.072,0.979,-0.045
1573800885419,2019-11-15T14.54.45.419,0.811,-0.068,0.981,-0.046
1573800885429,2019-11-15T14.54.45.429,0.821,-0.062,0.979,-0.043
1573800885440,2019-11-15T14.54.45.440,0.832,-0.053,0.971,-0.049
1573800885450,2019-11-15T14.54.45.450,0.842,-0.050,0.968,-0.049
1573800885460,2019-11-15T14.54.45.460,0.852,-0.058,0.970,-0.042
1573800885470,2019-11-15T14.54.45.470,0.862,-0.066,0.971,-0.045
1573800885481,2019-11-15T14.54.45.481,0.873,-0.072,0.972,-0.047
1573800885489,2019-11-15T14.54.45.489,0.881,-0.071,0.973,-0.048
1573800885500,2019-11-15T14.54.45.500,0.892,-0.066,0.973,-0.049
1573800885510,2019-11-15T14.54.45.510,0.902,-0.060,0.967,-0.034
1573800885520,2019-11-15T14.54.45.520,0.912,-0.059,0.969,-0.042
1573800885530,2019-11-15T14.54.45.530,0.922,-0.055,0.969,-0.051
1573800885541,2019-11-15T14.54.45.541,0.933,-0.055,0.968,-0.043
1573800885551,2019-11-15T14.54.45.551,0.943,-0.062,0.970,-0.042
1573800885560,2019-11-15T14.54.45.560,0.952,-0.067,0.970,-0.041
1573800885570,2019-11-15T14.54.45.570,0.962,-0.068,0.975,-0.037
1573800885580,2019-11-15T14.54.45.580,0.972,-0.067,0.979,-0.034
1573800885591,2019-11-15T14.54.45.591,0.983,-0.064,0.977,-0.040
1573800885601,2019-11-15T14.54.45.601,0.993,-0.063,0.972,-0.038
1573800885611,2019-11-15T14.54.45.611,1.003,-0.058,0.970,-0.042
1573800885620,2019-11-15T14.54.45.620,1.012,-0.059,0.968,-0.044
1573800885630,2019-11-15T14.54.45.630,1.022,-0.063,0.968,-0.046
1573800885640,2019-11-15T14.54.45.640,1.032,-0.069,0.969,-0.042
1573800885651,2019-11-15T14.54.45.651,1.043,-0.073,0.970,-0.042
1573800885661,2019-11-15T14.54.45.661,1.053,-0.070,0.970,-0.042
1573800885671,2019-11-15T14.54.45.671,1.063,-0.063,0.971,-0.043
1573800885681,2019-11-15T14.54.45.681,1.073,-0.057,0.972,-0.042
1573800885690,2019-11-15T14.54.45.690,1.082,-0.056,0.973,-0.039
1573800885700,2019-11-15T14.54.45.700,1.092,-0.062,0.974,-0.041
1573800885711,2019-11-15T14.54.45.711,1.103,-0.072,0.978,-0.039
1573800885721,2019-11-15T14.54.45.721,1.113,-0.072,0.977,-0.037
1573800885731,2019-11-15T14.54.45.731,1.123,-0.066,0.974,-0.037
1573800885741,2019-11-15T14.54.45.741,1.133,-0.063,0.970,-0.040
1573800885750,2019-11-15T14.54.45.750,1.142,-0.062,0.967,-0.044
1573800885760,2019-11-15T14.54.45.760,1.152,-0.062,0.968,-0.046
1573800885771,2019-11-15T14.54.45.771,1.163,-0.060,0.970,-0.043
1573800885781,2019-11-15T14.54.45.781,1.173,-0.065,0.973,-0.040
1573800885791,2019-11-15T14.54.45.791,1.183,-0.068,0.976,-0.040
1573800885801,2019-11-15T14.54.45.801,1.193,-0.065,0.979,-0.036
1573800885812,2019-11-15T14.54.45.812,1.204,-0.057,0.981,-0.033
1573800885821,2019-11-15T14.54.45.821,1.213,-0.058,0.978,-0.032
1573800885831,2019-11-15T14.54.45.831,1.223,-0.064,0.965,-0.051
1573800885841,2019-11-15T14.54.45.841,1.233,-0.068,0.953,-0.056
1573800885851,2019-11-15T14.54.45.851,1.243,-0.074,0.962,-0.045
1573800885862,2019-11-15T14.54.45.862,1.254,-0.068,0.966,-0.042
1573800885872,2019-11-15T14.54.45.872,1.264,-0.056,0.983,-0.038
1573800885881,2019-11-15T14.54.45.881,1.273,-0.064,0.975,-0.051
1573800885891,2019-11-15T14.54.45.891,1.283,-0.066,0.967,-0.038
1573800885901,2019-11-15T14.54.45.901,1.293,-0.065,0.972,-0.029
1573800885911,2019-11-15T14.54.45.911,1.303,-0.057,0.973,-0.046
1573800885922,2019-11-15T14.54.45.922,1.314,-0.047,0.972,-0.044
1573800885932,2019-11-15T14.54.45.932,1.324,-0.046,0.977,-0.028
1573800885942,2019-11-15T14.54.45.942,1.334,-0.052,0.977,-0.035
1573800885951,2019-11-15T14.54.45.951,1.343,-0.066,0.972,-0.046
1573800885961,2019-11-15T14.54.45.961,1.353,-0.072,0.974,-0.044
1573800885971,2019-11-15T14.54.45.971,1.363,-0.072,0.976,-0.040
1573800885982,2019-11-15T14.54.45.982,1.374,-0.070,0.977,-0.038
1573800885992,2019-11-15T14.54.45.992,1.384,-0.066,0.975,-0.043
