epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573800880010,2019-11-15T14.54.40.010,0.000,-0.671,0.183,0.183
1573800880021,2019-11-15T14.54.40.021,0.011,-0.427,-0.427,0.061
1573800880031,2019-11-15T14.54.40.031,0.021,-0.366,-1.524,0.000
1573800880040,2019-11-15T14.54.40.040,0.030,0.000,-1.829,0.000
1573800880050,2019-11-15T14.54.40.050,0.040,-0.183,-0.122,0.000
1573800880060,2019-11-15T14.54.40.060,0.050,-0.610,0.976,-0.366
1573800880069,2019-11-15T14.54.40.069,0.059,-0.671,0.976,-0.610
1573800880079,2019-11-15T14.54.40.079,0.069,-0.671,0.061,-0.366
1573800880090,2019-11-15T14.54.40.090,0.080,-0.671,-0.244,-0.183
1573800880100,2019-11-15T14.54.40.100,0.090,0.000,0.244,-0.244
1573800880109,2019-11-15T14.54.40.109,0.099,0.549,0.793,-0.305
1573800880119,2019-11-15T14.54.40.119,0.109,0.061,0.244,0.000
1573800880129,2019-11-15T14.54.40.129,0.119,-0.122,-1.585,0.244
1573800880138,2019-11-15T14.54.40.138,0.128,-0.488,-2.805,0.244
1573800880148,2019-11-15T14.54.40.148,0.138,-0.671,-3.110,0.122
1573800880158,2019-11-15T14.54.40.158,0.148,-0.854,-2.744,0.183
1573800880169,2019-11-15T14.54.40.169,0.159,-0.793,-2.561,-0.061
1573800880177,2019-11-15T14.54.40.177,0.167,0.061,-2.012,-0.488
1573800880188,2019-11-15T14.54.40.188,0.178,0.671,-0.976,-0.793
1573800880198,2019-11-15T14.54.40.198,0.188,0.671,0.000,-0.854
1573800880207,2019-11-15T14.54.40.207,0.197,0.610,0.488,-0.793
1573800880217,2019-11-15T14.54.40.217,0.207,-0.122,0.122,-0.427
1573800880227,2019-11-15T14.54.40.227,0.217,-0.671,-1.159,0.183
1573800880238,2019-11-15T14.54.40.238,0.228,-0.488,-1.768,0.244
1573800880246,2019-11-15T14.54.40.246,0.236,-0.732,-1.402,0.000
1573800880257,2019-11-15T14.54.40.257,0.247,0.061,-1.037,0.000
1573800880267,2019-11-15T14.54.40.267,0.257,0.000,-1.585,-0.183
1573800880276,2019-11-15T14.54.40.276,0.266,-0.061,-1.524,-0.183
1573800880286,2019-11-15T14.54.40.286,0.276,0.366,-1.159,-0.122
1573800880296,2019-11-15T14.54.40.296,0.286,0.732,0.427,-0.183
1573800880306,2019-11-15T14.54.40.306,0.296,0.610,2.134,-0.061
1573800880315,2019-11-15T14.54.40.315,0.305,-0.061,2.439,0.244
1573800880325,2019-11-15T14.54.40.325,0.315,-1.341,1.829,0.427
1573800880336,2019-11-15T14.54.40.336,0.326,-1.463,0.854,0.549
1573800880344,2019-11-15T14.54.40.344,0.334,-0.610,0.976,0.183
1573800880355,2019-11-15T14.54.40.355,0.345,-0.183,1.280,-0.183
1573800880365,2019-11-15T14.54.40.365,0.355,0.244,1.524,-0.183
1573800880375,2019-11-15T14.54.40.375,0.365,0.122,0.976,-0.244
1573800880384,2019-11-15T14.54.40.384,0.374,0.366,-0.183,-0.244
1573800880394,2019-11-15T14.54.40.394,0.384,0.305,-0.732,-0.183
1573800880405,2019-11-15T14.54.40.405,0.395,-0.183,-0.732,-0.122
1573800880413,2019-11-15T14.54.40.413,0.403,-0.427,0.427,-0.183
1573800880424,2019-11-15T14.54.40.424,0.414,-0.122,0.366,0.061
1573800880434,2019-11-15T14.54.40.434,0.424,0.244,0.122,0.366
1573800880444,2019-11-15T14.54.40.444,0.434,-0.244,-0.061,0.061
1573800880453,2019-11-15T14.54.40.453,0.443,-0.244,0.000,0.000
1573800880463,2019-11-15T14.54.40.463,0.453,-0.305,0.244,0.061
1573800880473,2019-11-15T14.54.40.473,0.463,-0.549,-0.122,0.061
1573800880482,2019-11-15T14.54.40.482,0.472,-0.732,0.061,0.427
1573800880492,2019-11-15T14.54.40.492,0.482,-0.244,-1.037,0.366
1573800880503,2019-11-15T14.54.40.503,0.493,0.061,-1.159,0.061
1573800880513,2019-11-15T14.54.40.513,0.503,0.305,0.122,0.305
1573800880522,2019-11-15T14.54.40.522,0.512,0.427,0.915,0.366
1573800880532,2019-11-15T14.54.40.532,0.522,0.366,0.366,0.244
1573800880542,2019-11-15T14.54.40.542,0.532,0.488,0.305,0.244
1573800880551,2019-11-15T14.54.40.551,0.541,0.244,0.244,0.305
1573800880561,2019-11-15T14.54.40.561,0.551,-0.305,-0.061,0.305
1573800880572,2019-11-15T14.54.40.572,0.562,-0.793,0.366,0.183
1573800880582,2019-11-15T14.54.40.582,0.572,-0.244,0.549,0.122
1573800880591,2019-11-15T14.54.40.591,0.581,0.183,-0.061,0.183
1573800880601,2019-11-15T14.54.40.601,0.591,0.427,0.244,0.122
1573800880611,2019-11-15T14.54.40.611,0.601,0.061,0.305,0.183
1573800880620,2019-11-15T14.54.40.620,0.610,-0.061,0.427,0.183
1573800880630,2019-11-15T14.54.40.630,0.620,-0.244,0.000,0.122
1573800880640,2019-11-15T14.54.40.640,0.630,-0.061,-0.854,0.183
1573800880651,2019-11-15T14.54.40.651,0.641,-0.061,-1.159,0.305
1573800880659,2019-11-15T14.54.40.659,0.649,-0.183,-0.671,0.427
1573800880670,2019-11-15T14.54.40.670,0.660,-0.427,-0.427,0.305
1573800880680,2019-11-15T14.54.40.680,0.670,0.183,-0.976,0.244
1573800880689,2019-11-15T14.54.40.689,0.679,0.610,-1.341,0.122
1573800880699,2019-11-15T14.54.40.699,0.689,0.427,-0.610,-0.122
1573800880709,2019-11-15T14.54.40.709,0.699,-0.061,0.671,0.000
1573800880719,2019-11-15T14.54.40.719,0.709,-0.183,0.244,0.061
1573800880728,2019-11-15T14.54.40.728,0.718,-0.183,-0.549,0.000
1573800880739,2019-11-15T14.54.40.739,0.729,-0.244,-0.427,0.122
1573800880749,2019-11-15T14.54.40.749,0.739,-0.488,-0.427,0.366
1573800880758,2019-11-15T14.54.40.758,0.748,-0.610,-0.244,0.427
1573800880768,2019-11-15T14.54.40.768,0.758,0.122,-0.305,0.305
1573800880778,2019-11-15T14.54.40.778,0.768,0.427,-0.122,-0.061
1573800880788,2019-11-15T14.54.40.788,0.778,0.305,0.549,-0.122
1573800880797,2019-11-15T14.54.40.797,0.787,0.183,1.463,0.000
1573800880807,2019-11-15T14.54.40.807,0.797,0.183,1.890,0.061
1573800880818,2019-11-15T14.54.40.818,0.808,0.183,1.280,-0.183
1573800880826,2019-11-15T14.54.40.826,0.816,0.305,1.098,-0.488
1573800880837,2019-11-15T14.54.40.837,0.827,0.366,0.793,-0.366
1573800880847,2019-11-15T14.54.40.847,0.837,0.244,0.732,-0.183
1573800880857,2019-11-15T14.54.40.857,0.847,0.183,0.610,0.183
1573800880866,2019-11-15T14.54.40.866,0.856,-0.305,-1.463,0.366
1573800880876,2019-11-15T14.54.40.876,0.866,-0.305,-2.134,0.366
1573800880886,2019-11-15T14.54.40.886,0.876,-0.244,-0.793,0.244
1573800880895,2019-11-15T14.54.40.895,0.885,0.000,0.366,0.061
1573800880906,2019-11-15T14.54.40.906,0.896,0.183,-0.244,0.000
1573800880916,2019-11-15T14.54.40.916,0.906,0.366,-0.122,0.122
1573800880926,2019-11-15T14.54.40.926,0.916,0.549,0.061,0.061
1573800880935,2019-11-15T14.54.40.935,0.925,0.305,-0.366,-0.061
1573800880945,2019-11-15T14.54.40.945,0.935,0.000,-0.915,0.122
1573800880955,2019-11-15T14.54.40.955,0.945,-0.976,-0.976,0.488
1573800880964,2019-11-15T14.54.40.964,0.954,-1.280,-0.732,0.915
1573800880974,2019-11-15T14.54.40.974,0.964,-1.159,-0.610,0.976
1573800880985,2019-11-15T14.54.40.985,0.975,-0.793,0.122,0.549
1573800880995,2019-11-15T14.54.40.995,0.985,-0.061,0.915,0.305
1573800881004,2019-11-15T14.54.41.004,0.994,0.366,0.732,0.122
1573800881014,2019-11-15T14.54.41.014,1.004,0.610,0.671,-0.122
1573800881024,2019-11-15T14.54.41.024,1.014,0.671,0.427,-0.488
1573800881033,2019-11-15T14.54.41.033,1.023,0.366,-0.183,-0.366
1573800881043,2019-11-15T14.54.41.043,1.033,-0.366,-0.976,0.122
1573800881053,2019-11-15T14.54.41.053,1.043,-0.915,-2.256,0.427
1573800881064,2019-11-15T14.54.41.064,1.054,-0.427,-1.890,0.427
1573800881073,2019-11-15T14.54.41.073,1.063,0.244,-0.183,0.061
1573800881083,2019-11-15T14.54.41.083,1.073,0.427,0.793,-0.061
1573800881093,2019-11-15T14.54.41.093,1.083,0.183,0.671,0.122
1573800881102,2019-11-15T14.54.41.102,1.092,0.427,0.305,-0.183
1573800881112,2019-11-15T14.54.41.112,1.102,0.732,0.610,-0.427
1573800881122,2019-11-15T14.54.41.122,1.112,0.671,0.915,-0.427
1573800881133,2019-11-15T14.54.41.133,1.123,-0.183,-0.488,0.000
1573800881141,2019-11-15T14.54.41.141,1.131,-0.488,-1.098,0.427
1573800881152,2019-11-15T14.54.41.152,1.142,-0.793,-0.305,0.244
1573800881162,2019-11-15T14.54.41.162,1.152,-0.549,0.000,0.122
1573800881171,2019-11-15T14.54.41.171,1.161,-0.305,1.220,0.000
1573800881181,2019-11-15T14.54.41.181,1.171,-0.732,1.707,0.061
1573800881191,2019-11-15T14.54.41.191,1.181,-0.427,1.037,0.183
1573800881201,2019-11-15T14.54.41.201,1.191,0.488,0.732,0.305
1573800881210,2019-11-15T14.54.41.210,1.200,0.671,0.366,0.000
1573800881220,2019-11-15T14.54.41.220,1.210,0.671,-0.366,-0.366
1573800881231,2019-11-15T14.54.41.231,1.221,0.671,-1.585,0.000
1573800881239,2019-11-15T14.54.41.239,1.229,-0.122,-3.476,0.549
1573800881250,2019-11-15T14.54.41.250,1.240,-0.915,-3.659,0.915
1573800881260,2019-11-15T14.54.41.260,1.250,-0.976,-2.012,0.427
1573800881270,2019-11-15T14.54.41.270,1.260,-0.366,0.427,-0.305
1573800881279,2019-11-15T14.54.41.279,1.269,-0.122,2.012,-0.427
1573800881289,2019-11-15T14.54.41.289,1.279,-0.366,1.890,-0.061
1573800881300,2019-11-15T14.54.41.300,1.290,0.061,-0.366,0.488
1573800881310,2019-11-15T14.54.41.310,1.300,0.305,-2.866,0.915
1573800881319,2019-11-15T14.54.41.319,1.309,0.305,-3.110,0.671
1573800881329,2019-11-15T14.54.41.329,1.319,-0.061,-1.585,0.366
1573800881339,2019-11-15T14.54.41.339,1.329,0.122,-0.610,0.183
1573800881348,2019-11-15T14.54.41.348,1.338,0.305,-0.244,0.366
1573800881358,2019-11-15T14.54.41.358,1.348,0.000,-0.488,0.549
1573800881368,2019-11-15T14.54.41.368,1.358,-0.366,-0.549,0.366
1573800881377,2019-11-15T14.54.41.377,1.367,-0.976,0.488,0.183
1573800881387,2019-11-15T14.54.41.387,1.377,-0.915,0.793,0.305
1573800881398,2019-11-15T14.54.41.398,1.388,-0.122,0.732,0.122
1573800881408,2019-11-15T14.54.41.408,1.398,0.122,1.768,-0.244
1573800881417,2019-11-15T14.54.41.417,1.407,0.244,2.500,-0.183
1573800881427,2019-11-15T14.54.41.427,1.417,0.366,1.829,-0.305
1573800881437,2019-11-15T14.54.41.437,1.427,0.305,0.976,-0.366
1573800881448,2019-11-15T14.54.41.448,1.438,0.366,0.122,-0.061
1573800881456,2019-11-15T14.54.41.456,1.446,0.122,-0.305,0.183
1573800881467,2019-11-15T14.54.41.467,1.457,-0.183,0.183,0.610
1573800881477,2019-11-15T14.54.41.477,1.467,-0.183,0.915,0.976
1573800881486,2019-11-15T14.54.41.486,1.476,-0.366,0.183,0.854
1573800881496,2019-11-15T14.54.41.496,1.486,-0.183,-0.976,0.732
1573800881506,2019-11-15T14.54.41.506,1.496,0.183,-0.122,0.671
1573800881516,2019-11-15T14.54.41.516,1.506,-0.305,1.159,0.427
1573800881525,2019-11-15T14.54.41.525,1.515,-1.220,2.988,0.305
1573800881535,2019-11-15T14.54.41.535,1.525,-0.549,3.780,0.427
1573800881546,2019-11-15T14.54.41.546,1.536,-0.366,2.012,0.366
1573800881554,2019-11-15T14.54.41.554,1.544,0.183,0.610,0.183
1573800881565,2019-11-15T14.54.41.565,1.555,0.732,1.524,-0.061
1573800881575,2019-11-15T14.54.41.575,1.565,0.976,1.951,-0.122
