epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573800884668,2019-11-15T14.54.44.668,0.000,-0.610,-1.402,-0.122
1573800884678,2019-11-15T14.54.44.678,0.010,-0.671,-2.073,2.927
1573800884688,2019-11-15T14.54.44.688,0.020,-0.976,-2.622,1.280
1573800884697,2019-11-15T14.54.44.697,0.029,-0.366,-1.951,1.159
1573800884707,2019-11-15T14.54.44.707,0.039,1.341,-0.915,0.671
1573800884718,2019-11-15T14.54.44.718,0.050,1.524,-0.610,0.488
1573800884728,2019-11-15T14.54.44.728,0.060,1.463,-0.915,0.061
1573800884738,2019-11-15T14.54.44.738,0.070,1.646,-2.622,0.549
1573800884748,2019-11-15T14.54.44.748,0.080,1.890,-2.683,1.585
1573800884759,2019-11-15T14.54.44.759,0.091,1.890,-3.598,2.012
1573800884767,2019-11-15T14.54.44.767,0.099,1.890,-3.232,2.439
1573800884778,2019-11-15T14.54.44.778,0.110,2.500,-1.220,1.585
1573800884788,2019-11-15T14.54.44.788,0.120,2.805,0.183,0.366
1573800884798,2019-11-15T14.54.44.798,0.130,2.439,0.305,-0.305
1573800884808,2019-11-15T14.54.44.808,0.140,1.890,0.122,-0.183
1573800884819,2019-11-15T14.54.44.819,0.151,1.585,0.305,0.183
1573800884827,2019-11-15T14.54.44.827,0.159,1.768,0.000,0.427
1573800884838,2019-11-15T14.54.44.838,0.170,2.012,-0.793,0.732
1573800884848,2019-11-15T14.54.44.848,0.180,1.829,-1.402,0.793
1573800884858,2019-11-15T14.54.44.858,0.190,1.280,-1.341,0.488
1573800884868,2019-11-15T14.54.44.868,0.200,1.280,-1.098,0.000
1573800884879,2019-11-15T14.54.44.879,0.211,1.341,-0.793,-0.122
1573800884889,2019-11-15T14.54.44.889,0.221,1.402,-0.732,0.122
1573800884898,2019-11-15T14.54.44.898,0.230,1.220,-0.793,0.488
1573800884908,2019-11-15T14.54.44.908,0.240,1.159,-0.915,0.793
1573800884918,2019-11-15T14.54.44.918,0.250,1.220,-0.915,0.793
1573800884928,2019-11-15T14.54.44.928,0.260,1.220,-0.427,0.610
1573800884939,2019-11-15T14.54.44.939,0.271,0.915,-0.488,0.488
1573800884949,2019-11-15T14.54.44.949,0.281,0.732,-0.610,0.610
1573800884959,2019-11-15T14.54.44.959,0.291,0.854,0.061,0.427
1573800884968,2019-11-15T14.54.44.968,0.300,1.220,0.183,0.244
1573800884978,2019-11-15T14.54.44.978,0.310,1.159,-0.122,0.610
1573800884989,2019-11-15T14.54.44.989,0.321,1.098,0.061,0.671
1573800884999,2019-11-15T14.54.44.999,0.331,1.524,0.000,0.427
1573800885009,2019-11-15T14.54.45.009,0.341,1.646,-0.122,0.183
1573800885019,2019-11-15T14.54.45.019,0.351,1.280,-0.610,0.427
1573800885028,2019-11-15T14.54.45.028,0.360,0.549,-0.671,0.915
1573800885038,2019-11-15T14.54.45.038,0.370,-0.061,-0.244,1.341
1573800885049,2019-11-15T14.54.45.049,0.381,-0.122,-0.061,1.463
1573800885059,2019-11-15T14.54.45.059,0.391,-0.061,-0.244,1.646
1573800885069,2019-11-15T14.54.45.069,0.401,0.061,-0.244,1.402
1573800885079,2019-11-15T14.54.45.079,0.411,0.244,0.061,0.732
1573800885090,2019-11-15T14.54.45.090,0.422,0.183,0.061,0.427
1573800885098,2019-11-15T14.54.45.098,0.430,0.244,-0.061,0.488
1573800885109,2019-11-15T14.54.45.109,0.441,0.366,-0.122,0.427
1573800885119,2019-11-15T14.54.45.119,0.451,0.488,0.366,0.366
1573800885129,2019-11-15T14.54.45.129,0.461,0.305,0.610,0.488
1573800885139,2019-11-15T14.54.45.139,0.471,0.610,0.549,0.671
1573800885150,2019-11-15T14.54.45.150,0.482,0.610,0.732,0.488
1573800885158,2019-11-15T14.54.45.158,0.490,0.549,0.549,0.122
1573800885169,2019-11-15T14.54.45.169,0.501,0.671,0.000,-0.061
1573800885179,2019-11-15T14.54.45.179,0.511,0.488,-0.061,0.061
1573800885189,2019-11-15T14.54.45.189,0.521,0.122,0.000,-0.061
1573800885199,2019-11-15T14.54.45.199,0.531,0.183,0.183,-0.183
1573800885210,2019-11-15T14.54.45.210,0.542,0.061,0.244,-0.061
1573800885220,2019-11-15T14.54.45.220,0.552,-0.061,0.183,0.122
1573800885229,2019-11-15T14.54.45.229,0.561,0.122,0.122,0.305
1573800885239,2019-11-15T14.54.45.239,0.571,0.061,-0.488,0.305
