epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573804585334,2019-11-15T15.56.25.334,0.000,-0.176,-1.026,0.092
1573804585344,2019-11-15T15.56.25.344,0.010,-0.182,-1.029,0.090
1573804585354,2019-11-15T15.56.25.354,0.020,-0.182,-1.024,0.091
1573804585363,2019-11-15T15.56.25.363,0.029,-0.184,-1.034,0.090
1573804585373,2019-11-15T15.56.25.373,0.039,-0.181,-1.041,0.085
1573804585384,2019-11-15T15.56.25.384,0.050,-0.181,-1.038,0.085
1573804585394,2019-11-15T15.56.25.394,0.060,-0.188,-1.033,0.084
1573804585404,2019-11-15T15.56.25.404,0.070,-0.182,-1.030,0.085
1573804585414,2019-11-15T15.56.25.414,0.080,-0.169,-1.030,0.090
1573804585425,2019-11-15T15.56.25.425,0.091,-0.166,-1.030,0.097
1573804585435,2019-11-15T15.56.25.435,0.101,-0.164,-1.023,0.094
1573804585445,2019-11-15T15.56.25.445,0.111,-0.163,-1.028,0.092
1573804585455,2019-11-15T15.56.25.455,0.121,-0.179,-1.037,0.093
1573804585466,2019-11-15T15.56.25.466,0.132,-0.195,-1.037,0.087
1573804585476,2019-11-15T15.56.25.476,0.142,-0.202,-1.040,0.083
1573804585486,2019-11-15T15.56.25.486,0.152,-0.191,-1.038,0.083
1573804585496,2019-11-15T15.56.25.496,0.162,-0.191,-1.032,0.088
1573804585507,2019-11-15T15.56.25.507,0.173,-0.190,-1.029,0.088
1573804585517,2019-11-15T15.56.25.517,0.183,-0.179,-1.034,0.087
1573804585527,2019-11-15T15.56.25.527,0.193,-0.162,-1.037,0.090
1573804585537,2019-11-15T15.56.25.537,0.203,-0.160,-1.038,0.092
1573804585548,2019-11-15T15.56.25.548,0.214,-0.168,-1.037,0.088
1573804585556,2019-11-15T15.56.25.556,0.222,-0.178,-1.029,0.085
1573804585567,2019-11-15T15.56.25.567,0.233,-0.189,-1.023,0.078
1573804585577,2019-11-15T15.56.25.577,0.243,-0.193,-1.024,0.080
1573804585587,2019-11-15T15.56.25.587,0.253,-0.188,-1.026,0.085
1573804585597,2019-11-15T15.56.25.597,0.263,-0.184,-1.027,0.083
1573804585608,2019-11-15T15.56.25.608,0.274,-0.180,-1.031,0.082
1573804585618,2019-11-15T15.56.25.618,0.284,-0.171,-1.040,0.081
1573804585628,2019-11-15T15.56.25.628,0.294,-0.171,-1.043,0.087
1573804585638,2019-11-15T15.56.25.638,0.304,-0.182,-1.042,0.087
1573804585649,2019-11-15T15.56.25.649,0.315,-0.182,-1.041,0.090
1573804585659,2019-11-15T15.56.25.659,0.325,-0.191,-1.035,0.087
1573804585669,2019-11-15T15.56.25.669,0.335,-0.198,-1.036,0.082
1573804585679,2019-11-15T15.56.25.679,0.345,-0.193,-1.041,0.081
1573804585690,2019-11-15T15.56.25.690,0.356,-0.185,-1.039,0.082
1573804585700,2019-11-15T15.56.25.700,0.366,-0.189,-1.032,0.086
1573804585710,2019-11-15T15.56.25.710,0.376,-0.193,-1.031,0.089
1573804585719,2019-11-15T15.56.25.719,0.385,-0.185,-1.028,0.099
1573804585729,2019-11-15T15.56.25.729,0.395,-0.169,-1.028,0.099
1573804585740,2019-11-15T15.56.25.740,0.406,-0.161,-1.033,0.096
1573804585750,2019-11-15T15.56.25.750,0.416,-0.160,-1.036,0.095
1573804585760,2019-11-15T15.56.25.760,0.426,-0.168,-1.038,0.090
1573804585770,2019-11-15T15.56.25.770,0.436,-0.186,-1.034,0.086
1573804585781,2019-11-15T15.56.25.781,0.447,-0.195,-1.028,0.083
1573804585791,2019-11-15T15.56.25.791,0.457,-0.197,-1.031,0.085
1573804585801,2019-11-15T15.56.25.801,0.467,-0.188,-1.033,0.087
1573804585811,2019-11-15T15.56.25.811,0.477,-0.184,-1.035,0.083
1573804585822,2019-11-15T15.56.25.822,0.488,-0.178,-1.040,0.083
