epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573804586014,2019-11-15T15.56.26.014,0.000,-0.000052250,-0.000063188,0.000016187
1573804586054,2019-11-15T15.56.26.054,0.040,-0.000053750,-0.000062812,0.000016187
1573804586093,2019-11-15T15.56.26.093,0.079,-0.000053375,-0.000063875,0.000016187
1573804586133,2019-11-15T15.56.26.133,0.119,-0.000054125,-0.000064250,0.000015437
1573804586172,2019-11-15T15.56.26.172,0.158,-0.000052250,-0.000062062,0.000015437
1573804586212,2019-11-15T15.56.26.212,0.198,-0.000054437,-0.000063188,0.000015813
1573804586251,2019-11-15T15.56.26.251,0.237,-0.000053750,-0.000062812,0.000015437
1573804586291,2019-11-15T15.56.26.291,0.277,-0.000053750,-0.000062812,0.000015437
1573804586331,2019-11-15T15.56.26.331,0.317,-0.000052625,-0.000063562,0.000015813
1573804586369,2019-11-15T15.56.26.369,0.355,-0.000053375,-0.000063188,0.000016250
1573804586408,2019-11-15T15.56.26.408,0.394,-0.000054500,-0.000063562,0.000017000
1573804586448,2019-11-15T15.56.26.448,0.434,-0.000054812,-0.000063562,0.000016625
1573804586487,2019-11-15T15.56.26.487,0.473,-0.000054125,-0.000062812,0.000016250
1573804586527,2019-11-15T15.56.26.527,0.513,-0.000053750,-0.000063562,0.000015813
1573804586566,2019-11-15T15.56.26.566,0.552,-0.000052625,-0.000063562,0.000016250
1573804586606,2019-11-15T15.56.26.606,0.592,-0.000054125,-0.000063937,0.000015813
1573804586645,2019-11-15T15.56.26.645,0.631,-0.000053750,-0.000062812,0.000015000
1573804586685,2019-11-15T15.56.26.685,0.671,-0.000054125,-0.000063562,0.000015813
1573804586725,2019-11-15T15.56.26.725,0.711,-0.000053750,-0.000062812,0.000016625
1573804586764,2019-11-15T15.56.26.764,0.750,-0.000053750,-0.000062812,0.000015437
1573804586804,2019-11-15T15.56.26.804,0.790,-0.000054500,-0.000063562,0.000015813
1573804586843,2019-11-15T15.56.26.843,0.829,-0.000053375,-0.000062062,0.000015813
1573804586883,2019-11-15T15.56.26.883,0.869,-0.000053000,-0.000062438,0.000016250
1573804586922,2019-11-15T15.56.26.922,0.908,-0.000054500,-0.000061375,0.000015000
1573804586962,2019-11-15T15.56.26.962,0.948,-0.000053375,-0.000063188,0.000015063
1573804587001,2019-11-15T15.56.27.001,0.987,-0.000054125,-0.000062062,0.000016625
1573804587041,2019-11-15T15.56.27.041,1.027,-0.000053375,-0.000063188,0.000016625
1573804587081,2019-11-15T15.56.27.081,1.067,-0.000054125,-0.000062812,0.000014625
1573804587120,2019-11-15T15.56.27.120,1.106,-0.000054125,-0.000063562,0.000015437
1573804587160,2019-11-15T15.56.27.160,1.146,-0.000054125,-0.000062062,0.000016625
1573804587199,2019-11-15T15.56.27.199,1.185,-0.000053750,-0.000063188,0.000016250
1573804587239,2019-11-15T15.56.27.239,1.225,-0.000054125,-0.000062812,0.000015813
1573804587278,2019-11-15T15.56.27.278,1.264,-0.000053750,-0.000063562,0.000017000
1573804587318,2019-11-15T15.56.27.318,1.304,-0.000053000,-0.000062062,0.000016250
1573804587357,2019-11-15T15.56.27.357,1.343,-0.000053000,-0.000063562,0.000016250
1573804587397,2019-11-15T15.56.27.397,1.383,-0.000053750,-0.000062812,0.000015813
1573804587436,2019-11-15T15.56.27.436,1.422,-0.000053375,-0.000063562,0.000016250
1573804587476,2019-11-15T15.56.27.476,1.462,-0.000053750,-0.000063188,0.000015437
1573804587516,2019-11-15T15.56.27.516,1.502,-0.000054500,-0.000062438,0.000015437
1573804587555,2019-11-15T15.56.27.555,1.541,-0.000054125,-0.000062812,0.000015813
1573804587595,2019-11-15T15.56.27.595,1.581,-0.000053375,-0.000062812,0.000016625
1573804587634,2019-11-15T15.56.27.634,1.620,-0.000053750,-0.000062062,0.000015813
1573804587674,2019-11-15T15.56.27.674,1.660,-0.000053000,-0.000063188,0.000016625
1573804587713,2019-11-15T15.56.27.713,1.699,-0.000054125,-0.000063562,0.000015437
1573804587753,2019-11-15T15.56.27.753,1.739,-0.000053375,-0.000062438,0.000017000
1573804587792,2019-11-15T15.56.27.792,1.778,-0.000053750,-0.000062812,0.000016250
1573804587832,2019-11-15T15.56.27.832,1.818,-0.000054125,-0.000062062,0.000015437
1573804587872,2019-11-15T15.56.27.872,1.858,-0.000053750,-0.000062062,0.000016625
1573804587911,2019-11-15T15.56.27.911,1.897,-0.000055938,-0.000061375,0.000015063
1573804587951,2019-11-15T15.56.27.951,1.937,-0.000053750,-0.000061375,0.000015437
1573804587990,2019-11-15T15.56.27.990,1.976,-0.000054500,-0.000062812,0.000015813
1573804588030,2019-11-15T15.56.28.030,2.016,-0.000053750,-0.000062812,0.000015437
1573804588069,2019-11-15T15.56.28.069,2.055,-0.000053375,-0.000063188,0.000016250
