epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573804600196,2019-11-15T15.56.40.196,0.000,-0.122,-0.488,0.183
1573804600205,2019-11-15T15.56.40.205,0.009,0.244,-0.305,0.244
1573804600215,2019-11-15T15.56.40.215,0.019,0.061,-0.610,0.000
1573804600225,2019-11-15T15.56.40.225,0.029,-0.061,-0.610,0.061
1573804600236,2019-11-15T15.56.40.236,0.040,-0.122,-0.549,0.122
1573804600246,2019-11-15T15.56.40.246,0.050,-0.122,-0.549,0.000
1573804600255,2019-11-15T15.56.40.255,0.059,0.000,-0.549,0.061
1573804600265,2019-11-15T15.56.40.265,0.069,-0.061,-0.488,0.061
1573804600275,2019-11-15T15.56.40.275,0.079,0.122,-0.366,0.122
1573804600285,2019-11-15T15.56.40.285,0.089,0.000,-0.427,0.061
1573804600296,2019-11-15T15.56.40.296,0.100,-0.183,-0.610,0.122
1573804600304,2019-11-15T15.56.40.304,0.108,-0.244,-0.671,0.244
1573804600315,2019-11-15T15.56.40.315,0.119,-0.183,-0.610,0.244
1573804600325,2019-11-15T15.56.40.325,0.129,-0.366,-0.549,0.244
1573804600335,2019-11-15T15.56.40.335,0.139,-0.366,-0.427,0.366
1573804600344,2019-11-15T15.56.40.344,0.148,-0.061,-0.427,0.183
1573804600354,2019-11-15T15.56.40.354,0.158,0.061,-0.305,0.183
1573804600364,2019-11-15T15.56.40.364,0.168,0.122,-0.305,0.244
1573804600375,2019-11-15T15.56.40.375,0.179,0.122,-0.366,0.122
1573804600385,2019-11-15T15.56.40.385,0.189,0.000,-0.366,0.122
1573804600394,2019-11-15T15.56.40.394,0.198,-0.183,-0.427,0.244
1573804600404,2019-11-15T15.56.40.404,0.208,-0.183,-0.549,0.183
1573804600414,2019-11-15T15.56.40.414,0.218,-0.183,-0.610,0.183
1573804600425,2019-11-15T15.56.40.425,0.229,-0.061,-0.366,0.183
1573804600433,2019-11-15T15.56.40.433,0.237,-0.061,-0.366,0.244
1573804600444,2019-11-15T15.56.40.444,0.248,-0.183,-0.366,0.244
1573804600454,2019-11-15T15.56.40.454,0.258,0.000,-0.305,0.183
1573804600464,2019-11-15T15.56.40.464,0.268,0.061,-0.244,0.183
1573804600474,2019-11-15T15.56.40.474,0.278,-0.061,-0.305,0.122
1573804600483,2019-11-15T15.56.40.483,0.287,-0.122,-0.427,0.122
1573804600493,2019-11-15T15.56.40.493,0.297,-0.183,-0.549,0.000
1573804600504,2019-11-15T15.56.40.504,0.308,0.000,-0.549,0.061
1573804600514,2019-11-15T15.56.40.514,0.318,0.061,-0.610,0.122
