epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573804589354,2019-11-15T15.56.29.354,0.000,-0.427,0.183,1.037
1573804589364,2019-11-15T15.56.29.364,0.010,-0.427,0.244,0.732
1573804589373,2019-11-15T15.56.29.373,0.019,0.244,-0.061,1.037
1573804589383,2019-11-15T15.56.29.383,0.029,0.244,-0.793,0.854
1573804589394,2019-11-15T15.56.29.394,0.040,0.183,-1.280,0.610
1573804589404,2019-11-15T15.56.29.404,0.050,0.122,-1.585,0.427
1573804589414,2019-11-15T15.56.29.414,0.060,0.061,-1.951,0.427
1573804589424,2019-11-15T15.56.29.424,0.070,0.244,-1.646,0.549
1573804589435,2019-11-15T15.56.29.435,0.081,0.244,-0.549,0.854
1573804589445,2019-11-15T15.56.29.445,0.091,0.366,-0.183,1.037
1573804589455,2019-11-15T15.56.29.455,0.101,0.366,-0.244,0.854
1573804589465,2019-11-15T15.56.29.465,0.111,0.244,-0.610,0.854
1573804589476,2019-11-15T15.56.29.476,0.122,0.183,-0.671,0.915
1573804589486,2019-11-15T15.56.29.486,0.132,0.183,-0.488,0.915
1573804589496,2019-11-15T15.56.29.496,0.142,0.305,-0.610,0.915
1573804589506,2019-11-15T15.56.29.506,0.152,0.244,-0.854,0.915
1573804589517,2019-11-15T15.56.29.517,0.163,0.244,-0.610,1.098
1573804589527,2019-11-15T15.56.29.527,0.173,0.305,-0.183,1.220
1573804589537,2019-11-15T15.56.29.537,0.183,0.244,0.122,1.220
1573804589546,2019-11-15T15.56.29.546,0.192,0.305,0.000,1.220
1573804589556,2019-11-15T15.56.29.556,0.202,0.244,-0.488,1.159
1573804589567,2019-11-15T15.56.29.567,0.213,0.244,-0.915,1.037
1573804589577,2019-11-15T15.56.29.577,0.223,0.244,-0.976,0.915
1573804589587,2019-11-15T15.56.29.587,0.233,0.244,-1.159,0.915
1573804589597,2019-11-15T15.56.29.597,0.243,0.305,-0.854,1.098
1573804589608,2019-11-15T15.56.29.608,0.254,0.305,-0.183,1.220
1573804589618,2019-11-15T15.56.29.618,0.264,0.244,-0.244,1.341
1573804589628,2019-11-15T15.56.29.628,0.274,0.244,-0.061,1.341
1573804589638,2019-11-15T15.56.29.638,0.284,0.183,0.183,1.402
1573804589649,2019-11-15T15.56.29.649,0.295,0.183,0.000,1.220
1573804589659,2019-11-15T15.56.29.659,0.305,0.244,-0.427,1.037
1573804589669,2019-11-15T15.56.29.669,0.315,0.305,-0.549,0.915
1573804589679,2019-11-15T15.56.29.679,0.325,0.305,-0.549,0.854
1573804589690,2019-11-15T15.56.29.690,0.336,0.244,-0.610,0.732
1573804589700,2019-11-15T15.56.29.700,0.346,0.305,-0.793,0.793
1573804589709,2019-11-15T15.56.29.709,0.355,0.305,-0.610,0.854
1573804589719,2019-11-15T15.56.29.719,0.365,0.244,-0.366,0.854
1573804589729,2019-11-15T15.56.29.729,0.375,0.427,-0.610,0.732
1573804589739,2019-11-15T15.56.29.739,0.385,0.427,-0.549,0.671
1573804589750,2019-11-15T15.56.29.750,0.396,0.305,-0.671,0.610
1573804589760,2019-11-15T15.56.29.760,0.406,0.366,-0.732,0.488
1573804589770,2019-11-15T15.56.29.770,0.416,0.427,-1.037,0.305
1573804589780,2019-11-15T15.56.29.780,0.426,0.427,-1.098,0.244
1573804589791,2019-11-15T15.56.29.791,0.437,0.305,-1.159,0.244
1573804589801,2019-11-15T15.56.29.801,0.447,0.305,-1.341,0.183
1573804589811,2019-11-15T15.56.29.811,0.457,0.244,-0.976,0.183
1573804589821,2019-11-15T15.56.29.821,0.467,0.244,-0.793,0.366
1573804589832,2019-11-15T15.56.29.832,0.478,0.183,-0.732,0.305
1573804589842,2019-11-15T15.56.29.842,0.488,0.244,-0.976,0.305
1573804589852,2019-11-15T15.56.29.852,0.498,0.183,-1.220,0.305
1573804589862,2019-11-15T15.56.29.862,0.508,0.183,-0.732,0.427
1573804589873,2019-11-15T15.56.29.873,0.519,0.305,0.000,0.427
1573804589881,2019-11-15T15.56.29.881,0.527,0.183,0.183,0.427
1573804589892,2019-11-15T15.56.29.892,0.538,0.061,-0.183,0.427
1573804589902,2019-11-15T15.56.29.902,0.548,0.061,-0.854,0.244
1573804589912,2019-11-15T15.56.29.912,0.558,0.000,-1.707,0.183
