epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573804587792,2019-11-15T15.56.27.792,0.000,-0.000049937,-0.000008125,0.000002750
1573804587831,2019-11-15T15.56.27.831,0.039,-0.000051000,-0.000009563,0.000002313
1573804587871,2019-11-15T15.56.27.871,0.079,-0.000048813,-0.000009187,0.000001125
1573804587910,2019-11-15T15.56.27.910,0.118,-0.000049187,-0.000009938,0.000000750
1573804587950,2019-11-15T15.56.27.950,0.158,-0.000050313,-0.000010313,0.000001125
1573804587989,2019-11-15T15.56.27.989,0.197,-0.000051375,-0.000009938,0.000001937
1573804588029,2019-11-15T15.56.28.029,0.237,-0.000051000,-0.000009563,0.000000000
1573804588069,2019-11-15T15.56.28.069,0.277,-0.000050313,-0.000010313,0.000000750
1573804588110,2019-11-15T15.56.28.110,0.318,-0.000050313,-0.000010688,0.000001937
1573804588149,2019-11-15T15.56.28.149,0.357,-0.000050313,-0.000009938,0.000001125
1573804588189,2019-11-15T15.56.28.189,0.397,-0.000050313,-0.000011437,0.000000375
1573804588228,2019-11-15T15.56.28.228,0.436,-0.000050313,-0.000010688,0.000000000
1573804588268,2019-11-15T15.56.28.268,0.476,-0.000048813,-0.000009563,0.000001562
1573804588307,2019-11-15T15.56.28.307,0.515,-0.000050625,-0.000011062,0.000001937
1573804588347,2019-11-15T15.56.28.347,0.555,-0.000050688,-0.000009563,0.000001187
1573804588386,2019-11-15T15.56.28.386,0.594,-0.000048438,-0.000010313,0.000001562
1573804588426,2019-11-15T15.56.28.426,0.634,-0.000051000,-0.000009938,0.000001125
1573804588467,2019-11-15T15.56.28.467,0.675,-0.000050313,-0.000009938,0.000001562
1573804588507,2019-11-15T15.56.28.507,0.715,-0.000049937,-0.000010688,0.000001562
1573804588546,2019-11-15T15.56.28.546,0.754,-0.000050688,-0.000010313,0.000001562
1573804588586,2019-11-15T15.56.28.586,0.794,-0.000050313,-0.000009187,0.000001562
1573804588625,2019-11-15T15.56.28.625,0.833,-0.000049562,-0.000009187,0.000000375
1573804588665,2019-11-15T15.56.28.665,0.873,-0.000050688,-0.000009563,0.000001562
1573804588704,2019-11-15T15.56.28.704,0.912,-0.000049187,-0.000008812,0.000001187
1573804588744,2019-11-15T15.56.28.744,0.952,-0.000051000,-0.000009938,0.000001187
1573804588785,2019-11-15T15.56.28.785,0.993,-0.000051375,-0.000009938,0.000001187
1573804588824,2019-11-15T15.56.28.824,1.032,-0.000050313,-0.000008437,0.000001187
1573804588864,2019-11-15T15.56.28.864,1.072,-0.000051000,-0.000009938,0.000001937
1573804588903,2019-11-15T15.56.28.903,1.111,-0.000051375,-0.000009187,0.000000750
1573804588943,2019-11-15T15.56.28.943,1.151,-0.000051000,-0.000011062,0.000000375
1573804588983,2019-11-15T15.56.28.983,1.191,-0.000050313,-0.000009563,0.000001937
1573804589022,2019-11-15T15.56.29.022,1.230,-0.000050688,-0.000008812,0.000001562
1573804589062,2019-11-15T15.56.29.062,1.270,-0.000049937,-0.000010688,0.000001562
1573804589101,2019-11-15T15.56.29.101,1.309,-0.000049937,-0.000009938,0.000001562
1573804589142,2019-11-15T15.56.29.142,1.350,-0.000049937,-0.000011437,0.000001937
1573804589182,2019-11-15T15.56.29.182,1.390,-0.000051750,-0.000010313,0.000001187
1573804589221,2019-11-15T15.56.29.221,1.429,-0.000052125,-0.000010313,0.000000750
1573804589261,2019-11-15T15.56.29.261,1.469,-0.000051000,-0.000007750,0.000001187
1573804589300,2019-11-15T15.56.29.300,1.508,-0.000049937,-0.000009563,0.000000750
1573804589340,2019-11-15T15.56.29.340,1.548,-0.000050313,-0.000010313,0.000000750
1573804589380,2019-11-15T15.56.29.380,1.588,-0.000049562,-0.000009563,0.000001187
1573804589419,2019-11-15T15.56.29.419,1.627,-0.000050313,-0.000009938,0.000000000
