epoc (ms),timestamp (+0800),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573804600195,2019-11-15T15.56.40.195,0.000,-0.000011062,0.000047625,-0.000031875
1573804600234,2019-11-15T15.56.40.234,0.039,-0.000011812,0.000047250,-0.000032688
1573804600274,2019-11-15T15.56.40.274,0.079,-0.000011812,0.000048313,-0.000031875
1573804600315,2019-11-15T15.56.40.315,0.120,-0.000012563,0.000048000,-0.000033125
1573804600354,2019-11-15T15.56.40.354,0.159,-0.000012188,0.000047625,-0.000031500
1573804600394,2019-11-15T15.56.40.394,0.199,-0.000012563,0.000048000,-0.000033125
1573804600433,2019-11-15T15.56.40.433,0.238,-0.000011437,0.000048313,-0.000033125
1573804600473,2019-11-15T15.56.40.473,0.278,-0.000012188,0.000048000,-0.000033125
1573804600512,2019-11-15T15.56.40.512,0.317,-0.000012563,0.000048313,-0.000032688
1573804600552,2019-11-15T15.56.40.552,0.357,-0.000013313,0.000046875,-0.000032312
1573804600592,2019-11-15T15.56.40.592,0.397,-0.000011812,0.000047250,-0.000032688
1573804600631,2019-11-15T15.56.40.631,0.436,-0.000011437,0.000048000,-0.000033500
1573804600671,2019-11-15T15.56.40.671,0.476,-0.000011812,0.000047625,-0.000031937
1573804600710,2019-11-15T15.56.40.710,0.515,-0.000011812,0.000047625,-0.000033125
1573804600750,2019-11-15T15.56.40.750,0.555,-0.000012563,0.000048687,-0.000032312
1573804600789,2019-11-15T15.56.40.789,0.594,-0.000011812,0.000046875,-0.000033125
1573804600830,2019-11-15T15.56.40.830,0.635,-0.000011437,0.000047625,-0.000032312
1573804600870,2019-11-15T15.56.40.870,0.675,-0.000011812,0.000048687,-0.000032688
1573804600909,2019-11-15T15.56.40.909,0.714,-0.000011812,0.000048313,-0.000032688
1573804600949,2019-11-15T15.56.40.949,0.754,-0.000012188,0.000048313,-0.000032688
1573804600989,2019-11-15T15.56.40.989,0.794,-0.000011812,0.000049062,-0.000032312
1573804601028,2019-11-15T15.56.41.028,0.833,-0.000012563,0.000047625,-0.000031937
1573804601068,2019-11-15T15.56.41.068,0.873,-0.000011812,0.000048000,-0.000032312
1573804601107,2019-11-15T15.56.41.107,0.912,-0.000012563,0.000048313,-0.000032688
1573804601147,2019-11-15T15.56.41.147,0.952,-0.000012188,0.000046875,-0.000032312
1573804601186,2019-11-15T15.56.41.186,0.991,-0.000012188,0.000048000,-0.000032312
1573804601226,2019-11-15T15.56.41.226,1.031,-0.000012938,0.000047625,-0.000032312
