epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573804594363,2019-11-15T15.56.34.363,0.000,0.244,2.317,-0.915
1573804594374,2019-11-15T15.56.34.374,0.011,0.366,2.256,-1.098
1573804594383,2019-11-15T15.56.34.383,0.020,-0.427,1.402,-1.098
1573804594393,2019-11-15T15.56.34.393,0.030,-0.488,0.793,-1.098
1573804594403,2019-11-15T15.56.34.403,0.040,0.122,1.098,-1.159
1573804594413,2019-11-15T15.56.34.413,0.050,0.305,1.037,-0.915
1573804594424,2019-11-15T15.56.34.424,0.061,0.122,1.402,-0.854
1573804594434,2019-11-15T15.56.34.434,0.071,0.061,1.829,-1.098
1573804594444,2019-11-15T15.56.34.444,0.081,0.183,1.768,-1.402
1573804594454,2019-11-15T15.56.34.454,0.091,0.000,0.854,-1.646
1573804594465,2019-11-15T15.56.34.465,0.102,-0.244,-1.037,-1.646
1573804594473,2019-11-15T15.56.34.473,0.110,-1.098,-2.866,-1.463
1573804594484,2019-11-15T15.56.34.484,0.121,-1.768,-4.146,-1.341
1573804594494,2019-11-15T15.56.34.494,0.131,-1.585,-4.939,-1.220
1573804594504,2019-11-15T15.56.34.504,0.141,-0.915,-4.939,-0.732
1573804594514,2019-11-15T15.56.34.514,0.151,-0.488,-4.146,-0.732
1573804594525,2019-11-15T15.56.34.525,0.162,-0.305,-3.110,-0.671
1573804594535,2019-11-15T15.56.34.535,0.172,-0.427,-2.134,-0.549
1573804594545,2019-11-15T15.56.34.545,0.182,-0.244,-1.098,-0.427
1573804594555,2019-11-15T15.56.34.555,0.192,-0.122,-0.366,-0.305
1573804594564,2019-11-15T15.56.34.564,0.201,-0.305,0.793,-0.366
1573804594574,2019-11-15T15.56.34.574,0.211,-0.305,2.622,-0.305
1573804594585,2019-11-15T15.56.34.585,0.222,-0.427,2.744,-0.122
1573804594595,2019-11-15T15.56.34.595,0.232,-0.610,0.854,-0.183
1573804594605,2019-11-15T15.56.34.605,0.242,-0.488,-0.366,-0.488
1573804594615,2019-11-15T15.56.34.615,0.252,-0.671,-0.549,-0.854
1573804594626,2019-11-15T15.56.34.626,0.263,-0.427,-0.549,-1.220
1573804594636,2019-11-15T15.56.34.636,0.273,0.427,-0.488,-1.159
1573804594646,2019-11-15T15.56.34.646,0.283,0.793,-1.280,-0.976
1573804594655,2019-11-15T15.56.34.655,0.292,0.610,-2.378,-0.488
1573804594665,2019-11-15T15.56.34.665,0.302,-0.366,-3.963,-0.427
1573804594675,2019-11-15T15.56.34.675,0.312,-1.220,-4.512,-0.610
1573804594686,2019-11-15T15.56.34.686,0.323,-1.220,-3.110,-0.854
1573804594696,2019-11-15T15.56.34.696,0.333,-0.488,-1.463,-0.854
1573804594706,2019-11-15T15.56.34.706,0.343,-0.061,-0.854,-0.610
1573804594717,2019-11-15T15.56.34.717,0.354,0.244,-0.305,-0.488
1573804594727,2019-11-15T15.56.34.727,0.364,0.854,0.549,-0.610
1573804594737,2019-11-15T15.56.34.737,0.374,0.976,0.000,-0.366
1573804594747,2019-11-15T15.56.34.747,0.384,0.366,-1.829,0.183
1573804594756,2019-11-15T15.56.34.756,0.393,-0.793,-3.354,0.549
1573804594766,2019-11-15T15.56.34.766,0.403,-1.220,-2.744,0.427
1573804594777,2019-11-15T15.56.34.777,0.414,-1.646,-0.671,0.244
1573804594787,2019-11-15T15.56.34.787,0.424,-1.707,1.463,0.122
1573804594797,2019-11-15T15.56.34.797,0.434,-0.732,2.744,0.061
1573804594807,2019-11-15T15.56.34.807,0.444,0.305,2.927,0.183
1573804594818,2019-11-15T15.56.34.818,0.455,0.671,1.585,0.427
1573804594828,2019-11-15T15.56.34.828,0.465,0.549,-0.427,0.549
1573804594838,2019-11-15T15.56.34.838,0.475,-0.122,-2.622,0.549
1573804594847,2019-11-15T15.56.34.847,0.484,-0.915,-3.963,0.244
1573804594857,2019-11-15T15.56.34.857,0.494,-0.976,-3.659,0.061
1573804594867,2019-11-15T15.56.34.867,0.504,-0.671,-2.561,-0.366
