epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801650516,2019-11-15T15.07.30.516,0.000,0.036,-1.031,-0.200
1573801650525,2019-11-15T15.07.30.525,0.009,0.039,-1.037,-0.203
1573801650535,2019-11-15T15.07.30.535,0.019,0.038,-1.038,-0.202
1573801650545,2019-11-15T15.07.30.545,0.029,0.039,-1.039,-0.204
1573801650555,2019-11-15T15.07.30.555,0.039,0.038,-1.038,-0.202
1573801650564,2019-11-15T15.07.30.564,0.048,0.035,-1.038,-0.206
1573801650574,2019-11-15T15.07.30.574,0.058,0.036,-1.037,-0.203
1573801650585,2019-11-15T15.07.30.585,0.069,0.038,-1.038,-0.200
1573801650595,2019-11-15T15.07.30.595,0.079,0.036,-1.041,-0.197
1573801650605,2019-11-15T15.07.30.605,0.089,0.036,-1.039,-0.200
1573801650614,2019-11-15T15.07.30.614,0.098,0.037,-1.036,-0.206
1573801650624,2019-11-15T15.07.30.624,0.108,0.037,-1.037,-0.204
1573801650634,2019-11-15T15.07.30.634,0.118,0.037,-1.038,-0.204
1573801650645,2019-11-15T15.07.30.645,0.129,0.037,-1.040,-0.199
1573801650655,2019-11-15T15.07.30.655,0.139,0.034,-1.042,-0.200
1573801650664,2019-11-15T15.07.30.664,0.148,0.038,-1.042,-0.200
1573801650674,2019-11-15T15.07.30.674,0.158,0.038,-1.038,-0.201
1573801650684,2019-11-15T15.07.30.684,0.168,0.035,-1.037,-0.203
1573801650694,2019-11-15T15.07.30.694,0.178,0.035,-1.037,-0.203
1573801650703,2019-11-15T15.07.30.703,0.187,0.033,-1.037,-0.204
1573801650714,2019-11-15T15.07.30.714,0.198,0.036,-1.037,-0.201
1573801650724,2019-11-15T15.07.30.724,0.208,0.036,-1.037,-0.202
1573801650734,2019-11-15T15.07.30.734,0.218,0.037,-1.038,-0.200
1573801650744,2019-11-15T15.07.30.744,0.228,0.039,-1.038,-0.200
1573801650753,2019-11-15T15.07.30.753,0.237,0.036,-1.038,-0.200
1573801650763,2019-11-15T15.07.30.763,0.247,0.037,-1.039,-0.204
1573801650774,2019-11-15T15.07.30.774,0.258,0.037,-1.040,-0.201
1573801650784,2019-11-15T15.07.30.784,0.268,0.037,-1.039,-0.203
1573801650794,2019-11-15T15.07.30.794,0.278,0.037,-1.038,-0.204
1573801650803,2019-11-15T15.07.30.803,0.287,0.038,-1.038,-0.199
1573801650813,2019-11-15T15.07.30.813,0.297,0.039,-1.038,-0.201
1573801650823,2019-11-15T15.07.30.823,0.307,0.035,-1.037,-0.200
1573801650834,2019-11-15T15.07.30.834,0.318,0.036,-1.036,-0.202
1573801650842,2019-11-15T15.07.30.842,0.326,0.036,-1.037,-0.203
1573801650853,2019-11-15T15.07.30.853,0.337,0.035,-1.038,-0.204
1573801650863,2019-11-15T15.07.30.863,0.347,0.037,-1.039,-0.200
1573801650873,2019-11-15T15.07.30.873,0.357,0.034,-1.037,-0.199
1573801650883,2019-11-15T15.07.30.883,0.367,0.037,-1.037,-0.199
1573801650892,2019-11-15T15.07.30.892,0.376,0.039,-1.041,-0.199
1573801650902,2019-11-15T15.07.30.902,0.386,0.037,-1.038,-0.200
1573801650913,2019-11-15T15.07.30.913,0.397,0.037,-1.038,-0.201
1573801650923,2019-11-15T15.07.30.923,0.407,0.036,-1.038,-0.205
1573801650932,2019-11-15T15.07.30.932,0.416,0.037,-1.035,-0.204
1573801650942,2019-11-15T15.07.30.942,0.426,0.034,-1.038,-0.203
1573801650952,2019-11-15T15.07.30.952,0.436,0.034,-1.037,-0.201
1573801650963,2019-11-15T15.07.30.963,0.447,0.038,-1.039,-0.202
1573801650973,2019-11-15T15.07.30.973,0.457,0.036,-1.039,-0.205
1573801650982,2019-11-15T15.07.30.982,0.466,0.037,-1.038,-0.201
1573801650992,2019-11-15T15.07.30.992,0.476,0.036,-1.037,-0.199
1573801651002,2019-11-15T15.07.31.002,0.486,0.040,-1.041,-0.198
1573801651012,2019-11-15T15.07.31.012,0.496,0.038,-1.040,-0.202
1573801651023,2019-11-15T15.07.31.023,0.507,0.037,-1.040,-0.203
1573801651031,2019-11-15T15.07.31.031,0.515,0.034,-1.040,-0.200
1573801651042,2019-11-15T15.07.31.042,0.526,0.033,-1.039,-0.199
1573801651052,2019-11-15T15.07.31.052,0.536,0.033,-1.039,-0.206
1573801651062,2019-11-15T15.07.31.062,0.546,0.036,-1.037,-0.206
1573801651071,2019-11-15T15.07.31.071,0.555,0.035,-1.036,-0.200
1573801651081,2019-11-15T15.07.31.081,0.565,0.035,-1.037,-0.201
1573801651091,2019-11-15T15.07.31.091,0.575,0.035,-1.042,-0.202
1573801651102,2019-11-15T15.07.31.102,0.586,0.037,-1.040,-0.199
1573801651112,2019-11-15T15.07.31.112,0.596,0.037,-1.037,-0.201
1573801651121,2019-11-15T15.07.31.121,0.605,0.038,-1.035,-0.201
1573801651131,2019-11-15T15.07.31.131,0.615,0.036,-1.036,-0.203
1573801651141,2019-11-15T15.07.31.141,0.625,0.034,-1.038,-0.204
1573801651151,2019-11-15T15.07.31.151,0.635,0.034,-1.036,-0.201
1573801651160,2019-11-15T15.07.31.160,0.644,0.038,-1.040,-0.197
1573801651171,2019-11-15T15.07.31.171,0.655,0.037,-1.038,-0.203
1573801651181,2019-11-15T15.07.31.181,0.665,0.034,-1.041,-0.203
1573801651191,2019-11-15T15.07.31.191,0.675,0.036,-1.039,-0.202
1573801651201,2019-11-15T15.07.31.201,0.685,0.035,-1.038,-0.203
1573801651210,2019-11-15T15.07.31.210,0.694,0.035,-1.040,-0.200
1573801651220,2019-11-15T15.07.31.220,0.704,0.039,-1.038,-0.202
1573801651231,2019-11-15T15.07.31.231,0.715,0.038,-1.037,-0.200
1573801651241,2019-11-15T15.07.31.241,0.725,0.037,-1.037,-0.200
1573801651251,2019-11-15T15.07.31.251,0.735,0.035,-1.038,-0.202
1573801651260,2019-11-15T15.07.31.260,0.744,0.035,-1.037,-0.200
1573801651270,2019-11-15T15.07.31.270,0.754,0.036,-1.038,-0.198
1573801651280,2019-11-15T15.07.31.280,0.764,0.035,-1.038,-0.198
1573801651291,2019-11-15T15.07.31.291,0.775,0.034,-1.036,-0.201
1573801651299,2019-11-15T15.07.31.299,0.783,0.035,-1.039,-0.202
1573801651310,2019-11-15T15.07.31.310,0.794,0.038,-1.037,-0.205
1573801651320,2019-11-15T15.07.31.320,0.804,0.037,-1.037,-0.205
1573801651330,2019-11-15T15.07.31.330,0.814,0.032,-1.036,-0.205
1573801651340,2019-11-15T15.07.31.340,0.824,0.030,-1.037,-0.202
1573801651349,2019-11-15T15.07.31.349,0.833,0.034,-1.037,-0.198
