epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801648206,2019-11-15T15.07.28.206,0.000,3.963,-5.000,-1.707
1573801648216,2019-11-15T15.07.28.216,0.010,4.268,-4.756,-1.341
1573801648226,2019-11-15T15.07.28.226,0.020,4.695,-3.537,-1.829
1573801648235,2019-11-15T15.07.28.235,0.029,6.037,-1.646,-1.280
1573801648245,2019-11-15T15.07.28.245,0.039,7.561,-0.610,-0.488
1573801648255,2019-11-15T15.07.28.255,0.049,8.902,-0.915,-0.183
1573801648266,2019-11-15T15.07.28.266,0.060,8.476,-1.890,-0.305
1573801648276,2019-11-15T15.07.28.276,0.070,7.439,-2.561,-0.915
1573801648286,2019-11-15T15.07.28.286,0.080,6.463,-3.049,-1.646
1573801648296,2019-11-15T15.07.28.296,0.090,6.280,-2.317,-1.646
1573801648307,2019-11-15T15.07.28.307,0.101,6.707,-1.890,-0.793
1573801648317,2019-11-15T15.07.28.317,0.111,6.402,-1.707,-0.122
1573801648326,2019-11-15T15.07.28.326,0.120,4.207,-1.524,-0.061
1573801648336,2019-11-15T15.07.28.336,0.130,3.293,-0.366,-0.305
1573801648346,2019-11-15T15.07.28.346,0.140,3.354,0.122,-0.610
1573801648357,2019-11-15T15.07.28.357,0.151,2.622,-0.427,-0.976
1573801648367,2019-11-15T15.07.28.367,0.161,2.988,-1.159,-1.159
1573801648377,2019-11-15T15.07.28.377,0.171,1.585,-0.610,-0.793
1573801648387,2019-11-15T15.07.28.387,0.181,1.098,-0.122,-0.122
1573801648398,2019-11-15T15.07.28.398,0.192,1.402,-0.549,0.122
1573801648406,2019-11-15T15.07.28.406,0.200,-0.061,-1.768,-0.366
1573801648417,2019-11-15T15.07.28.417,0.211,-1.951,-3.049,-0.793
1573801648427,2019-11-15T15.07.28.427,0.221,-1.646,-2.561,-0.610
1573801648437,2019-11-15T15.07.28.437,0.231,-1.098,-1.524,-0.427
1573801648447,2019-11-15T15.07.28.447,0.241,-1.098,-1.341,-0.427
1573801648458,2019-11-15T15.07.28.458,0.252,-1.037,-1.402,-0.671
1573801648468,2019-11-15T15.07.28.468,0.262,-0.366,-1.341,-0.793
1573801648478,2019-11-15T15.07.28.478,0.272,0.427,-1.585,-0.671
1573801648488,2019-11-15T15.07.28.488,0.282,0.732,-1.280,-0.610
1573801648497,2019-11-15T15.07.28.497,0.291,0.305,0.122,-0.549
1573801648507,2019-11-15T15.07.28.507,0.301,0.061,1.098,-0.183
1573801648518,2019-11-15T15.07.28.518,0.312,-0.183,1.341,0.183
1573801648528,2019-11-15T15.07.28.528,0.322,0.000,0.915,0.183
1573801648538,2019-11-15T15.07.28.538,0.332,0.000,0.366,-0.183
1573801648548,2019-11-15T15.07.28.548,0.342,-0.183,-0.549,-0.488
1573801648559,2019-11-15T15.07.28.559,0.353,-0.122,-1.463,-0.671
1573801648569,2019-11-15T15.07.28.569,0.363,-0.061,-1.463,-0.732
1573801648579,2019-11-15T15.07.28.579,0.373,-0.610,-1.341,-0.549
1573801648588,2019-11-15T15.07.28.588,0.382,-0.915,-1.707,0.000
1573801648598,2019-11-15T15.07.28.598,0.392,-0.244,-1.646,0.366
1573801648608,2019-11-15T15.07.28.608,0.402,-0.732,-1.220,0.244
1573801648619,2019-11-15T15.07.28.619,0.413,-0.793,-0.671,-0.183
1573801648629,2019-11-15T15.07.28.629,0.423,-0.915,-0.854,-0.427
1573801648639,2019-11-15T15.07.28.639,0.433,-1.280,-1.159,-0.671
1573801648650,2019-11-15T15.07.28.650,0.444,-0.610,-1.159,-0.488
1573801648660,2019-11-15T15.07.28.660,0.454,-0.793,-1.524,-0.244
1573801648669,2019-11-15T15.07.28.669,0.463,-1.829,-2.256,-0.122
1573801648679,2019-11-15T15.07.28.679,0.473,-2.439,-2.561,0.000
1573801648689,2019-11-15T15.07.28.689,0.483,-1.890,-1.890,0.305
1573801648699,2019-11-15T15.07.28.699,0.493,0.061,-1.402,0.305
1573801648710,2019-11-15T15.07.28.710,0.504,1.098,-0.671,0.000
1573801648720,2019-11-15T15.07.28.720,0.514,0.976,-0.793,-0.183
1573801648730,2019-11-15T15.07.28.730,0.524,0.610,-1.402,-0.366
1573801648740,2019-11-15T15.07.28.740,0.534,0.366,-1.646,-0.305
1573801648751,2019-11-15T15.07.28.751,0.545,0.488,-1.098,-0.061
1573801648759,2019-11-15T15.07.28.759,0.553,0.610,-0.366,-0.061
1573801648770,2019-11-15T15.07.28.770,0.564,0.000,-0.061,-0.427
1573801648780,2019-11-15T15.07.28.780,0.574,0.061,-0.183,-0.732
1573801648790,2019-11-15T15.07.28.790,0.584,-0.610,0.061,-0.915
1573801648800,2019-11-15T15.07.28.800,0.594,-0.122,0.427,-1.037
1573801648811,2019-11-15T15.07.28.811,0.605,0.122,0.244,-1.159
1573801648821,2019-11-15T15.07.28.821,0.615,0.366,-0.488,-1.159
1573801648831,2019-11-15T15.07.28.831,0.625,1.159,-1.280,-0.976
1573801648840,2019-11-15T15.07.28.840,0.634,1.707,-2.683,-1.098
1573801648850,2019-11-15T15.07.28.850,0.644,2.256,-3.049,-1.220
1573801648860,2019-11-15T15.07.28.860,0.654,3.110,-1.280,-1.098
1573801648871,2019-11-15T15.07.28.871,0.665,3.110,1.098,-0.915
1573801648881,2019-11-15T15.07.28.881,0.675,2.317,1.280,-0.732
1573801648891,2019-11-15T15.07.28.891,0.685,1.646,-0.732,-0.488
1573801648901,2019-11-15T15.07.28.901,0.695,1.220,-2.866,-0.488
1573801648912,2019-11-15T15.07.28.912,0.706,1.768,-4.024,-0.732
1573801648922,2019-11-15T15.07.28.922,0.716,1.524,-4.268,-1.098
1573801648931,2019-11-15T15.07.28.931,0.725,0.183,-3.354,-1.280
1573801648941,2019-11-15T15.07.28.941,0.735,0.793,-2.134,-1.037
1573801648951,2019-11-15T15.07.28.951,0.745,1.585,-0.732,-0.427
1573801648962,2019-11-15T15.07.28.962,0.756,1.768,-1.037,-0.183
1573801648972,2019-11-15T15.07.28.972,0.766,1.951,-2.134,-0.244
1573801648982,2019-11-15T15.07.28.982,0.776,1.585,-2.988,-0.366
1573801648992,2019-11-15T15.07.28.992,0.786,0.427,-3.171,-0.671
1573801649003,2019-11-15T15.07.29.003,0.797,-0.183,-2.378,-1.037
1573801649013,2019-11-15T15.07.29.013,0.807,0.244,-1.829,-1.463
1573801649022,2019-11-15T15.07.29.022,0.816,0.000,-1.341,-1.524
1573801649032,2019-11-15T15.07.29.032,0.826,-0.427,-0.488,-1.037
1573801649042,2019-11-15T15.07.29.042,0.836,-0.244,-0.305,-0.488
1573801649052,2019-11-15T15.07.29.052,0.846,0.000,-0.732,-0.183
1573801649063,2019-11-15T15.07.29.063,0.857,0.061,-0.793,-0.061
1573801649073,2019-11-15T15.07.29.073,0.867,0.244,-0.854,-0.183
1573801649083,2019-11-15T15.07.29.083,0.877,-1.341,-0.610,-0.671
1573801649093,2019-11-15T15.07.29.093,0.887,-2.073,-0.732,-0.915
1573801649102,2019-11-15T15.07.29.102,0.896,-1.402,-1.098,-0.793
1573801649112,2019-11-15T15.07.29.112,0.906,-1.280,-1.524,-0.488
1573801649123,2019-11-15T15.07.29.123,0.917,-0.854,-2.439,-0.183
1573801649133,2019-11-15T15.07.29.133,0.927,-1.829,-1.524,0.061
1573801649143,2019-11-15T15.07.29.143,0.937,-1.402,-0.488,0.122
1573801649153,2019-11-15T15.07.29.153,0.947,-0.366,-0.793,-0.122
1573801649164,2019-11-15T15.07.29.164,0.958,-1.646,-1.280,-0.427
1573801649174,2019-11-15T15.07.29.174,0.968,-1.707,-1.341,-0.366
1573801649183,2019-11-15T15.07.29.183,0.977,-1.037,-0.427,0.122
1573801649193,2019-11-15T15.07.29.193,0.987,-0.427,0.793,0.305
1573801649203,2019-11-15T15.07.29.203,0.997,-1.037,0.976,0.244
