epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801654259,2019-11-15T15.07.34.259,0.000,-1.098,3.537,1.037
1573801654270,2019-11-15T15.07.34.270,0.011,-1.280,4.024,0.488
1573801654280,2019-11-15T15.07.34.280,0.021,-1.159,3.476,0.427
1573801654290,2019-11-15T15.07.34.290,0.031,-0.854,2.134,0.671
1573801654300,2019-11-15T15.07.34.300,0.041,-0.305,0.061,0.671
1573801654311,2019-11-15T15.07.34.311,0.052,-0.183,-1.646,0.305
1573801654321,2019-11-15T15.07.34.321,0.062,0.305,-3.415,-0.183
1573801654331,2019-11-15T15.07.34.331,0.072,0.671,-3.415,-0.244
1573801654340,2019-11-15T15.07.34.340,0.081,0.000,-1.280,-0.305
1573801654350,2019-11-15T15.07.34.350,0.091,-0.915,0.854,-0.549
1573801654361,2019-11-15T15.07.34.361,0.102,-1.463,2.622,-0.976
1573801654371,2019-11-15T15.07.34.371,0.112,-1.829,4.329,-0.854
1573801654381,2019-11-15T15.07.34.381,0.122,-1.951,4.085,-0.488
1573801654391,2019-11-15T15.07.34.391,0.132,-2.378,2.012,-0.854
1573801654402,2019-11-15T15.07.34.402,0.143,-1.951,-0.061,-1.280
1573801654412,2019-11-15T15.07.34.412,0.153,-0.976,0.732,-1.280
1573801654422,2019-11-15T15.07.34.422,0.163,-0.427,1.037,-1.098
1573801654432,2019-11-15T15.07.34.432,0.173,-0.793,1.280,-0.549
1573801654441,2019-11-15T15.07.34.441,0.182,-1.037,1.585,-0.427
1573801654451,2019-11-15T15.07.34.451,0.192,-0.671,-0.305,-0.793
1573801654462,2019-11-15T15.07.34.462,0.203,-0.122,-2.012,-0.488
1573801654472,2019-11-15T15.07.34.472,0.213,0.366,-2.378,0.000
1573801654482,2019-11-15T15.07.34.482,0.223,-0.244,-2.317,-0.366
1573801654492,2019-11-15T15.07.34.492,0.233,-1.098,-1.585,-0.488
1573801654503,2019-11-15T15.07.34.503,0.244,-0.671,0.427,-0.061
