epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801648467,2019-11-15T15.07.28.467,0.000,-0.193,-1.030,0.080
1573801648477,2019-11-15T15.07.28.477,0.010,-0.194,-1.040,0.082
1573801648487,2019-11-15T15.07.28.487,0.020,-0.169,-1.029,0.085
1573801648497,2019-11-15T15.07.28.497,0.030,-0.155,-1.025,0.082
1573801648508,2019-11-15T15.07.28.508,0.041,-0.162,-1.024,0.078
1573801648518,2019-11-15T15.07.28.518,0.051,-0.177,-1.024,0.074
1573801648528,2019-11-15T15.07.28.528,0.061,-0.190,-1.026,0.076
1573801648538,2019-11-15T15.07.28.538,0.071,-0.199,-1.031,0.075
1573801648549,2019-11-15T15.07.28.549,0.082,-0.208,-1.034,0.075
1573801648559,2019-11-15T15.07.28.559,0.092,-0.200,-1.029,0.073
1573801648569,2019-11-15T15.07.28.569,0.102,-0.183,-1.037,0.071
1573801648579,2019-11-15T15.07.28.579,0.112,-0.158,-1.042,0.069
1573801648588,2019-11-15T15.07.28.588,0.121,-0.149,-1.037,0.070
1573801648598,2019-11-15T15.07.28.598,0.131,-0.161,-1.032,0.068
1573801648609,2019-11-15T15.07.28.609,0.142,-0.174,-1.032,0.066
1573801648619,2019-11-15T15.07.28.619,0.152,-0.188,-1.031,0.066
1573801648629,2019-11-15T15.07.28.629,0.162,-0.198,-1.031,0.069
1573801648640,2019-11-15T15.07.28.640,0.173,-0.199,-1.032,0.069
1573801648650,2019-11-15T15.07.28.650,0.183,-0.194,-1.036,0.064
1573801648660,2019-11-15T15.07.28.660,0.193,-0.189,-1.039,0.068
1573801648670,2019-11-15T15.07.28.670,0.203,-0.177,-1.047,0.068
1573801648681,2019-11-15T15.07.28.681,0.214,-0.173,-1.048,0.070
1573801648691,2019-11-15T15.07.28.691,0.224,-0.179,-1.048,0.070
1573801648701,2019-11-15T15.07.28.701,0.234,-0.178,-1.045,0.074
1573801648711,2019-11-15T15.07.28.711,0.244,-0.174,-1.040,0.081
1573801648722,2019-11-15T15.07.28.722,0.255,-0.187,-1.033,0.078
1573801648732,2019-11-15T15.07.28.732,0.265,-0.194,-1.028,0.077
1573801648742,2019-11-15T15.07.28.742,0.275,-0.194,-1.026,0.078
1573801648752,2019-11-15T15.07.28.752,0.285,-0.189,-1.031,0.079
1573801648761,2019-11-15T15.07.28.761,0.294,-0.183,-1.032,0.084
1573801648771,2019-11-15T15.07.28.771,0.304,-0.171,-1.032,0.083
1573801648782,2019-11-15T15.07.28.782,0.315,-0.175,-1.037,0.083
1573801648792,2019-11-15T15.07.28.792,0.325,-0.164,-1.040,0.085
1573801648802,2019-11-15T15.07.28.802,0.335,-0.160,-1.035,0.083
1573801648812,2019-11-15T15.07.28.812,0.345,-0.170,-1.033,0.081
1573801648823,2019-11-15T15.07.28.823,0.356,-0.178,-1.030,0.076
1573801648833,2019-11-15T15.07.28.833,0.366,-0.183,-1.033,0.064
1573801648843,2019-11-15T15.07.28.843,0.376,-0.188,-1.041,0.063
1573801648853,2019-11-15T15.07.28.853,0.386,-0.182,-1.039,0.071
1573801648864,2019-11-15T15.07.28.864,0.397,-0.177,-1.030,0.076
1573801648874,2019-11-15T15.07.28.874,0.407,-0.178,-1.029,0.076
1573801648884,2019-11-15T15.07.28.884,0.417,-0.173,-1.029,0.079
1573801648894,2019-11-15T15.07.28.894,0.427,-0.170,-1.025,0.072
1573801648905,2019-11-15T15.07.28.905,0.438,-0.171,-1.030,0.064
1573801648915,2019-11-15T15.07.28.915,0.448,-0.174,-1.039,0.066
1573801648925,2019-11-15T15.07.28.925,0.458,-0.176,-1.039,0.068
1573801648934,2019-11-15T15.07.28.934,0.467,-0.187,-1.032,0.064
1573801648944,2019-11-15T15.07.28.944,0.477,-0.194,-1.029,0.064
1573801648954,2019-11-15T15.07.28.954,0.487,-0.201,-1.026,0.067
1573801648965,2019-11-15T15.07.28.965,0.498,-0.197,-1.021,0.077
1573801648975,2019-11-15T15.07.28.975,0.508,-0.193,-1.024,0.071
1573801648985,2019-11-15T15.07.28.985,0.518,-0.189,-1.032,0.069
1573801648995,2019-11-15T15.07.28.995,0.528,-0.174,-1.036,0.071
1573801649006,2019-11-15T15.07.29.006,0.539,-0.163,-1.033,0.073
1573801649016,2019-11-15T15.07.29.016,0.549,-0.168,-1.029,0.072
1573801649026,2019-11-15T15.07.29.026,0.559,-0.177,-1.023,0.072
1573801649036,2019-11-15T15.07.29.036,0.569,-0.193,-1.017,0.073
1573801649047,2019-11-15T15.07.29.047,0.580,-0.200,-1.013,0.070
1573801649057,2019-11-15T15.07.29.057,0.590,-0.201,-1.030,0.069
1573801649067,2019-11-15T15.07.29.067,0.600,-0.206,-1.039,0.065
1573801649077,2019-11-15T15.07.29.077,0.610,-0.204,-1.039,0.062
1573801649088,2019-11-15T15.07.29.088,0.621,-0.196,-1.035,0.063
1573801649098,2019-11-15T15.07.29.098,0.631,-0.199,-1.036,0.069
1573801649108,2019-11-15T15.07.29.108,0.641,-0.203,-1.039,0.068
1573801649117,2019-11-15T15.07.29.117,0.650,-0.188,-1.042,0.072
1573801649127,2019-11-15T15.07.29.127,0.660,-0.176,-1.044,0.072
1573801649138,2019-11-15T15.07.29.138,0.671,-0.177,-1.044,0.074
1573801649148,2019-11-15T15.07.29.148,0.681,-0.185,-1.044,0.070
1573801649158,2019-11-15T15.07.29.158,0.691,-0.185,-1.039,0.074
1573801649168,2019-11-15T15.07.29.168,0.701,-0.183,-1.034,0.077
1573801649179,2019-11-15T15.07.29.179,0.712,-0.180,-1.023,0.081
1573801649189,2019-11-15T15.07.29.189,0.722,-0.188,-1.017,0.081
1573801649199,2019-11-15T15.07.29.199,0.732,-0.191,-1.020,0.081
1573801649209,2019-11-15T15.07.29.209,0.742,-0.187,-1.031,0.083
1573801649220,2019-11-15T15.07.29.220,0.753,-0.185,-1.035,0.083
1573801649230,2019-11-15T15.07.29.230,0.763,-0.172,-1.036,0.088
1573801649240,2019-11-15T15.07.29.240,0.773,-0.167,-1.039,0.087
1573801649250,2019-11-15T15.07.29.250,0.783,-0.183,-1.038,0.085
1573801649261,2019-11-15T15.07.29.261,0.794,-0.186,-1.036,0.083
1573801649271,2019-11-15T15.07.29.271,0.804,-0.188,-1.029,0.085
1573801649281,2019-11-15T15.07.29.281,0.814,-0.192,-1.028,0.084
1573801649290,2019-11-15T15.07.29.290,0.823,-0.197,-1.029,0.085
1573801649300,2019-11-15T15.07.29.300,0.833,-0.194,-1.034,0.080
1573801649310,2019-11-15T15.07.29.310,0.843,-0.186,-1.046,0.075
1573801649321,2019-11-15T15.07.29.321,0.854,-0.180,-1.045,0.077
1573801649331,2019-11-15T15.07.29.331,0.864,-0.184,-1.041,0.082
1573801649341,2019-11-15T15.07.29.341,0.874,-0.187,-1.039,0.083
1573801649351,2019-11-15T15.07.29.351,0.884,-0.188,-1.040,0.080
1573801649362,2019-11-15T15.07.29.362,0.895,-0.190,-1.040,0.076
1573801649372,2019-11-15T15.07.29.372,0.905,-0.193,-1.034,0.073
1573801649382,2019-11-15T15.07.29.382,0.915,-0.198,-1.029,0.067
1573801649392,2019-11-15T15.07.29.392,0.925,-0.194,-1.028,0.070
1573801649403,2019-11-15T15.07.29.403,0.936,-0.188,-1.029,0.072
1573801649413,2019-11-15T15.07.29.413,0.946,-0.185,-1.031,0.074
1573801649423,2019-11-15T15.07.29.423,0.956,-0.188,-1.030,0.074
1573801649433,2019-11-15T15.07.29.433,0.966,-0.187,-1.036,0.072
1573801649444,2019-11-15T15.07.29.444,0.977,-0.187,-1.041,0.070
1573801649454,2019-11-15T15.07.29.454,0.987,-0.192,-1.051,0.062
1573801649464,2019-11-15T15.07.29.464,0.997,-0.180,-1.042,0.064
1573801649473,2019-11-15T15.07.29.473,1.006,-0.177,-1.030,0.067
1573801649483,2019-11-15T15.07.29.483,1.016,-0.184,-1.027,0.064
1573801649494,2019-11-15T15.07.29.494,1.027,-0.184,-1.026,0.060
1573801649504,2019-11-15T15.07.29.504,1.037,-0.181,-1.027,0.067
1573801649514,2019-11-15T15.07.29.514,1.047,-0.184,-1.035,0.066
1573801649524,2019-11-15T15.07.29.524,1.057,-0.193,-1.050,0.062
1573801649535,2019-11-15T15.07.29.535,1.068,-0.191,-1.048,0.064
1573801649545,2019-11-15T15.07.29.545,1.078,-0.190,-1.035,0.064
1573801649555,2019-11-15T15.07.29.555,1.088,-0.192,-1.033,0.066
1573801649565,2019-11-15T15.07.29.565,1.098,-0.184,-1.035,0.072
1573801649576,2019-11-15T15.07.29.576,1.109,-0.165,-1.027,0.072
1573801649586,2019-11-15T15.07.29.586,1.119,-0.161,-1.022,0.069
1573801649596,2019-11-15T15.07.29.596,1.129,-0.168,-1.029,0.065
1573801649606,2019-11-15T15.07.29.606,1.139,-0.180,-1.036,0.057
1573801649617,2019-11-15T15.07.29.617,1.150,-0.186,-1.036,0.066
1573801649627,2019-11-15T15.07.29.627,1.160,-0.198,-1.024,0.075
1573801649637,2019-11-15T15.07.29.637,1.170,-0.207,-1.022,0.071
1573801649646,2019-11-15T15.07.29.646,1.179,-0.193,-1.022,0.070
1573801649656,2019-11-15T15.07.29.656,1.189,-0.184,-1.026,0.076
1573801649666,2019-11-15T15.07.29.666,1.199,-0.188,-1.032,0.076
1573801649677,2019-11-15T15.07.29.677,1.210,-0.188,-1.044,0.074
1573801649687,2019-11-15T15.07.29.687,1.220,-0.177,-1.046,0.079
1573801649697,2019-11-15T15.07.29.697,1.230,-0.186,-1.038,0.080
1573801649707,2019-11-15T15.07.29.707,1.240,-0.205,-1.029,0.073
1573801649718,2019-11-15T15.07.29.718,1.251,-0.215,-1.027,0.071
1573801649728,2019-11-15T15.07.29.728,1.261,-0.200,-1.033,0.074
1573801649738,2019-11-15T15.07.29.738,1.271,-0.196,-1.041,0.076
1573801649748,2019-11-15T15.07.29.748,1.281,-0.204,-1.044,0.075
1573801649759,2019-11-15T15.07.29.759,1.292,-0.197,-1.042,0.074
1573801649769,2019-11-15T15.07.29.769,1.302,-0.190,-1.037,0.073
1573801649779,2019-11-15T15.07.29.779,1.312,-0.187,-1.042,0.075
1573801649789,2019-11-15T15.07.29.789,1.322,-0.184,-1.043,0.079
1573801649800,2019-11-15T15.07.29.800,1.333,-0.188,-1.034,0.080
1573801649810,2019-11-15T15.07.29.810,1.343,-0.196,-1.031,0.077
1573801649819,2019-11-15T15.07.29.819,1.352,-0.185,-1.033,0.080
1573801649829,2019-11-15T15.07.29.829,1.362,-0.180,-1.037,0.082
1573801649839,2019-11-15T15.07.29.839,1.372,-0.190,-1.034,0.081
1573801649849,2019-11-15T15.07.29.849,1.382,-0.194,-1.032,0.082
1573801649860,2019-11-15T15.07.29.860,1.393,-0.188,-1.031,0.077
1573801649870,2019-11-15T15.07.29.870,1.403,-0.192,-1.042,0.074
1573801649880,2019-11-15T15.07.29.880,1.413,-0.199,-1.049,0.073
1573801649890,2019-11-15T15.07.29.890,1.423,-0.192,-1.040,0.077
1573801649901,2019-11-15T15.07.29.901,1.434,-0.186,-1.035,0.079
1573801649911,2019-11-15T15.07.29.911,1.444,-0.167,-1.033,0.082
1573801649921,2019-11-15T15.07.29.921,1.454,-0.167,-1.028,0.077
1573801649931,2019-11-15T15.07.29.931,1.464,-0.167,-1.035,0.069
