epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801650973,2019-11-15T15.07.30.973,0.000,0.732,-2.012,0.122
1573801650983,2019-11-15T15.07.30.983,0.010,0.366,-2.195,0.061
1573801650994,2019-11-15T15.07.30.994,0.021,0.122,-1.524,0.549
1573801651004,2019-11-15T15.07.31.004,0.031,-0.061,-1.524,0.610
1573801651014,2019-11-15T15.07.31.014,0.041,0.061,-1.463,0.671
1573801651024,2019-11-15T15.07.31.024,0.051,0.305,-1.402,0.732
1573801651035,2019-11-15T15.07.31.035,0.062,0.183,-1.341,0.732
1573801651045,2019-11-15T15.07.31.045,0.072,0.061,-1.463,0.793
1573801651054,2019-11-15T15.07.31.054,0.081,0.122,-1.463,0.732
1573801651064,2019-11-15T15.07.31.064,0.091,0.244,-1.098,0.854
1573801651074,2019-11-15T15.07.31.074,0.101,0.366,-0.793,0.976
1573801651085,2019-11-15T15.07.31.085,0.112,0.427,-0.793,1.098
1573801651095,2019-11-15T15.07.31.095,0.122,0.244,-0.854,0.915
1573801651105,2019-11-15T15.07.31.105,0.132,0.305,-0.671,0.854
1573801651115,2019-11-15T15.07.31.115,0.142,0.366,-0.671,0.854
1573801651126,2019-11-15T15.07.31.126,0.153,0.427,-0.854,0.854
1573801651136,2019-11-15T15.07.31.136,0.163,0.366,-1.098,0.793
1573801651146,2019-11-15T15.07.31.146,0.173,0.305,-1.098,0.732
1573801651156,2019-11-15T15.07.31.156,0.183,0.305,-1.037,0.671
1573801651167,2019-11-15T15.07.31.167,0.194,0.366,-1.037,0.610
1573801651177,2019-11-15T15.07.31.177,0.204,0.305,-0.854,0.671
1573801651187,2019-11-15T15.07.31.187,0.214,0.183,-1.037,0.732
1573801651197,2019-11-15T15.07.31.197,0.224,0.305,-1.280,0.671
1573801651208,2019-11-15T15.07.31.208,0.235,0.366,-1.402,0.732
1573801651216,2019-11-15T15.07.31.216,0.243,0.305,-1.402,0.671
1573801651227,2019-11-15T15.07.31.227,0.254,0.244,-1.280,0.854
1573801651237,2019-11-15T15.07.31.237,0.264,0.305,-0.915,0.854
1573801651247,2019-11-15T15.07.31.247,0.274,0.488,-0.976,0.793
1573801651257,2019-11-15T15.07.31.257,0.284,0.549,-1.159,0.732
1573801651268,2019-11-15T15.07.31.268,0.295,0.366,-1.463,0.610
1573801651278,2019-11-15T15.07.31.278,0.305,0.427,-1.524,0.610
1573801651288,2019-11-15T15.07.31.288,0.315,0.488,-1.220,0.671
1573801651298,2019-11-15T15.07.31.298,0.325,0.427,-1.220,0.793
1573801651309,2019-11-15T15.07.31.309,0.336,0.305,-1.280,0.793
1573801651319,2019-11-15T15.07.31.319,0.346,0.183,-1.341,0.854
1573801651329,2019-11-15T15.07.31.329,0.356,0.244,-1.402,0.854
1573801651339,2019-11-15T15.07.31.339,0.366,0.366,-1.402,0.854
1573801651350,2019-11-15T15.07.31.350,0.377,0.366,-1.280,0.610
1573801651360,2019-11-15T15.07.31.360,0.387,0.427,-1.220,0.488
1573801651370,2019-11-15T15.07.31.370,0.397,0.366,-1.280,0.549
1573801651380,2019-11-15T15.07.31.380,0.407,0.183,-1.402,0.488
1573801651389,2019-11-15T15.07.31.389,0.416,0.244,-1.280,0.549
1573801651399,2019-11-15T15.07.31.399,0.426,0.183,-1.159,0.549
1573801651410,2019-11-15T15.07.31.410,0.437,0.183,-1.463,0.488
1573801651420,2019-11-15T15.07.31.420,0.447,0.305,-1.585,0.366
1573801651430,2019-11-15T15.07.31.430,0.457,0.366,-1.402,0.305
1573801651440,2019-11-15T15.07.31.440,0.467,0.305,-1.159,0.366
1573801651451,2019-11-15T15.07.31.451,0.478,0.427,-0.610,0.427
1573801651461,2019-11-15T15.07.31.461,0.488,0.488,-0.732,0.549
1573801651471,2019-11-15T15.07.31.471,0.498,0.305,-1.220,0.427
1573801651481,2019-11-15T15.07.31.481,0.508,0.244,-1.280,0.183
1573801651492,2019-11-15T15.07.31.492,0.519,0.183,-1.280,0.183
1573801651502,2019-11-15T15.07.31.502,0.529,0.122,-1.220,0.183
1573801651512,2019-11-15T15.07.31.512,0.539,0.122,-0.976,0.122
1573801651523,2019-11-15T15.07.31.523,0.550,0.122,-0.610,0.122
1573801651533,2019-11-15T15.07.31.533,0.560,0.000,-0.488,0.122
1573801651543,2019-11-15T15.07.31.543,0.570,0.061,-0.671,0.183
1573801651552,2019-11-15T15.07.31.552,0.579,-0.061,-0.732,0.061
1573801651562,2019-11-15T15.07.31.562,0.589,0.122,-0.671,-0.061
1573801651572,2019-11-15T15.07.31.572,0.599,0.244,-0.549,-0.183
1573801651583,2019-11-15T15.07.31.583,0.610,0.122,-1.037,-0.244
1573801651593,2019-11-15T15.07.31.593,0.620,0.000,-1.646,-0.122
1573801651603,2019-11-15T15.07.31.603,0.630,-0.061,-1.707,-0.122
1573801651613,2019-11-15T15.07.31.613,0.640,0.122,-1.463,0.061
1573801651624,2019-11-15T15.07.31.624,0.651,-0.061,-1.159,0.244
1573801651634,2019-11-15T15.07.31.634,0.661,-0.122,-1.463,0.305
1573801651644,2019-11-15T15.07.31.644,0.671,-0.122,-1.585,0.244
1573801651654,2019-11-15T15.07.31.654,0.681,0.000,-1.402,0.122
