epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801650527,2019-11-15T15.07.30.527,0.000,4.512,-1.159,-1.280
1573801650536,2019-11-15T15.07.30.536,0.009,4.451,-0.854,-2.317
1573801650546,2019-11-15T15.07.30.546,0.019,4.573,-0.671,-2.500
1573801650557,2019-11-15T15.07.30.557,0.030,4.512,-0.549,-2.866
1573801650567,2019-11-15T15.07.30.567,0.040,4.329,-0.244,-3.293
1573801650577,2019-11-15T15.07.30.577,0.050,3.963,0.000,-3.171
1573801650587,2019-11-15T15.07.30.587,0.060,3.720,-0.061,-2.744
1573801650598,2019-11-15T15.07.30.598,0.071,3.354,-0.427,-2.012
1573801650608,2019-11-15T15.07.30.608,0.081,2.866,-0.671,-1.524
1573801650618,2019-11-15T15.07.30.618,0.091,2.317,-0.671,-1.524
1573801650628,2019-11-15T15.07.30.628,0.101,1.768,-0.122,-1.707
1573801650639,2019-11-15T15.07.30.639,0.112,1.220,0.793,-1.890
1573801650647,2019-11-15T15.07.30.647,0.120,0.854,1.829,-2.012
1573801650658,2019-11-15T15.07.30.658,0.131,0.671,2.683,-1.829
1573801650668,2019-11-15T15.07.30.668,0.141,0.549,3.049,-1.159
1573801650678,2019-11-15T15.07.30.678,0.151,0.305,2.988,-0.305
1573801650689,2019-11-15T15.07.30.689,0.162,-0.183,2.927,0.183
1573801650699,2019-11-15T15.07.30.699,0.172,-0.671,2.866,0.610
1573801650709,2019-11-15T15.07.30.709,0.182,-1.280,3.110,0.793
1573801650719,2019-11-15T15.07.30.719,0.192,-1.646,3.232,0.976
1573801650730,2019-11-15T15.07.30.730,0.203,-1.829,2.927,1.220
1573801650740,2019-11-15T15.07.30.740,0.213,-1.463,2.317,1.402
1573801650750,2019-11-15T15.07.30.750,0.223,-0.976,1.341,1.707
1573801650760,2019-11-15T15.07.30.760,0.233,-0.183,0.427,1.768
1573801650769,2019-11-15T15.07.30.769,0.242,0.488,-0.061,1.402
1573801650779,2019-11-15T15.07.30.779,0.252,1.159,-0.122,0.854
1573801650790,2019-11-15T15.07.30.790,0.263,1.402,-0.061,0.366
1573801650800,2019-11-15T15.07.30.800,0.273,1.585,0.183,-0.183
1573801650810,2019-11-15T15.07.30.810,0.283,1.646,0.183,-0.610
