epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573801652183,2019-11-15T15.07.32.183,0.000,-0.206,-1.000,-0.051
1573801652193,2019-11-15T15.07.32.193,0.010,-0.207,-1.024,-0.041
1573801652203,2019-11-15T15.07.32.203,0.020,-0.203,-1.018,-0.034
1573801652214,2019-11-15T15.07.32.214,0.031,-0.208,-0.999,-0.027
1573801652224,2019-11-15T15.07.32.224,0.041,-0.232,-0.988,-0.024
1573801652234,2019-11-15T15.07.32.234,0.051,-0.232,-0.984,-0.039
1573801652244,2019-11-15T15.07.32.244,0.061,-0.220,-0.986,-0.039
1573801652255,2019-11-15T15.07.32.255,0.072,-0.204,-0.997,-0.037
1573801652263,2019-11-15T15.07.32.263,0.080,-0.185,-1.012,-0.030
1573801652274,2019-11-15T15.07.32.274,0.091,-0.174,-1.022,-0.035
1573801652284,2019-11-15T15.07.32.284,0.101,-0.165,-1.017,-0.037
1573801652294,2019-11-15T15.07.32.294,0.111,-0.167,-1.014,-0.048
1573801652305,2019-11-15T15.07.32.305,0.122,-0.179,-1.006,-0.051
1573801652315,2019-11-15T15.07.32.315,0.132,-0.197,-0.998,-0.042
1573801652325,2019-11-15T15.07.32.325,0.142,-0.217,-0.989,-0.042
1573801652335,2019-11-15T15.07.32.335,0.152,-0.228,-0.985,-0.039
1573801652344,2019-11-15T15.07.32.344,0.161,-0.224,-1.001,-0.035
1573801652354,2019-11-15T15.07.32.354,0.171,-0.216,-1.009,-0.032
1573801652365,2019-11-15T15.07.32.365,0.182,-0.211,-1.010,-0.031
1573801652375,2019-11-15T15.07.32.375,0.192,-0.217,-1.010,-0.034
1573801652385,2019-11-15T15.07.32.385,0.202,-0.202,-0.990,-0.052
1573801652395,2019-11-15T15.07.32.395,0.212,-0.191,-0.984,-0.055
1573801652406,2019-11-15T15.07.32.406,0.223,-0.196,-1.003,-0.050
1573801652416,2019-11-15T15.07.32.416,0.233,-0.194,-1.017,-0.051
1573801652425,2019-11-15T15.07.32.425,0.242,-0.189,-1.016,-0.041
1573801652435,2019-11-15T15.07.32.435,0.252,-0.183,-1.010,-0.027
1573801652445,2019-11-15T15.07.32.445,0.262,-0.186,-1.005,-0.017
1573801652455,2019-11-15T15.07.32.455,0.272,-0.200,-1.004,-0.027
1573801652466,2019-11-15T15.07.32.466,0.283,-0.203,-0.995,-0.043
1573801652476,2019-11-15T15.07.32.476,0.293,-0.210,-0.991,-0.040
1573801652486,2019-11-15T15.07.32.486,0.303,-0.220,-1.000,-0.038
1573801652496,2019-11-15T15.07.32.496,0.313,-0.210,-1.001,-0.042
1573801652505,2019-11-15T15.07.32.505,0.322,-0.196,-1.012,-0.044
1573801652515,2019-11-15T15.07.32.515,0.332,-0.191,-1.017,-0.036
1573801652526,2019-11-15T15.07.32.526,0.343,-0.194,-1.006,-0.031
1573801652536,2019-11-15T15.07.32.536,0.353,-0.194,-1.006,-0.030
1573801652546,2019-11-15T15.07.32.546,0.363,-0.191,-1.015,-0.028
1573801652556,2019-11-15T15.07.32.556,0.373,-0.194,-1.013,-0.022
1573801652567,2019-11-15T15.07.32.567,0.384,-0.195,-1.011,-0.025
1573801652577,2019-11-15T15.07.32.577,0.394,-0.195,-1.012,-0.028
1573801652586,2019-11-15T15.07.32.586,0.403,-0.199,-1.015,-0.021
1573801652596,2019-11-15T15.07.32.596,0.413,-0.227,-1.013,-0.027
1573801652606,2019-11-15T15.07.32.606,0.423,-0.230,-0.993,-0.047
