epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801649294,2019-11-15T15.07.29.294,0.000,-0.915,-1.585,-1.280
1573801649304,2019-11-15T15.07.29.304,0.010,-1.037,-1.585,-0.671
1573801649313,2019-11-15T15.07.29.313,0.019,-0.183,-1.037,-1.098
1573801649323,2019-11-15T15.07.29.323,0.029,0.183,-1.098,-1.037
1573801649334,2019-11-15T15.07.29.334,0.040,0.122,-0.610,-0.793
1573801649344,2019-11-15T15.07.29.344,0.050,0.427,0.793,-0.366
1573801649354,2019-11-15T15.07.29.354,0.060,0.610,1.402,-0.244
1573801649364,2019-11-15T15.07.29.364,0.070,0.549,1.159,0.000
1573801649375,2019-11-15T15.07.29.375,0.081,-0.122,1.280,-0.122
1573801649385,2019-11-15T15.07.29.385,0.091,-0.366,2.012,-0.671
1573801649395,2019-11-15T15.07.29.395,0.101,-0.183,2.317,-0.915
1573801649404,2019-11-15T15.07.29.404,0.110,-0.122,1.829,-1.159
1573801649414,2019-11-15T15.07.29.414,0.120,-0.061,1.890,-1.585
1573801649425,2019-11-15T15.07.29.425,0.131,0.244,3.232,-2.012
1573801649435,2019-11-15T15.07.29.435,0.141,0.549,4.390,-2.073
1573801649445,2019-11-15T15.07.29.445,0.151,0.793,4.207,-1.768
1573801649455,2019-11-15T15.07.29.455,0.161,0.427,2.805,-1.524
1573801649466,2019-11-15T15.07.29.466,0.172,0.061,2.134,-1.280
1573801649476,2019-11-15T15.07.29.476,0.182,-0.183,2.012,-1.098
1573801649486,2019-11-15T15.07.29.486,0.192,-0.610,0.427,-0.976
1573801649495,2019-11-15T15.07.29.495,0.201,-0.671,-2.439,-0.549
1573801649505,2019-11-15T15.07.29.505,0.211,0.061,-4.451,0.244
1573801649515,2019-11-15T15.07.29.515,0.221,0.183,-4.085,0.610
1573801649526,2019-11-15T15.07.29.526,0.232,-0.061,-2.256,0.549
1573801649536,2019-11-15T15.07.29.536,0.242,-0.061,-1.707,0.427
1573801649546,2019-11-15T15.07.29.546,0.252,-0.122,-2.866,0.671
1573801649556,2019-11-15T15.07.29.556,0.262,-0.610,-3.049,0.976
1573801649567,2019-11-15T15.07.29.567,0.273,-0.854,-0.732,0.427
1573801649577,2019-11-15T15.07.29.577,0.283,-0.671,1.585,0.244
1573801649586,2019-11-15T15.07.29.586,0.292,-0.061,1.585,0.366
1573801649596,2019-11-15T15.07.29.596,0.302,0.610,-0.366,0.305
1573801649606,2019-11-15T15.07.29.606,0.312,0.671,-2.866,0.366
1573801649616,2019-11-15T15.07.29.616,0.322,0.305,-4.390,0.610
1573801649627,2019-11-15T15.07.29.627,0.333,-0.244,-3.841,0.610
