epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801649748,2019-11-15T15.07.29.748,0.000,-0.061,1.159,-0.427
1573801649758,2019-11-15T15.07.29.758,0.010,0.122,1.098,-0.427
1573801649767,2019-11-15T15.07.29.767,0.019,-0.122,1.585,-0.549
1573801649777,2019-11-15T15.07.29.777,0.029,-0.244,2.317,-0.915
1573801649788,2019-11-15T15.07.29.788,0.040,-0.183,2.683,-0.854
1573801649798,2019-11-15T15.07.29.798,0.050,-0.244,2.134,-0.671
1573801649807,2019-11-15T15.07.29.807,0.059,-0.305,1.159,-0.549
1573801649817,2019-11-15T15.07.29.817,0.069,-0.183,0.305,-0.488
1573801649827,2019-11-15T15.07.29.827,0.079,0.183,-0.244,-0.427
1573801649836,2019-11-15T15.07.29.836,0.088,0.427,-0.976,-0.488
1573801649846,2019-11-15T15.07.29.846,0.098,0.366,-1.341,-0.427
1573801649856,2019-11-15T15.07.29.856,0.108,0.183,-1.341,-0.366
1573801649867,2019-11-15T15.07.29.867,0.119,-0.061,-0.915,-0.305
1573801649876,2019-11-15T15.07.29.876,0.128,-0.427,-0.244,-0.061
1573801649886,2019-11-15T15.07.29.886,0.138,-0.488,0.366,0.122
1573801649896,2019-11-15T15.07.29.896,0.148,-0.305,0.732,0.183
1573801649905,2019-11-15T15.07.29.905,0.157,-0.061,0.793,0.061
1573801649915,2019-11-15T15.07.29.915,0.167,0.244,0.671,0.000
1573801649925,2019-11-15T15.07.29.925,0.177,0.244,0.610,-0.061
1573801649936,2019-11-15T15.07.29.936,0.188,0.122,0.610,-0.183
1573801649944,2019-11-15T15.07.29.944,0.196,-0.061,0.671,-0.061
1573801649955,2019-11-15T15.07.29.955,0.207,-0.183,0.915,0.000
1573801649965,2019-11-15T15.07.29.965,0.217,-0.244,1.585,0.000
1573801649974,2019-11-15T15.07.29.974,0.226,-0.305,2.134,-0.244
1573801649984,2019-11-15T15.07.29.984,0.236,-0.061,2.317,-0.244
1573801649994,2019-11-15T15.07.29.994,0.246,0.183,2.805,-0.305
1573801650004,2019-11-15T15.07.30.004,0.256,0.183,2.866,-0.427
1573801650013,2019-11-15T15.07.30.013,0.265,0.122,2.073,-0.549
1573801650023,2019-11-15T15.07.30.023,0.275,0.122,1.341,-0.488
1573801650034,2019-11-15T15.07.30.034,0.286,0.122,1.159,-0.610
