epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573801652942,2019-11-15T15.07.32.942,0.000,0.549,-0.427,1.280
1573801652953,2019-11-15T15.07.32.953,0.011,0.366,-0.854,-1.463
1573801652961,2019-11-15T15.07.32.961,0.019,0.366,-0.549,-0.854
1573801652972,2019-11-15T15.07.32.972,0.030,0.244,-0.488,-0.183
1573801652982,2019-11-15T15.07.32.982,0.040,0.305,-0.427,-0.427
1573801652992,2019-11-15T15.07.32.992,0.050,0.244,-0.366,-0.427
1573801653001,2019-11-15T15.07.33.001,0.059,0.183,-0.427,-0.427
1573801653011,2019-11-15T15.07.33.011,0.069,0.122,-0.366,-0.366
1573801653022,2019-11-15T15.07.33.022,0.080,0.000,-0.305,-0.305
1573801653032,2019-11-15T15.07.33.032,0.090,0.122,-0.305,-0.305
1573801653041,2019-11-15T15.07.33.041,0.099,0.305,-0.244,-0.366
1573801653051,2019-11-15T15.07.33.051,0.109,0.305,-0.183,-0.366
1573801653061,2019-11-15T15.07.33.061,0.119,0.366,-0.244,-0.427
1573801653071,2019-11-15T15.07.33.071,0.129,0.427,-0.122,-0.549
1573801653082,2019-11-15T15.07.33.082,0.140,0.427,0.000,-0.610
1573801653090,2019-11-15T15.07.33.090,0.148,0.366,-0.061,-0.549
1573801653101,2019-11-15T15.07.33.101,0.159,0.488,-0.061,-0.488
1573801653111,2019-11-15T15.07.33.111,0.169,0.427,-0.183,-0.488
1573801653121,2019-11-15T15.07.33.121,0.179,0.427,-0.244,-0.427
1573801653130,2019-11-15T15.07.33.130,0.188,0.366,-0.244,-0.427
1573801653140,2019-11-15T15.07.33.140,0.198,0.305,-0.244,-0.366
1573801653150,2019-11-15T15.07.33.150,0.208,0.244,-0.305,-0.305
1573801653161,2019-11-15T15.07.33.161,0.219,0.244,-0.244,-0.305
1573801653171,2019-11-15T15.07.33.171,0.229,0.305,-0.244,-0.366
1573801653180,2019-11-15T15.07.33.180,0.238,0.366,-0.244,-0.244
1573801653190,2019-11-15T15.07.33.190,0.248,0.366,-0.305,-0.305
1573801653200,2019-11-15T15.07.33.200,0.258,0.427,-0.183,-0.427
1573801653210,2019-11-15T15.07.33.210,0.268,0.305,-0.122,-0.488
1573801653219,2019-11-15T15.07.33.219,0.277,0.183,0.122,-0.427
1573801653230,2019-11-15T15.07.33.230,0.288,0.000,0.122,-0.427
1573801653240,2019-11-15T15.07.33.240,0.298,-0.061,-0.061,-0.366
1573801653250,2019-11-15T15.07.33.250,0.308,0.061,-0.183,-0.366
1573801653259,2019-11-15T15.07.33.259,0.317,0.244,-0.183,-0.244
1573801653269,2019-11-15T15.07.33.269,0.327,0.244,-0.122,-0.305
1573801653279,2019-11-15T15.07.33.279,0.337,0.366,0.000,-0.305
1573801653290,2019-11-15T15.07.33.290,0.348,0.244,0.122,-0.244
1573801653300,2019-11-15T15.07.33.300,0.358,0.183,0.244,-0.488
1573801653309,2019-11-15T15.07.33.309,0.367,0.122,0.244,-0.549
1573801653319,2019-11-15T15.07.33.319,0.377,0.244,0.244,-0.732
1573801653329,2019-11-15T15.07.33.329,0.387,0.366,0.000,-0.549
1573801653339,2019-11-15T15.07.33.339,0.397,0.244,-0.122,-0.366
1573801653348,2019-11-15T15.07.33.348,0.406,0.244,-0.122,-0.488
1573801653358,2019-11-15T15.07.33.358,0.416,0.183,-0.244,-0.366
1573801653369,2019-11-15T15.07.33.369,0.427,0.122,-0.183,-0.305
1573801653379,2019-11-15T15.07.33.379,0.437,0.122,-0.122,-0.305
1573801653389,2019-11-15T15.07.33.389,0.447,0.061,0.000,-0.366
1573801653398,2019-11-15T15.07.33.398,0.456,0.061,-0.122,-0.427
1573801653408,2019-11-15T15.07.33.408,0.466,0.061,-0.183,-0.427
1573801653418,2019-11-15T15.07.33.418,0.476,0.183,-0.061,-0.427
1573801653429,2019-11-15T15.07.33.429,0.487,0.061,-0.183,-0.305
1573801653438,2019-11-15T15.07.33.438,0.496,-0.122,-0.183,-0.305
1573801653448,2019-11-15T15.07.33.448,0.506,0.000,-0.183,-0.305
1573801653458,2019-11-15T15.07.33.458,0.516,0.122,-0.305,-0.244
1573801653468,2019-11-15T15.07.33.468,0.526,0.183,-0.244,-0.366
1573801653477,2019-11-15T15.07.33.477,0.535,0.183,-0.305,-0.366
1573801653487,2019-11-15T15.07.33.487,0.545,0.305,-0.305,-0.244
1573801653498,2019-11-15T15.07.33.498,0.556,0.305,-0.366,-0.244
1573801653508,2019-11-15T15.07.33.508,0.566,0.244,-0.427,-0.244
1573801653518,2019-11-15T15.07.33.518,0.576,0.183,-0.427,-0.305
1573801653527,2019-11-15T15.07.33.527,0.585,0.244,-0.366,-0.366
1573801653537,2019-11-15T15.07.33.537,0.595,0.122,-0.366,-0.305
1573801653547,2019-11-15T15.07.33.547,0.605,0.244,-0.366,-0.305
1573801653558,2019-11-15T15.07.33.558,0.616,0.244,-0.427,-0.244
1573801653566,2019-11-15T15.07.33.566,0.624,0.122,-0.366,-0.183
1573801653577,2019-11-15T15.07.33.577,0.635,0.000,-0.427,-0.183
1573801653587,2019-11-15T15.07.33.587,0.645,0.061,-0.427,-0.366
