epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573802128439,2019-11-15T15.15.28.439,0.000,0.205,0.967,0.010
1573802128449,2019-11-15T15.15.28.449,0.010,0.194,0.971,0.010
1573802128459,2019-11-15T15.15.28.459,0.020,0.195,0.969,0.011
1573802128468,2019-11-15T15.15.28.468,0.029,0.197,0.974,0.012
1573802128478,2019-11-15T15.15.28.478,0.039,0.202,0.975,0.014
1573802128489,2019-11-15T15.15.28.489,0.050,0.208,0.975,0.014
1573802128499,2019-11-15T15.15.28.499,0.060,0.212,0.969,0.012
1573802128509,2019-11-15T15.15.28.509,0.070,0.217,0.969,0.010
1573802128519,2019-11-15T15.15.28.519,0.080,0.225,0.974,0.012
1573802128530,2019-11-15T15.15.28.530,0.091,0.226,0.974,0.013
1573802128540,2019-11-15T15.15.28.540,0.101,0.227,0.973,0.011
1573802128550,2019-11-15T15.15.28.550,0.111,0.225,0.969,0.013
1573802128559,2019-11-15T15.15.28.559,0.120,0.221,0.965,0.013
1573802128569,2019-11-15T15.15.28.569,0.130,0.217,0.966,0.014
1573802128579,2019-11-15T15.15.28.579,0.140,0.209,0.970,0.014
1573802128590,2019-11-15T15.15.28.590,0.151,0.203,0.970,0.011
1573802128600,2019-11-15T15.15.28.600,0.161,0.202,0.974,0.009
1573802128610,2019-11-15T15.15.28.610,0.171,0.205,0.981,0.008
1573802128620,2019-11-15T15.15.28.620,0.181,0.210,0.978,0.010
1573802128631,2019-11-15T15.15.28.631,0.192,0.216,0.970,0.001
1573802128641,2019-11-15T15.15.28.641,0.202,0.210,0.963,0.002
1573802128651,2019-11-15T15.15.28.651,0.212,0.210,0.968,0.010
1573802128660,2019-11-15T15.15.28.660,0.221,0.209,0.969,0.012
1573802128670,2019-11-15T15.15.28.670,0.231,0.208,0.971,0.014
1573802128680,2019-11-15T15.15.28.680,0.241,0.208,0.976,0.012
1573802128691,2019-11-15T15.15.28.691,0.252,0.208,0.978,0.010
1573802128701,2019-11-15T15.15.28.701,0.262,0.208,0.980,0.015
1573802128711,2019-11-15T15.15.28.711,0.272,0.205,0.976,0.015
1573802128721,2019-11-15T15.15.28.721,0.282,0.204,0.967,0.007
1573802128732,2019-11-15T15.15.28.732,0.293,0.203,0.966,0.000
1573802128742,2019-11-15T15.15.28.742,0.303,0.204,0.970,-0.001
1573802128751,2019-11-15T15.15.28.751,0.312,0.203,0.970,0.003
1573802128761,2019-11-15T15.15.28.761,0.322,0.199,0.972,0.016
1573802128771,2019-11-15T15.15.28.771,0.332,0.201,0.975,0.025
1573802128782,2019-11-15T15.15.28.782,0.343,0.199,0.977,0.026
1573802128792,2019-11-15T15.15.28.792,0.353,0.198,0.977,0.026
1573802128802,2019-11-15T15.15.28.802,0.363,0.193,0.972,0.016
1573802128812,2019-11-15T15.15.28.812,0.373,0.196,0.974,0.007
1573802128823,2019-11-15T15.15.28.823,0.384,0.198,0.975,0.000
1573802128833,2019-11-15T15.15.28.833,0.394,0.195,0.973,0.003
1573802128843,2019-11-15T15.15.28.843,0.404,0.199,0.973,0.005
1573802128852,2019-11-15T15.15.28.852,0.413,0.198,0.971,0.008
1573802128862,2019-11-15T15.15.28.862,0.423,0.202,0.968,0.009
1573802128872,2019-11-15T15.15.28.872,0.433,0.208,0.974,0.009
1573802128883,2019-11-15T15.15.28.883,0.444,0.209,0.979,0.015
1573802128893,2019-11-15T15.15.28.893,0.454,0.208,0.975,0.018
1573802128903,2019-11-15T15.15.28.903,0.464,0.203,0.970,0.015
1573802128913,2019-11-15T15.15.28.913,0.474,0.200,0.969,0.014
1573802128924,2019-11-15T15.15.28.924,0.485,0.198,0.971,0.014
1573802128934,2019-11-15T15.15.28.934,0.495,0.200,0.971,0.015
1573802128943,2019-11-15T15.15.28.943,0.504,0.201,0.979,0.020
1573802128953,2019-11-15T15.15.28.953,0.514,0.202,0.980,0.020
1573802128963,2019-11-15T15.15.28.963,0.524,0.207,0.972,0.008
1573802128973,2019-11-15T15.15.28.973,0.534,0.209,0.969,0.001
1573802128984,2019-11-15T15.15.28.984,0.545,0.208,0.965,0.003
1573802128994,2019-11-15T15.15.28.994,0.555,0.209,0.967,0.005
1573802129004,2019-11-15T15.15.29.004,0.565,0.207,0.970,0.013
1573802129014,2019-11-15T15.15.29.014,0.575,0.209,0.971,0.018
1573802129025,2019-11-15T15.15.29.025,0.586,0.209,0.979,0.024
1573802129033,2019-11-15T15.15.29.033,0.594,0.209,0.982,0.025
1573802129044,2019-11-15T15.15.29.044,0.605,0.207,0.975,0.017
1573802129054,2019-11-15T15.15.29.054,0.615,0.207,0.968,0.009
1573802129064,2019-11-15T15.15.29.064,0.625,0.208,0.968,0.003
1573802129074,2019-11-15T15.15.29.074,0.635,0.213,0.968,0.008
1573802129085,2019-11-15T15.15.29.085,0.646,0.209,0.966,0.007
1573802129095,2019-11-15T15.15.29.095,0.656,0.207,0.967,0.010
1573802129105,2019-11-15T15.15.29.105,0.666,0.204,0.969,0.014
1573802129116,2019-11-15T15.15.29.116,0.677,0.201,0.973,0.017
1573802129124,2019-11-15T15.15.29.124,0.685,0.198,0.978,0.013
1573802129135,2019-11-15T15.15.29.135,0.696,0.196,0.977,0.012
1573802129145,2019-11-15T15.15.29.145,0.706,0.196,0.975,0.010
1573802129155,2019-11-15T15.15.29.155,0.716,0.197,0.971,0.008
1573802129165,2019-11-15T15.15.29.165,0.726,0.197,0.970,0.008
1573802129176,2019-11-15T15.15.29.176,0.737,0.200,0.969,0.010
1573802129186,2019-11-15T15.15.29.186,0.747,0.198,0.972,0.014
1573802129196,2019-11-15T15.15.29.196,0.757,0.197,0.973,0.017
1573802129206,2019-11-15T15.15.29.206,0.767,0.199,0.973,0.021
1573802129217,2019-11-15T15.15.29.217,0.778,0.203,0.979,0.021
1573802129225,2019-11-15T15.15.29.225,0.786,0.202,0.981,0.019
1573802129236,2019-11-15T15.15.29.236,0.797,0.202,0.978,0.014
1573802129246,2019-11-15T15.15.29.246,0.807,0.198,0.972,0.006
1573802129256,2019-11-15T15.15.29.256,0.817,0.198,0.968,0.003
1573802129266,2019-11-15T15.15.29.266,0.827,0.201,0.972,0.007
1573802129277,2019-11-15T15.15.29.277,0.838,0.205,0.974,0.011
1573802129287,2019-11-15T15.15.29.287,0.848,0.209,0.976,0.015
1573802129297,2019-11-15T15.15.29.297,0.858,0.213,0.970,0.014
1573802129307,2019-11-15T15.15.29.307,0.868,0.216,0.969,0.013
1573802129316,2019-11-15T15.15.29.316,0.877,0.216,0.969,0.013
1573802129326,2019-11-15T15.15.29.326,0.887,0.213,0.973,0.015
1573802129337,2019-11-15T15.15.29.337,0.898,0.206,0.978,0.017
1573802129347,2019-11-15T15.15.29.347,0.908,0.197,0.974,0.016
1573802129357,2019-11-15T15.15.29.357,0.918,0.194,0.970,0.012
1573802129367,2019-11-15T15.15.29.367,0.928,0.196,0.974,0.015
1573802129378,2019-11-15T15.15.29.378,0.939,0.196,0.975,0.017
1573802129388,2019-11-15T15.15.29.388,0.949,0.196,0.973,0.012
1573802129398,2019-11-15T15.15.29.398,0.959,0.194,0.971,0.004
1573802129408,2019-11-15T15.15.29.408,0.969,0.197,0.971,0.004
1573802129417,2019-11-15T15.15.29.417,0.978,0.202,0.975,0.010
1573802129428,2019-11-15T15.15.29.428,0.989,0.200,0.974,0.013
1573802129438,2019-11-15T15.15.29.438,0.999,0.201,0.972,0.016
1573802129448,2019-11-15T15.15.29.448,1.009,0.202,0.970,0.019
1573802129458,2019-11-15T15.15.29.458,1.019,0.200,0.969,0.021
1573802129469,2019-11-15T15.15.29.469,1.030,0.205,0.970,0.014
1573802129479,2019-11-15T15.15.29.479,1.040,0.209,0.973,0.012
1573802129489,2019-11-15T15.15.29.489,1.050,0.205,0.979,0.011
1573802129499,2019-11-15T15.15.29.499,1.060,0.200,0.975,0.009
1573802129508,2019-11-15T15.15.29.508,1.069,0.201,0.976,0.005
1573802129518,2019-11-15T15.15.29.518,1.079,0.204,0.976,0.006
1573802129529,2019-11-15T15.15.29.529,1.090,0.202,0.971,0.007
1573802129539,2019-11-15T15.15.29.539,1.100,0.204,0.968,0.008
1573802129549,2019-11-15T15.15.29.549,1.110,0.206,0.965,0.007
1573802129559,2019-11-15T15.15.29.559,1.120,0.208,0.968,0.013
1573802129570,2019-11-15T15.15.29.570,1.131,0.209,0.976,0.017
1573802129580,2019-11-15T15.15.29.580,1.141,0.203,0.976,0.021
1573802129590,2019-11-15T15.15.29.590,1.151,0.199,0.974,0.015
1573802129599,2019-11-15T15.15.29.599,1.160,0.197,0.975,0.011
1573802129609,2019-11-15T15.15.29.609,1.170,0.197,0.973,0.008
1573802129619,2019-11-15T15.15.29.619,1.180,0.198,0.969,0.007
1573802129630,2019-11-15T15.15.29.630,1.191,0.199,0.968,0.007
1573802129640,2019-11-15T15.15.29.640,1.201,0.203,0.969,0.006
1573802129650,2019-11-15T15.15.29.650,1.211,0.206,0.974,0.008
1573802129660,2019-11-15T15.15.29.660,1.221,0.206,0.977,0.013
1573802129671,2019-11-15T15.15.29.671,1.232,0.207,0.977,0.018
1573802129681,2019-11-15T15.15.29.681,1.242,0.211,0.977,0.019
1573802129690,2019-11-15T15.15.29.690,1.251,0.207,0.974,0.013
1573802129700,2019-11-15T15.15.29.700,1.261,0.199,0.971,0.009
1573802129710,2019-11-15T15.15.29.710,1.271,0.197,0.971,0.006
1573802129720,2019-11-15T15.15.29.720,1.281,0.193,0.972,0.008
1573802129731,2019-11-15T15.15.29.731,1.292,0.193,0.972,0.014
1573802129741,2019-11-15T15.15.29.741,1.302,0.196,0.977,0.013
1573802129751,2019-11-15T15.15.29.751,1.312,0.199,0.978,0.014
1573802129762,2019-11-15T15.15.29.762,1.323,0.208,0.974,0.017
1573802129772,2019-11-15T15.15.29.772,1.333,0.212,0.970,0.012
1573802129782,2019-11-15T15.15.29.782,1.343,0.214,0.969,0.009
1573802129791,2019-11-15T15.15.29.791,1.352,0.210,0.966,0.011
1573802129801,2019-11-15T15.15.29.801,1.362,0.204,0.966,0.013
1573802129811,2019-11-15T15.15.29.811,1.372,0.201,0.970,0.013
1573802129822,2019-11-15T15.15.29.822,1.383,0.198,0.976,0.015
1573802129832,2019-11-15T15.15.29.832,1.393,0.202,0.979,0.016
1573802129842,2019-11-15T15.15.29.842,1.403,0.197,0.975,0.012
1573802129852,2019-11-15T15.15.29.852,1.413,0.201,0.973,0.007
1573802129863,2019-11-15T15.15.29.863,1.424,0.202,0.973,0.008
1573802129873,2019-11-15T15.15.29.873,1.434,0.203,0.977,0.012
1573802129882,2019-11-15T15.15.29.882,1.443,0.201,0.975,0.011
1573802129892,2019-11-15T15.15.29.892,1.453,0.203,0.971,0.012
1573802129902,2019-11-15T15.15.29.902,1.463,0.208,0.965,0.012
1573802129912,2019-11-15T15.15.29.912,1.473,0.212,0.969,0.010
1573802129923,2019-11-15T15.15.29.923,1.484,0.218,0.975,0.010
1573802129933,2019-11-15T15.15.29.933,1.494,0.215,0.974,0.012
1573802129943,2019-11-15T15.15.29.943,1.504,0.209,0.971,0.010
1573802129953,2019-11-15T15.15.29.953,1.514,0.209,0.974,0.016
1573802129964,2019-11-15T15.15.29.964,1.525,0.210,0.974,0.025
1573802129972,2019-11-15T15.15.29.972,1.533,0.206,0.971,0.023
1573802129983,2019-11-15T15.15.29.983,1.544,0.200,0.969,0.017
1573802129993,2019-11-15T15.15.29.993,1.554,0.206,0.973,0.016
1573802130003,2019-11-15T15.15.30.003,1.564,0.209,0.975,0.017
1573802130013,2019-11-15T15.15.30.013,1.574,0.211,0.974,0.008
1573802130024,2019-11-15T15.15.30.024,1.585,0.209,0.974,0.004
1573802130034,2019-11-15T15.15.30.034,1.595,0.208,0.972,0.011
1573802130044,2019-11-15T15.15.30.044,1.605,0.207,0.972,0.015
1573802130054,2019-11-15T15.15.30.054,1.615,0.205,0.968,0.012
1573802130063,2019-11-15T15.15.30.063,1.624,0.206,0.971,0.009
1573802130074,2019-11-15T15.15.30.074,1.635,0.207,0.971,0.009
1573802130084,2019-11-15T15.15.30.084,1.645,0.214,0.974,0.017
1573802130094,2019-11-15T15.15.30.094,1.655,0.215,0.974,0.017
1573802130104,2019-11-15T15.15.30.104,1.665,0.211,0.967,0.013
1573802130115,2019-11-15T15.15.30.115,1.676,0.209,0.969,0.013
1573802130125,2019-11-15T15.15.30.125,1.686,0.208,0.972,0.014
1573802130135,2019-11-15T15.15.30.135,1.696,0.202,0.975,0.016
1573802130145,2019-11-15T15.15.30.145,1.706,0.203,0.979,0.018
1573802130156,2019-11-15T15.15.30.156,1.717,0.204,0.976,0.015
1573802130164,2019-11-15T15.15.30.164,1.725,0.202,0.974,0.006
1573802130175,2019-11-15T15.15.30.175,1.736,0.202,0.974,0.001
1573802130185,2019-11-15T15.15.30.185,1.746,0.203,0.967,0.005
1573802130195,2019-11-15T15.15.30.195,1.756,0.205,0.966,0.005
1573802130205,2019-11-15T15.15.30.205,1.766,0.203,0.970,0.010
