epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573802126012,2019-11-15T15.15.26.012,0.000,0.244,-1.707,-0.244
1573802126022,2019-11-15T15.15.26.022,0.010,0.061,-1.524,-0.244
1573802126032,2019-11-15T15.15.26.032,0.020,0.000,-1.037,-0.061
1573802126043,2019-11-15T15.15.26.043,0.031,0.366,-0.427,0.000
1573802126053,2019-11-15T15.15.26.053,0.041,0.549,-0.305,0.122
1573802126063,2019-11-15T15.15.26.063,0.051,0.488,-0.061,0.183
1573802126073,2019-11-15T15.15.26.073,0.061,0.366,-0.427,0.183
1573802126084,2019-11-15T15.15.26.084,0.072,0.000,-1.220,-0.061
1573802126094,2019-11-15T15.15.26.094,0.082,0.122,-2.012,-0.305
1573802126103,2019-11-15T15.15.26.103,0.091,0.183,-2.012,-0.122
1573802126113,2019-11-15T15.15.26.113,0.101,-0.061,-1.098,0.061
1573802126123,2019-11-15T15.15.26.123,0.111,-0.488,-0.061,0.244
1573802126133,2019-11-15T15.15.26.133,0.121,-0.427,0.122,0.427
1573802126144,2019-11-15T15.15.26.144,0.132,0.000,0.305,0.488
1573802126154,2019-11-15T15.15.26.154,0.142,0.000,0.000,0.488
1573802126164,2019-11-15T15.15.26.164,0.152,0.122,-0.854,0.427
1573802126175,2019-11-15T15.15.26.175,0.163,0.305,-0.915,0.366
1573802126185,2019-11-15T15.15.26.185,0.173,0.183,-0.671,0.549
1573802126195,2019-11-15T15.15.26.195,0.183,0.427,0.000,0.854
1573802126205,2019-11-15T15.15.26.205,0.193,0.305,0.488,1.037
1573802126216,2019-11-15T15.15.26.216,0.204,0.183,0.122,0.976
1573802126226,2019-11-15T15.15.26.226,0.214,0.122,-0.244,0.854
1573802126236,2019-11-15T15.15.26.236,0.224,0.183,-0.305,0.793
1573802126246,2019-11-15T15.15.26.246,0.234,0.122,-0.549,0.732
1573802126257,2019-11-15T15.15.26.257,0.245,0.244,-0.915,0.793
1573802126267,2019-11-15T15.15.26.267,0.255,0.000,-0.427,0.854
