epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573802124614,2019-11-15T15.15.24.614,0.000,-0.122,4.878,-1.280
1573802124625,2019-11-15T15.15.24.625,0.011,-0.183,4.512,-1.159
1573802124635,2019-11-15T15.15.24.635,0.021,0.671,2.073,-1.951
1573802124644,2019-11-15T15.15.24.644,0.030,1.159,0.366,-2.805
1573802124654,2019-11-15T15.15.24.654,0.040,1.159,-0.549,-2.378
1573802124664,2019-11-15T15.15.24.664,0.050,0.854,-1.646,-1.463
1573802124674,2019-11-15T15.15.24.674,0.060,0.671,-1.524,-1.159
1573802124685,2019-11-15T15.15.24.685,0.071,-0.061,0.366,-0.854
1573802124695,2019-11-15T15.15.24.695,0.081,-0.610,3.049,-0.671
1573802124705,2019-11-15T15.15.24.705,0.091,-0.183,4.573,-0.549
1573802124715,2019-11-15T15.15.24.715,0.101,0.244,4.390,-1.098
1573802124726,2019-11-15T15.15.24.726,0.112,0.427,2.927,-1.585
1573802124736,2019-11-15T15.15.24.736,0.122,0.854,1.707,-2.134
1573802124745,2019-11-15T15.15.24.745,0.131,0.854,1.646,-2.134
1573802124755,2019-11-15T15.15.24.755,0.141,1.098,1.951,-1.768
1573802124765,2019-11-15T15.15.24.765,0.151,1.707,2.561,-1.463
1573802124775,2019-11-15T15.15.24.775,0.161,1.707,1.829,-0.488
1573802124786,2019-11-15T15.15.24.786,0.172,1.585,0.915,0.122
1573802124796,2019-11-15T15.15.24.796,0.182,1.585,0.915,0.244
1573802124806,2019-11-15T15.15.24.806,0.192,0.427,0.305,0.427
1573802124816,2019-11-15T15.15.24.816,0.202,-0.061,-0.549,-0.610
1573802124827,2019-11-15T15.15.24.827,0.213,0.244,-1.463,-1.220
1573802124837,2019-11-15T15.15.24.837,0.223,0.732,-1.951,-0.915
1573802124846,2019-11-15T15.15.24.846,0.232,0.793,-3.476,-0.244
1573802124856,2019-11-15T15.15.24.856,0.242,0.976,-4.390,-0.244
1573802124866,2019-11-15T15.15.24.866,0.252,1.402,-3.720,-1.402
1573802124877,2019-11-15T15.15.24.877,0.263,1.707,-2.561,-1.951
1573802124887,2019-11-15T15.15.24.887,0.273,0.976,-2.988,-1.768
1573802124897,2019-11-15T15.15.24.897,0.283,0.122,-3.598,-1.524
