epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573802126023,2019-11-15T15.15.26.023,0.000,-0.122,-1.890,-2.439
1573802126033,2019-11-15T15.15.26.033,0.010,-0.366,-1.585,-2.317
1573802126044,2019-11-15T15.15.26.044,0.021,-0.061,-1.341,-2.195
1573802126054,2019-11-15T15.15.26.054,0.031,-0.427,-0.488,-1.402
1573802126064,2019-11-15T15.15.26.064,0.041,-0.427,-0.305,-0.976
1573802126074,2019-11-15T15.15.26.074,0.051,-0.244,-0.427,-1.159
1573802126083,2019-11-15T15.15.26.083,0.060,-0.732,-0.549,-1.463
1573802126093,2019-11-15T15.15.26.093,0.070,-1.707,-0.183,-1.341
1573802126104,2019-11-15T15.15.26.104,0.081,-2.500,0.671,-0.854
1573802126114,2019-11-15T15.15.26.114,0.091,-2.317,0.732,-0.671
1573802126124,2019-11-15T15.15.26.124,0.101,-2.256,-0.366,-0.976
1573802126134,2019-11-15T15.15.26.134,0.111,-3.049,-0.610,-1.463
1573802126145,2019-11-15T15.15.26.145,0.122,-2.866,-0.488,-1.585
1573802126155,2019-11-15T15.15.26.155,0.132,-2.012,-0.915,-1.220
1573802126165,2019-11-15T15.15.26.165,0.142,-2.134,-0.305,-0.610
1573802126174,2019-11-15T15.15.26.174,0.151,-1.890,0.122,-0.244
1573802126184,2019-11-15T15.15.26.184,0.161,-1.646,-0.488,-0.366
1573802126194,2019-11-15T15.15.26.194,0.171,-2.500,-0.793,-0.549
1573802126205,2019-11-15T15.15.26.205,0.182,-2.988,-2.378,-0.793
1573802126215,2019-11-15T15.15.26.215,0.192,-2.073,-4.817,-0.915
1573802126225,2019-11-15T15.15.26.225,0.202,-1.341,-5.183,-0.549
1573802126235,2019-11-15T15.15.26.235,0.212,-1.098,-1.890,0.427
1573802126246,2019-11-15T15.15.26.246,0.223,-0.854,1.646,1.220
1573802126255,2019-11-15T15.15.26.255,0.232,1.220,2.256,1.159
1573802126265,2019-11-15T15.15.26.265,0.242,2.195,0.244,0.061
1573802126275,2019-11-15T15.15.26.275,0.252,0.305,-1.098,-1.037
1573802126285,2019-11-15T15.15.26.285,0.262,0.549,-0.427,-0.976
1573802126296,2019-11-15T15.15.26.296,0.273,2.561,-0.488,-0.305
1573802126306,2019-11-15T15.15.26.306,0.283,2.073,-0.610,0.366
1573802126316,2019-11-15T15.15.26.316,0.293,1.524,-0.793,0.305
1573802126326,2019-11-15T15.15.26.326,0.303,0.854,-2.134,-0.183
1573802126337,2019-11-15T15.15.26.337,0.314,-1.098,-4.024,-0.427
1573802126345,2019-11-15T15.15.26.345,0.322,-2.073,-4.451,-0.549
1573802126356,2019-11-15T15.15.26.356,0.333,-1.524,-3.354,-0.732
1573802126366,2019-11-15T15.15.26.366,0.343,-0.305,-1.341,-0.732
1573802126376,2019-11-15T15.15.26.376,0.353,0.671,0.366,-0.366
1573802126386,2019-11-15T15.15.26.386,0.363,0.610,0.427,-0.305
1573802126397,2019-11-15T15.15.26.397,0.374,-0.549,-0.732,-0.366
1573802126407,2019-11-15T15.15.26.407,0.384,-0.915,-1.646,-0.183
1573802126417,2019-11-15T15.15.26.417,0.394,-0.793,-1.646,0.061
1573802126427,2019-11-15T15.15.26.427,0.404,-0.854,-1.768,0.244
1573802126436,2019-11-15T15.15.26.436,0.413,-0.183,-1.890,0.244
