epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573802126003,2019-11-15T15.15.26.003,0.000,-0.139,-0.993,-0.039
1573802126013,2019-11-15T15.15.26.013,0.010,-0.138,-1.000,-0.039
1573802126023,2019-11-15T15.15.26.023,0.020,-0.142,-1.000,-0.042
1573802126033,2019-11-15T15.15.26.033,0.030,-0.143,-0.999,-0.041
1573802126044,2019-11-15T15.15.26.044,0.041,-0.146,-1.001,-0.033
1573802126054,2019-11-15T15.15.26.054,0.051,-0.142,-1.005,-0.039
1573802126064,2019-11-15T15.15.26.064,0.061,-0.139,-1.002,-0.037
1573802126074,2019-11-15T15.15.26.074,0.071,-0.142,-1.000,-0.028
1573802126083,2019-11-15T15.15.26.083,0.080,-0.146,-1.001,-0.030
1573802126093,2019-11-15T15.15.26.093,0.090,-0.143,-1.007,-0.030
1573802126104,2019-11-15T15.15.26.104,0.101,-0.142,-1.004,-0.033
1573802126114,2019-11-15T15.15.26.114,0.111,-0.146,-1.000,-0.037
1573802126124,2019-11-15T15.15.26.124,0.121,-0.150,-0.998,-0.036
1573802126134,2019-11-15T15.15.26.134,0.131,-0.151,-0.995,-0.031
1573802126145,2019-11-15T15.15.26.145,0.142,-0.146,-0.997,-0.029
1573802126155,2019-11-15T15.15.26.155,0.152,-0.145,-0.998,-0.021
1573802126164,2019-11-15T15.15.26.164,0.161,-0.141,-1.001,-0.031
1573802126174,2019-11-15T15.15.26.174,0.171,-0.136,-1.000,-0.046
1573802126184,2019-11-15T15.15.26.184,0.181,-0.135,-1.000,-0.045
1573802126194,2019-11-15T15.15.26.194,0.191,-0.141,-1.006,-0.040
1573802126205,2019-11-15T15.15.26.205,0.202,-0.147,-1.015,-0.033
1573802126215,2019-11-15T15.15.26.215,0.212,-0.150,-1.011,-0.022
1573802126225,2019-11-15T15.15.26.225,0.222,-0.154,-1.000,-0.010
1573802126235,2019-11-15T15.15.26.235,0.232,-0.153,-0.995,-0.008
1573802126246,2019-11-15T15.15.26.246,0.243,-0.154,-0.996,-0.034
1573802126255,2019-11-15T15.15.26.255,0.252,-0.153,-0.994,-0.065
1573802126265,2019-11-15T15.15.26.265,0.262,-0.151,-0.996,-0.063
1573802126275,2019-11-15T15.15.26.275,0.272,-0.145,-1.002,-0.052
1573802126285,2019-11-15T15.15.26.285,0.282,-0.130,-0.998,-0.050
1573802126296,2019-11-15T15.15.26.296,0.293,-0.117,-0.993,-0.032
1573802126306,2019-11-15T15.15.26.306,0.303,-0.121,-0.997,-0.015
1573802126316,2019-11-15T15.15.26.316,0.313,-0.124,-0.999,-0.022
1573802126326,2019-11-15T15.15.26.326,0.323,-0.125,-0.998,-0.037
1573802126335,2019-11-15T15.15.26.335,0.332,-0.127,-1.002,-0.049
1573802126345,2019-11-15T15.15.26.345,0.342,-0.141,-1.003,-0.041
1573802126356,2019-11-15T15.15.26.356,0.353,-0.149,-0.999,-0.036
1573802126366,2019-11-15T15.15.26.366,0.363,-0.150,-0.995,-0.037
1573802126376,2019-11-15T15.15.26.376,0.373,-0.144,-0.994,-0.042
1573802126386,2019-11-15T15.15.26.386,0.383,-0.135,-0.998,-0.042
1573802126397,2019-11-15T15.15.26.397,0.394,-0.131,-1.004,-0.038
1573802126407,2019-11-15T15.15.26.407,0.404,-0.128,-1.004,-0.037
1573802126417,2019-11-15T15.15.26.417,0.414,-0.128,-1.006,-0.032
