epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573802125361,2019-11-15T15.15.25.361,0.000,-0.013,0.876,0.432
1573802125371,2019-11-15T15.15.25.371,0.010,-0.011,0.893,0.439
1573802125381,2019-11-15T15.15.25.381,0.020,-0.014,0.895,0.437
1573802125391,2019-11-15T15.15.25.391,0.030,-0.012,0.895,0.436
1573802125402,2019-11-15T15.15.25.402,0.041,-0.018,0.889,0.436
1573802125412,2019-11-15T15.15.25.412,0.051,-0.019,0.888,0.432
1573802125422,2019-11-15T15.15.25.422,0.061,-0.021,0.887,0.430
1573802125433,2019-11-15T15.15.25.433,0.072,-0.020,0.888,0.431
1573802125441,2019-11-15T15.15.25.441,0.080,-0.021,0.890,0.430
1573802125452,2019-11-15T15.15.25.452,0.091,-0.022,0.897,0.427
1573802125462,2019-11-15T15.15.25.462,0.101,-0.024,0.900,0.428
1573802125472,2019-11-15T15.15.25.472,0.111,-0.024,0.899,0.424
1573802125482,2019-11-15T15.15.25.482,0.121,-0.025,0.896,0.426
1573802125493,2019-11-15T15.15.25.493,0.132,-0.028,0.896,0.422
1573802125503,2019-11-15T15.15.25.503,0.142,-0.027,0.902,0.423
1573802125513,2019-11-15T15.15.25.513,0.152,-0.024,0.906,0.428
1573802125523,2019-11-15T15.15.25.523,0.162,-0.028,0.910,0.429
1573802125534,2019-11-15T15.15.25.534,0.173,-0.034,0.911,0.426
1573802125544,2019-11-15T15.15.25.544,0.183,-0.036,0.907,0.428
1573802125554,2019-11-15T15.15.25.554,0.193,-0.037,0.904,0.430
1573802125564,2019-11-15T15.15.25.564,0.203,-0.035,0.908,0.428
1573802125575,2019-11-15T15.15.25.575,0.214,-0.030,0.907,0.429
1573802125583,2019-11-15T15.15.25.583,0.222,-0.024,0.907,0.433
1573802125594,2019-11-15T15.15.25.594,0.233,-0.028,0.904,0.434
1573802125604,2019-11-15T15.15.25.604,0.243,-0.035,0.898,0.434
1573802125614,2019-11-15T15.15.25.614,0.253,-0.032,0.894,0.435
1573802125624,2019-11-15T15.15.25.624,0.263,-0.026,0.884,0.434
1573802125635,2019-11-15T15.15.25.635,0.274,-0.022,0.880,0.434
1573802125645,2019-11-15T15.15.25.645,0.284,-0.023,0.880,0.434
1573802125655,2019-11-15T15.15.25.655,0.294,-0.021,0.876,0.432
1573802125665,2019-11-15T15.15.25.665,0.304,-0.023,0.874,0.436
1573802125676,2019-11-15T15.15.25.676,0.315,-0.022,0.875,0.437
1573802125686,2019-11-15T15.15.25.686,0.325,-0.018,0.876,0.437
1573802125696,2019-11-15T15.15.25.696,0.335,-0.014,0.883,0.440
1573802125706,2019-11-15T15.15.25.706,0.345,-0.015,0.891,0.443
1573802125715,2019-11-15T15.15.25.715,0.354,-0.018,0.898,0.443
1573802125725,2019-11-15T15.15.25.725,0.364,-0.020,0.898,0.445
1573802125736,2019-11-15T15.15.25.736,0.375,-0.021,0.890,0.441
1573802125746,2019-11-15T15.15.25.746,0.385,-0.019,0.876,0.442
1573802125756,2019-11-15T15.15.25.756,0.395,-0.017,0.889,0.442
1573802125766,2019-11-15T15.15.25.766,0.405,-0.020,0.892,0.441
1573802125777,2019-11-15T15.15.25.777,0.416,-0.022,0.891,0.443
1573802125787,2019-11-15T15.15.25.787,0.426,-0.026,0.883,0.440
1573802125797,2019-11-15T15.15.25.797,0.436,-0.027,0.886,0.442
1573802125808,2019-11-15T15.15.25.808,0.447,-0.027,0.889,0.442
1573802125818,2019-11-15T15.15.25.818,0.457,-0.025,0.888,0.444
1573802125828,2019-11-15T15.15.25.828,0.467,-0.027,0.886,0.445
1573802125837,2019-11-15T15.15.25.837,0.476,-0.029,0.884,0.443
1573802125847,2019-11-15T15.15.25.847,0.486,-0.025,0.884,0.443
1573802125857,2019-11-15T15.15.25.857,0.496,-0.023,0.883,0.438
1573802125868,2019-11-15T15.15.25.868,0.507,-0.014,0.889,0.441
1573802125878,2019-11-15T15.15.25.878,0.517,-0.014,0.895,0.444
1573802125888,2019-11-15T15.15.25.888,0.527,-0.018,0.891,0.442
1573802125898,2019-11-15T15.15.25.898,0.537,-0.020,0.884,0.441
1573802125909,2019-11-15T15.15.25.909,0.548,-0.021,0.882,0.441
1573802125919,2019-11-15T15.15.25.919,0.558,-0.020,0.880,0.440
1573802125929,2019-11-15T15.15.25.929,0.568,-0.013,0.874,0.441
1573802125939,2019-11-15T15.15.25.939,0.578,-0.008,0.880,0.442
1573802125950,2019-11-15T15.15.25.950,0.589,-0.011,0.888,0.444
1573802125960,2019-11-15T15.15.25.960,0.599,-0.015,0.891,0.443
1573802125970,2019-11-15T15.15.25.970,0.609,-0.017,0.891,0.445
1573802125979,2019-11-15T15.15.25.979,0.618,-0.018,0.896,0.443
1573802125989,2019-11-15T15.15.25.989,0.628,-0.021,0.895,0.440
1573802125999,2019-11-15T15.15.25.999,0.638,-0.021,0.893,0.442
1573802126010,2019-11-15T15.15.26.010,0.649,-0.022,0.893,0.440
1573802126020,2019-11-15T15.15.26.020,0.659,-0.020,0.894,0.440
1573802126030,2019-11-15T15.15.26.030,0.669,-0.018,0.897,0.442
1573802126040,2019-11-15T15.15.26.040,0.679,-0.018,0.901,0.445
1573802126051,2019-11-15T15.15.26.051,0.690,-0.016,0.899,0.446
1573802126061,2019-11-15T15.15.26.061,0.700,-0.018,0.894,0.445
1573802126071,2019-11-15T15.15.26.071,0.710,-0.015,0.883,0.444
1573802126081,2019-11-15T15.15.26.081,0.720,-0.011,0.878,0.447
1573802126092,2019-11-15T15.15.26.092,0.731,-0.004,0.877,0.447
1573802126102,2019-11-15T15.15.26.102,0.741,-0.001,0.874,0.445
1573802126111,2019-11-15T15.15.26.111,0.750,-0.001,0.872,0.442
1573802126121,2019-11-15T15.15.26.121,0.760,-0.005,0.872,0.443
1573802126131,2019-11-15T15.15.26.131,0.770,-0.007,0.873,0.446
1573802126141,2019-11-15T15.15.26.141,0.780,-0.008,0.879,0.445
1573802126152,2019-11-15T15.15.26.152,0.791,-0.007,0.885,0.446
1573802126162,2019-11-15T15.15.26.162,0.801,-0.007,0.892,0.448
1573802126172,2019-11-15T15.15.26.172,0.811,-0.009,0.895,0.447
1573802126183,2019-11-15T15.15.26.183,0.822,-0.010,0.896,0.449
1573802126193,2019-11-15T15.15.26.193,0.832,-0.016,0.897,0.445
1573802126203,2019-11-15T15.15.26.203,0.842,-0.017,0.894,0.440
1573802126213,2019-11-15T15.15.26.213,0.852,-0.015,0.880,0.438
1573802126224,2019-11-15T15.15.26.224,0.863,-0.014,0.884,0.445
1573802126234,2019-11-15T15.15.26.234,0.873,-0.013,0.899,0.445
1573802126243,2019-11-15T15.15.26.243,0.882,-0.015,0.900,0.447
1573802126253,2019-11-15T15.15.26.253,0.892,-0.021,0.895,0.443
1573802126263,2019-11-15T15.15.26.263,0.902,-0.030,0.889,0.439
1573802126273,2019-11-15T15.15.26.273,0.912,-0.026,0.883,0.435
1573802126284,2019-11-15T15.15.26.284,0.923,-0.021,0.883,0.434
1573802126294,2019-11-15T15.15.26.294,0.933,-0.016,0.882,0.433
1573802126304,2019-11-15T15.15.26.304,0.943,-0.017,0.882,0.434
1573802126314,2019-11-15T15.15.26.314,0.953,-0.017,0.886,0.436
1573802126325,2019-11-15T15.15.26.325,0.964,-0.019,0.886,0.433
1573802126335,2019-11-15T15.15.26.335,0.974,-0.018,0.885,0.434
