epoc (ms),timestamp (+0800),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573802126976,2019-11-15T15.15.26.976,0.000,0.047,0.905,-0.263
1573802126986,2019-11-15T15.15.26.986,0.010,0.047,0.912,-0.265
1573802126997,2019-11-15T15.15.26.997,0.021,0.047,0.911,-0.266
1573802127007,2019-11-15T15.15.27.007,0.031,0.045,0.913,-0.267
1573802127016,2019-11-15T15.15.27.016,0.040,0.044,0.913,-0.266
1573802127026,2019-11-15T15.15.27.026,0.050,0.046,0.913,-0.265
1573802127036,2019-11-15T15.15.27.036,0.060,0.044,0.914,-0.267
1573802127046,2019-11-15T15.15.27.046,0.070,0.048,0.913,-0.266
1573802127057,2019-11-15T15.15.27.057,0.081,0.046,0.913,-0.269
1573802127065,2019-11-15T15.15.27.065,0.089,0.046,0.909,-0.269
1573802127076,2019-11-15T15.15.27.076,0.100,0.046,0.909,-0.266
1573802127086,2019-11-15T15.15.27.086,0.110,0.044,0.910,-0.266
1573802127096,2019-11-15T15.15.27.096,0.120,0.048,0.911,-0.264
1573802127105,2019-11-15T15.15.27.105,0.129,0.048,0.913,-0.263
1573802127115,2019-11-15T15.15.27.115,0.139,0.045,0.917,-0.262
1573802127126,2019-11-15T15.15.27.126,0.150,0.043,0.913,-0.264
1573802127136,2019-11-15T15.15.27.136,0.160,0.044,0.911,-0.266
1573802127146,2019-11-15T15.15.27.146,0.170,0.043,0.911,-0.268
1573802127155,2019-11-15T15.15.27.155,0.179,0.044,0.910,-0.269
1573802127165,2019-11-15T15.15.27.165,0.189,0.043,0.910,-0.267
1573802127175,2019-11-15T15.15.27.175,0.199,0.045,0.912,-0.264
1573802127186,2019-11-15T15.15.27.186,0.210,0.047,0.912,-0.265
1573802127194,2019-11-15T15.15.27.194,0.218,0.049,0.913,-0.263
1573802127205,2019-11-15T15.15.27.205,0.229,0.045,0.912,-0.263
1573802127215,2019-11-15T15.15.27.215,0.239,0.044,0.912,-0.262
1573802127225,2019-11-15T15.15.27.225,0.249,0.045,0.911,-0.265
1573802127234,2019-11-15T15.15.27.234,0.258,0.045,0.912,-0.268
1573802127244,2019-11-15T15.15.27.244,0.268,0.046,0.908,-0.269
1573802127254,2019-11-15T15.15.27.254,0.278,0.045,0.909,-0.266
1573802127265,2019-11-15T15.15.27.265,0.289,0.043,0.914,-0.266
1573802127275,2019-11-15T15.15.27.275,0.299,0.044,0.916,-0.263
1573802127284,2019-11-15T15.15.27.284,0.308,0.048,0.916,-0.258
1573802127294,2019-11-15T15.15.27.294,0.318,0.046,0.917,-0.261
1573802127304,2019-11-15T15.15.27.304,0.328,0.047,0.914,-0.263
1573802127314,2019-11-15T15.15.27.314,0.338,0.048,0.913,-0.266
1573802127323,2019-11-15T15.15.27.323,0.347,0.046,0.907,-0.265
1573802127334,2019-11-15T15.15.27.334,0.358,0.047,0.910,-0.264
1573802127344,2019-11-15T15.15.27.344,0.368,0.045,0.911,-0.265
1573802127354,2019-11-15T15.15.27.354,0.378,0.043,0.914,-0.264
1573802127364,2019-11-15T15.15.27.364,0.388,0.044,0.915,-0.267
1573802127373,2019-11-15T15.15.27.373,0.397,0.046,0.916,-0.266
1573802127383,2019-11-15T15.15.27.383,0.407,0.048,0.913,-0.263
1573802127394,2019-11-15T15.15.27.394,0.418,0.047,0.911,-0.263
1573802127404,2019-11-15T15.15.27.404,0.428,0.050,0.908,-0.266
1573802127413,2019-11-15T15.15.27.413,0.437,0.047,0.910,-0.263
1573802127423,2019-11-15T15.15.27.423,0.447,0.044,0.911,-0.266
1573802127433,2019-11-15T15.15.27.433,0.457,0.047,0.912,-0.267
1573802127443,2019-11-15T15.15.27.443,0.467,0.046,0.914,-0.262
1573802127454,2019-11-15T15.15.27.454,0.478,0.046,0.911,-0.264
1573802127462,2019-11-15T15.15.27.462,0.486,0.046,0.910,-0.266
1573802127473,2019-11-15T15.15.27.473,0.497,0.047,0.912,-0.262
1573802127483,2019-11-15T15.15.27.483,0.507,0.045,0.913,-0.265
1573802127493,2019-11-15T15.15.27.493,0.517,0.044,0.914,-0.268
1573802127502,2019-11-15T15.15.27.502,0.526,0.045,0.910,-0.268
1573802127512,2019-11-15T15.15.27.512,0.536,0.044,0.909,-0.268
1573802127522,2019-11-15T15.15.27.522,0.546,0.044,0.908,-0.269
1573802127533,2019-11-15T15.15.27.533,0.557,0.048,0.907,-0.268
1573802127542,2019-11-15T15.15.27.542,0.566,0.047,0.912,-0.264
1573802127552,2019-11-15T15.15.27.552,0.576,0.049,0.912,-0.259
1573802127562,2019-11-15T15.15.27.562,0.586,0.047,0.912,-0.263
1573802127572,2019-11-15T15.15.27.572,0.596,0.045,0.913,-0.266
1573802127583,2019-11-15T15.15.27.583,0.607,0.046,0.915,-0.266
1573802127591,2019-11-15T15.15.27.591,0.615,0.047,0.914,-0.264
1573802127602,2019-11-15T15.15.27.602,0.626,0.046,0.909,-0.269
1573802127612,2019-11-15T15.15.27.612,0.636,0.043,0.910,-0.266
1573802127622,2019-11-15T15.15.27.622,0.646,0.046,0.913,-0.265
1573802127631,2019-11-15T15.15.27.631,0.655,0.046,0.912,-0.266
1573802127641,2019-11-15T15.15.27.641,0.665,0.044,0.910,-0.267
1573802127651,2019-11-15T15.15.27.651,0.675,0.047,0.909,-0.266
1573802127662,2019-11-15T15.15.27.662,0.686,0.045,0.911,-0.264
1573802127672,2019-11-15T15.15.27.672,0.696,0.045,0.912,-0.262
1573802127681,2019-11-15T15.15.27.681,0.705,0.048,0.909,-0.265
1573802127691,2019-11-15T15.15.27.691,0.715,0.045,0.912,-0.266
1573802127701,2019-11-15T15.15.27.701,0.725,0.043,0.911,-0.268
1573802127711,2019-11-15T15.15.27.711,0.735,0.045,0.911,-0.265
1573802127720,2019-11-15T15.15.27.720,0.744,0.045,0.913,-0.265
1573802127730,2019-11-15T15.15.27.730,0.754,0.046,0.913,-0.266
1573802127741,2019-11-15T15.15.27.741,0.765,0.046,0.912,-0.268
1573802127751,2019-11-15T15.15.27.751,0.775,0.047,0.911,-0.266
1573802127760,2019-11-15T15.15.27.760,0.784,0.045,0.909,-0.266
1573802127770,2019-11-15T15.15.27.770,0.794,0.046,0.911,-0.265
1573802127780,2019-11-15T15.15.27.780,0.804,0.045,0.912,-0.262
1573802127791,2019-11-15T15.15.27.791,0.815,0.048,0.911,-0.263
1573802127801,2019-11-15T15.15.27.801,0.825,0.047,0.911,-0.267
1573802127810,2019-11-15T15.15.27.810,0.834,0.045,0.909,-0.264
1573802127820,2019-11-15T15.15.27.820,0.844,0.048,0.911,-0.263
1573802127830,2019-11-15T15.15.27.830,0.854,0.049,0.912,-0.263
1573802127840,2019-11-15T15.15.27.840,0.864,0.047,0.912,-0.266
1573802127849,2019-11-15T15.15.27.849,0.873,0.046,0.912,-0.263
1573802127859,2019-11-15T15.15.27.859,0.883,0.049,0.911,-0.264
1573802127870,2019-11-15T15.15.27.870,0.894,0.050,0.913,-0.263
1573802127880,2019-11-15T15.15.27.880,0.904,0.046,0.913,-0.265
1573802127890,2019-11-15T15.15.27.890,0.914,0.044,0.911,-0.268
1573802127899,2019-11-15T15.15.27.899,0.923,0.044,0.910,-0.264
1573802127909,2019-11-15T15.15.27.909,0.933,0.045,0.910,-0.266
1573802127919,2019-11-15T15.15.27.919,0.943,0.042,0.914,-0.262
1573802127930,2019-11-15T15.15.27.930,0.954,0.047,0.911,-0.262
1573802127939,2019-11-15T15.15.27.939,0.963,0.049,0.911,-0.259
1573802127949,2019-11-15T15.15.27.949,0.973,0.048,0.910,-0.260
1573802127959,2019-11-15T15.15.27.959,0.983,0.046,0.912,-0.262
1573802127969,2019-11-15T15.15.27.969,0.993,0.045,0.912,-0.264
1573802127978,2019-11-15T15.15.27.978,1.002,0.046,0.910,-0.263
1573802127988,2019-11-15T15.15.27.988,1.012,0.046,0.913,-0.264
1573802127999,2019-11-15T15.15.27.999,1.023,0.049,0.912,-0.263
1573802128009,2019-11-15T15.15.28.009,1.033,0.045,0.910,-0.264
1573802128019,2019-11-15T15.15.28.019,1.043,0.045,0.909,-0.265
1573802128028,2019-11-15T15.15.28.028,1.052,0.047,0.909,-0.263
1573802128038,2019-11-15T15.15.28.038,1.062,0.044,0.911,-0.265
1573802128048,2019-11-15T15.15.28.048,1.072,0.044,0.911,-0.267
1573802128059,2019-11-15T15.15.28.059,1.083,0.048,0.912,-0.264
1573802128067,2019-11-15T15.15.28.067,1.091,0.046,0.912,-0.266
1573802128078,2019-11-15T15.15.28.078,1.102,0.043,0.909,-0.263
1573802128088,2019-11-15T15.15.28.088,1.112,0.045,0.913,-0.262
1573802128098,2019-11-15T15.15.28.098,1.122,0.045,0.914,-0.264
1573802128108,2019-11-15T15.15.28.108,1.132,0.045,0.910,-0.266
1573802128117,2019-11-15T15.15.28.117,1.141,0.043,0.910,-0.266
1573802128127,2019-11-15T15.15.28.127,1.151,0.041,0.913,-0.264
1573802128138,2019-11-15T15.15.28.138,1.162,0.048,0.912,-0.264
1573802128148,2019-11-15T15.15.28.148,1.172,0.051,0.913,-0.261
1573802128157,2019-11-15T15.15.28.157,1.181,0.049,0.912,-0.260
1573802128167,2019-11-15T15.15.28.167,1.191,0.046,0.912,-0.262
1573802128177,2019-11-15T15.15.28.177,1.201,0.046,0.911,-0.266
1573802128188,2019-11-15T15.15.28.188,1.212,0.044,0.909,-0.266
1573802128198,2019-11-15T15.15.28.198,1.222,0.046,0.908,-0.267
1573802128207,2019-11-15T15.15.28.207,1.231,0.047,0.912,-0.264
1573802128217,2019-11-15T15.15.28.217,1.241,0.047,0.915,-0.263
1573802128227,2019-11-15T15.15.28.227,1.251,0.045,0.912,-0.263
1573802128237,2019-11-15T15.15.28.237,1.261,0.047,0.910,-0.263
1573802128246,2019-11-15T15.15.28.246,1.270,0.049,0.911,-0.261
1573802128256,2019-11-15T15.15.28.256,1.280,0.049,0.911,-0.262
1573802128267,2019-11-15T15.15.28.267,1.291,0.045,0.910,-0.264
1573802128277,2019-11-15T15.15.28.277,1.301,0.044,0.912,-0.265
1573802128286,2019-11-15T15.15.28.286,1.310,0.042,0.912,-0.266
1573802128296,2019-11-15T15.15.28.296,1.320,0.045,0.911,-0.266
1573802128306,2019-11-15T15.15.28.306,1.330,0.042,0.910,-0.265
1573802128316,2019-11-15T15.15.28.316,1.340,0.046,0.909,-0.264
1573802128327,2019-11-15T15.15.28.327,1.351,0.050,0.914,-0.261
1573802128335,2019-11-15T15.15.28.335,1.359,0.048,0.914,-0.258
1573802128346,2019-11-15T15.15.28.346,1.370,0.047,0.912,-0.261
1573802128356,2019-11-15T15.15.28.356,1.380,0.046,0.910,-0.266
1573802128366,2019-11-15T15.15.28.366,1.390,0.045,0.911,-0.266
1573802128375,2019-11-15T15.15.28.375,1.399,0.047,0.913,-0.265
1573802128385,2019-11-15T15.15.28.385,1.409,0.044,0.911,-0.261
1573802128396,2019-11-15T15.15.28.396,1.420,0.045,0.911,-0.262
1573802128406,2019-11-15T15.15.28.406,1.430,0.048,0.916,-0.263
1573802128416,2019-11-15T15.15.28.416,1.440,0.045,0.913,-0.262
1573802128426,2019-11-15T15.15.28.426,1.450,0.049,0.911,-0.267
1573802128435,2019-11-15T15.15.28.435,1.459,0.045,0.911,-0.268
1573802128445,2019-11-15T15.15.28.445,1.469,0.043,0.909,-0.266
1573802128456,2019-11-15T15.15.28.456,1.480,0.045,0.908,-0.265
1573802128464,2019-11-15T15.15.28.464,1.488,0.046,0.911,-0.263
1573802128475,2019-11-15T15.15.28.475,1.499,0.050,0.913,-0.264
1573802128485,2019-11-15T15.15.28.485,1.509,0.046,0.912,-0.265
1573802128495,2019-11-15T15.15.28.495,1.519,0.043,0.910,-0.265
1573802128504,2019-11-15T15.15.28.504,1.528,0.047,0.909,-0.264
1573802128514,2019-11-15T15.15.28.514,1.538,0.045,0.910,-0.267
1573802128524,2019-11-15T15.15.28.524,1.548,0.043,0.910,-0.266
1573802128535,2019-11-15T15.15.28.535,1.559,0.045,0.910,-0.266
1573802128545,2019-11-15T15.15.28.545,1.569,0.047,0.911,-0.265
1573802128554,2019-11-15T15.15.28.554,1.578,0.045,0.909,-0.266
1573802128564,2019-11-15T15.15.28.564,1.588,0.045,0.906,-0.264
1573802128574,2019-11-15T15.15.28.574,1.598,0.045,0.909,-0.263
1573802128584,2019-11-15T15.15.28.584,1.608,0.046,0.910,-0.261
1573802128593,2019-11-15T15.15.28.593,1.617,0.047,0.911,-0.266
1573802128604,2019-11-15T15.15.28.604,1.628,0.044,0.913,-0.268
1573802128614,2019-11-15T15.15.28.614,1.638,0.045,0.913,-0.263
1573802128624,2019-11-15T15.15.28.624,1.648,0.047,0.910,-0.267
1573802128634,2019-11-15T15.15.28.634,1.658,0.046,0.908,-0.269
1573802128643,2019-11-15T15.15.28.643,1.667,0.043,0.907,-0.267
1573802128653,2019-11-15T15.15.28.653,1.677,0.044,0.908,-0.270
1573802128664,2019-11-15T15.15.28.664,1.688,0.043,0.910,-0.270
1573802128674,2019-11-15T15.15.28.674,1.698,0.041,0.910,-0.270
1573802128683,2019-11-15T15.15.28.683,1.707,0.045,0.913,-0.270
1573802128693,2019-11-15T15.15.28.693,1.717,0.047,0.910,-0.268
1573802128703,2019-11-15T15.15.28.703,1.727,0.046,0.913,-0.269
1573802128713,2019-11-15T15.15.28.713,1.737,0.045,0.915,-0.265
1573802128722,2019-11-15T15.15.28.722,1.746,0.049,0.910,-0.266
1573802128732,2019-11-15T15.15.28.732,1.756,0.047,0.909,-0.270
1573802128743,2019-11-15T15.15.28.743,1.767,0.044,0.905,-0.272
1573802128753,2019-11-15T15.15.28.753,1.777,0.045,0.909,-0.267
1573802128763,2019-11-15T15.15.28.763,1.787,0.046,0.910,-0.264
1573802128772,2019-11-15T15.15.28.772,1.796,0.044,0.910,-0.263
1573802128782,2019-11-15T15.15.28.782,1.806,0.045,0.913,-0.265
1573802128793,2019-11-15T15.15.28.793,1.817,0.043,0.914,-0.270
1573802128803,2019-11-15T15.15.28.803,1.827,0.042,0.909,-0.269
1573802128812,2019-11-15T15.15.28.812,1.836,0.044,0.910,-0.271
1573802128822,2019-11-15T15.15.28.822,1.846,0.044,0.909,-0.270
1573802128832,2019-11-15T15.15.28.832,1.856,0.047,0.906,-0.271
1573802128842,2019-11-15T15.15.28.842,1.866,0.048,0.908,-0.270
1573802128853,2019-11-15T15.15.28.853,1.877,0.043,0.913,-0.267
1573802128861,2019-11-15T15.15.28.861,1.885,0.042,0.914,-0.269
1573802128872,2019-11-15T15.15.28.872,1.896,0.043,0.910,-0.269
1573802128882,2019-11-15T15.15.28.882,1.906,0.043,0.910,-0.269
1573802128892,2019-11-15T15.15.28.892,1.916,0.049,0.911,-0.268
1573802128901,2019-11-15T15.15.28.901,1.925,0.048,0.910,-0.268
1573802128911,2019-11-15T15.15.28.911,1.935,0.046,0.907,-0.269
1573802128921,2019-11-15T15.15.28.921,1.945,0.048,0.908,-0.267
1573802128932,2019-11-15T15.15.28.932,1.956,0.042,0.910,-0.267
1573802128940,2019-11-15T15.15.28.940,1.964,0.047,0.910,-0.268
1573802128951,2019-11-15T15.15.28.951,1.975,0.049,0.913,-0.265
1573802128961,2019-11-15T15.15.28.961,1.985,0.047,0.912,-0.267
1573802128971,2019-11-15T15.15.28.971,1.995,0.042,0.907,-0.270
1573802128981,2019-11-15T15.15.28.981,2.005,0.043,0.907,-0.271
1573802128990,2019-11-15T15.15.28.990,2.014,0.046,0.909,-0.268
1573802129001,2019-11-15T15.15.29.001,2.025,0.048,0.912,-0.267
1573802129011,2019-11-15T15.15.29.011,2.035,0.043,0.911,-0.270
1573802129021,2019-11-15T15.15.29.021,2.045,0.040,0.911,-0.269
1573802129031,2019-11-15T15.15.29.031,2.055,0.045,0.913,-0.264
1573802129040,2019-11-15T15.15.29.040,2.064,0.048,0.910,-0.265
1573802129050,2019-11-15T15.15.29.050,2.074,0.043,0.909,-0.270
1573802129061,2019-11-15T15.15.29.061,2.085,0.043,0.906,-0.270
1573802129071,2019-11-15T15.15.29.071,2.095,0.045,0.907,-0.267
1573802129080,2019-11-15T15.15.29.080,2.104,0.046,0.909,-0.266
1573802129090,2019-11-15T15.15.29.090,2.114,0.047,0.911,-0.264
1573802129100,2019-11-15T15.15.29.100,2.124,0.046,0.913,-0.267
1573802129110,2019-11-15T15.15.29.110,2.134,0.044,0.912,-0.270
1573802129119,2019-11-15T15.15.29.119,2.143,0.041,0.911,-0.271
1573802129129,2019-11-15T15.15.29.129,2.153,0.043,0.911,-0.269
1573802129140,2019-11-15T15.15.29.140,2.164,0.042,0.908,-0.271
1573802129150,2019-11-15T15.15.29.150,2.174,0.046,0.907,-0.271
1573802129159,2019-11-15T15.15.29.159,2.183,0.043,0.911,-0.267
1573802129169,2019-11-15T15.15.29.169,2.193,0.046,0.913,-0.266
1573802129179,2019-11-15T15.15.29.179,2.203,0.050,0.912,-0.262
1573802129189,2019-11-15T15.15.29.189,2.213,0.047,0.912,-0.263
1573802129200,2019-11-15T15.15.29.200,2.224,0.044,0.909,-0.267
1573802129209,2019-11-15T15.15.29.209,2.233,0.042,0.910,-0.266
1573802129219,2019-11-15T15.15.29.219,2.243,0.042,0.910,-0.266
1573802129229,2019-11-15T15.15.29.229,2.253,0.042,0.908,-0.268
1573802129239,2019-11-15T15.15.29.239,2.263,0.041,0.910,-0.269
1573802129248,2019-11-15T15.15.29.248,2.272,0.042,0.911,-0.266
1573802129258,2019-11-15T15.15.29.258,2.282,0.047,0.914,-0.269
1573802129269,2019-11-15T15.15.29.269,2.293,0.045,0.910,-0.266
1573802129279,2019-11-15T15.15.29.279,2.303,0.041,0.909,-0.267
1573802129289,2019-11-15T15.15.29.289,2.313,0.044,0.909,-0.271
