epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573802126534,2019-11-15T15.15.26.534,0.000,0.183,-0.183,0.244
1573802126543,2019-11-15T15.15.26.543,0.009,0.305,-0.549,-0.366
1573802126553,2019-11-15T15.15.26.553,0.019,0.244,-0.366,-0.305
1573802126563,2019-11-15T15.15.26.563,0.029,-0.122,-0.122,0.061
1573802126574,2019-11-15T15.15.26.574,0.040,-0.366,-0.244,0.244
1573802126584,2019-11-15T15.15.26.584,0.050,-0.488,-0.305,0.183
1573802126593,2019-11-15T15.15.26.593,0.059,-0.427,-0.305,0.244
1573802126603,2019-11-15T15.15.26.603,0.069,-0.244,-0.244,0.183
1573802126613,2019-11-15T15.15.26.613,0.079,0.122,-0.183,0.061
1573802126623,2019-11-15T15.15.26.623,0.089,0.549,-0.122,-0.122
1573802126632,2019-11-15T15.15.26.632,0.098,0.549,-0.061,-0.061
1573802126643,2019-11-15T15.15.26.643,0.109,0.488,-0.061,0.061
1573802126653,2019-11-15T15.15.26.653,0.119,0.488,-0.183,0.000
1573802126663,2019-11-15T15.15.26.663,0.129,0.305,-0.244,0.000
1573802126673,2019-11-15T15.15.26.673,0.139,0.061,-0.122,0.122
1573802126682,2019-11-15T15.15.26.682,0.148,-0.122,-0.122,0.183
1573802126692,2019-11-15T15.15.26.692,0.158,-0.244,-0.183,0.122
1573802126703,2019-11-15T15.15.26.703,0.169,-0.183,-0.366,0.061
1573802126713,2019-11-15T15.15.26.713,0.179,-0.183,-0.366,0.061
1573802126722,2019-11-15T15.15.26.722,0.188,0.061,-0.366,0.000
1573802126732,2019-11-15T15.15.26.732,0.198,0.549,-0.305,-0.183
1573802126742,2019-11-15T15.15.26.742,0.208,0.793,-0.122,-0.122
1573802126752,2019-11-15T15.15.26.752,0.218,0.854,-0.061,-0.122
1573802126763,2019-11-15T15.15.26.763,0.229,0.732,-0.061,-0.061
1573802126771,2019-11-15T15.15.26.771,0.237,0.671,-0.122,-0.122
1573802126782,2019-11-15T15.15.26.782,0.248,0.549,-0.122,-0.122
1573802126792,2019-11-15T15.15.26.792,0.258,0.488,-0.244,-0.061
1573802126802,2019-11-15T15.15.26.802,0.268,0.549,-0.305,-0.183
1573802126811,2019-11-15T15.15.26.811,0.277,0.549,-0.244,-0.122
1573802126821,2019-11-15T15.15.26.821,0.287,0.610,-0.183,-0.183
1573802126831,2019-11-15T15.15.26.831,0.297,0.671,-0.244,-0.305
1573802126842,2019-11-15T15.15.26.842,0.308,0.610,-0.305,-0.427
1573802126852,2019-11-15T15.15.26.852,0.318,0.732,-0.122,-0.488
