epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573802125001,2019-11-15T15.15.25.001,0.000,0.305,-0.122,-0.549
1573802125012,2019-11-15T15.15.25.012,0.011,0.000,0.061,0.000
1573802125022,2019-11-15T15.15.25.022,0.021,-0.183,-0.122,-0.305
1573802125032,2019-11-15T15.15.25.032,0.031,-0.122,-0.244,-0.122
1573802125042,2019-11-15T15.15.25.042,0.041,-0.183,-0.732,0.000
1573802125053,2019-11-15T15.15.25.053,0.052,-0.244,-0.671,-0.122
1573802125061,2019-11-15T15.15.25.061,0.060,0.000,-0.366,-0.305
1573802125072,2019-11-15T15.15.25.072,0.071,0.122,-0.122,-0.366
1573802125082,2019-11-15T15.15.25.082,0.081,-0.061,-0.244,-0.366
1573802125092,2019-11-15T15.15.25.092,0.091,-0.122,-0.244,-0.366
1573802125102,2019-11-15T15.15.25.102,0.101,-0.061,-0.122,-0.488
1573802125113,2019-11-15T15.15.25.113,0.112,-0.061,-0.061,-0.305
1573802125123,2019-11-15T15.15.25.123,0.122,0.000,0.122,-0.305
1573802125133,2019-11-15T15.15.25.133,0.132,-0.122,0.305,-0.366
1573802125143,2019-11-15T15.15.25.143,0.142,-0.366,0.000,-0.305
1573802125154,2019-11-15T15.15.25.154,0.153,-0.305,-0.427,-0.244
1573802125164,2019-11-15T15.15.25.164,0.163,-0.244,-0.305,-0.427
1573802125173,2019-11-15T15.15.25.173,0.172,-0.061,0.061,-0.488
1573802125183,2019-11-15T15.15.25.183,0.182,-0.061,0.122,-0.610
1573802125193,2019-11-15T15.15.25.193,0.192,0.061,0.183,-0.732
1573802125204,2019-11-15T15.15.25.204,0.203,0.122,0.244,-0.671
1573802125214,2019-11-15T15.15.25.214,0.213,0.122,0.000,-0.549
1573802125224,2019-11-15T15.15.25.224,0.223,0.122,0.061,-0.610
1573802125234,2019-11-15T15.15.25.234,0.233,0.183,0.488,-0.610
1573802125245,2019-11-15T15.15.25.245,0.244,0.122,0.488,-0.610
1573802125255,2019-11-15T15.15.25.255,0.254,0.122,-0.305,-0.488
1573802125265,2019-11-15T15.15.25.265,0.264,0.000,-0.976,-0.427
1573802125275,2019-11-15T15.15.25.275,0.274,0.000,-1.037,-0.366
1573802125284,2019-11-15T15.15.25.284,0.283,-0.061,-0.793,-0.427
1573802125294,2019-11-15T15.15.25.294,0.293,0.061,-0.427,-0.488
1573802125305,2019-11-15T15.15.25.305,0.304,0.244,0.061,-0.427
1573802125315,2019-11-15T15.15.25.315,0.314,0.061,-0.061,-0.244
1573802125325,2019-11-15T15.15.25.325,0.324,0.122,-0.244,-0.061
1573802125335,2019-11-15T15.15.25.335,0.334,0.122,-0.610,0.061
1573802125346,2019-11-15T15.15.25.346,0.345,0.061,-0.610,0.122
1573802125356,2019-11-15T15.15.25.356,0.355,-0.122,-1.159,0.183
1573802125366,2019-11-15T15.15.25.366,0.365,-0.305,-1.341,0.061
1573802125376,2019-11-15T15.15.25.376,0.375,-0.061,-0.671,-0.061
1573802125387,2019-11-15T15.15.25.387,0.386,0.305,-0.122,-0.305
1573802125395,2019-11-15T15.15.25.395,0.394,0.305,0.000,-0.366
1573802125406,2019-11-15T15.15.25.406,0.405,0.244,0.122,-0.427
1573802125416,2019-11-15T15.15.25.416,0.415,0.366,0.305,-0.488
1573802125426,2019-11-15T15.15.25.426,0.425,0.366,-0.122,-0.488
1573802125436,2019-11-15T15.15.25.436,0.435,0.305,-0.549,-0.610
1573802125447,2019-11-15T15.15.25.447,0.446,0.244,-0.244,-0.732
1573802125457,2019-11-15T15.15.25.457,0.456,0.183,0.122,-0.610
1573802125467,2019-11-15T15.15.25.467,0.466,0.183,0.244,-0.671
1573802125477,2019-11-15T15.15.25.477,0.476,0.183,0.427,-0.610
1573802125488,2019-11-15T15.15.25.488,0.487,0.000,0.366,-0.488
1573802125497,2019-11-15T15.15.25.497,0.496,0.000,0.244,-0.427
1573802125507,2019-11-15T15.15.25.507,0.506,0.122,0.183,-0.610
1573802125517,2019-11-15T15.15.25.517,0.516,0.061,0.244,-0.671
1573802125527,2019-11-15T15.15.25.527,0.526,0.061,0.244,-0.793
1573802125538,2019-11-15T15.15.25.538,0.537,0.122,0.427,-0.854
1573802125548,2019-11-15T15.15.25.548,0.547,0.122,0.732,-0.976
1573802125558,2019-11-15T15.15.25.558,0.557,0.061,0.732,-0.915
1573802125568,2019-11-15T15.15.25.568,0.567,-0.183,0.366,-0.793
1573802125579,2019-11-15T15.15.25.579,0.578,-0.183,0.610,-0.610
1573802125589,2019-11-15T15.15.25.589,0.588,-0.122,0.793,-0.488
1573802125599,2019-11-15T15.15.25.599,0.598,-0.061,0.854,-0.366
1573802125609,2019-11-15T15.15.25.609,0.608,-0.244,0.305,-0.122
1573802125618,2019-11-15T15.15.25.618,0.617,-0.305,0.061,-0.122
1573802125628,2019-11-15T15.15.25.628,0.627,-0.305,0.183,-0.305
1573802125639,2019-11-15T15.15.25.639,0.638,-0.305,-0.305,-0.305
1573802125649,2019-11-15T15.15.25.649,0.648,-0.366,-0.305,-0.427
1573802125659,2019-11-15T15.15.25.659,0.658,-0.122,-0.061,-0.610
1573802125669,2019-11-15T15.15.25.669,0.668,0.000,0.427,-0.732
1573802125680,2019-11-15T15.15.25.680,0.679,-0.122,0.488,-0.854
1573802125690,2019-11-15T15.15.25.690,0.689,0.061,0.366,-0.854
1573802125700,2019-11-15T15.15.25.700,0.699,0.122,0.488,-0.854
1573802125710,2019-11-15T15.15.25.710,0.709,0.122,0.549,-0.732
1573802125721,2019-11-15T15.15.25.721,0.720,0.183,0.183,-0.793
1573802125729,2019-11-15T15.15.25.729,0.728,0.183,-0.122,-0.732
1573802125740,2019-11-15T15.15.25.740,0.739,0.244,-0.366,-0.732
1573802125750,2019-11-15T15.15.25.750,0.749,0.183,-0.427,-0.793
1573802125760,2019-11-15T15.15.25.760,0.759,0.183,-0.488,-0.793
1573802125770,2019-11-15T15.15.25.770,0.769,0.305,-0.244,-0.793
1573802125781,2019-11-15T15.15.25.781,0.780,0.427,0.244,-0.854
1573802125791,2019-11-15T15.15.25.791,0.790,0.244,0.183,-0.732
1573802125801,2019-11-15T15.15.25.801,0.800,0.061,-0.061,-0.427
1573802125811,2019-11-15T15.15.25.811,0.810,0.000,-0.305,-0.366
1573802125822,2019-11-15T15.15.25.822,0.821,-0.183,-0.488,-0.244
1573802125831,2019-11-15T15.15.25.831,0.830,-0.244,-0.488,-0.122
1573802125841,2019-11-15T15.15.25.841,0.840,-0.244,-0.366,0.061
1573802125851,2019-11-15T15.15.25.851,0.850,0.061,0.000,0.000
1573802125861,2019-11-15T15.15.25.861,0.860,0.122,-0.427,0.061
1573802125872,2019-11-15T15.15.25.872,0.871,-0.061,-0.793,0.122
1573802125882,2019-11-15T15.15.25.882,0.881,-0.061,-0.793,0.122
1573802125892,2019-11-15T15.15.25.892,0.891,-0.183,-1.585,0.061
1573802125902,2019-11-15T15.15.25.902,0.901,-0.305,-1.463,0.000
1573802125913,2019-11-15T15.15.25.913,0.912,0.000,-0.793,-0.183
1573802125923,2019-11-15T15.15.25.923,0.922,0.122,-0.549,-0.488
1573802125933,2019-11-15T15.15.25.933,0.932,0.122,-0.244,-0.549
1573802125942,2019-11-15T15.15.25.942,0.941,0.122,0.305,-0.610
1573802125952,2019-11-15T15.15.25.952,0.951,0.244,0.549,-0.671
1573802125962,2019-11-15T15.15.25.962,0.961,0.061,0.244,-0.610
1573802125973,2019-11-15T15.15.25.973,0.972,-0.183,-0.183,-0.427
1573802125983,2019-11-15T15.15.25.983,0.982,-0.122,-0.488,-0.366
1573802125993,2019-11-15T15.15.25.993,0.992,-0.244,-0.732,-0.427
1573802126003,2019-11-15T15.15.26.003,1.002,-0.305,-0.366,-0.427
1573802126014,2019-11-15T15.15.26.014,1.013,-0.366,-0.244,-0.488
1573802126024,2019-11-15T15.15.26.024,1.023,-0.427,0.000,-0.427
1573802126034,2019-11-15T15.15.26.034,1.033,-0.427,0.610,-0.427
1573802126044,2019-11-15T15.15.26.044,1.043,-0.244,0.732,-0.610
1573802126053,2019-11-15T15.15.26.053,1.052,-0.366,0.671,-0.488
1573802126063,2019-11-15T15.15.26.063,1.062,-0.610,0.000,-0.305
1573802126074,2019-11-15T15.15.26.074,1.073,-0.366,0.061,-0.427
1573802126084,2019-11-15T15.15.26.084,1.083,-0.122,0.671,-0.549
1573802126094,2019-11-15T15.15.26.094,1.093,-0.183,0.671,-0.549
1573802126104,2019-11-15T15.15.26.104,1.103,-0.366,0.427,-0.427
1573802126115,2019-11-15T15.15.26.115,1.114,-0.366,0.366,-0.244
1573802126125,2019-11-15T15.15.26.125,1.124,-0.488,0.305,-0.183
