epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573802127570,2019-11-15T15.15.27.570,0.000,2.012,-7.073,-0.549
1573802127581,2019-11-15T15.15.27.581,0.011,2.073,-6.524,-0.122
1573802127591,2019-11-15T15.15.27.591,0.021,1.768,-4.756,-0.671
1573802127601,2019-11-15T15.15.27.601,0.031,1.098,-1.524,-1.037
1573802127611,2019-11-15T15.15.27.611,0.041,0.732,1.280,-1.037
1573802127622,2019-11-15T15.15.27.622,0.052,0.488,1.524,-1.402
1573802127632,2019-11-15T15.15.27.632,0.062,0.488,2.500,-1.768
1573802127641,2019-11-15T15.15.27.641,0.071,0.793,3.841,-2.073
1573802127651,2019-11-15T15.15.27.651,0.081,0.732,1.951,-1.951
1573802127661,2019-11-15T15.15.27.661,0.091,0.671,-0.183,-1.951
1573802127672,2019-11-15T15.15.27.672,0.102,0.488,-0.427,-1.707
1573802127682,2019-11-15T15.15.27.682,0.112,0.122,0.183,-1.280
1573802127692,2019-11-15T15.15.27.692,0.122,-0.061,0.671,-1.524
1573802127702,2019-11-15T15.15.27.702,0.132,0.061,2.439,-1.951
1573802127713,2019-11-15T15.15.27.713,0.143,0.427,4.817,-1.890
1573802127723,2019-11-15T15.15.27.723,0.153,0.671,4.268,-2.256
1573802127733,2019-11-15T15.15.27.733,0.163,1.159,1.402,-2.256
1573802127743,2019-11-15T15.15.27.743,0.173,0.976,-0.061,-1.585
1573802127752,2019-11-15T15.15.27.752,0.182,1.037,-0.915,-1.463
1573802127762,2019-11-15T15.15.27.762,0.192,1.037,0.122,-1.585
1573802127773,2019-11-15T15.15.27.773,0.203,1.341,0.793,-1.829
1573802127783,2019-11-15T15.15.27.783,0.213,1.341,2.012,-2.073
1573802127793,2019-11-15T15.15.27.793,0.223,0.061,5.061,-2.073
1573802127803,2019-11-15T15.15.27.803,0.233,0.000,6.463,-1.463
1573802127814,2019-11-15T15.15.27.814,0.244,0.427,5.061,-1.402
1573802127824,2019-11-15T15.15.27.824,0.254,0.732,0.915,-1.585
1573802127834,2019-11-15T15.15.27.834,0.264,0.976,-2.683,-1.402
1573802127844,2019-11-15T15.15.27.844,0.274,1.159,-4.817,-0.671
1573802127853,2019-11-15T15.15.27.853,0.283,1.098,-4.939,-0.183
1573802127863,2019-11-15T15.15.27.863,0.293,0.976,-4.024,-0.122
1573802127874,2019-11-15T15.15.27.874,0.304,0.183,-3.720,-0.427
1573802127884,2019-11-15T15.15.27.884,0.314,-0.305,-2.439,-1.098
1573802127894,2019-11-15T15.15.27.894,0.324,-0.244,-1.220,-1.341
1573802127904,2019-11-15T15.15.27.904,0.334,1.280,-2.500,-1.402
1573802127915,2019-11-15T15.15.27.915,0.345,1.829,-2.500,-1.463
1573802127925,2019-11-15T15.15.27.925,0.355,1.829,-0.915,-1.463
1573802127935,2019-11-15T15.15.27.935,0.365,1.585,0.915,-1.829
1573802127945,2019-11-15T15.15.27.945,0.375,1.951,3.537,-2.561
1573802127954,2019-11-15T15.15.27.954,0.384,1.341,6.280,-2.683
1573802127964,2019-11-15T15.15.27.964,0.394,0.488,6.402,-1.951
1573802127975,2019-11-15T15.15.27.975,0.405,0.976,1.280,-1.220
1573802127985,2019-11-15T15.15.27.985,0.415,1.280,-0.976,-0.549
