epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573804978817,2019-11-15T16.02.58.817,0.000,-2.012,-0.427,-1.098
1573804978827,2019-11-15T16.02.58.827,0.010,-1.768,-0.305,-1.402
1573804978837,2019-11-15T16.02.58.837,0.020,-1.768,-0.854,-1.524
1573804978846,2019-11-15T16.02.58.846,0.029,-1.707,-1.585,-1.768
1573804978856,2019-11-15T16.02.58.856,0.039,-1.585,-2.012,-2.134
1573804978866,2019-11-15T16.02.58.866,0.049,-1.402,-2.195,-2.317
1573804978877,2019-11-15T16.02.58.877,0.060,-1.341,-2.317,-2.500
1573804978887,2019-11-15T16.02.58.887,0.070,-1.280,-2.134,-2.500
1573804978897,2019-11-15T16.02.58.897,0.080,-1.037,-1.707,-2.622
1573804978907,2019-11-15T16.02.58.907,0.090,-0.854,-1.159,-2.622
1573804978918,2019-11-15T16.02.58.918,0.101,-0.549,-0.671,-2.378
1573804978928,2019-11-15T16.02.58.928,0.111,-0.305,-0.183,-2.134
1573804978938,2019-11-15T16.02.58.938,0.121,-0.122,0.305,-1.585
1573804978948,2019-11-15T16.02.58.948,0.131,-0.122,0.427,-0.793
1573804978959,2019-11-15T16.02.58.959,0.142,-0.122,0.427,-0.305
1573804978969,2019-11-15T16.02.58.969,0.152,-0.061,0.488,-0.244
1573804978978,2019-11-15T16.02.58.978,0.161,-0.122,0.549,-0.427
1573804978988,2019-11-15T16.02.58.988,0.171,-0.061,0.549,-0.671
1573804978998,2019-11-15T16.02.58.998,0.181,0.305,0.366,-1.220
1573804979008,2019-11-15T16.02.59.008,0.191,0.732,0.061,-1.646
1573804979019,2019-11-15T16.02.59.019,0.202,1.220,-0.305,-1.951
1573804979029,2019-11-15T16.02.59.029,0.212,1.707,-0.793,-2.195
1573804979039,2019-11-15T16.02.59.039,0.222,1.829,-0.976,-2.378
1573804979049,2019-11-15T16.02.59.049,0.232,1.829,-0.976,-2.500
1573804979060,2019-11-15T16.02.59.060,0.243,1.585,-0.854,-2.500
1573804979070,2019-11-15T16.02.59.070,0.253,1.524,-0.610,-2.500
1573804979080,2019-11-15T16.02.59.080,0.263,1.524,-0.549,-2.439
1573804979090,2019-11-15T16.02.59.090,0.273,1.402,-0.244,-2.317
1573804979101,2019-11-15T16.02.59.101,0.284,1.402,0.061,-2.073
1573804979109,2019-11-15T16.02.59.109,0.292,1.280,0.427,-1.646
1573804979120,2019-11-15T16.02.59.120,0.303,1.341,0.427,-1.159
1573804979130,2019-11-15T16.02.59.130,0.313,1.280,0.366,-0.793
1573804979140,2019-11-15T16.02.59.140,0.323,1.402,0.366,-0.732
1573804979151,2019-11-15T16.02.59.151,0.334,1.585,0.244,-0.732
1573804979161,2019-11-15T16.02.59.161,0.344,1.585,0.122,-0.854
1573804979171,2019-11-15T16.02.59.171,0.354,1.646,0.000,-0.915
1573804979181,2019-11-15T16.02.59.181,0.364,1.524,-0.427,-1.098
1573804979192,2019-11-15T16.02.59.192,0.375,1.220,-0.793,-1.341
1573804979202,2019-11-15T16.02.59.202,0.385,1.037,-0.976,-1.402
1573804979212,2019-11-15T16.02.59.212,0.395,1.037,-1.220,-1.402
1573804979222,2019-11-15T16.02.59.222,0.405,0.976,-1.341,-1.463
1573804979233,2019-11-15T16.02.59.233,0.416,0.976,-1.341,-1.341
1573804979241,2019-11-15T16.02.59.241,0.424,1.037,-0.976,-1.220
