epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573804976193,2019-11-15T16.02.56.193,0.000,1.890,-0.976,1.159
1573804976203,2019-11-15T16.02.56.203,0.010,1.524,-1.402,1.951
1573804976214,2019-11-15T16.02.56.214,0.021,1.402,-1.341,1.524
1573804976224,2019-11-15T16.02.56.224,0.031,1.341,-1.524,1.402
1573804976234,2019-11-15T16.02.56.234,0.041,1.098,-1.829,1.585
1573804976244,2019-11-15T16.02.56.244,0.051,1.037,-1.951,1.768
1573804976253,2019-11-15T16.02.56.253,0.060,1.037,-2.012,1.707
1573804976263,2019-11-15T16.02.56.263,0.070,1.037,-1.707,1.524
1573804976274,2019-11-15T16.02.56.274,0.081,0.976,-1.707,1.220
1573804976284,2019-11-15T16.02.56.284,0.091,0.915,-1.463,0.915
1573804976294,2019-11-15T16.02.56.294,0.101,1.159,-1.341,1.037
1573804976304,2019-11-15T16.02.56.304,0.111,1.220,-2.317,1.402
1573804976313,2019-11-15T16.02.56.313,0.120,0.915,-3.354,2.012
1573804976323,2019-11-15T16.02.56.323,0.130,1.951,-2.256,1.707
1573804976334,2019-11-15T16.02.56.334,0.141,3.902,-0.305,0.793
1573804976344,2019-11-15T16.02.56.344,0.151,3.354,-0.366,0.671
1573804976354,2019-11-15T16.02.56.354,0.161,2.439,-1.098,0.732
1573804976364,2019-11-15T16.02.56.364,0.171,2.866,-2.622,1.341
1573804976373,2019-11-15T16.02.56.373,0.180,3.476,-4.756,2.378
1573804976383,2019-11-15T16.02.56.383,0.190,2.683,-5.854,3.049
1573804976394,2019-11-15T16.02.56.394,0.201,2.012,-4.512,2.500
1573804976404,2019-11-15T16.02.56.404,0.211,3.354,-1.524,1.159
1573804976414,2019-11-15T16.02.56.414,0.221,3.963,0.061,-0.244
1573804976425,2019-11-15T16.02.56.425,0.232,3.232,0.305,-0.610
1573804976435,2019-11-15T16.02.56.435,0.242,2.683,0.427,-0.183
1573804976444,2019-11-15T16.02.56.444,0.251,2.744,0.732,0.244
1573804976454,2019-11-15T16.02.56.454,0.261,2.927,0.610,0.305
1573804976464,2019-11-15T16.02.56.464,0.271,2.988,0.183,0.366
1573804976474,2019-11-15T16.02.56.474,0.281,2.927,-0.427,0.610
1573804976485,2019-11-15T16.02.56.485,0.292,2.683,-1.220,0.976
1573804976495,2019-11-15T16.02.56.495,0.302,2.805,-1.524,1.341
1573804976504,2019-11-15T16.02.56.504,0.311,3.049,-1.341,1.280
1573804976514,2019-11-15T16.02.56.514,0.321,2.500,-0.915,1.159
1573804976524,2019-11-15T16.02.56.524,0.331,1.951,-0.122,0.854
1573804976534,2019-11-15T16.02.56.534,0.341,1.402,0.366,0.366
1573804976545,2019-11-15T16.02.56.545,0.352,0.671,0.061,0.305
1573804976555,2019-11-15T16.02.56.555,0.362,0.427,-0.732,0.732
1573804976565,2019-11-15T16.02.56.565,0.372,0.915,-0.366,1.280
1573804976574,2019-11-15T16.02.56.574,0.381,1.037,0.000,1.402
1573804976584,2019-11-15T16.02.56.584,0.391,1.037,0.061,1.463
1573804976594,2019-11-15T16.02.56.594,0.401,0.732,0.366,1.585
1573804976605,2019-11-15T16.02.56.605,0.412,0.671,0.000,1.524
1573804976615,2019-11-15T16.02.56.615,0.422,1.037,-0.366,1.341
1573804976625,2019-11-15T16.02.56.625,0.432,1.159,-0.671,1.159
1573804976635,2019-11-15T16.02.56.635,0.442,1.463,-0.671,1.220
1573804976644,2019-11-15T16.02.56.644,0.451,1.646,-0.671,1.341
1573804976654,2019-11-15T16.02.56.654,0.461,1.951,-0.549,1.463
1573804976665,2019-11-15T16.02.56.665,0.472,1.890,-0.732,1.768
1573804976675,2019-11-15T16.02.56.675,0.482,1.646,-0.732,1.951
1573804976685,2019-11-15T16.02.56.685,0.492,1.524,-0.366,1.646
1573804976696,2019-11-15T16.02.56.696,0.503,1.463,-0.305,1.341
1573804976704,2019-11-15T16.02.56.704,0.511,1.463,-0.366,1.220
1573804976715,2019-11-15T16.02.56.715,0.522,1.463,-0.488,1.037
1573804976725,2019-11-15T16.02.56.725,0.532,1.463,-0.793,1.098
1573804976735,2019-11-15T16.02.56.735,0.542,1.402,-0.793,1.098
1573804976745,2019-11-15T16.02.56.745,0.552,1.341,-0.610,1.037
1573804976756,2019-11-15T16.02.56.756,0.563,1.159,-0.793,0.854
1573804976766,2019-11-15T16.02.56.766,0.573,0.793,-1.220,0.854
1573804976775,2019-11-15T16.02.56.775,0.582,0.610,-1.037,0.976
1573804976785,2019-11-15T16.02.56.785,0.592,0.610,-0.427,0.915
1573804976795,2019-11-15T16.02.56.795,0.602,0.549,-0.122,1.037
1573804976805,2019-11-15T16.02.56.805,0.612,0.427,-0.610,1.463
1573804976816,2019-11-15T16.02.56.816,0.623,-0.061,-0.976,1.890
1573804976826,2019-11-15T16.02.56.826,0.633,0.671,0.366,1.524
1573804976836,2019-11-15T16.02.56.836,0.643,2.378,1.463,0.976
1573804976845,2019-11-15T16.02.56.845,0.652,1.463,0.610,1.037
1573804976855,2019-11-15T16.02.56.855,0.662,0.366,0.488,0.671
1573804976865,2019-11-15T16.02.56.865,0.672,1.707,-0.244,0.549
1573804976876,2019-11-15T16.02.56.876,0.683,2.256,-2.500,1.280
1573804976886,2019-11-15T16.02.56.886,0.693,1.098,-2.988,2.134
1573804976896,2019-11-15T16.02.56.896,0.703,0.915,-1.159,1.951
1573804976905,2019-11-15T16.02.56.905,0.712,2.256,1.220,1.037
1573804976915,2019-11-15T16.02.56.915,0.722,2.256,2.500,0.244
1573804976925,2019-11-15T16.02.56.925,0.732,1.280,2.195,0.183
1573804976936,2019-11-15T16.02.56.936,0.743,0.488,1.463,0.671
1573804976946,2019-11-15T16.02.56.946,0.753,0.549,1.037,0.732
1573804976956,2019-11-15T16.02.56.956,0.763,0.671,0.976,0.305
1573804976967,2019-11-15T16.02.56.967,0.774,0.976,0.915,0.000
1573804976975,2019-11-15T16.02.56.975,0.782,0.732,0.915,0.122
1573804976986,2019-11-15T16.02.56.986,0.793,0.122,0.549,0.671
1573804976996,2019-11-15T16.02.56.996,0.803,0.183,-0.061,1.159
1573804977006,2019-11-15T16.02.57.006,0.813,0.366,-0.244,1.280
1573804977016,2019-11-15T16.02.57.016,0.823,0.122,0.000,1.220
1573804977027,2019-11-15T16.02.57.027,0.834,-0.183,0.366,0.915
