epoc (ms),timestamp (+0800),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573804975988,2019-11-15T16.02.55.988,0.000,0.000,-0.366,-0.183
1573804975997,2019-11-15T16.02.55.997,0.009,0.061,0.061,-0.610
1573804976007,2019-11-15T16.02.56.007,0.019,0.122,-0.122,-0.305
1573804976017,2019-11-15T16.02.56.017,0.029,0.244,-0.122,-0.244
1573804976028,2019-11-15T16.02.56.028,0.040,0.061,-0.671,-0.366
1573804976038,2019-11-15T16.02.56.038,0.050,-0.061,-0.915,-0.366
1573804976048,2019-11-15T16.02.56.048,0.060,0.000,-0.549,-0.427
1573804976058,2019-11-15T16.02.56.058,0.070,0.061,-0.549,-0.610
1573804976069,2019-11-15T16.02.56.069,0.081,0.244,-0.427,-0.671
1573804976079,2019-11-15T16.02.56.079,0.091,0.305,-0.061,-0.610
1573804976089,2019-11-15T16.02.56.089,0.101,0.305,-0.061,-0.488
1573804976099,2019-11-15T16.02.56.099,0.111,0.122,-0.244,-0.427
1573804976108,2019-11-15T16.02.56.108,0.120,0.122,-0.427,-0.305
1573804976119,2019-11-15T16.02.56.119,0.131,0.244,-0.427,-0.305
1573804976129,2019-11-15T16.02.56.129,0.141,0.061,-0.915,-0.244
1573804976139,2019-11-15T16.02.56.139,0.151,-0.061,-0.915,-0.183
1573804976149,2019-11-15T16.02.56.149,0.161,0.122,-0.610,-0.122
1573804976160,2019-11-15T16.02.56.160,0.172,0.122,-0.366,-0.366
1573804976170,2019-11-15T16.02.56.170,0.182,0.244,-0.061,-0.427
1573804976180,2019-11-15T16.02.56.180,0.192,0.061,0.061,-0.366
1573804976190,2019-11-15T16.02.56.190,0.202,0.061,-0.122,-0.305
1573804976201,2019-11-15T16.02.56.201,0.213,-0.122,-0.793,-0.122
1573804976209,2019-11-15T16.02.56.209,0.221,-0.244,-1.159,0.000
1573804976220,2019-11-15T16.02.56.220,0.232,-0.183,-0.915,-0.061
1573804976230,2019-11-15T16.02.56.230,0.242,-0.122,-0.976,-0.183
1573804976240,2019-11-15T16.02.56.240,0.252,-0.244,-1.220,-0.244
1573804976250,2019-11-15T16.02.56.250,0.262,-0.061,-0.610,-0.366
1573804976261,2019-11-15T16.02.56.261,0.273,0.122,-0.183,-0.610
1573804976271,2019-11-15T16.02.56.271,0.283,0.122,-0.183,-0.854
1573804976281,2019-11-15T16.02.56.281,0.293,0.183,-0.366,-0.793
1573804976291,2019-11-15T16.02.56.291,0.303,0.183,-0.244,-0.671
1573804976302,2019-11-15T16.02.56.302,0.314,0.061,-0.244,-0.732
1573804976312,2019-11-15T16.02.56.312,0.324,0.061,-0.244,-0.854
1573804976322,2019-11-15T16.02.56.322,0.334,0.305,0.000,-0.793
1573804976331,2019-11-15T16.02.56.331,0.343,0.183,-0.244,-0.671
1573804976341,2019-11-15T16.02.56.341,0.353,-0.061,-0.488,-0.671
1573804976351,2019-11-15T16.02.56.351,0.363,-0.061,-0.244,-0.793
1573804976362,2019-11-15T16.02.56.362,0.374,0.000,-0.671,-0.915
1573804976372,2019-11-15T16.02.56.372,0.384,0.061,-0.366,-0.976
1573804976382,2019-11-15T16.02.56.382,0.394,0.305,0.549,-1.159
1573804976392,2019-11-15T16.02.56.392,0.404,0.366,0.671,-1.280
1573804976403,2019-11-15T16.02.56.403,0.415,0.183,0.488,-1.220
1573804976413,2019-11-15T16.02.56.413,0.425,-0.061,0.122,-1.037
1573804976423,2019-11-15T16.02.56.423,0.435,0.000,0.061,-0.976
1573804976433,2019-11-15T16.02.56.433,0.445,-0.061,0.244,-0.915
1573804976442,2019-11-15T16.02.56.442,0.454,0.122,0.732,-0.915
1573804976453,2019-11-15T16.02.56.453,0.465,-0.122,0.732,-0.732
1573804976463,2019-11-15T16.02.56.463,0.475,-0.122,0.549,-0.549
1573804976473,2019-11-15T16.02.56.473,0.485,-0.061,0.732,-0.671
1573804976483,2019-11-15T16.02.56.483,0.495,0.061,0.610,-0.671
1573804976494,2019-11-15T16.02.56.494,0.506,-0.061,0.366,-0.732
1573804976504,2019-11-15T16.02.56.504,0.516,0.000,0.244,-0.793
1573804976514,2019-11-15T16.02.56.514,0.526,0.061,0.549,-0.976
1573804976524,2019-11-15T16.02.56.524,0.536,0.244,0.671,-1.037
1573804976535,2019-11-15T16.02.56.535,0.547,0.244,0.183,-1.037
1573804976545,2019-11-15T16.02.56.545,0.557,0.061,-0.305,-0.915
1573804976554,2019-11-15T16.02.56.554,0.566,0.122,-0.061,-0.915
1573804976564,2019-11-15T16.02.56.564,0.576,0.061,-0.488,-0.976
1573804976574,2019-11-15T16.02.56.574,0.586,0.061,-0.366,-1.159
1573804976584,2019-11-15T16.02.56.584,0.596,0.366,0.183,-1.341
1573804976595,2019-11-15T16.02.56.595,0.607,0.305,-0.061,-1.524
1573804976605,2019-11-15T16.02.56.605,0.617,0.183,0.305,-1.585
1573804976615,2019-11-15T16.02.56.615,0.627,0.366,0.793,-1.646
1573804976625,2019-11-15T16.02.56.625,0.637,0.488,1.098,-1.646
1573804976636,2019-11-15T16.02.56.636,0.648,0.366,0.793,-1.463
1573804976646,2019-11-15T16.02.56.646,0.658,0.244,0.488,-1.280
1573804976655,2019-11-15T16.02.56.655,0.667,0.183,0.244,-1.159
1573804976665,2019-11-15T16.02.56.665,0.677,0.244,0.061,-0.915
1573804976675,2019-11-15T16.02.56.675,0.687,0.061,-0.061,-0.793
1573804976685,2019-11-15T16.02.56.685,0.697,0.061,0.061,-0.732
1573804976696,2019-11-15T16.02.56.696,0.708,0.061,0.305,-0.854
1573804976706,2019-11-15T16.02.56.706,0.718,0.061,0.244,-0.854
1573804976716,2019-11-15T16.02.56.716,0.728,0.183,0.244,-0.915
1573804976726,2019-11-15T16.02.56.726,0.738,0.122,0.122,-0.854
1573804976737,2019-11-15T16.02.56.737,0.749,-0.061,-0.305,-0.793
1573804976747,2019-11-15T16.02.56.747,0.759,-0.122,-0.183,-0.854
1573804976757,2019-11-15T16.02.56.757,0.769,-0.122,-0.244,-0.915
1573804976767,2019-11-15T16.02.56.767,0.779,-0.061,0.000,-1.037
1573804976776,2019-11-15T16.02.56.776,0.788,0.122,0.061,-1.280
1573804976786,2019-11-15T16.02.56.786,0.798,0.366,0.549,-1.463
1573804976797,2019-11-15T16.02.56.797,0.809,0.427,0.976,-1.585
1573804976807,2019-11-15T16.02.56.807,0.819,0.427,0.854,-1.646
1573804976817,2019-11-15T16.02.56.817,0.829,0.427,0.854,-1.707
1573804976828,2019-11-15T16.02.56.828,0.840,0.427,0.671,-1.524
1573804976838,2019-11-15T16.02.56.838,0.850,0.305,0.305,-1.463
1573804976848,2019-11-15T16.02.56.848,0.860,0.366,0.610,-1.341
1573804976858,2019-11-15T16.02.56.858,0.870,0.427,0.793,-1.159
1573804976869,2019-11-15T16.02.56.869,0.881,0.122,0.244,-0.854
1573804976879,2019-11-15T16.02.56.879,0.891,0.061,-0.183,-0.610
1573804976888,2019-11-15T16.02.56.888,0.900,0.000,-0.305,-0.549
1573804976898,2019-11-15T16.02.56.898,0.910,0.061,-0.183,-0.427
1573804976908,2019-11-15T16.02.56.908,0.920,0.000,-0.122,-0.305
1573804976918,2019-11-15T16.02.56.918,0.930,-0.061,-0.183,-0.305
1573804976929,2019-11-15T16.02.56.929,0.941,-0.061,0.183,-0.122
1573804976939,2019-11-15T16.02.56.939,0.951,-0.183,0.183,0.061
1573804976949,2019-11-15T16.02.56.949,0.961,-0.244,0.122,0.122
1573804976959,2019-11-15T16.02.56.959,0.971,-0.305,-0.305,0.244
1573804976970,2019-11-15T16.02.56.970,0.982,-0.244,-0.732,0.305
1573804976980,2019-11-15T16.02.56.980,0.992,-0.061,-0.183,0.305
1573804976989,2019-11-15T16.02.56.989,1.001,-0.122,-0.122,0.061
1573804976999,2019-11-15T16.02.56.999,1.011,-0.183,-0.305,-0.244
1573804977009,2019-11-15T16.02.57.009,1.021,-0.061,0.366,-0.305
1573804977019,2019-11-15T16.02.57.019,1.031,0.061,0.549,-0.427
1573804977030,2019-11-15T16.02.57.030,1.042,0.000,0.122,-0.366
1573804977040,2019-11-15T16.02.57.040,1.052,0.061,-0.122,-0.122
1573804977050,2019-11-15T16.02.57.050,1.062,0.061,-0.061,0.061
1573804977060,2019-11-15T16.02.57.060,1.072,0.000,0.305,0.000
1573804977071,2019-11-15T16.02.57.071,1.083,-0.061,0.244,0.000
1573804977081,2019-11-15T16.02.57.081,1.093,-0.122,-0.061,0.061
